root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Unsuccessful Passes Own Half,Successful Open Play Passes,Ground Duels lost,Aerial Duels,Successful Dribbles,Duels won,Backward Passes,Key Passes (Attempt Assists),Throw Ins to Own Player,Tackles Won,Total Unsuccessful Passes ( Excl Crosses & Corners ),Shots On Target ( inc goals ),Substitute On,Forward Passes,Blocked Shots,Aerial Duels lost,Unsuccessful Crosses & Corners,Throw Ins to Opposition Player,Corners Won,Open Play Passes,Handballs conceded,Aerial Duels won,Foul Attempted Tackle,Rightside Passes,Unsuccessful Passes Opposition Half,Unsuccessful Dribbles,Successful Crosses open play,Goals Conceded,Shots Off Target (inc woodwork),Successful Long Passes,Offsides,Unsuccessful Crosses open play,Duels,Total Fouls Conceded,Goals Conceded Inside Box,Yellow Cards,Total Fouls Won,Successful Passes Own Half,Successful Passes Opposition Half,Unsuccessful Short Passes,Total Losses Of Possession,Ground Duels,Index,Successful Crosses & Corners,Penalties Conceded,Penalty Goals Conceded,Successful Lay-offs,Touches,Goals Conceded Outside Box,Leftside Passes,Total Touches In Opposition Box,Total Tackles,Unsuccessful Long Passes,Appearances,Total Successful Passes ( Excl Crosses & Corners ) ,Recoveries,Time Played,Successful Short Passes,PutThrough/Blocked Distribution Won,PutThrough/Blocked Distribution,Games Played,Ground Duels won,Total Shots,Total Passes,Total Clearances,Tackles Lost,Interceptions,Through balls,Unsuccessful Launches,Times Tackled,Blocks,Duels lost,Starts,Home Goals,Away Goals,Winning Goal,Assists (Intentional),Goal Assists,Successful Launches,Substitute Off,Right Foot Goals,Goals,Goals from Inside Box,Left Foot Goals,Red Cards - 2nd Yellow,Foul Won Penalty,Hit Woodwork,Total Red Cards,Penalty Goals,Penalties Taken,Set Pieces Goals,Attempts from Set Pieces,Unsuccessful lay-offs,Headed Goals,Penalties Faced,Last Man Tackle,GK Successful Distribution,Saves Made from Outside Box,Punches,Saves Made from Inside Box,Drops,Clean Sheets,Saves Made,Corners Taken (incl short corners),Catches,Saves made - parried,Saves from Penalty,Saves made - caught,GK Unsuccessful Distribution,Unsuccessful Corners into Box,Penalties Saved,Straight Red Cards,Successful Corners into Box,Second Goal Assists,Goalkeeper Smother,Goals from Outside Box,Clearances Off the Line,Own Goal Scored,Other Goals,Crosses not Claimed,Penalties Off Target
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Portland Timbers 2,Portland_Timbers_2,a524ugfmtdrko8g95ygg9h2zu,D. Akau,Defender,39,36.0,295.0,20.0,15.0,7.0,45.0,77.0,8.0,61.0,13.0,92.0,,2.0,146.0,,6.0,6.0,10.0,1.0,386.0,1.0,9.0,3.0,83.0,62.0,6.0,1.0,31.0,1.0,18.0,,6.0,71.0,5.0,28.0,2.0,12.0,176.0,127.0,75.0,133.0,56.0,10.0,1.0,1.0,5.0,,585.0,3.0,88.0,14.0,17.0,17.0,12.0,302.0,47.0,967.0,284.0,4.0,12.0,12.0,36.0,1.0,394.0,16.0,4.0,18.0,,7.0,7.0,3.0,26.0,10.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Portland Timbers 2,Portland_Timbers_2,4hcag5ws1ics53y2x5lxa84d0,C. Aman,Defender,59,,7.0,,1.0,,,2.0,,2.0,,,,1.0,,,1.0,1.0,2.0,1.0,7.0,,,,1.0,1.0,,,1.0,,,,1.0,1.0,,1.0,,,3.0,4.0,,3.0,,10.0,,,,,15.0,,4.0,1.0,,,1.0,7.0,1.0,40.0,7.0,,1.0,1.0,,,7.0,,,2.0,,,,,1.0,,0.0,0.0,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Portland Timbers 2,Portland_Timbers_2,a0qu12bne4c925fcota0sy49g,Z. Andoh,Goalkeeper,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Portland Timbers 2,Portland_Timbers_2,b3lwrjpn01y0z8py3o3sp3tre,D. Ayala,Midfielder,24,2.0,70.0,6.0,,3.0,9.0,12.0,,,2.0,9.0,,,21.0,3.0,,,,,79.0,,,5.0,24.0,7.0,1.0,1.0,1.0,1.0,18.0,,,15.0,5.0,1.0,,3.0,36.0,42.0,5.0,16.0,15.0,10.0,1.0,,1.0,,112.0,,29.0,6.0,3.0,4.0,2.0,77.0,9.0,135.0,59.0,1.0,2.0,2.0,9.0,1.0,86.0,,1.0,2.0,,1.0,1.0,,6.0,2.0,0.0,0.0,0.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Portland Timbers 2,Portland_Timbers_2,8vcytrkvxzki08gxqpulol3hl,B. Bodily,Midfielder,98,18.0,265.0,41.0,13.0,12.0,56.0,105.0,11.0,12.0,7.0,64.0,10.0,2.0,64.0,5.0,6.0,32.0,,8.0,328.0,1.0,7.0,5.0,105.0,78.0,9.0,5.0,29.0,11.0,17.0,1.0,23.0,103.0,7.0,26.0,1.0,23.0,120.0,161.0,56.0,138.0,90.0,10.0,7.0,,4.0,2.0,534.0,3.0,64.0,33.0,14.0,8.0,13.0,274.0,42.0,952.0,257.0,3.0,14.0,13.0,49.0,21.0,338.0,2.0,7.0,12.0,,3.0,25.0,1.0,47.0,11.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,2.0,,,1.0,,1.0,1.0,,1.0,,1.0,,1.0,,,,,,,,9.0,,,,,,6.0,,,1.0,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Portland Timbers 2,Portland_Timbers_2,2fckiuro6y0tpq9p42vepkgdl,P. Bonilla,Defender,28,19.0,180.0,42.0,12.0,8.0,74.0,46.0,7.0,61.0,16.0,77.0,1.0,,137.0,3.0,3.0,22.0,14.0,2.0,257.0,,9.0,9.0,14.0,80.0,8.0,8.0,20.0,2.0,7.0,,19.0,119.0,17.0,16.0,3.0,34.0,82.0,112.0,53.0,143.0,107.0,10.0,8.0,,3.0,,510.0,4.0,66.0,8.0,23.0,24.0,11.0,186.0,34.0,805.0,179.0,4.0,11.0,11.0,65.0,3.0,263.0,8.0,7.0,12.0,,10.0,14.0,1.0,45.0,11.0,0.0,0.0,0.0,3.0,3.0,4.0,5.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,2.0,,,,,,2.0,,1.0,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Portland Timbers 2,Portland_Timbers_2,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,Defender,72,76.0,907.0,37.0,27.0,5.0,55.0,68.0,3.0,16.0,20.0,196.0,2.0,1.0,482.0,5.0,9.0,3.0,,6.0,1101.0,,18.0,8.0,398.0,123.0,2.0,2.0,48.0,3.0,70.0,1.0,2.0,101.0,18.0,42.0,3.0,1.0,676.0,249.0,79.0,222.0,74.0,10.0,2.0,1.0,6.0,,1339.0,6.0,171.0,10.0,31.0,117.0,19.0,923.0,99.0,1646.0,853.0,11.0,18.0,19.0,37.0,5.0,1119.0,60.0,11.0,33.0,1.0,48.0,5.0,9.0,46.0,18.0,0.0,0.0,0.0,,1.0,11.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,1.0,,,,,,,1.0,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Portland Timbers 2,Portland_Timbers_2,5ilpzavq920vmvn63xyqatune,C. Cruthers,Midfielder,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Portland Timbers 2,Portland_Timbers_2,e4wc8l2ota6xnrqu2wwmei32s,M. Dunne,Defender,47,7.0,77.0,3.0,2.0,,2.0,6.0,,,1.0,16.0,,,31.0,,2.0,,,,93.0,,,1.0,18.0,9.0,,,5.0,,11.0,,,7.0,1.0,3.0,,1.0,63.0,14.0,9.0,19.0,5.0,10.0,,,1.0,,107.0,2.0,38.0,,1.0,7.0,2.0,77.0,5.0,160.0,66.0,1.0,1.0,2.0,2.0,,93.0,5.0,,,,3.0,2.0,1.0,5.0,2.0,0.0,0.0,0.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Portland Timbers 2,Portland_Timbers_2,61ai3dzg4rhwmid1s1gjhkb56,G. Duran,Forward,74,4.0,102.0,25.0,1.0,5.0,23.0,27.0,3.0,,4.0,32.0,2.0,6.0,38.0,3.0,1.0,4.0,,3.0,131.0,1.0,,8.0,48.0,32.0,5.0,2.0,12.0,1.0,11.0,3.0,1.0,49.0,14.0,10.0,3.0,11.0,42.0,71.0,19.0,63.0,48.0,10.0,3.0,,3.0,,215.0,2.0,29.0,11.0,7.0,13.0,10.0,110.0,17.0,442.0,99.0,2.0,4.0,10.0,23.0,3.0,142.0,,3.0,4.0,,1.0,11.0,,26.0,4.0,0.0,0.0,0.0,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,5.0,,,,,,2.0,,,,,,,,,,,
