liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Successful Lay-offs,Successful Launches,Right Foot Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,Unsuccessful Passes Own Half,Touches,Appearances,Blocks,Ground Duels,Goals from Outside Box,Forward Passes,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Handballs conceded,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Penalties Conceded,Successful Corners into Box,Corners Taken (incl short corners),Attempts from Set Pieces,Unsuccessful Corners into Box,Clearances Off the Line,Goals from Inside Box,Penalties Taken,Penalty Goals,Saves Made,GK Successful Distribution,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Saves made - caught,GK Unsuccessful Distribution,Left Foot Goals,Last Man Tackle,Total Touches In Opposition Box,Foul Won Penalty,Headed Goals,Own Goal Scored,Punches,Goalkeeper Smother,Drops,Penalties Faced,Other Goals,Crosses not Claimed,Penalties Saved,Saves from Penalty,Penalties Off Target,Set Pieces Goals
USA_MLS,2013,Houston Dynamo FC,4fcaw4a3l4aijbye5gmps2nrp,A. Arena,Defender,3.0,1.0,,,,,,1.0,,,,70.0,,,,,22.0,,1.0,,2.0,5.0,3.0,,,,7.0,14.0,3.0,3.0,22.0,,,16.0,1.0,,6.0,4.0,,3.0,,,4.0,,3.0,34.0,1.0,2.0,4.0,,13.0,10.0,5.0,,,,,2.0,,6.0,2.0,1.0,,,,,1.0,4.0,16.0,16.0,2.0,,,,,2.0,1.0,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,Houston Dynamo FC,4qzgw3jfdh34j0wbhrwd2yhud,C. Ashe,Midfielder,26.0,34.0,,6.0,,,,1.0,2.0,48.0,2.0,2975.0,197.0,21.0,16.0,,1437.0,11.0,192.0,14.0,535.0,83.0,84.0,5.0,3.0,28.0,516.0,649.0,67.0,218.0,1472.0,15.0,19.0,1100.0,35.0,7.0,302.0,513.0,22.0,277.0,1.0,35.0,214.0,33.0,73.0,2203.0,34.0,7.0,203.0,,667.0,51.0,134.0,2.0,70.0,14.0,30.0,18.0,33.0,249.0,78.0,38.0,48.0,,,1.0,87.0,100.0,1140.0,1170.0,46.0,8.0,1.0,2.0,5.0,49.0,115.0,18.0,73.0,116.0,,,,,,1.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,
USA_MLS,2013,Houston Dynamo FC,ba0arukvcwn1gagiglyxqz5jp,G. Barnes,Midfielder,10.0,38.0,9.0,2.0,,,,2.0,27.0,47.0,21.0,2902.0,4.0,40.0,2.0,4.0,790.0,38.0,164.0,15.0,427.0,4.0,14.0,48.0,5.0,127.0,397.0,196.0,22.0,170.0,792.0,31.0,27.0,577.0,36.0,80.0,184.0,218.0,25.0,210.0,20.0,,82.0,36.0,23.0,1294.0,38.0,2.0,212.0,1.0,229.0,49.0,172.0,32.0,31.0,14.0,40.0,83.0,47.0,422.0,24.0,41.0,49.0,2.0,,2.0,123.0,181.0,606.0,608.0,210.0,,6.0,2.0,10.0,19.0,250.0,3.0,15.0,89.0,,,2.0,3.0,2.0,,8.0,1.0,,,,,,,,,,1.0,,10.0,2.0,4.0,,,,,,,,,,1.0,
USA_MLS,2013,Houston Dynamo FC,7auanavbq7kbs26yjhr4z8yqd,B. Boswell,Defender,32.0,37.0,,3.0,1.0,1.0,,,,3.0,1.0,3310.0,8.0,3.0,61.0,,1435.0,7.0,71.0,2.0,374.0,127.0,123.0,12.0,4.0,80.0,515.0,705.0,68.0,275.0,1475.0,32.0,,949.0,38.0,16.0,398.0,241.0,9.0,301.0,3.0,1.0,180.0,37.0,100.0,2057.0,37.0,26.0,154.0,,802.0,48.0,183.0,4.0,128.0,2.0,20.0,95.0,3.0,329.0,241.0,42.0,3.0,1.0,1.0,,66.0,361.0,1049.0,1077.0,175.0,11.0,,,1.0,51.0,146.0,17.0,116.0,88.0,1.0,,,,,1.0,,,,,,,,,,,,,,5.0,,,1.0,,,,,,,,,,
USA_MLS,2013,Houston Dynamo FC,dut4jl28mnzev74hm4pc9s2j9,W. Bruin,Forward,12.0,34.0,10.0,,,,,,12.0,12.0,9.0,2874.0,1.0,55.0,,9.0,699.0,29.0,131.0,6.0,378.0,1.0,12.0,50.0,5.0,120.0,399.0,119.0,16.0,196.0,699.0,30.0,24.0,469.0,34.0,84.0,208.0,239.0,34.0,201.0,22.0,1.0,52.0,34.0,19.0,1138.0,34.0,1.0,186.0,,175.0,51.0,119.0,34.0,22.0,6.0,21.0,58.0,39.0,364.0,25.0,39.0,12.0,2.0,3.0,7.0,125.0,154.0,491.0,491.0,178.0,5.0,12.0,7.0,4.0,14.0,245.0,2.0,4.0,61.0,,,,,,,10.0,,,,,,,,,,,,,11.0,1.0,1.0,,,,,,,,,,,
USA_MLS,2013,Houston Dynamo FC,3psh23ixts3e3ponnh58bvb2t,E. Brunner,Defender,2.0,18.0,,2.0,,,,4.0,3.0,2.0,1.0,1364.0,3.0,2.0,8.0,,570.0,1.0,48.0,,119.0,37.0,39.0,3.0,2.0,28.0,153.0,356.0,27.0,71.0,585.0,10.0,2.0,431.0,15.0,3.0,110.0,184.0,2.0,71.0,,3.0,61.0,14.0,41.0,820.0,18.0,10.0,60.0,,217.0,51.0,87.0,,44.0,,14.0,44.0,1.0,132.0,109.0,17.0,2.0,,,,17.0,136.0,461.0,475.0,72.0,4.0,,,,21.0,45.0,6.0,44.0,43.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
USA_MLS,2013,Houston Dynamo FC,6gm1t25kvosf3vguqjvxbzbo5,Luiz Camargo,Midfielder,17.0,7.0,,2.0,,,,7.0,,2.0,1.0,108.0,1.0,3.0,,,48.0,,7.0,,18.0,,1.0,1.0,1.0,4.0,28.0,16.0,4.0,15.0,50.0,6.0,,33.0,1.0,1.0,16.0,12.0,,16.0,,,8.0,,2.0,84.0,7.0,,24.0,,21.0,85.0,13.0,,1.0,,6.0,3.0,3.0,31.0,3.0,2.0,2.0,,,,14.0,10.0,32.0,34.0,7.0,,,,,3.0,18.0,1.0,3.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,Houston Dynamo FC,d47iddrsiiw0ewwov0z8vbcut,C. Carr,Forward,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,Houston Dynamo FC,61fjyclc80jqcemkibgaffvmd,S. Carrasco,Midfielder,17.0,23.0,1.0,2.0,,,,10.0,2.0,1.0,1.0,1271.0,5.0,23.0,2.0,1.0,616.0,3.0,71.0,3.0,261.0,17.0,45.0,5.0,1.0,21.0,180.0,252.0,37.0,91.0,646.0,30.0,3.0,453.0,15.0,7.0,136.0,164.0,10.0,109.0,6.0,,100.0,13.0,28.0,864.0,23.0,13.0,113.0,,243.0,20.0,81.0,2.0,57.0,2.0,18.0,23.0,4.0,157.0,30.0,16.0,1.0,2.0,,,55.0,168.0,485.0,510.0,44.0,5.0,,1.0,7.0,30.0,76.0,7.0,33.0,58.0,,,,3.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,Houston Dynamo FC,4r1mo3x7z69lyy6p25nhglfbp,M. Chabala,Defender,6.0,5.0,,,,,,3.0,1.0,1.0,,248.0,23.0,1.0,4.0,,110.0,1.0,9.0,3.0,47.0,9.0,13.0,1.0,2.0,5.0,73.0,29.0,8.0,26.0,112.0,1.0,,66.0,3.0,1.0,39.0,44.0,6.0,28.0,1.0,9.0,16.0,2.0,12.0,199.0,5.0,,14.0,,53.0,79.0,13.0,,7.0,3.0,3.0,2.0,,21.0,20.0,5.0,1.0,,,,3.0,6.0,72.0,73.0,7.0,1.0,,,,6.0,8.0,2.0,5.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
