root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Unsuccessful Short Passes,Duels,Goals Conceded,Total Tackles,Rightside Passes,Total Losses Of Possession,Unsuccessful Passes Own Half,Successful Passes Own Half,Goals Conceded Inside Box,Shots On Target ( inc goals ),Unsuccessful Long Passes,Recoveries,PutThrough/Blocked Distribution,Touches,Total Shots,Total Passes,Aerial Duels,Starts,Ground Duels lost,Interceptions,Appearances,Leftside Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Open Play Passes,Aerial Duels won,Time Played,Throw Ins to Own Player,Backward Passes,Successful Passes Opposition Half,Successful Open Play Passes,Successful Short Passes,Index,Tackles Won,Ground Duels won,Ground Duels,Total Touches In Opposition Box,Aerial Duels lost,Successful Long Passes,Forward Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Clearances,Unsuccessful Passes Opposition Half,Duels won,Corners Won,Games Played,Duels lost,Winning Goal,Unsuccessful Crosses & Corners,Right Foot Goals,Throw Ins to Opposition Player,Penalties Taken,Unsuccessful lay-offs,Goals,Successful Lay-offs,Successful Corners into Box,Total Fouls Won,Corners Taken (incl short corners),Total Fouls Conceded,Unsuccessful Corners into Box,Times Tackled,Blocked Shots,Key Passes (Attempt Assists),Unsuccessful Dribbles,Successful Dribbles,Through balls,Goals from Outside Box,Attempts from Set Pieces,Shots Off Target (inc woodwork),Successful Crosses & Corners,Home Goals,Away Goals,PutThrough/Blocked Distribution Won,Substitute On,Tackles Lost,Foul Attempted Tackle,Foul Won Penalty,Unsuccessful Crosses open play,Yellow Cards,Substitute Off,Offsides,Goal Kicks,Saves Made from Inside Box,Saves Made,Saves Made from Outside Box,Saves made - parried,GK Successful Distribution,GK Unsuccessful Distribution,Blocks,Successful Crosses open play,Hit Woodwork,Unsuccessful Launches,Clean Sheets,Successful Launches,Overruns,Handballs conceded,Goals from Inside Box,Headed Goals,Left Foot Goals,Second Goal Assists,Goal Assists,Assists (Intentional),Penalties Conceded,Red Cards - 2nd Yellow,Clearances Off the Line,Total Red Cards,Penalties Saved,Saves from Penalty,Catches,Punches,Penalties Faced,Goalkeeper Smother,Own Goal Scored,Goals Conceded Outside Box,Penalty Goals,Straight Red Cards,Penalty Goals Conceded,Saves made - caught,Crosses not Claimed,Other Goals,Last Man Tackle,Drops,Set Pieces Goals
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Atlético de San Luis,Atlético_de_San_Luis,9x4zu1o3adl4otm7wqzqvz6xh,Unai Bilbao,Defender,20,8.0,12.0,7.0,1.0,26.0,15.0,5.0,51.0,7.0,3.0,7.0,7.0,1.0,104.0,4.0,88.0,10.0,2.0,,1.0,2.0,13.0,73.0,85.0,9.0,180.0,1.0,4.0,22.0,71.0,63.0,10.0,1.0,2.0,2.0,5.0,1.0,10.0,45.0,15.0,6.0,10.0,11.0,,2.0,1.0,0.0,,,,1.0,,,,,1.0,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,3.0,,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Atlético de San Luis,Atlético_de_San_Luis,90guns09mguhjj0yacn0gsn9x,J. Castro,Forward,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Atlético de San Luis,Atlético_de_San_Luis,ctiesvd76yq85nbnwfxvll39x,R. Chávez,Defender,5,15.0,26.0,6.0,6.0,8.0,26.0,9.0,45.0,6.0,1.0,2.0,8.0,4.0,138.0,1.0,95.0,7.0,2.0,11.0,2.0,2.0,34.0,78.0,93.0,3.0,176.0,12.0,15.0,33.0,76.0,70.0,10.0,5.0,8.0,19.0,3.0,4.0,8.0,38.0,17.0,5.0,12.0,11.0,3.0,2.0,15.0,0.0,4.0,,2.0,,,,,,2.0,,5.0,,1.0,1.0,,,,,,,,,,,1.0,,1.0,2.0,,4.0,,1.0,,,,,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Atlético de San Luis,Atlético_de_San_Luis,evk0esdocrzt5zxqmv4ostdcl,J. Damm,Midfielder,25,1.0,5.0,,,,4.0,1.0,4.0,,,,1.0,1.0,22.0,,12.0,1.0,,2.0,,1.0,5.0,11.0,12.0,1.0,28.0,1.0,4.0,10.0,11.0,11.0,10.0,,2.0,4.0,7.0,,,3.0,1.0,,2.0,3.0,,1.0,2.0,0.0,2.0,,,,,,,,,,,,1.0,,2.0,1.0,2.0,,,,,3.0,,,,1.0,,,,2.0,,,2.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Atlético de San Luis,Atlético_de_San_Luis,dmqmxkyprphad4zlbcv0igcet,J. Domínguez,Defender,4,7.0,8.0,7.0,,20.0,10.0,6.0,60.0,7.0,,2.0,6.0,,105.0,,85.0,7.0,2.0,1.0,4.0,2.0,34.0,76.0,83.0,3.0,180.0,,5.0,16.0,74.0,73.0,10.0,,,1.0,,4.0,3.0,26.0,9.0,5.0,3.0,3.0,,2.0,5.0,0.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Atlético de San Luis,Atlético_de_San_Luis,8z500j8o7agchtuoqjwqvgudx,Rodrigo Dourado,Midfielder,13,7.0,22.0,6.0,3.0,15.0,12.0,4.0,46.0,6.0,,1.0,8.0,1.0,99.0,,76.0,10.0,2.0,5.0,3.0,2.0,24.0,68.0,71.0,5.0,135.0,1.0,10.0,22.0,63.0,65.0,10.0,1.0,7.0,12.0,3.0,5.0,3.0,27.0,8.0,4.0,4.0,12.0,1.0,2.0,10.0,0.0,,,,,,,,,3.0,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,2.0,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Atlético de San Luis,Atlético_de_San_Luis,b5pf64v2vu42s1td4u9uh5c7o,Vitinho,Forward,11,11.0,17.0,5.0,6.0,2.0,21.0,4.0,8.0,5.0,2.0,,4.0,7.0,66.0,2.0,39.0,1.0,2.0,8.0,1.0,2.0,18.0,28.0,39.0,,107.0,,13.0,20.0,28.0,27.0,10.0,4.0,8.0,16.0,1.0,1.0,1.0,6.0,11.0,,7.0,8.0,1.0,2.0,9.0,0.0,,,,,,,,,1.0,,1.0,,6.0,1.0,1.0,4.0,1.0,,,,,,,,1.0,,2.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Atlético de San Luis,Atlético_de_San_Luis,14x84apbgj4ztpu0m82hbvsru,B. Galdames,Midfielder,27,3.0,8.0,1.0,2.0,8.0,5.0,,2.0,1.0,,1.0,1.0,1.0,30.0,,18.0,1.0,,2.0,2.0,2.0,6.0,14.0,16.0,1.0,32.0,2.0,2.0,12.0,12.0,14.0,10.0,,5.0,7.0,1.0,,,2.0,4.0,,4.0,6.0,,2.0,2.0,0.0,,,1.0,,,,,,2.0,,1.0,,,2.0,,,1.0,,,,,,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Atlético de San Luis,Atlético_de_San_Luis,78xbv9p7pgnppgoqhuxp3l7xm,U. García,Defender,29,2.0,4.0,1.0,1.0,7.0,4.0,,12.0,1.0,,1.0,5.0,1.0,27.0,1.0,20.0,,,2.0,,1.0,1.0,17.0,20.0,,45.0,1.0,3.0,5.0,17.0,17.0,10.0,1.0,2.0,4.0,,,,9.0,3.0,,3.0,2.0,,1.0,2.0,0.0,,,,,,,,,1.0,,1.0,,1.0,,,1.0,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Atlético de San Luis,Atlético_de_San_Luis,dh9uepuoe9cudkwnspfq3v4r9,J. Güémez,Midfielder,16,13.0,13.0,6.0,2.0,30.0,27.0,7.0,41.0,6.0,,7.0,12.0,4.0,118.0,,99.0,2.0,2.0,7.0,,2.0,20.0,79.0,97.0,,160.0,,9.0,38.0,77.0,68.0,10.0,2.0,4.0,11.0,,2.0,11.0,40.0,20.0,3.0,14.0,4.0,,2.0,9.0,0.0,1.0,,,,,,,,,,2.0,,2.0,,4.0,,2.0,,,,,,,,2.0,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
