liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Open Play Passes,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Starts,Substitute Off,Successful Launches,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Time Played,Times Tackled,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Winning Goal,Corners Won,Overruns,Substitute On,Successful Dribbles,Throw Ins to Own Player,Total Big Chances Created,Throw Ins to Opposition Player,Handballs conceded,Penalties Conceded,Shots Off Target (inc woodwork),Total Shots,Unsuccessful Dribbles,Goals,Goals Openplay,Goals from Inside Box,Hit Woodwork,Offsides,Right Foot Goals,Shots On Target ( inc goals ),Total Big Chances Missed,Unsuccessful lay-offs,Home Goals,Away Goals,Assists (Intentional),Corners Taken (incl short corners),Goal Assists,Successful Crosses & Corners,Successful Crosses open play,Through balls,Unsuccessful Corners into Box,Red Cards - 2nd Yellow,Total Red Cards,GK Successful Distribution,Goal Kicks,Total Big Chances Saved,Left Foot Goals,Catches,Drops,GK Unsuccessful Distribution,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - caught,Saves made - parried,Total Big Chances Scored,Penalties Taken,Penalty Goals,Successful Corners into Box,Attempts from Set Pieces,Second Goal Assists,Foul Won Penalty,Goals Conceded Outside Box,Goals from Outside Box,Own Goal Scored,Last Player Tackle,Headed Goals,Direct Setpiece Goals,Set Pieces Goals,Clearances Off the Line,Crosses not Claimed,Goalkeeper Smother,Straight Red Cards,Penalties Off Target,Penalties Saved,Saves from Penalty,Other Goals
USA_USL_Championship,2026,Charleston Battery,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,Defender,22,14.0,5.0,9.0,8.0,19.0,2.0,5.0,109.0,1.0,36.0,19.0,17.0,22.0,182.0,3.0,8.0,10.0,9.0,22.0,14.0,8.0,7.0,3.0,118.0,474.0,1.0,55.0,4.0,4.0,32.0,169.0,5.0,7.0,1.0,2.0,,64.0,415.0,156.0,273.0,363.0,3.0,2.0,630.0,2.0,30.0,8.0,2.0,70.0,488.0,427.0,5.0,9.0,61.0,575.0,1.0,1.0,21.0,45.0,48.0,14.0,16.0,2.0,0.0,2.0,,1.0,1.0,6.0,2.0,1.0,,,,3.0,1.0,,,,,,,3.0,2.0,,,,1.0,,2.0,2.0,2.0,,,,,3.0,4.0,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,Charleston Battery,2gawx03wls5vwtlocjir3u7vu,M. Alexandre,Forward,27,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Charleston Battery,14oq6mvlh5e51d9y20nbpok4p,C. Allan,Midfielder,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Charleston Battery,dtb9aa7wp7e73bm367myma1n9,J. Berner,Goalkeeper,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Charleston Battery,660a1dq2kk90vuzw0ru6mbmy,Miguel Berry,Forward,90,34.0,21.0,13.0,8.0,30.0,8.0,1.0,50.0,1.0,88.0,52.0,36.0,120.0,34.0,6.0,8.0,12.0,9.0,54.0,31.0,23.0,1.0,4.0,14.0,98.0,1.0,23.0,9.0,4.0,11.0,33.0,4.0,6.0,1.0,,5.0,5.0,71.0,64.0,21.0,79.0,1.0,3.0,582.0,16.0,6.0,14.0,12.0,71.0,111.0,84.0,4.0,47.0,27.0,227.0,,,1.0,1.0,21.0,6.0,26.0,1.0,0.0,3.0,3.0,2.0,7.0,2.0,,,2.0,,3.0,10.0,7.0,,,,,,,7.0,2.0,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,Charleston Battery,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,Defender,7,5.0,4.0,1.0,6.0,22.0,1.0,,32.0,,26.0,11.0,15.0,38.0,27.0,3.0,6.0,2.0,2.0,21.0,7.0,14.0,2.0,2.0,21.0,84.0,1.0,16.0,,,9.0,19.0,2.0,1.0,1.0,1.0,,6.0,72.0,34.0,43.0,71.0,4.0,5.0,205.0,1.0,1.0,4.0,3.0,22.0,89.0,77.0,9.0,1.0,12.0,142.0,3.0,3.0,5.0,6.0,13.0,2.0,6.0,,0.0,,,5.0,2.0,18.0,,4.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Charleston Battery,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,Forward,13,4.0,3.0,1.0,8.0,21.0,3.0,,33.0,,39.0,18.0,21.0,68.0,23.0,2.0,8.0,7.0,6.0,35.0,15.0,20.0,1.0,3.0,19.0,72.0,1.0,18.0,6.0,2.0,8.0,10.0,3.0,3.0,3.0,,5.0,3.0,53.0,38.0,16.0,51.0,3.0,6.0,309.0,8.0,,3.0,8.0,42.0,73.0,54.0,9.0,13.0,19.0,137.0,4.0,4.0,,1.0,21.0,2.0,18.0,,1.0,2.0,,5.0,3.0,3.0,,4.0,,,2.0,7.0,6.0,1.0,1.0,1.0,1.0,1.0,,5.0,2.0,,1.0,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,Charleston Battery,d50x000h9o6i8kd8aihie4lx,M. Foster,Forward,99,8.0,5.0,3.0,8.0,33.0,4.0,,31.0,,25.0,15.0,10.0,87.0,13.0,,8.0,4.0,3.0,17.0,10.0,7.0,2.0,5.0,25.0,86.0,1.0,18.0,7.0,3.0,8.0,16.0,6.0,3.0,3.0,1.0,2.0,2.0,69.0,50.0,21.0,68.0,1.0,1.0,382.0,6.0,1.0,1.0,3.0,37.0,87.0,70.0,2.0,29.0,17.0,144.0,6.0,6.0,4.0,5.0,19.0,4.0,12.0,1.0,0.0,13.0,,5.0,2.0,5.0,1.0,,,,,5.0,4.0,1.0,1.0,1.0,,4.0,1.0,5.0,4.0,,1.0,0.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,Charleston Battery,cmwt0ezk7xwvni92pnkhgi0b8,K. Held,Defender,2,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Charleston Battery,94zkjopy373mgso15ljxmhd04,N. Houssou,Midfielder,91,5.0,1.0,4.0,7.0,75.0,1.0,,67.0,,38.0,19.0,19.0,83.0,49.0,4.0,7.0,7.0,6.0,33.0,18.0,15.0,13.0,4.0,83.0,227.0,1.0,36.0,5.0,4.0,33.0,26.0,5.0,5.0,4.0,1.0,1.0,13.0,189.0,85.0,115.0,182.0,2.0,5.0,372.0,8.0,5.0,5.0,3.0,61.0,233.0,195.0,7.0,6.0,38.0,325.0,6.0,6.0,4.0,15.0,35.0,9.0,23.0,2.0,0.0,3.0,,2.0,5.0,18.0,2.0,1.0,,,,1.0,5.0,,,,,3.0,,1.0,,,,,1.0,,1.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
