liga,temporada,equipo,id,nombre,posicion,dorsal,Goal Assists,Ground Duels lost,Index,Handballs conceded,Aerial Duels lost,Corners Taken (incl short corners),Penalties Taken,Goals from Inside Box,Substitute Off,Left Foot Goals,Total Touches In Opposition Box,Successful Short Passes,Tackles Lost,Appearances,Successful Open Play Passes,Open Play Passes,Corners Won,Total Shots,Duels won,Ground Duels,Key Passes (Attempt Assists),Rightside Passes,Unsuccessful Dribbles,Leftside Passes,Time Played,Unsuccessful Long Passes,Unsuccessful Short Passes,Games Played,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Successful Dribbles,Times Tackled,Goals from Outside Box,Right Foot Goals,Hit Woodwork,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels lost,Aerial Duels,Total Tackles,Total Clearances,Foul Attempted Tackle,Successful Launches,Aerial Duels won,Ground Duels won,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Passes Opposition Half,Tackles Won,Blocked Shots,Unsuccessful Crosses & Corners,Successful Long Passes,PutThrough/Blocked Distribution,Total Fouls Won,Unsuccessful lay-offs,Shots On Target ( inc goals ),Backward Passes,Through balls,Goals,Unsuccessful Corners into Box,Forward Passes,Successful Passes Own Half,Successful Lay-offs,Duels,Penalty Goals,Touches,Unsuccessful Crosses open play,Yellow Cards,Unsuccessful Passes Own Half,Penalty Goals Conceded,Successful Crosses & Corners,Total Losses Of Possession,Successful Crosses open play,Unsuccessful Passes Opposition Half,Total Fouls Conceded,Goals Conceded,Goals Conceded Inside Box,Starts,Recoveries,Substitute On,Clean Sheets,Offsides,Assists (Intentional),Interceptions,Total Passes,Goals Conceded Outside Box,Home Goals,Away Goals,Winning Goal,Unsuccessful Launches,Throw Ins to Opposition Player,Blocks,Throw Ins to Own Player,GK Successful Distribution,Headed Goals,Penalties Conceded,Clearances Off the Line,Second Goal Assists,Foul Won Penalty,Penalties Saved,Saves Made from Inside Box,Punches,Penalties Faced,Catches,Saves from Penalty,Drops,Crosses not Claimed,Saves made - parried,Saves made - caught,Saves Made,GK Unsuccessful Distribution,Goalkeeper Smother,Saves Made from Outside Box,Attempts from Set Pieces,Successful Corners into Box,Red Cards - 2nd Yellow,Total Red Cards,Last Man Tackle,Set Pieces Goals,Straight Red Cards,Own Goal Scored,Penalties Off Target
Mexico_Liga_MX,2015-2016,Club Puebla,eb5bqq1qjpi4by5jz69yezglx,A. Acosta,Midfielder,27,,19.0,10.0,1.0,1.0,,,1.0,1.0,,,173.0,7.0,7.0,180.0,201.0,,2.0,44.0,59.0,3.0,73.0,3.0,24.0,478.0,13.0,9.0,7.0,3.0,1.0,6.0,,,1.0,,22.0,20.0,5.0,19.0,7.0,7.0,4.0,4.0,40.0,184.0,92.0,12.0,1.0,11.0,11.0,4.0,16.0,,1.0,25.0,,1.0,,84.0,94.0,,64.0,,339.0,11.0,5.0,8.0,,2.0,46.0,2.0,25.0,10.0,6.0,6.0,5.0,23.0,2.0,,,,14.0,206.0,,,,,7.0,2.0,1.0,28.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,Club Puebla,3f63aspo71m8hhcwsyt87bb9x,Ó. Rojas,Defender,12,,16.0,10.0,,9.0,,,,3.0,,,435.0,3.0,15.0,458.0,549.0,1.0,4.0,58.0,54.0,13.0,57.0,1.0,173.0,1310.0,47.0,45.0,15.0,6.0,3.0,2.0,,,,,92.0,25.0,29.0,29.0,40.0,4.0,9.0,20.0,38.0,465.0,247.0,26.0,5.0,22.0,30.0,14.0,8.0,,1.0,100.0,,,,227.0,222.0,,83.0,,852.0,22.0,3.0,29.0,,4.0,162.0,4.0,85.0,6.0,22.0,18.0,15.0,45.0,,3.0,,,29.0,557.0,4.0,,,,27.0,12.0,6.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,Club Puebla,6xoxzmuvi9bljciyappnqb8b9,M. Alustiza,Forward,11,1.0,46.0,10.0,,11.0,12.0,1.0,6.0,4.0,2.0,,207.0,2.0,13.0,221.0,269.0,9.0,45.0,37.0,78.0,14.0,93.0,9.0,68.0,1108.0,14.0,38.0,13.0,3.0,22.0,8.0,,1.0,2.0,2.0,52.0,57.0,16.0,2.0,,9.0,,5.0,32.0,233.0,162.0,,6.0,13.0,26.0,13.0,23.0,,23.0,88.0,2.0,7.0,6.0,36.0,80.0,15.0,94.0,1.0,473.0,5.0,4.0,8.0,,9.0,126.0,3.0,57.0,15.0,14.0,12.0,13.0,19.0,,3.0,15.0,1.0,1.0,285.0,2.0,,,,,,,4.0,,3.0,,,,,,,,,,,,,,,,,,,6.0,5.0,,1.0,,,1.0,,
Mexico_Liga_MX,2015-2016,Club Puebla,9jbepwzvm8nk8jqq9kzoubw0l,J. Amione,Forward,13,,11.0,10.0,,2.0,,,,,,,29.0,1.0,7.0,28.0,36.0,1.0,3.0,15.0,23.0,,9.0,5.0,12.0,124.0,1.0,7.0,7.0,,2.0,4.0,,,,,8.0,13.0,5.0,5.0,3.0,2.0,,3.0,12.0,29.0,24.0,4.0,,,,2.0,4.0,,1.0,9.0,,,,7.0,5.0,,28.0,,71.0,,1.0,1.0,,,21.0,,7.0,5.0,2.0,2.0,,8.0,7.0,,,,1.0,37.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,Club Puebla,313mkucsov90cmyvl97q2r3kl,P. Araújo,Defender,22,,35.0,10.0,1.0,12.0,,,1.0,1.0,,,397.0,14.0,15.0,447.0,527.0,1.0,2.0,53.0,79.0,2.0,71.0,,173.0,1259.0,52.0,30.0,15.0,14.0,,2.0,,,1.0,,82.0,47.0,21.0,35.0,62.0,14.0,10.0,9.0,44.0,458.0,129.0,21.0,1.0,3.0,61.0,21.0,8.0,,2.0,32.0,1.0,1.0,,264.0,329.0,,100.0,,747.0,3.0,6.0,24.0,,,108.0,,61.0,23.0,17.0,15.0,14.0,35.0,1.0,3.0,1.0,,31.0,540.0,2.0,,,,33.0,,14.0,5.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,
Mexico_Liga_MX,2015-2016,Club Puebla,1jjsqi6cgvwnpltc07caz2rx1,R. Arias,Defender,21,,16.0,10.0,,4.0,,,,,,,46.0,3.0,6.0,52.0,76.0,1.0,2.0,21.0,31.0,1.0,15.0,,17.0,389.0,21.0,8.0,6.0,5.0,2.0,,,,,,29.0,20.0,10.0,11.0,27.0,5.0,7.0,6.0,15.0,60.0,18.0,8.0,2.0,,14.0,5.0,4.0,,,4.0,,,,53.0,42.0,,41.0,,189.0,,,8.0,,,37.0,,21.0,6.0,10.0,7.0,4.0,4.0,2.0,1.0,,,26.0,89.0,3.0,,,,14.0,1.0,10.0,4.0,2.0,,,,,,,,,,,,,,1.0,,2.0,3.0,,,2.0,,,,,,,,
Mexico_Liga_MX,2015-2016,Club Puebla,75e7d9lmzwowrn4855ualo3it,C. Bermúdez,Midfielder,10,4.0,46.0,10.0,,6.0,2.0,,3.0,7.0,,,417.0,4.0,14.0,418.0,492.0,4.0,12.0,43.0,87.0,16.0,154.0,16.0,124.0,1002.0,9.0,65.0,14.0,4.0,5.0,8.0,,,3.0,1.0,74.0,52.0,8.0,14.0,2.0,3.0,,2.0,41.0,427.0,288.0,10.0,3.0,15.0,10.0,18.0,19.0,,7.0,104.0,2.0,3.0,2.0,119.0,144.0,10.0,95.0,,687.0,13.0,,10.0,,5.0,160.0,5.0,79.0,3.0,19.0,16.0,13.0,56.0,1.0,,6.0,2.0,9.0,501.0,3.0,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,1.0,
Mexico_Liga_MX,2015-2016,Club Puebla,s018lxkr8e6bpxldf7vhxxhx,C. Campestrini,Goalkeeper,17,,1.0,10.0,,2.0,,,,,,,115.0,,13.0,95.0,132.0,,,5.0,3.0,1.0,38.0,,23.0,1139.0,174.0,,13.0,3.0,,1.0,,,,,174.0,3.0,5.0,1.0,7.0,1.0,26.0,3.0,2.0,203.0,63.0,1.0,,,88.0,3.0,1.0,,,,,,,316.0,140.0,,8.0,,530.0,,3.0,12.0,,,177.0,,162.0,1.0,14.0,11.0,13.0,137.0,,3.0,,,2.0,377.0,3.0,,,,63.0,,,,122.0,,1.0,,,,1.0,32.0,5.0,,13.0,1.0,2.0,3.0,18.0,7.0,49.0,72.0,2.0,17.0,,,1.0,2.0,,,1.0,,
Mexico_Liga_MX,2015-2016,Club Puebla,4vylwtfh07waiclgvgcjzqms5,S. Ceballos,Defender,4,,2.0,10.0,,1.0,,,,,,,23.0,,1.0,27.0,36.0,,,9.0,10.0,,12.0,1.0,8.0,90.0,4.0,5.0,1.0,,,,,,,,9.0,3.0,2.0,8.0,5.0,,,1.0,8.0,27.0,12.0,8.0,,1.0,4.0,1.0,,,,4.0,,,,12.0,15.0,,12.0,,56.0,1.0,,3.0,,,11.0,,7.0,1.0,1.0,,1.0,6.0,,,,,4.0,36.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,Club Puebla,18lo6z3f1oswr79qvswkm7d91,M. Cejas,Midfielder,9,2.0,23.0,10.0,,3.0,2.0,,,2.0,,,78.0,1.0,7.0,79.0,99.0,2.0,3.0,18.0,41.0,1.0,32.0,8.0,17.0,267.0,4.0,17.0,7.0,3.0,3.0,5.0,,,,,21.0,26.0,3.0,5.0,2.0,2.0,,,18.0,82.0,53.0,4.0,1.0,13.0,4.0,8.0,8.0,1.0,,31.0,,,1.0,23.0,33.0,,44.0,,191.0,11.0,,4.0,,4.0,66.0,3.0,30.0,4.0,6.0,5.0,2.0,11.0,5.0,,2.0,2.0,,103.0,1.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,
