liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Assists (Intentional),Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Corners Taken (incl short corners),Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goal Assists,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Handballs conceded,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Offsides,Open Play Passes,Overruns,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Successful Corners into Box,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Through balls,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Created,Total Big Chances Missed,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Corners into Box,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Winning Goal,Substitute On,Yellow Cards,Attempts from Set Pieces,Clearances Off the Line,GK Successful Distribution,Goal Kicks,Successful Launches,Total Big Chances Saved,Penalties Conceded,Second Goal Assists,Goals,Goals Openplay,Goals from Inside Box,Goals from Outside Box,Right Foot Goals,Home Goals,Away Goals,Unsuccessful lay-offs,Last Player Tackle,Catches,Crosses not Claimed,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Hit Woodwork,Total Big Chances Scored,Left Foot Goals,Direct Setpiece Goals,Set Pieces Goals,Headed Goals,Penalty Goals Conceded,Straight Red Cards,Total Red Cards,Own Goal Scored,Other Goals,Penalties Taken,Penalty Goals,Foul Won Penalty,Saves made - caught,Red Cards - 2nd Yellow,Penalties Saved,Saves from Penalty,Penalties Off Target
USA_MLS,2026,Chicago Fire FC,a35r6fa79ipqqktiff3uhz6j9,J. Bamba,Forward,19,11.0,3.0,8.0,9.0,2.0,57.0,3.0,1.0,125.0,2.0,1.0,4.0,88.0,43.0,45.0,165.0,78.0,4.0,9.0,2.0,7.0,7.0,,77.0,40.0,37.0,1.0,3.0,7.0,35.0,3.0,269.0,2.0,68.0,16.0,10.0,41.0,100.0,9.0,8.0,7.0,8.0,5.0,,2.0,2.0,9.0,10.0,6.0,216.0,154.0,65.0,211.0,7.0,10.0,1.0,,7.0,659.0,29.0,3.0,5.0,10.0,8.0,11.0,113.0,270.0,15.0,217.0,17.0,32.0,53.0,427.0,,7.0,7.0,16.0,,6.0,56.0,4.0,47.0,2.0,1.0,2.0,,,,,,,,,2.0,2.0,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,2.0,1.0,,,,2.0,,,,,,,,,,,,
USA_MLS,2026,Chicago Fire FC,83uri423ckm6ngfoerw6gwh04,D. Borso,Forward,27,1.0,1.0,,4.0,,14.0,,1.0,12.0,,,1.0,20.0,11.0,9.0,27.0,8.0,1.0,4.0,,1.0,1.0,,19.0,10.0,9.0,1.0,1.0,,7.0,,28.0,1.0,7.0,3.0,2.0,3.0,,,2.0,1.0,,,,,,2.0,,1.0,23.0,12.0,12.0,23.0,1.0,3.0,,,6.0,75.0,2.0,,,2.0,3.0,3.0,14.0,29.0,3.0,24.0,4.0,4.0,5.0,66.0,,3.0,3.0,2.0,,,5.0,3.0,5.0,0.0,4.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Chicago Fire FC,6ycb14t59u46bwsvbb4kuur1m,C. Brady,Goalkeeper,1,5.0,,5.0,13.0,,,,,24.0,6.0,,,8.0,1.0,7.0,,194.0,1.0,13.0,,15.0,14.0,1.0,3.0,1.0,2.0,,,,108.0,,290.0,,7.0,,,130.0,107.0,,,,13.0,,,,,,,57.0,241.0,27.0,272.0,242.0,,,,,,1170.0,,,,16.0,1.0,3.0,112.0,409.0,,299.0,,,110.0,556.0,,,,,57.0,106.0,78.0,32.0,4.0,0.0,,,,,112.0,72.0,19.0,8.0,1.0,,,,,,,,,,,16.0,,5.0,24.0,1.0,4.0,8.0,39.0,22.0,17.0,9.0,,,,,,,4.0,,,,,,,,1.0,,,,
USA_MLS,2026,Chicago Fire FC,cu84s15ig7u7g9iwwcff82yuh,J. Cohen,Goalkeeper,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Chicago Fire FC,b3xoqrbmua9uzr0tw8kmnw9as,C. Cupps,Defender,38,2.0,1.0,1.0,2.0,,3.0,,,11.0,,,,2.0,1.0,1.0,2.0,8.0,,2.0,,1.0,1.0,,,,,,2.0,,15.0,,30.0,,4.0,3.0,1.0,1.0,5.0,,,,,,,,,,,,27.0,9.0,19.0,28.0,,,,,,42.0,,,,4.0,,,4.0,31.0,,28.0,,,3.0,40.0,,,,,1.0,1.0,1.0,2.0,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Chicago Fire FC,1khy4w78z012p8z20gcp0nrvt,H. Cuypers,Forward,9,64.0,40.0,24.0,10.0,,54.0,6.0,2.0,69.0,3.0,,6.0,134.0,71.0,63.0,177.0,48.0,12.0,10.0,,15.0,14.0,1.0,70.0,31.0,39.0,,4.0,9.0,54.0,4.0,213.0,1.0,31.0,25.0,15.0,31.0,72.0,9.0,10.0,22.0,10.0,1.0,,1.0,1.0,10.0,11.0,1.0,141.0,99.0,58.0,155.0,2.0,14.0,1.0,,,899.0,14.0,,6.0,14.0,15.0,13.0,109.0,228.0,32.0,156.0,16.0,67.0,72.0,405.0,,,,4.0,2.0,5.0,51.0,21.0,67.0,1.0,,,,,,,,,,,13.0,9.0,13.0,,10.0,7.0,6.0,2.0,,,,,,,,,,,,,,11.0,2.0,,,1.0,4.0,,,,,4.0,2.0,2.0,,,,,
USA_MLS,2026,Chicago Fire FC,2343y1f4dtezub9633ghspqi2,J. Dean,Defender,24,20.0,8.0,12.0,10.0,,82.0,,2.0,51.0,2.0,,7.0,74.0,30.0,44.0,141.0,104.0,2.0,10.0,,10.0,9.0,1.0,54.0,22.0,32.0,1.0,9.0,8.0,76.0,,287.0,,32.0,17.0,7.0,21.0,29.0,8.0,,,8.0,4.0,,5.0,5.0,7.0,,5.0,236.0,147.0,97.0,234.0,8.0,12.0,,9.0,67.0,690.0,11.0,1.0,,31.0,7.0,5.0,90.0,291.0,,239.0,20.0,12.0,52.0,502.0,,10.0,10.0,5.0,6.0,13.0,47.0,15.0,39.0,0.0,2.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,,,,,,,,,,
USA_MLS,2026,Chicago Fire FC,55m0mky1hal5hyuy5sjz4hrmc,P. Dithejane,Forward,12,4.0,2.0,2.0,7.0,,13.0,3.0,,33.0,,,3.0,27.0,16.0,11.0,60.0,8.0,1.0,7.0,,2.0,2.0,,23.0,14.0,9.0,1.0,2.0,4.0,8.0,,45.0,,15.0,7.0,5.0,11.0,16.0,4.0,1.0,2.0,1.0,1.0,,1.0,1.0,4.0,,,34.0,27.0,8.0,34.0,,1.0,,,,150.0,11.0,,1.0,,3.0,4.0,36.0,45.0,3.0,34.0,1.0,11.0,11.0,102.0,,2.0,2.0,7.0,,2.0,12.0,1.0,9.0,0.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,
USA_MLS,2026,Chicago Fire FC,38w2cnl8iapo60shv15xjl8no,T. D'Avilla,Midfielder,42,13.0,7.0,6.0,12.0,,98.0,2.0,,147.0,1.0,,,87.0,44.0,43.0,107.0,162.0,12.0,12.0,,12.0,11.0,1.0,74.0,37.0,37.0,,15.0,2.0,114.0,,556.0,1.0,62.0,14.0,9.0,61.0,189.0,2.0,2.0,1.0,10.0,5.0,,,,7.0,14.0,17.0,492.0,250.0,249.0,482.0,4.0,12.0,,,,871.0,13.0,,,11.0,18.0,14.0,91.0,563.0,3.0,499.0,16.0,5.0,64.0,688.0,,,,4.0,11.0,16.0,47.0,17.0,48.0,0.0,2.0,5.0,,,,,2.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,
USA_MLS,2026,Chicago Fire FC,b4e6lsrz4cmr2q50235620qnd,J. Elliott,Defender,3,46.0,20.0,26.0,11.0,1.0,43.0,3.0,9.0,115.0,5.0,,2.0,71.0,31.0,40.0,39.0,220.0,1.0,11.0,1.0,10.0,9.0,1.0,25.0,11.0,14.0,,9.0,2.0,257.0,1.0,649.0,,58.0,7.0,3.0,33.0,149.0,3.0,6.0,,11.0,2.0,,,,2.0,,27.0,552.0,144.0,427.0,544.0,5.0,4.0,,1.0,3.0,937.0,1.0,1.0,2.0,77.0,9.0,3.0,107.0,669.0,6.0,571.0,9.0,18.0,98.0,811.0,,1.0,1.0,1.0,24.0,51.0,77.0,22.0,47.0,0.0,,3.0,,1.0,10.0,10.0,5.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,
USA_MLS,2026,Chicago Fire FC,99hdzy5s45xr72d3lgttdmne1,J. Gal,Goalkeeper,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Chicago Fire FC,cqa20tk6yzfxh21e85rc0bm51,A. Gutman,Defender,15,25.0,12.0,13.0,9.0,2.0,51.0,5.0,2.0,54.0,2.0,,2.0,61.0,25.0,36.0,138.0,117.0,3.0,9.0,2.0,11.0,10.0,1.0,36.0,13.0,23.0,1.0,5.0,8.0,13.0,1.0,307.0,,30.0,11.0,4.0,21.0,130.0,10.0,3.0,1.0,8.0,2.0,,4.0,4.0,2.0,,7.0,236.0,118.0,124.0,231.0,9.0,8.0,2.0,7.0,57.0,698.0,2.0,2.0,1.0,29.0,10.0,4.0,103.0,311.0,4.0,238.0,17.0,16.0,73.0,487.0,,10.0,10.0,2.0,7.0,19.0,60.0,23.0,54.0,0.0,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,3.0,,,,,,,,,,,,
USA_MLS,2026,Chicago Fire FC,d8uucuj8x9geirjn1wqdu5fqh,M. Haile-Selassie,Midfielder,7,6.0,5.0,1.0,13.0,1.0,111.0,4.0,1.0,127.0,4.0,4.0,6.0,87.0,53.0,34.0,253.0,97.0,4.0,13.0,1.0,14.0,13.0,1.0,81.0,48.0,33.0,,6.0,17.0,63.0,5.0,384.0,,57.0,16.0,5.0,45.0,123.0,18.0,9.0,8.0,10.0,4.0,2.0,4.0,2.0,18.0,13.0,16.0,319.0,206.0,127.0,313.0,2.0,7.0,2.0,2.0,23.0,974.0,33.0,5.0,3.0,7.0,6.0,6.0,126.0,394.0,17.0,329.0,9.0,54.0,65.0,575.0,1.0,9.0,8.0,20.0,3.0,8.0,63.0,11.0,57.0,1.0,3.0,1.0,,,,,1.0,,,3.0,3.0,2.0,3.0,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,3.0,3.0,1.0,,,,4.0,,,,,,,,,,,,
USA_MLS,2026,Chicago Fire FC,d9qfqechz8gc0c5q7zr5m0f10,Leonardo Barroso,Defender,2,10.0,7.0,3.0,7.0,,51.0,2.0,,69.0,2.0,,3.0,41.0,22.0,19.0,104.0,70.0,2.0,7.0,,5.0,5.0,,31.0,15.0,16.0,1.0,3.0,4.0,66.0,,196.0,2.0,42.0,17.0,5.0,23.0,11.0,4.0,1.0,2.0,7.0,3.0,,4.0,4.0,8.0,1.0,4.0,142.0,71.0,77.0,140.0,,7.0,,12.0,50.0,545.0,5.0,2.0,,9.0,6.0,1.0,96.0,198.0,3.0,144.0,7.0,9.0,54.0,344.0,,7.0,7.0,1.0,7.0,13.0,39.0,22.0,41.0,0.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS,2026,Chicago Fire FC,8rjgpjjq3jva18pvh0i74cbf9,R. Lod,Midfielder,17,32.0,20.0,12.0,12.0,,41.0,3.0,1.0,63.0,3.0,,5.0,102.0,62.0,40.0,146.0,52.0,6.0,12.0,,7.0,6.0,1.0,70.0,42.0,28.0,,8.0,14.0,64.0,3.0,202.0,,32.0,10.0,4.0,36.0,48.0,14.0,4.0,3.0,9.0,6.0,,1.0,1.0,3.0,13.0,1.0,147.0,114.0,37.0,149.0,7.0,9.0,1.0,,,770.0,22.0,1.0,3.0,7.0,16.0,9.0,103.0,205.0,7.0,150.0,16.0,36.0,55.0,333.0,,2.0,2.0,9.0,1.0,1.0,43.0,14.0,54.0,0.0,3.0,1.0,,,,,,,,,2.0,2.0,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,,2.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,
USA_MLS,2026,Chicago Fire FC,1rc9l6360pxvs4l7zc8y3yk9g,M. Mbokazi,Defender,4,22.0,9.0,13.0,11.0,,42.0,3.0,13.0,165.0,5.0,,,61.0,17.0,44.0,21.0,238.0,1.0,11.0,,12.0,11.0,1.0,39.0,8.0,31.0,,12.0,1.0,81.0,1.0,547.0,1.0,64.0,18.0,12.0,44.0,213.0,1.0,1.0,3.0,11.0,1.0,,,,3.0,,29.0,457.0,123.0,360.0,454.0,5.0,13.0,1.0,,3.0,988.0,3.0,,2.0,78.0,4.0,10.0,103.0,574.0,4.0,483.0,18.0,7.0,91.0,763.0,,,,1.0,26.0,50.0,58.0,33.0,41.0,0.0,,2.0,,1.0,5.0,5.0,7.0,1.0,1.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,
USA_MLS,2026,Chicago Fire FC,7iavd5damj4yxqgh65jgssnah,C. Mueller,Forward,8,4.0,1.0,3.0,4.0,,3.0,,,5.0,,2.0,,11.0,6.0,5.0,19.0,6.0,1.0,4.0,,1.0,1.0,,7.0,5.0,2.0,1.0,,1.0,13.0,2.0,23.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,13.0,12.0,4.0,15.0,,1.0,,,,92.0,3.0,,1.0,2.0,2.0,,26.0,25.0,1.0,15.0,1.0,2.0,10.0,53.0,,2.0,2.0,3.0,,1.0,10.0,2.0,9.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Chicago Fire FC,64wbk2nsrs0ru0hjcq0lenwgk,S. Oregel Jr.,Midfielder,35,,,,3.0,,10.0,,,21.0,,,,7.0,3.0,4.0,6.0,13.0,1.0,3.0,,1.0,1.0,,7.0,3.0,4.0,,,1.0,10.0,,48.0,,8.0,,,1.0,16.0,1.0,,,,,,,,,1.0,2.0,47.0,24.0,24.0,46.0,2.0,,,,2.0,26.0,,,,,2.0,2.0,3.0,49.0,,48.0,2.0,,1.0,58.0,,1.0,1.0,,,,2.0,,1.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS,2026,Chicago Fire FC,bmuexenaurjeso2dgx2zkbys5,M. Pineda,Defender,22,8.0,6.0,2.0,8.0,,39.0,1.0,2.0,39.0,1.0,,1.0,46.0,23.0,23.0,43.0,71.0,2.0,8.0,,4.0,4.0,,38.0,17.0,21.0,1.0,6.0,2.0,73.0,,232.0,,19.0,7.0,4.0,18.0,55.0,2.0,2.0,,4.0,2.0,,,,4.0,10.0,11.0,207.0,92.0,121.0,202.0,5.0,5.0,,,,387.0,10.0,,1.0,8.0,6.0,7.0,42.0,238.0,2.0,213.0,10.0,2.0,25.0,317.0,,1.0,1.0,3.0,1.0,5.0,14.0,12.0,20.0,0.0,4.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
USA_MLS,2026,Chicago Fire FC,b1p6qcv8wjzoxoax3nt13n5gq,D. Poręba,Midfielder,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Chicago Fire FC,54r2nep64r0nrlhpjco561je2,V. Radojević,Defender,14,9.0,7.0,2.0,6.0,,8.0,1.0,,11.0,,,,28.0,20.0,8.0,14.0,20.0,6.0,6.0,,,,,19.0,13.0,6.0,,3.0,2.0,2.0,,40.0,,8.0,3.0,3.0,4.0,12.0,2.0,,,1.0,1.0,,1.0,1.0,1.0,,2.0,30.0,19.0,14.0,30.0,,,,6.0,11.0,115.0,3.0,1.0,,6.0,8.0,6.0,21.0,42.0,,32.0,,1.0,10.0,86.0,,,,2.0,4.0,6.0,6.0,4.0,4.0,0.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Chicago Fire FC,bx5qa3vn26qdi3mr2ckt1wmw9,S. Rogers,Defender,5,2.0,2.0,,1.0,,6.0,,,10.0,,,,3.0,2.0,1.0,5.0,21.0,,1.0,,1.0,1.0,,1.0,,1.0,,1.0,,18.0,,54.0,,9.0,,,2.0,10.0,,,,1.0,1.0,,,,,,1.0,52.0,17.0,36.0,52.0,,,,,1.0,76.0,,,,5.0,,1.0,2.0,55.0,,53.0,,,2.0,65.0,,,,,1.0,1.0,2.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Chicago Fire FC,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,Midfielder,6,13.0,6.0,7.0,11.0,,115.0,3.0,5.0,142.0,4.0,21.0,5.0,59.0,34.0,25.0,206.0,251.0,3.0,11.0,,13.0,12.0,1.0,46.0,28.0,18.0,,6.0,18.0,193.0,,670.0,1.0,70.0,19.0,8.0,35.0,136.0,18.0,5.0,1.0,11.0,2.0,7.0,12.0,3.0,1.0,10.0,34.0,568.0,319.0,286.0,559.0,6.0,10.0,,,2.0,966.0,7.0,4.0,,10.0,14.0,1.0,149.0,695.0,6.0,593.0,16.0,12.0,102.0,832.0,14.0,26.0,9.0,3.0,17.0,33.0,100.0,28.0,69.0,0.0,,2.0,1.0,,,,3.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,
USA_MLS,2026,Chicago Fire FC,aqw02tnmnj4zr3oexskl3l2i,J. Sandmeyer,Defender,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Chicago Fire FC,6n0x8t513vmsmgfasovvoj7u2,J. Shokalook,Forward,20,7.0,7.0,,8.0,,6.0,,,2.0,,,,12.0,12.0,,18.0,5.0,,8.0,,1.0,1.0,,5.0,5.0,,,,,3.0,,19.0,,1.0,3.0,2.0,1.0,5.0,,1.0,,,,,,,,1.0,1.0,16.0,12.0,4.0,15.0,,,,,,38.0,4.0,,1.0,2.0,1.0,,11.0,19.0,1.0,16.0,,6.0,3.0,34.0,,,,3.0,,,1.0,2.0,3.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS,2026,Chicago Fire FC,9ckixz0zwl0km7laze2rbp2p5,J. Waterman,Defender,16,15.0,7.0,8.0,9.0,,32.0,,4.0,113.0,3.0,,1.0,39.0,18.0,21.0,18.0,206.0,2.0,9.0,,10.0,10.0,,24.0,11.0,13.0,,7.0,4.0,159.0,,509.0,,52.0,2.0,1.0,36.0,126.0,4.0,1.0,,6.0,,,,,,1.0,20.0,457.0,151.0,317.0,448.0,3.0,4.0,,,,615.0,3.0,1.0,,32.0,7.0,6.0,66.0,523.0,1.0,468.0,7.0,6.0,55.0,602.0,,1.0,1.0,1.0,19.0,34.0,36.0,20.0,21.0,0.0,3.0,2.0,,1.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,
USA_MLS,2026,Chicago Fire FC,d6r3vkalhudms84f6fs415wid,P. Zinckernagel,Forward,11,11.0,7.0,4.0,13.0,5.0,83.0,19.0,2.0,171.0,1.0,34.0,16.0,163.0,89.0,74.0,392.0,119.0,11.0,13.0,5.0,12.0,11.0,1.0,152.0,82.0,70.0,1.0,2.0,18.0,134.0,1.0,389.0,2.0,91.0,30.0,13.0,54.0,72.0,23.0,12.0,15.0,13.0,9.0,6.0,15.0,6.0,19.0,10.0,14.0,300.0,249.0,77.0,297.0,7.0,14.0,4.0,,5.0,1053.0,46.0,7.0,1.0,2.0,22.0,31.0,228.0,408.0,27.0,311.0,21.0,72.0,97.0,728.0,22.0,52.0,23.0,20.0,2.0,13.0,131.0,18.0,84.0,3.0,,4.0,2.0,,,1.0,,,,1.0,5.0,3.0,5.0,,3.0,3.0,2.0,,,,,,1.0,,,,,,,,,3.0,2.0,,,,3.0,,,,,2.0,1.0,1.0,,,,,
