liga,temporada,equipo,id,nombre,posicion,dorsal,Goals Conceded Inside Box,Total Passes,Total Fouls Conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Total Losses Of Possession,Leftside Passes,Foul Attempted Tackle,Penalty Goals Conceded,Time Played,Ground Duels lost,Times Tackled,Unsuccessful Crosses & Corners,Successful Passes Opposition Half,Substitute Off,Total Tackles,Unsuccessful Short Passes,Open Play Passes,Index,Tackles Won,Ground Duels won,Games Played,Successful Dribbles,Duels,Total Shots,Total Clearances,Total Fouls Won,Blocks,Throw Ins to Own Player,Ground Duels,Rightside Passes,Successful Short Passes,Unsuccessful Crosses open play,Throw Ins to Opposition Player,Recoveries,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Passes Own Half,Appearances,Goals Conceded,Starts,Shots On Target ( inc goals ),Successful Open Play Passes,Forward Passes,Duels won,Duels lost,Touches,Unsuccessful Passes Opposition Half,Winning Goal,Corners Won,Overruns,Through balls,Successful Long Passes,Assists (Intentional),Unsuccessful Corners into Box,Goals,Goal Assists,Penalties Conceded,Penalties Taken,Aerial Duels,Left Foot Goals,Successful Launches,Aerial Duels won,Goal Kicks,Clean Sheets,Penalty Goals,Successful Lay-offs,Goals Conceded Outside Box,Hit Woodwork,Yellow Cards,GK Successful Distribution,Unsuccessful Dribbles,Key Passes (Attempt Assists),Corners Taken (incl short corners),Blocked Shots,Tackles Lost,Attempts from Set Pieces,Unsuccessful Long Passes,Goals from Inside Box,PutThrough/Blocked Distribution,Aerial Duels lost,PutThrough/Blocked Distribution Won,Backward Passes,Handballs conceded,Unsuccessful Passes Own Half,Goals Openplay,Successful Crosses & Corners,Right Foot Goals,Interceptions,Unsuccessful lay-offs,Unsuccessful Launches,Shots Off Target (inc woodwork),Successful Corners into Box,Successful Crosses open play,Substitute On,Home Goals,Away Goals,Offsides,Other Goals,Second Goal Assists,Red Cards - 2nd Yellow,Total Red Cards,Saves Made from Inside Box,Saves Made,Clearances Off the Line,Punches,Saves Made from Outside Box,Saves made - parried,GK Unsuccessful Distribution,Catches,Goalkeeper Smother,Drops,Penalties Faced,Straight Red Cards,Last Player Tackle,Headed Goals,Own Goal Scored,Goals from Outside Box,Set Pieces Goals,Penalties Saved,Saves from Penalty,Foul Won Penalty,Crosses not Claimed,Saves made - caught,Carries,Final Third Touches,Progressive Carries,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Total Big Chances Saved,Direct Setpiece Goals,Penalties Off Target
USA_MLS_Next_Pro,2025,Colorado Rapids 2,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,Defender,34,2.0,103.0,,94.0,12.0,47.0,,1.0,151.0,,,,25.0,1.0,3.0,5.0,98.0,10.0,3.0,7.0,2.0,1.0,11.0,3.0,1.0,3.0,1.0,,7.0,10.0,88.0,,,6.0,3.0,9.0,69.0,2.0,2.0,2.0,1.0,90.0,38.0,10.0,1.0,122.0,7.0,0.0,,,,6.0,,,1.0,,,,4.0,,1.0,3.0,2.0,1.0,,,,,,2.0,,2.0,,,,,4.0,1.0,1.0,1.0,,8.0,,2.0,,,,1.0,,,2.0,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,24.0,,16.0,1.0,1.0,1.0,,,
USA_MLS_Next_Pro,2025,Colorado Rapids 2,8k21b3b2im7sl8rdqhs5h41lg,A. Erickson,Midfielder,67,2.0,87.0,5.0,68.0,32.0,27.0,3.0,,297.0,16.0,5.0,2.0,42.0,1.0,8.0,15.0,85.0,10.0,7.0,11.0,8.0,,33.0,3.0,13.0,3.0,,28.0,27.0,6.0,67.0,2.0,4.0,9.0,2.0,19.0,27.0,8.0,2.0,3.0,1.0,66.0,35.0,17.0,16.0,171.0,16.0,0.0,2.0,,,1.0,,,,,,,6.0,,1.0,6.0,,1.0,,,,,1.0,,2.0,,,,1.0,,4.0,,9.0,,4.0,19.0,,5.0,,1.0,,5.0,,3.0,2.0,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,18.0,7.0,,1.0,,,,
USA_MLS_Next_Pro,2025,Colorado Rapids 2,efmny1f7zzlxe9u2xoia43tw4,A. Fadal,Midfielder,15,9.0,322.0,9.0,277.0,56.0,79.0,7.0,1.0,528.0,18.0,7.0,1.0,131.0,4.0,23.0,34.0,310.0,10.0,18.0,38.0,10.0,6.0,68.0,,10.0,9.0,3.0,1.0,56.0,90.0,269.0,1.0,,37.0,2.0,45.0,146.0,10.0,9.0,6.0,,266.0,90.0,47.0,21.0,415.0,29.0,0.0,,1.0,1.0,8.0,1.0,,,1.0,,,12.0,,,9.0,,1.0,,14.0,,,1.0,,,2.0,,2.0,5.0,,11.0,,9.0,3.0,5.0,63.0,,17.0,,,,8.0,,9.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,29.0,20.0,1.0,,,,,
USA_MLS_Next_Pro,2025,Colorado Rapids 2,4wu5ystem7t4d7veep83j2qne,S. Flores,Defender,53,35.0,780.0,24.0,646.0,245.0,264.0,15.0,4.0,2124.0,76.0,36.0,13.0,340.0,5.0,29.0,103.0,746.0,10.0,16.0,118.0,28.0,14.0,240.0,6.0,43.0,77.0,11.0,157.0,194.0,61.0,618.0,13.0,28.0,106.0,27.0,134.0,311.0,28.0,39.0,22.0,2.0,614.0,310.0,140.0,100.0,1328.0,113.0,0.0,7.0,2.0,2.0,28.0,2.0,,,3.0,,,46.0,,4.0,22.0,,3.0,,3.0,4.0,,7.0,,20.0,12.0,,5.0,13.0,1.0,31.0,,33.0,24.0,18.0,145.0,,34.0,,5.0,,36.0,,13.0,4.0,,4.0,6.0,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,1.0,,,188.0,86.0,104.0,3.0,,,,,
USA_MLS_Next_Pro,2025,Colorado Rapids 2,6kfmf44wdx1btf9mwqdmo36z8,W. Frederick,Forward,13,4.0,201.0,7.0,170.0,75.0,67.0,3.0,1.0,416.0,39.0,25.0,2.0,75.0,5.0,15.0,29.0,194.0,10.0,7.0,41.0,8.0,13.0,88.0,1.0,4.0,13.0,,12.0,80.0,23.0,165.0,2.0,1.0,33.0,10.0,31.0,95.0,8.0,4.0,6.0,1.0,163.0,74.0,44.0,44.0,336.0,25.0,0.0,1.0,1.0,,5.0,,,,1.0,,,8.0,,1.0,3.0,,,,1.0,,,,,12.0,3.0,,,8.0,,2.0,,15.0,5.0,9.0,37.0,,8.0,,,,10.0,,2.0,,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,74.0,31.0,44.0,2.0,,,,,
USA_MLS_Next_Pro,2025,Colorado Rapids 2,1p1ektnr3l7lj518cbs2dnmdw,R. Garcia,Midfielder,57,12.0,175.0,21.0,138.0,113.0,43.0,11.0,,704.0,61.0,34.0,5.0,94.0,8.0,21.0,35.0,162.0,10.0,14.0,53.0,18.0,9.0,125.0,6.0,5.0,23.0,1.0,1.0,114.0,20.0,134.0,5.0,,22.0,39.0,37.0,45.0,18.0,13.0,7.0,5.0,125.0,45.0,57.0,68.0,373.0,38.0,0.0,9.0,1.0,,4.0,2.0,,1.0,2.0,,,11.0,1.0,,4.0,,,,7.0,1.0,1.0,3.0,,18.0,9.0,4.0,6.0,7.0,1.0,2.0,1.0,20.0,7.0,13.0,67.0,,4.0,1.0,1.0,,8.0,,,1.0,,1.0,11.0,0.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0,29.0,45.0,3.0,,1.0,,,
USA_MLS_Next_Pro,2025,Colorado Rapids 2,6hh057kb54ovy3lqxo5bvxlhw,A. García,Midfielder,49,14.0,355.0,22.0,271.0,196.0,53.0,9.0,3.0,1244.0,78.0,50.0,11.0,217.0,10.0,19.0,78.0,352.0,10.0,17.0,58.0,22.0,28.0,156.0,28.0,7.0,12.0,,3.0,136.0,83.0,263.0,10.0,,62.0,71.0,84.0,60.0,22.0,15.0,13.0,15.0,268.0,113.0,65.0,91.0,638.0,78.0,1.0,7.0,5.0,1.0,8.0,2.0,1.0,7.0,4.0,,1.0,20.0,1.0,1.0,7.0,,2.0,1.0,10.0,1.0,,4.0,,35.0,13.0,1.0,10.0,2.0,,6.0,4.0,33.0,13.0,8.0,106.0,1.0,17.0,6.0,6.0,6.0,13.0,,2.0,13.0,,4.0,9.0,2.0,5.0,12.0,,1.0,,1.0,,,,,,,,,,,,1.0,,,,3.0,,,,2.0,,,186.0,72.0,101.0,5.0,5.0,5.0,,,
USA_MLS_Next_Pro,2025,Colorado Rapids 2,bpqmt5zpqrojhm73x46mp98us,G. Gilmore,Midfielder,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2025,Colorado Rapids 2,3my8ymhvy1bysbllwpoj3qctm,N. Hansen,Goalkeeper,41,4.0,74.0,,51.0,23.0,24.0,,1.0,270.0,,,,5.0,,1.0,,54.0,10.0,1.0,1.0,3.0,,1.0,,1.0,,,,1.0,13.0,41.0,,,18.0,,23.0,46.0,3.0,4.0,3.0,,41.0,37.0,1.0,,91.0,17.0,0.0,,,,10.0,,,,,,,,,4.0,,12.0,1.0,,,,,,19.0,,,,,,,23.0,,,,,,,6.0,,,,,,14.0,,,,,,,,,,,,2.0,2.0,,1.0,,1.0,3.0,2.0,,1.0,1.0,,,,,,,,,,,,14.0,,8.0,,,,,,
USA_MLS_Next_Pro,2025,Colorado Rapids 2,5759ldmcty696di0lk41ig8pg,C. Harper,Defender,37,26.0,1009.0,22.0,856.0,169.0,255.0,14.0,6.0,1981.0,32.0,4.0,1.0,262.0,1.0,23.0,66.0,952.0,10.0,12.0,43.0,24.0,2.0,110.0,8.0,110.0,18.0,15.0,3.0,75.0,295.0,797.0,1.0,3.0,70.0,9.0,153.0,594.0,24.0,27.0,21.0,1.0,809.0,407.0,66.0,44.0,1265.0,99.0,0.0,3.0,,1.0,59.0,1.0,,,1.0,2.0,,35.0,,19.0,23.0,23.0,4.0,,,1.0,,3.0,18.0,,,,1.0,11.0,,87.0,,16.0,12.0,7.0,52.0,,55.0,,,,28.0,,42.0,7.0,,,3.0,,,1.0,,,1.0,1.0,,,1.0,,,,5.0,,,,,,,,,,,,,,,,216.0,11.0,119.0,1.0,,,,,
USA_MLS_Next_Pro,2025,Colorado Rapids 2,aaxjsoytwhpjq5l70tj5pso44,A. Harris,Forward,16,22.0,251.0,23.0,169.0,193.0,60.0,9.0,5.0,1436.0,81.0,51.0,6.0,119.0,9.0,12.0,75.0,234.0,10.0,8.0,75.0,18.0,27.0,197.0,27.0,9.0,36.0,,7.0,156.0,51.0,161.0,6.0,3.0,31.0,68.0,82.0,51.0,18.0,24.0,17.0,19.0,152.0,71.0,94.0,103.0,535.0,75.0,0.0,12.0,1.0,1.0,8.0,4.0,,8.0,6.0,,1.0,41.0,2.0,,19.0,,1.0,1.0,10.0,2.0,1.0,3.0,,24.0,12.0,,6.0,4.0,,7.0,6.0,17.0,22.0,7.0,69.0,2.0,13.0,6.0,1.0,6.0,7.0,1.0,4.0,8.0,,1.0,1.0,3.0,5.0,10.0,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,130.0,98.0,64.0,5.0,6.0,4.0,,,
USA_MLS_Next_Pro,2025,Colorado Rapids 2,2r46dy0lmb3dkws1elpdo63ca,T. Ku-DiPietro,Midfielder,21,2.0,37.0,2.0,22.0,26.0,2.0,,1.0,106.0,5.0,2.0,,10.0,2.0,1.0,13.0,37.0,10.0,1.0,4.0,2.0,3.0,9.0,4.0,,,,,9.0,19.0,21.0,,,2.0,10.0,15.0,12.0,2.0,2.0,2.0,3.0,22.0,11.0,4.0,5.0,62.0,14.0,0.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,2.0,,8.0,,3.0,5.0,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,7.0,,,,,,
USA_MLS_Next_Pro,2025,Colorado Rapids 2,2miuqwzjmcoxmgdyil758no5w,L. Medina,Goalkeeper,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2025,Colorado Rapids 2,a5ngnlyzzo2ipwdm7bisj8g0k,Anderson Rosa,Defender,36,27.0,772.0,14.0,603.0,345.0,27.0,9.0,3.0,1990.0,75.0,41.0,60.0,393.0,4.0,54.0,127.0,752.0,10.0,35.0,90.0,29.0,13.0,191.0,9.0,64.0,23.0,7.0,187.0,165.0,284.0,572.0,35.0,31.0,85.0,23.0,169.0,227.0,29.0,29.0,19.0,4.0,585.0,313.0,100.0,91.0,1422.0,176.0,1.0,17.0,6.0,,31.0,2.0,16.0,1.0,2.0,,1.0,26.0,1.0,1.0,10.0,,3.0,1.0,2.0,2.0,1.0,1.0,,20.0,20.0,22.0,8.0,19.0,1.0,42.0,1.0,45.0,16.0,15.0,148.0,,53.0,,17.0,,30.0,,22.0,5.0,5.0,10.0,10.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,192.0,161.0,117.0,3.0,,1.0,,,
USA_MLS_Next_Pro,2025,Colorado Rapids 2,4bpxi7ovrhew3zkp53781lyei,M. Pinto,Midfielder,38,31.0,787.0,38.0,685.0,200.0,196.0,22.0,5.0,1700.0,71.0,16.0,55.0,426.0,3.0,36.0,85.0,736.0,10.0,24.0,74.0,24.0,11.0,163.0,21.0,18.0,27.0,9.0,5.0,145.0,178.0,660.0,6.0,,88.0,18.0,102.0,286.0,24.0,34.0,17.0,10.0,642.0,261.0,87.0,76.0,1109.0,137.0,2.0,6.0,3.0,1.0,25.0,3.0,35.0,4.0,3.0,,1.0,18.0,,2.0,13.0,,3.0,1.0,30.0,3.0,1.0,4.0,,8.0,34.0,57.0,3.0,12.0,,17.0,2.0,34.0,5.0,21.0,152.0,1.0,20.0,3.0,27.0,3.0,12.0,1.0,4.0,11.0,17.0,5.0,7.0,2.0,2.0,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,143.0,,71.0,3.0,,1.0,,,
USA_MLS_Next_Pro,2025,Colorado Rapids 2,eh27y0usldxsj6ouf3pkvbg9g,V. Rinaldi,Midfielder,54,23.0,740.0,15.0,628.0,124.0,115.0,5.0,1.0,1460.0,20.0,1.0,1.0,199.0,3.0,15.0,42.0,680.0,10.0,9.0,25.0,19.0,,87.0,3.0,83.0,12.0,18.0,1.0,45.0,233.0,593.0,1.0,1.0,53.0,9.0,112.0,429.0,19.0,23.0,16.0,,582.0,338.0,47.0,40.0,933.0,74.0,0.0,,,,35.0,,,,,,,42.0,,11.0,22.0,35.0,3.0,,,,,4.0,22.0,,1.0,,1.0,6.0,,70.0,,15.0,20.0,9.0,54.0,,39.0,,,,17.0,,37.0,3.0,,,3.0,,,,,,,,,,,,,,13.0,,,,,,,,1.0,,,,,,,,138.0,8.0,84.0,,1.0,,,,
USA_MLS_Next_Pro,2025,Colorado Rapids 2,2e8r1jp0unvhw2stuu4yaxd2i,M. Senanou,Defender,48,21.0,681.0,24.0,608.0,91.0,225.0,11.0,1.0,1362.0,32.0,4.0,3.0,213.0,5.0,12.0,36.0,654.0,10.0,4.0,32.0,23.0,3.0,104.0,9.0,70.0,17.0,10.0,3.0,64.0,140.0,574.0,3.0,1.0,55.0,17.0,73.0,395.0,23.0,24.0,15.0,2.0,583.0,266.0,59.0,45.0,858.0,58.0,0.0,4.0,,,34.0,,,,,1.0,,40.0,,4.0,27.0,8.0,3.0,,,3.0,,5.0,8.0,,4.0,,4.0,8.0,,37.0,,6.0,13.0,4.0,50.0,,18.0,,,,12.0,,21.0,7.0,,,8.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,141.0,4.0,63.0,,,,,,
USA_MLS_Next_Pro,2025,Colorado Rapids 2,aa5n9va0fkquh5xqfdgbijvv8,M. Simpson,Midfielder,55,1.0,2.0,,1.0,1.0,,,,19.0,,,,1.0,,,,2.0,10.0,,,2.0,,,,1.0,,,,,,1.0,,,,,1.0,,2.0,1.0,,,1.0,2.0,,,4.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,1.0,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
