liga,temporada,equipo,id,nombre,posicion,dorsal,Total Losses Of Possession,Time Played,Total Unsuccessful Passes ( Excl Crosses & Corners ),Open Play Passes,Successful Open Play Passes,Unsuccessful Short Passes,Duels,Forward Passes,Corners Won,Throw Ins to Own Player,Goals Conceded Inside Box,Ground Duels lost,Unsuccessful Passes Own Half,Touches,Successful Passes Own Half,Substitute On,Penalty Goals Conceded,Index,Goals Conceded,Recoveries,Duels lost,Total Passes,Unsuccessful Crosses open play,Total Fouls Conceded,Yellow Cards,Unsuccessful Passes Opposition Half,Total Successful Passes ( Excl Crosses & Corners ) ,Leftside Passes,Appearances,Games Played,Unsuccessful Dribbles,Times Tackled,PutThrough/Blocked Distribution,Unsuccessful Crosses & Corners,Ground Duels,Successful Passes Opposition Half,Successful Short Passes,Home Goals,Away Goals,Winning Goal,Rightside Passes,Successful Long Passes,Goals Conceded Outside Box,Successful Launches,Total Tackles,Aerial Duels,Aerial Duels lost,Blocked Shots,Starts,Substitute Off,Total Touches In Opposition Box,Backward Passes,Unsuccessful Long Passes,Tackles Lost,Interceptions,Total Clearances,Unsuccessful Launches,Total Fouls Won,Aerial Duels won,Duels won,Tackles Won,Ground Duels won,Through balls,Successful Crosses & Corners,Handballs conceded,Last Man Tackle,Successful Crosses open play,Successful Dribbles,Key Passes (Attempt Assists),Foul Attempted Tackle,Blocks,Shots Off Target (inc woodwork),PutThrough/Blocked Distribution Won,Clean Sheets,Shots On Target ( inc goals ),Corners Taken (incl short corners),Throw Ins to Opposition Player,Unsuccessful Corners into Box,Total Shots,Left Foot Goals,Offsides,Goal Assists,Goals from Inside Box,Goals,Goals from Outside Box,Assists (Intentional),Hit Woodwork,Right Foot Goals,Penalties Taken,Successful Lay-offs,Unsuccessful lay-offs,Headed Goals,Penalty Goals,Foul Won Penalty,Second Goal Assists,GK Successful Distribution,Attempts from Set Pieces,Successful Corners into Box,Red Cards - 2nd Yellow,Penalties Conceded,Total Red Cards,Saves Made from Outside Box,Catches,Penalties Saved,Saves from Penalty,Saves made - parried,Punches,Saves Made,Penalties Faced,Saves Made from Inside Box,GK Unsuccessful Distribution,Drops,Overruns,Saves made - caught,Goal Kicks,Straight Red Cards,Penalties Off Target,Clearances Off the Line,Own Goal Scored,Goalkeeper Smother,Set Pieces Goals,Last Player Tackle,Crosses not Claimed
Mexico_Liga_MX,2021-2022,CD Guadalajara,b3g2q2rki400sjl4t1x1xwa95,S. Flores,Midfielder,0,98.0,743.0,85.0,419.0,335.0,60.0,95.0,189.0,3.0,4.0,5.0,34.0,29.0,539.0,179.0,3.0,2.0,10.0,6.0,56.0,43.0,433.0,1.0,16.0,,57.0,348.0,109.0,13.0,13.0,1.0,4.0,16.0,1.0,64.0,169.0,319.0,,,0.0,110.0,29.0,1.0,3.0,27.0,31.0,9.0,,10.0,5.0,4.0,25.0,25.0,11.0,9.0,15.0,14.0,3.0,22.0,52.0,16.0,30.0,,,,,,,5.0,10.0,4.0,,11.0,4.0,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
Mexico_Liga_MX,2021-2022,CD Guadalajara,b0803yb3nzorkuu22yov1mrc9,J. Godínez,Forward,20,26.0,235.0,9.0,52.0,43.0,9.0,43.0,10.0,1.0,2.0,2.0,12.0,1.0,105.0,13.0,7.0,,10.0,3.0,3.0,24.0,56.0,,1.0,1.0,8.0,47.0,9.0,8.0,8.0,2.0,10.0,3.0,,22.0,34.0,46.0,1.0,0.0,0.0,13.0,1.0,1.0,,,21.0,12.0,2.0,1.0,1.0,12.0,24.0,,,,3.0,,8.0,9.0,19.0,,10.0,,,,,,2.0,1.0,,1.0,2.0,1.0,,3.0,,,,5.0,,2.0,,1.0,1.0,,,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
Mexico_Liga_MX,2021-2022,CD Guadalajara,evsi15yzlgsbn8fj4phrhi39,R. González,Midfielder,28,155.0,1367.0,108.0,627.0,522.0,86.0,173.0,208.0,1.0,1.0,16.0,67.0,29.0,857.0,222.0,1.0,2.0,10.0,17.0,120.0,93.0,651.0,,33.0,1.0,79.0,543.0,204.0,17.0,17.0,7.0,15.0,21.0,,128.0,322.0,517.0,,,0.0,173.0,26.0,1.0,,33.0,45.0,26.0,3.0,16.0,6.0,7.0,66.0,22.0,15.0,19.0,19.0,6.0,16.0,19.0,80.0,18.0,61.0,3.0,1.0,,,1.0,13.0,18.0,22.0,6.0,7.0,13.0,4.0,2.0,,,,9.0,,,,,,,,,,,4.0,,,,1.0,,,,,,,,,,,,,,,,,,,3.0,,,,,1.0,,,,,
Mexico_Liga_MX,2021-2022,CD Guadalajara,at4u3rd1dav3e5m00n3ja94gl,R. Gudiño,Goalkeeper,1,94.0,1170.0,93.0,264.0,211.0,2.0,3.0,205.0,,,6.0,1.0,15.0,500.0,265.0,,3.0,10.0,8.0,87.0,1.0,396.0,,1.0,,78.0,303.0,110.0,13.0,13.0,,,,,2.0,38.0,243.0,,,0.0,81.0,60.0,2.0,19.0,,1.0,,,13.0,,,,91.0,,,15.0,52.0,1.0,1.0,2.0,,1.0,,,,,,,,1.0,,,,7.0,,,,,,,,,,,,,,,,,,,,,,117.0,,,,1.0,,12.0,6.0,,,10.0,10.0,33.0,4.0,21.0,27.0,,,1.0,98.0,,,,,,,,
Mexico_Liga_MX,2021-2022,CD Guadalajara,48anl4qgpl4f13hkdkc2u9jhl,C. Huerta,Forward,6,95.0,525.0,30.0,146.0,117.0,23.0,89.0,32.0,8.0,3.0,4.0,36.0,8.0,292.0,53.0,5.0,1.0,10.0,6.0,33.0,46.0,151.0,12.0,14.0,4.0,34.0,121.0,32.0,11.0,11.0,6.0,17.0,13.0,12.0,72.0,72.0,116.0,1.0,0.0,1.0,33.0,5.0,2.0,,11.0,17.0,10.0,,6.0,5.0,13.0,54.0,7.0,4.0,4.0,1.0,3.0,17.0,7.0,43.0,7.0,36.0,,4.0,,,4.0,8.0,8.0,6.0,,2.0,5.0,,4.0,,1.0,,6.0,,1.0,,1.0,1.0,,,,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,
Mexico_Liga_MX,2021-2022,CD Guadalajara,avd8lotmysybbftiwdtlezx79,M. Jiménez,Goalkeeper,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,CD Guadalajara,4k9tjk42om3xdrb9pkxckeuad,J. Madueña,Defender,27,17.0,79.0,7.0,23.0,16.0,5.0,7.0,8.0,,5.0,4.0,3.0,2.0,51.0,8.0,2.0,,10.0,4.0,1.0,3.0,23.0,,,,5.0,16.0,9.0,3.0,3.0,1.0,2.0,2.0,,7.0,9.0,14.0,,,0.0,,2.0,,,2.0,,,,1.0,1.0,1.0,6.0,2.0,1.0,,3.0,,2.0,,4.0,1.0,4.0,,1.0,,,1.0,,1.0,,1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,CD Guadalajara,7q9pbmikjtvjmoun9jo9wetih,D. Magaña,Midfielder,48,5.0,22.0,2.0,12.0,10.0,2.0,6.0,3.0,,,,3.0,,20.0,4.0,1.0,,10.0,,1.0,3.0,12.0,,1.0,,2.0,10.0,4.0,1.0,1.0,2.0,2.0,2.0,,6.0,6.0,10.0,,,0.0,,,,,2.0,,,,,,2.0,5.0,,1.0,,,,,,3.0,1.0,3.0,,,,,,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,CD Guadalajara,c7l6c6gphs8amkcwomtrku7e1,A. Mayorga,Defender,2,210.0,893.0,92.0,375.0,284.0,65.0,111.0,153.0,8.0,101.0,6.0,44.0,33.0,738.0,158.0,4.0,3.0,10.0,8.0,52.0,56.0,387.0,24.0,14.0,4.0,83.0,295.0,18.0,14.0,14.0,18.0,23.0,25.0,24.0,88.0,140.0,275.0,0.0,2.0,1.0,135.0,20.0,2.0,2.0,29.0,23.0,12.0,1.0,10.0,5.0,17.0,81.0,27.0,12.0,16.0,21.0,15.0,4.0,11.0,55.0,17.0,44.0,2.0,3.0,1.0,,2.0,11.0,7.0,6.0,2.0,6.0,10.0,3.0,3.0,1.0,39.0,,9.0,1.0,1.0,,1.0,2.0,1.0,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,
Mexico_Liga_MX,2021-2022,CD Guadalajara,azvoe7a4bglndk6qtt2klvlqt,H. Mier,Defender,21,39.0,342.0,37.0,164.0,127.0,14.0,22.0,67.0,,1.0,1.0,5.0,14.0,211.0,99.0,2.0,1.0,10.0,1.0,14.0,10.0,175.0,,3.0,,23.0,138.0,53.0,6.0,6.0,,,2.0,,10.0,39.0,126.0,,,0.0,39.0,12.0,,3.0,3.0,12.0,5.0,,4.0,,4.0,16.0,23.0,1.0,6.0,12.0,12.0,2.0,7.0,12.0,2.0,5.0,,,,,,,,2.0,3.0,2.0,1.0,2.0,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,
Mexico_Liga_MX,2021-2022,CD Guadalajara,ecc0z4kvkeg894k4zbnc6pmmt,J. Molina,Midfielder,5,95.0,952.0,80.0,365.0,286.0,67.0,128.0,115.0,2.0,,6.0,36.0,26.0,481.0,160.0,,4.0,10.0,8.0,48.0,62.0,372.0,,21.0,1.0,54.0,292.0,101.0,13.0,13.0,,3.0,12.0,,65.0,132.0,279.0,,,0.0,110.0,13.0,2.0,1.0,16.0,63.0,26.0,1.0,13.0,12.0,18.0,46.0,13.0,6.0,8.0,16.0,5.0,14.0,37.0,66.0,10.0,29.0,,,,,,1.0,3.0,8.0,5.0,4.0,7.0,1.0,5.0,,,,9.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
Mexico_Liga_MX,2021-2022,CD Guadalajara,dyr9r5evutpn46u7ymri3nzzd,A. Mozo,Defender,2,331.0,1724.0,154.0,573.0,422.0,100.0,206.0,207.0,16.0,179.0,20.0,90.0,41.0,1166.0,199.0,,5.0,10.0,23.0,107.0,105.0,587.0,53.0,24.0,7.0,168.0,433.0,277.0,20.0,20.0,15.0,43.0,42.0,55.0,178.0,260.0,376.0,,,0.0,32.0,57.0,3.0,8.0,54.0,28.0,15.0,1.0,20.0,,22.0,71.0,54.0,25.0,13.0,14.0,23.0,11.0,13.0,101.0,29.0,88.0,2.0,26.0,4.0,,25.0,23.0,30.0,17.0,3.0,10.0,22.0,7.0,2.0,5.0,25.0,2.0,12.0,,,5.0,,,,4.0,1.0,,,1.0,,,,,,,,1.0,,2.0,1.0,,,,,,,,,,,,3.0,,,1.0,,,,,,,
Mexico_Liga_MX,2021-2022,CD Guadalajara,5s9q0ufcb13xtn0mlqc1lq489,L. Olivas,Defender,18,107.0,1020.0,99.0,579.0,481.0,37.0,69.0,230.0,1.0,4.0,8.0,12.0,28.0,719.0,379.0,,3.0,10.0,9.0,58.0,28.0,601.0,1.0,10.0,2.0,72.0,502.0,113.0,12.0,12.0,,1.0,5.0,1.0,36.0,124.0,470.0,,,0.0,217.0,32.0,1.0,3.0,13.0,33.0,16.0,4.0,12.0,2.0,9.0,41.0,62.0,6.0,12.0,34.0,23.0,6.0,17.0,41.0,7.0,24.0,,1.0,,,1.0,5.0,4.0,6.0,5.0,2.0,2.0,4.0,,,1.0,,2.0,,,,,,,,,,,,,,,2.0,,10.0,,,,1.0,,,,,,,,,,,,,,,10.0,,,,,,,,
Mexico_Liga_MX,2021-2022,CD Guadalajara,9kj5ny7gzgmnbbmjpmkkdjfje,A. Organista,Midfielder,52,2.0,22.0,1.0,18.0,17.0,,4.0,1.0,,,,2.0,1.0,21.0,8.0,1.0,,10.0,,3.0,2.0,18.0,,1.0,,,17.0,8.0,1.0,1.0,,1.0,,,4.0,9.0,16.0,,,0.0,5.0,1.0,,,1.0,,,,,,,4.0,1.0,,,,,1.0,,2.0,1.0,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,CD Guadalajara,54fwmdbpmgtdrz80psqjr5m38,J. Orozco,Defender,13,9.0,76.0,6.0,25.0,20.0,2.0,12.0,12.0,,2.0,,3.0,3.0,42.0,14.0,,,10.0,,4.0,5.0,26.0,,1.0,,3.0,20.0,5.0,1.0,1.0,1.0,1.0,,,6.0,6.0,19.0,,,0.0,7.0,1.0,,,2.0,6.0,2.0,,1.0,1.0,,2.0,4.0,,,6.0,2.0,,4.0,7.0,2.0,3.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,CD Guadalajara,dmdgeenfa3tcft7hhy1d88dzp,O. Peralta,Forward,24,16.0,90.0,5.0,20.0,15.0,5.0,24.0,4.0,,,,8.0,,40.0,4.0,5.0,,10.0,,4.0,18.0,20.0,,3.0,,5.0,15.0,7.0,5.0,5.0,1.0,5.0,,,10.0,11.0,15.0,,,0.0,3.0,,,,,14.0,10.0,,,,5.0,6.0,,,1.0,,,1.0,4.0,6.0,,2.0,,,,,,1.0,1.0,2.0,1.0,2.0,,,,,,,2.0,,1.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,CD Guadalajara,6vawru1s2pzrmrq9vpymzzeuh,A. Peña,Defender,0,67.0,622.0,60.0,294.0,236.0,19.0,37.0,129.0,,8.0,8.0,5.0,14.0,381.0,183.0,3.0,2.0,10.0,9.0,22.0,16.0,305.0,1.0,2.0,2.0,47.0,245.0,99.0,10.0,10.0,,2.0,2.0,1.0,10.0,62.0,203.0,,,0.0,47.0,42.0,1.0,5.0,3.0,27.0,11.0,,7.0,3.0,4.0,30.0,41.0,1.0,9.0,26.0,20.0,2.0,16.0,21.0,2.0,5.0,,,,,,,2.0,1.0,2.0,,,2.0,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,CD Guadalajara,czqsfh2chk778o8t5t396cixh,M. Ponce,Defender,16,84.0,629.0,39.0,246.0,208.0,27.0,55.0,84.0,2.0,53.0,3.0,27.0,16.0,433.0,135.0,2.0,1.0,10.0,3.0,38.0,32.0,262.0,4.0,12.0,3.0,30.0,223.0,27.0,10.0,10.0,3.0,9.0,9.0,7.0,47.0,91.0,208.0,,,0.0,101.0,15.0,,1.0,13.0,8.0,5.0,,8.0,4.0,4.0,50.0,12.0,6.0,13.0,8.0,4.0,7.0,3.0,23.0,7.0,20.0,,3.0,,,1.0,1.0,3.0,8.0,3.0,4.0,4.0,3.0,2.0,4.0,15.0,2.0,6.0,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,
Mexico_Liga_MX,2021-2022,CD Guadalajara,a3kwt1a6ayeni1hqbs8ya9u22,P. Pérez,Midfielder,6,6.0,45.0,2.0,13.0,11.0,2.0,11.0,1.0,1.0,,1.0,3.0,1.0,27.0,3.0,1.0,,10.0,1.0,5.0,5.0,13.0,,,,1.0,11.0,6.0,1.0,1.0,1.0,3.0,,,9.0,8.0,10.0,,,0.0,5.0,1.0,,,2.0,2.0,2.0,1.0,,,,1.0,,2.0,,,,3.0,,6.0,,6.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
Mexico_Liga_MX,2021-2022,CD Guadalajara,4hxcnch5nam895sdszm41rhzp,A. Rodríguez,Goalkeeper,4,40.0,450.0,38.0,63.0,45.0,2.0,3.0,77.0,,,6.0,,7.0,146.0,60.0,,1.0,10.0,7.0,27.0,1.0,117.0,,,,31.0,79.0,24.0,5.0,5.0,,,,,,19.0,56.0,,,0.0,16.0,23.0,1.0,4.0,,3.0,1.0,,5.0,,,,36.0,,,4.0,12.0,,2.0,2.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,42.0,,,,,,2.0,1.0,,,2.0,2.0,8.0,1.0,6.0,15.0,1.0,,,44.0,,,,,,,,
