root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Haiti,Haiti,25p4r73ag0dkhhh6vcab7t8t1,J. Alcenat,Defender,2.0,3,0,1,0,0,0,0,1
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Haiti,Haiti,8ky9v6cbmusfkwewdidespadx,J. Alexandre,Defender,16.0,3,0,2,0,0,0,0,1
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Haiti,Haiti,8ibwwq01s2mxgie1s62dljahh,J. Aveska,Defender,18.0,1,0,0,0,0,0,1,0
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Haiti,Haiti,2zyvwbbswi1m0kbk723krf11,K. Belfort,Attacker,9.0,3,0,0,0,0,0,1,2
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Haiti,Haiti,25rwrt714z99qszv0k9qa0jit,F. Bertin,Defender,6.0,3,0,0,0,0,0,0,0
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Haiti,Haiti,71bcwrrg3hbhc25s2ll3dlec5,S. Ceus,Goalkeeper,12.0,0,0,0,0,0,0,0,0
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Haiti,Haiti,6htdvq25xj21j5jkiyi3hhryt,M. Constant,Midfielder,24.0,0,0,0,0,0,0,0,0
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Haiti,Haiti,baiiu85abho243r67hu7iz2dx,R. Elusma,Goalkeeper,23.0,0,0,0,0,0,0,0,0
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Haiti,Haiti,aad9r8ajaaxd00q8yp51j3umt,R. Goreux,Midfielder,8.0,2,0,0,0,0,0,0,1
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Haiti,Haiti,6khbzafdxzzp2pxbspmam01cl,D. Guerrier,Midfielder,7.0,4,0,1,0,0,0,0,2
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Haiti,Haiti,8nki81kiy1q60x5cb29vv3h79,B. Jacques,Defender,19.0,0,0,0,0,0,0,0,0
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Haiti,Haiti,d2ywqhdzuvmemi1bhx4a2c9g5,K. Jaggy,Defender,4.0,4,0,0,0,0,0,0,0
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Haiti,Haiti,etxxyk4izi97gchj7fo58ogd1,A. Jean-Baptiste,Defender,17.0,0,0,0,0,0,0,0,0
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Haiti,Haiti,6lob2tu6fjwv5kwkx1e1288ut,M. Jérôme,Defender,3.0,4,0,0,0,0,0,0,0
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Haiti,Haiti,20onwn20p7z23r3f203dquxud,K. Lafrance,Defender,13.0,3,0,0,0,0,0,0,1
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Haiti,Haiti,1wfez5pg01ncyyw52sxjm2k7p,J. Louis,Midfielder,10.0,2,0,0,0,0,0,1,0
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Haiti,Haiti,4a4m18zkb35qgn6h57rhuhu51,J. Marcelin,Midfielder,14.0,4,0,0,0,0,0,0,1
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Haiti,Haiti,7adgfqo3y6mv38gx19ppsn45x,J. Maurice,Attacker,21.0,4,0,0,0,0,0,2,1
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Haiti,Haiti,anbeav9oblzlrwloq9nnvp905,P. Millien,Midfielder,11.0,3,0,0,0,0,0,2,0
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Haiti,Haiti,1pm2su08il1sf2497f9dtgvkl,S. Mustivar,Midfielder,18.0,0,0,0,0,0,0,0,0
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Haiti,Haiti,e7w5aujupw3lwhw69vnphqor9,D. Nazon,Attacker,20.0,4,2,1,0,0,0,1,2
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Haiti,Haiti,6j47wldd0iucwjotr9clgy8r9,S. Nordé,Midfielder,22.0,2,0,0,0,0,0,2,0
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Haiti,Haiti,d20eexwrfntj5bqv42wyy8r11,J. Pierre,Defender,5.0,1,0,0,0,0,0,0,0
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Haiti,Haiti,c0zltqpdjrq8l26xwn0mockwl,J. Placide,Goalkeeper,1.0,4,0,0,0,0,0,0,0
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Haiti,Haiti,3462eowxjd02mqkg1orujpc5x,S. Thuriere,Midfielder,15.0,2,0,0,0,0,0,2,0
