liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,GK Successful Distribution,Games Played,Goal Kicks,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Handballs conceded,Index,Interceptions,Last Player Tackle,Leftside Passes,Open Play Passes,Penalties Conceded,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Starts,Substitute Off,Substitute On,Successful Crosses & Corners,Successful Crosses open play,Successful Launches,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Through balls,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Winning Goal,Assists (Intentional),Attempts from Set Pieces,Corners Taken (incl short corners),Corners Won,Goal Assists,Goals,Goals Openplay,Goals from Inside Box,Goals from Outside Box,Headed Goals,Hit Woodwork,Key Passes (Attempt Assists),Left Foot Goals,Offsides,Overruns,Penalties Taken,Penalty Goals,Right Foot Goals,Second Goal Assists,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Successful Corners into Box,Successful Dribbles,Successful Lay-offs,Times Tackled,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Total Shots,Unsuccessful Corners into Box,Unsuccessful Dribbles,Unsuccessful lay-offs,Home Goals,Away Goals,Foul Won Penalty,Catches,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Total Big Chances Saved,Saves made - caught,Clearances Off the Line,Own Goal Scored,Red Cards - 2nd Yellow,Total Red Cards,Penalties Saved,Saves from Penalty,Set Pieces Goals,Other Goals,Crosses not Claimed,Straight Red Cards,Direct Corner Goals,Direct Setpiece Goals,Penalties Off Target
USA_MLS,2025,New York City Football Club,cccgw5q9gziyhturpcuxfxvu2,P. Amponsah,Defender,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,New York City Football Club,1kuo66geyyz9gu2n39w0bvr4k,J. Arroyave,Midfielder,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,New York City Football Club,6sf0pdlzomnt3e1hlc4twyv4k,D. Baiera,Defender,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,New York City Football Club,9pq2wn44lj2euuol8x42qrl78,M. Bakrar,Forward,9,41.0,23.0,18.0,21.0,41.0,10.0,,41.0,,104.0,63.0,41.0,,32.0,6.0,,21.0,,5.0,4.0,1.0,63.0,40.0,23.0,1.0,10.0,4.0,,30.0,132.0,,1.0,16.0,8.0,4.0,25.0,32.0,5.0,5.0,16.0,,,,4.0,94.0,69.0,27.0,92.0,3.0,5.0,1.0,,1.0,594.0,12.0,15.0,12.0,89.0,135.0,96.0,8.0,36.0,39.0,271.0,1.0,1.0,1.0,1.0,35.0,5.0,38.0,1.0,0.0,,,,5.0,,2.0,2.0,2.0,,,,6.0,,,1.0,,,2.0,,4.0,5.0,,3.0,8.0,23.0,,2.0,1.0,9.0,,12.0,7.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,New York City Football Club,cwyml9l4tfvb4ceh8tv3au0wk,M. Carrizo,Midfielder,29,3.0,,3.0,5.0,19.0,1.0,,7.0,,12.0,6.0,6.0,6.0,8.0,2.0,,5.0,,2.0,2.0,,9.0,6.0,3.0,,10.0,1.0,,8.0,42.0,,1.0,3.0,3.0,2.0,2.0,7.0,,,5.0,,,,1.0,33.0,28.0,5.0,32.0,1.0,1.0,1.0,,1.0,84.0,,2.0,1.0,18.0,42.0,33.0,2.0,1.0,9.0,64.0,1.0,1.0,,,9.0,1.0,9.0,,0.0,,,,2.0,,,,,,,,2.0,,1.0,,,,,1.0,,,,,1.0,3.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,New York City Football Club,awp96m6ocmikoaymrrq3wps0k,N. Cavallo,Defender,2,7.0,4.0,3.0,15.0,26.0,1.0,,36.0,,33.0,14.0,19.0,,65.0,1.0,,15.0,,4.0,4.0,,26.0,10.0,16.0,,10.0,7.0,1.0,11.0,163.0,1.0,1.0,19.0,5.0,4.0,23.0,65.0,2.0,2.0,13.0,2.0,2.0,,4.0,141.0,83.0,64.0,141.0,7.0,8.0,1.0,8.0,26.0,312.0,15.0,2.0,,39.0,167.0,145.0,15.0,2.0,22.0,260.0,3.0,3.0,3.0,9.0,19.0,6.0,13.0,1.0,0.0,,,,2.0,,,,,,,,1.0,,,,,,,,1.0,,,1.0,,2.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,New York City Football Club,8jcyfhvczj2dw1gmxrmna2609,M. Freese,Goalkeeper,49,10.0,2.0,8.0,36.0,,,,74.0,11.0,17.0,3.0,14.0,,382.0,,312.0,36.0,160.0,48.0,45.0,3.0,7.0,1.0,6.0,1.0,10.0,,1.0,181.0,584.0,,3.0,30.0,1.0,1.0,298.0,251.0,36.0,1.0,,,,33.0,82.0,482.0,44.0,579.0,541.0,,1.0,,,,3217.0,22.0,1.0,2.0,202.0,814.0,623.0,1.0,,191.0,1202.0,,,110.0,187.0,154.0,37.0,4.0,4.0,0.0,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,25.0,2.0,59.0,5.0,4.0,4.0,108.0,73.0,32.0,21.0,6.0,3.0,,,,,,,,,,,,,
USA_MLS,2025,New York City Football Club,3dt4cojmf1ahkayoeob2ryl4a,T. Gray,Defender,24,59.0,25.0,34.0,31.0,239.0,,10.0,286.0,6.0,234.0,91.0,143.0,107.0,529.0,14.0,1.0,31.0,1.0,31.0,29.0,2.0,175.0,66.0,109.0,,10.0,19.0,,484.0,1308.0,1.0,3.0,137.0,57.0,29.0,118.0,93.0,27.0,10.0,4.0,8.0,8.0,3.0,65.0,1077.0,482.0,638.0,1047.0,21.0,38.0,8.0,22.0,180.0,2210.0,68.0,36.0,34.0,343.0,1345.0,1112.0,59.0,18.0,233.0,1940.0,38.0,38.0,52.0,111.0,204.0,67.0,122.0,7.0,0.0,,,,8.0,,,,,,,,18.0,,1.0,1.0,,,,,8.0,3.0,,16.0,3.0,21.0,7.0,,,11.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,New York City Football Club,bb31x0lmvx07e83d344y8byay,J. Haak,Midfielder,80,84.0,40.0,44.0,39.0,113.0,4.0,33.0,629.0,12.0,297.0,138.0,159.0,38.0,817.0,19.0,58.0,39.0,58.0,49.0,45.0,4.0,213.0,98.0,115.0,2.0,10.0,49.0,2.0,438.0,2133.0,1.0,2.0,329.0,51.0,28.0,166.0,868.0,39.0,3.0,,1.0,1.0,12.0,57.0,1876.0,617.0,1358.0,1917.0,29.0,30.0,8.0,,9.0,3460.0,153.0,42.0,40.0,345.0,2236.0,1974.0,59.0,37.0,262.0,2795.0,3.0,3.0,52.0,98.0,177.0,88.0,164.0,8.0,0.0,3.0,,,4.0,4.0,2.0,1.0,2.0,,1.0,,11.0,,2.0,2.0,,,1.0,,6.0,7.0,,19.0,6.0,37.0,4.0,2.0,1.0,13.0,,10.0,,1.0,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,
USA_MLS,2025,New York City Football Club,9z6j3662jvnhse83i6p1vekiy,M. Ilenič,Defender,35,20.0,6.0,14.0,20.0,117.0,3.0,1.0,152.0,2.0,87.0,39.0,48.0,18.0,240.0,3.0,,20.0,,20.0,19.0,1.0,67.0,33.0,34.0,1.0,10.0,13.0,,233.0,620.0,,,74.0,33.0,9.0,56.0,37.0,10.0,3.0,10.0,6.0,6.0,3.0,28.0,509.0,258.0,264.0,488.0,6.0,6.0,1.0,15.0,103.0,1099.0,38.0,8.0,17.0,188.0,627.0,516.0,12.0,17.0,111.0,958.0,24.0,24.0,14.0,35.0,95.0,40.0,76.0,1.0,1.0,2.0,,,9.0,2.0,2.0,1.0,2.0,,,,5.0,,,,,,2.0,,5.0,4.0,,6.0,1.0,21.0,1.0,,1.0,9.0,,8.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
