liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off
USA_US_Open_Cup,2015,Austin Aztex FC,f0fqjc9ziamgluwg9vi45d2vp,M. Ambrose,Defender,3.0,2,1,1,0,0,0,0,0
USA_US_Open_Cup,2015,Austin Aztex FC,ctyqznxx6efmtm6521fpau28l,T. Caesar,Attacker,21.0,2,1,0,0,0,0,1,0
USA_US_Open_Cup,2015,Austin Aztex FC,439icty8go8du2gs1z0mtnm51,J. Cruz,Defender,4.0,0,0,0,0,0,0,0,0
USA_US_Open_Cup,2015,Austin Aztex FC,3187smkjodzrl02z9xihghnf9,A. Cuero,Midfielder,8.0,2,1,0,0,0,0,0,0
USA_US_Open_Cup,2015,Austin Aztex FC,ec7kt88vkin5s37dt21p3pvx1,Timbó,Defender,77.0,2,0,1,0,0,0,0,1
USA_US_Open_Cup,2015,Austin Aztex FC,43pj3jdqijkfk5r271uu9kwyd,Guaraci,Midfielder,23.0,2,0,1,0,0,0,0,0
USA_US_Open_Cup,2015,Austin Aztex FC,40d1bzyd89c22jmkoo2gn2vv9,B. Fekete,Defender,14.0,1,1,0,0,0,0,1,0
USA_US_Open_Cup,2015,Austin Aztex FC,ab2wev5h7z3ujt7afuwdryy95,T. Golden,Defender,5.0,1,0,0,0,0,0,0,0
USA_US_Open_Cup,2015,Austin Aztex FC,4n906l2pzy8v522f5cxw9j7bp,M. Gunderson,Defender,19.0,2,0,0,0,0,0,0,0
USA_US_Open_Cup,2015,Austin Aztex FC,6wd4oxdg3r1nbqjyp9tutd61h,M. Gyorio,Midfielder,10.0,2,0,0,0,0,0,1,1
USA_US_Open_Cup,2015,Austin Aztex FC,7v2xozdtsn2vyisb552tj5lud,K. Hoffer,Defender,6.0,1,0,0,0,0,0,1,0
USA_US_Open_Cup,2015,Austin Aztex FC,57rmrbuo2nvvdl11yh1r4cbf9,B. King,Midfielder,17.0,1,0,0,0,0,0,1,0
USA_US_Open_Cup,2015,Austin Aztex FC,6zkduzd2gcf9odfyyo101ijmd,C. Laurendi,Goalkeeper,66.0,0,0,0,0,0,0,0,0
USA_US_Open_Cup,2015,Austin Aztex FC,datxhoehifbxwbcejcn8q8edx,R. Roushandel,Defender,2.0,1,0,0,0,0,0,1,0
USA_US_Open_Cup,2015,Austin Aztex FC,beae9rd8yveu2gpqvm71x5045,G. Mulamba,Midfielder,11.0,1,0,0,0,0,0,0,1
USA_US_Open_Cup,2015,Austin Aztex FC,9e6jttf5gey2czy7jsxprkjxl,D. Perales,Goalkeeper,1.0,2,0,0,0,0,0,0,0
USA_US_Open_Cup,2015,Austin Aztex FC,be9e7m54fmlghbjqbnc8lwe6t,T. Rocha,Midfielder,16.0,1,0,0,0,0,0,0,0
USA_US_Open_Cup,2015,Austin Aztex FC,23fgydmwjf2qq9xu0x2w3bf85,L. Rozeboom,Midfielder,25.0,2,0,0,0,0,0,0,0
USA_US_Open_Cup,2015,Austin Aztex FC,cvdn34vl3zje5uq54nvg77sut,K. Ryden,Defender,24.0,0,0,0,0,0,0,0,0
USA_US_Open_Cup,2015,Austin Aztex FC,30t7oi29zggr3y315gbfkqpqt,B. Taylor,Attacker,15.0,0,0,0,0,0,0,0,0
USA_US_Open_Cup,2015,Austin Aztex FC,3v048y8mm1hcgq1n0smxiqrpx,S. Touray,Attacker,20.0,1,0,0,0,0,0,0,1
USA_US_Open_Cup,2015,Austin Aztex FC,8svbplelzqua5ulh98fme5p79,K. Tyrpak,Attacker,18.0,2,0,0,0,0,0,0,2
USA_US_Open_Cup,2015,Austin Aztex FC,duxi6zgk6sp30w0p28ygn8i51,D. Yates,Attacker,12.0,0,0,0,0,0,0,0,0
