liga,temporada,equipo,id,nombre,posicion,dorsal,Total Passes,Total Clearances,Offsides,Foul Attempted Tackle,Through balls,Unsuccessful Long Passes,Time Played,Starts,Duels,Index,Aerial Duels lost,Clean Sheets,Penalty Goals Conceded,Interceptions,Total Successful Passes ( Excl Crosses & Corners ) ,Leftside Passes,Total Shots,Unsuccessful Crosses open play,Total Fouls Conceded,Open Play Passes,Aerial Duels won,Throw Ins to Own Player,Blocks,Total Tackles,Successful Short Passes,Unsuccessful Passes Opposition Half,Recoveries,Games Played,Appearances,Unsuccessful Dribbles,PutThrough/Blocked Distribution,Ground Duels lost,Unsuccessful Passes Own Half,Successful Crosses & Corners,Unsuccessful Short Passes,Duels lost,Forward Passes,Ground Duels,Successful Passes Opposition Half,Goals Conceded Outside Box,Unsuccessful Launches,Backward Passes,Successful Long Passes,Rightside Passes,Duels won,Ground Duels won,Corners Won,Successful Crosses open play,Total Losses Of Possession,Shots On Target ( inc goals ),Tackles Lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Shots Off Target (inc woodwork),PutThrough/Blocked Distribution Won,Substitute Off,Throw Ins to Opposition Player,Blocked Shots,Total Touches In Opposition Box,Successful Launches,Times Tackled,Total Fouls Won,Tackles Won,Successful Dribbles,Goals Conceded Inside Box,Successful Open Play Passes,Aerial Duels,Goals Conceded,Successful Passes Own Half,Key Passes (Attempt Assists),Successful Lay-offs,Unsuccessful Crosses & Corners,Touches,Winning Goal,Attempts from Set Pieces,Clearances Off the Line,Substitute On,Yellow Cards,Goals from Inside Box,Handballs conceded,Overruns,Penalties Taken,Left Foot Goals,Goal Assists,Goals,Right Foot Goals,Unsuccessful lay-offs,Penalty Goals,Assists (Intentional),Home Goals,Away Goals,Headed Goals,Successful Corners into Box,Unsuccessful Corners into Box,Corners Taken (incl short corners),GK Successful Distribution,Saves Made from Inside Box,Saves Made,Goalkeeper Smother,Saves Made from Outside Box,Saves made - parried,Drops,GK Unsuccessful Distribution,Goal Kicks,Punches,Catches,Goals from Outside Box,Hit Woodwork,Straight Red Cards,Total Red Cards,Foul Won Penalty,Set Pieces Goals,Second Goal Assists,Penalties Conceded,Saves made - caught,Penalties Faced,Last Player Tackle,Saves from Penalty,Penalties Saved,Red Cards - 2nd Yellow,Penalties Off Target,Own Goal Scored,Crosses not Claimed,Other Goals,Last Man Tackle
Mexico_Liga_MX,2022-2023,Deportivo Toluca FC,6ft3hk7jxnwnajm7zs6hwsst1,B. Angulo,Defender,21,786.0,28.0,2.0,7.0,,20.0,1455.0,16.0,131.0,10.0,18.0,2.0,,19.0,694.0,31.0,10.0,18.0,10.0,779.0,15.0,90.0,5.0,28.0,665.0,84.0,80.0,22.0,22.0,8.0,18.0,35.0,26.0,9.0,72.0,53.0,215.0,98.0,386.0,3.0,11.0,139.0,29.0,401.0,78.0,63.0,10.0,9.0,153.0,6.0,9.0,92.0,4.0,8.0,6.0,9.0,2.0,25.0,2.0,15.0,13.0,19.0,22.0,19.0,687.0,33.0,22.0,317.0,12.0,,18.0,1101.0,0.0,,,6.0,3.0,,,2.0,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Deportivo Toluca FC,1wzbok5h048nfbmusztsc3joq,M. Araújo,Midfielder,11,394.0,15.0,3.0,12.0,1.0,11.0,1590.0,19.0,214.0,10.0,12.0,1.0,1.0,14.0,301.0,43.0,28.0,43.0,24.0,388.0,8.0,12.0,3.0,19.0,287.0,119.0,94.0,19.0,19.0,50.0,37.0,108.0,26.0,15.0,82.0,120.0,119.0,194.0,205.0,5.0,4.0,88.0,14.0,144.0,94.0,86.0,17.0,13.0,286.0,13.0,8.0,93.0,15.0,17.0,9.0,2.0,6.0,82.0,,75.0,42.0,11.0,25.0,25.0,295.0,20.0,30.0,111.0,14.0,1.0,52.0,839.0,0.0,,1.0,,2.0,2.0,2.0,8.0,,2.0,3.0,2.0,,1.0,,3.0,1.0,1.0,,2.0,9.0,16.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,
Mexico_Liga_MX,2022-2023,Deportivo Toluca FC,7psi7pfvwt7kf6xlwrs35fwt1,C. Baeza,Midfielder,23,1179.0,21.0,,20.0,,29.0,1821.0,22.0,175.0,10.0,15.0,2.0,2.0,18.0,1071.0,351.0,2.0,4.0,29.0,1144.0,7.0,2.0,11.0,54.0,989.0,74.0,145.0,22.0,22.0,7.0,24.0,68.0,38.0,,79.0,83.0,341.0,153.0,485.0,3.0,12.0,125.0,82.0,362.0,92.0,85.0,3.0,,145.0,1.0,24.0,108.0,1.0,12.0,6.0,,2.0,1.0,1.0,18.0,20.0,30.0,12.0,31.0,1036.0,22.0,34.0,586.0,5.0,,4.0,1403.0,0.0,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Deportivo Toluca FC,22ordu9o1km9p0qp29ge6gjro,R. Beltrán,Goalkeeper,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Deportivo Toluca FC,4mzyoimsuzfdc7n2m2i8criz9,M. Estrada,Forward,7,65.0,3.0,7.0,7.0,,1.0,454.0,6.0,65.0,10.0,17.0,,,,44.0,17.0,10.0,4.0,11.0,59.0,12.0,1.0,,5.0,41.0,24.0,10.0,11.0,11.0,4.0,9.0,21.0,1.0,,20.0,38.0,17.0,36.0,23.0,3.0,,16.0,3.0,15.0,27.0,15.0,4.0,,63.0,4.0,1.0,21.0,6.0,3.0,6.0,,3.0,23.0,,10.0,6.0,4.0,4.0,5.0,38.0,29.0,8.0,21.0,2.0,3.0,4.0,152.0,0.0,,,5.0,1.0,3.0,1.0,1.0,1.0,,1.0,3.0,1.0,,1.0,,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Deportivo Toluca FC,d84h8iwgv3hut0ywacmxfghrd,L. Fernández,Midfielder,10,858.0,1.0,5.0,5.0,8.0,41.0,1603.0,21.0,192.0,10.0,8.0,1.0,1.0,8.0,699.0,281.0,43.0,26.0,9.0,787.0,,2.0,,15.0,602.0,227.0,91.0,23.0,23.0,31.0,18.0,92.0,25.0,42.0,118.0,100.0,234.0,184.0,486.0,1.0,3.0,182.0,97.0,161.0,92.0,92.0,22.0,5.0,383.0,23.0,8.0,159.0,20.0,4.0,16.0,,20.0,50.0,1.0,74.0,50.0,7.0,27.0,23.0,637.0,8.0,24.0,255.0,57.0,11.0,93.0,1318.0,1.0,20.0,,2.0,5.0,5.0,,3.0,4.0,6.0,10.0,6.0,,1.0,3.0,10.0,5.0,1.0,,27.0,47.0,82.0,,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Deportivo Toluca FC,a9ozucptup49zbb1p3d4jkd4a,B. García,Defender,17,631.0,36.0,,4.0,,55.0,1617.0,18.0,83.0,10.0,9.0,2.0,2.0,29.0,482.0,250.0,8.0,44.0,10.0,624.0,6.0,128.0,7.0,27.0,419.0,147.0,120.0,18.0,18.0,5.0,25.0,25.0,46.0,13.0,94.0,34.0,228.0,68.0,229.0,5.0,28.0,136.0,63.0,17.0,49.0,43.0,5.0,13.0,278.0,1.0,9.0,149.0,7.0,14.0,2.0,58.0,4.0,12.0,12.0,11.0,3.0,18.0,13.0,21.0,475.0,15.0,26.0,266.0,13.0,,44.0,1081.0,0.0,1.0,1.0,,2.0,,1.0,,,,2.0,1.0,1.0,,,2.0,0.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Deportivo Toluca FC,3lkhc5em4d8fx4cebnoaszzyt,L. García,Goalkeeper,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Deportivo Toluca FC,cxend79ycl3016h2shtav2jh0,E. Gomez,Midfielder,255,,,,,,,1.0,,,10.0,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Deportivo Toluca FC,8ti2mugerx496c81p6p5okez9,C. González,Forward,32,355.0,22.0,1.0,4.0,,8.0,1566.0,19.0,292.0,10.0,75.0,,2.0,4.0,239.0,96.0,20.0,1.0,15.0,341.0,100.0,,3.0,13.0,231.0,105.0,39.0,23.0,23.0,18.0,10.0,64.0,12.0,1.0,108.0,139.0,77.0,117.0,164.0,2.0,2.0,81.0,8.0,101.0,153.0,53.0,6.0,1.0,224.0,10.0,9.0,116.0,10.0,3.0,11.0,,3.0,53.0,1.0,45.0,27.0,4.0,15.0,26.0,225.0,175.0,28.0,76.0,8.0,6.0,1.0,620.0,0.0,,,4.0,,3.0,1.0,4.0,,1.0,4.0,3.0,1.0,5.0,,1.0,3.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
