liga,temporada,equipo,id,nombre,posicion,dorsal,Total Losses Of Possession,Ground Duels lost,Shots Off Target (inc woodwork),Successful Dribbles,Total Fouls Conceded,Leftside Passes,Penalty Goals Conceded,Ground Duels won,Throw Ins to Opposition Player,Recoveries,Throw Ins to Own Player,Goals Conceded Outside Box,Total Passes,Clearances Off the Line,Touches,Aerial Duels lost,Shots On Target ( inc goals ),Unsuccessful Passes Own Half,Total Successful Passes ( Excl Crosses & Corners ) ,Time Played,Duels,Total Touches In Opposition Box,Corners Won,Ground Duels,Unsuccessful Crosses open play,Goals Conceded Inside Box,Unsuccessful Crosses & Corners,Index,Duels won,Hit Woodwork,Yellow Cards,Successful Open Play Passes,Successful Passes Own Half,Successful Lay-offs,Successful Short Passes,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Duels lost,Successful Crosses & Corners,Successful Crosses open play,Total Shots,Goals Conceded,Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Tackles,Unsuccessful Short Passes,Backward Passes,Forward Passes,Aerial Duels won,Appearances,Clean Sheets,Successful Passes Opposition Half,Unsuccessful Dribbles,Games Played,Total Clearances,Tackles Won,Tackles Lost,Aerial Duels,Open Play Passes,Key Passes (Attempt Assists),Unsuccessful Launches,Times Tackled,Successful Long Passes,Total Fouls Won,Rightside Passes,Successful Launches,PutThrough/Blocked Distribution,Interceptions,Blocks,Starts,Foul Attempted Tackle,Unsuccessful Passes Opposition Half,Winning Goal,Corners Taken (incl short corners),Through balls,Substitute Off,Substitute On,Unsuccessful Corners into Box,Goals from Inside Box,Handballs conceded,Goals,Right Foot Goals,Blocked Shots,Overruns,Unsuccessful lay-offs,Home Goals,Away Goals,Successful Corners into Box,Last Player Tackle,Left Foot Goals,Offsides,Goals from Outside Box,Headed Goals,Straight Red Cards,Total Red Cards,Assists (Intentional),Goal Assists,Penalties Conceded,Attempts from Set Pieces,Red Cards - 2nd Yellow,Goal Kicks,GK Successful Distribution,Foul Won Penalty,Second Goal Assists,Saves Made from Outside Box,Saves Made,Penalties Faced,GK Unsuccessful Distribution,Punches,Catches,Goalkeeper Smother,Saves Made from Inside Box,Drops,Saves made - parried,Set Pieces Goals,Penalties Taken,Penalty Goals,Own Goal Scored,Saves made - caught,Saves from Penalty,Penalties Saved,Crosses not Claimed,Other Goals,Penalties Off Target
Mexico_Liga_MX,2023-2024,Club Tijuana Xoloitzcuintles de Caliente,dvjwtt5v39s05c5cbd5e25hbd,N. Díaz,Defender,4,166.0,17.0,3.0,4.0,13.0,97.0,,54.0,4.0,108.0,7.0,3.0,766.0,,1001.0,16.0,4.0,48.0,626.0,1342.0,112.0,12.0,2.0,71.0,6.0,18.0,6.0,10.0,79.0,,4.0,601.0,440.0,,549.0,74.0,8.0,33.0,1.0,1.0,7.0,21.0,140.0,35.0,66.0,63.0,303.0,25.0,16.0,2.0,187.0,,16.0,65.0,20.0,15.0,41.0,738.0,3.0,40.0,3.0,77.0,15.0,303.0,9.0,16.0,26.0,15.0,16.0,5.0,98.0,0.0,,,2.0,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,Club Tijuana Xoloitzcuintles de Caliente,6c7siix1yjlexuzbb0f2lqw6i,R. Díaz,Goalkeeper,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,Club Tijuana Xoloitzcuintles de Caliente,ct1emnq2ox7vrcosoxnv4c8ic,A. Egaña,Forward,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,Club Tijuana Xoloitzcuintles de Caliente,e70lu0n1at0xx7lf5z0niukq2,R. Fernández,Defender,3,52.0,23.0,4.0,,10.0,19.0,1.0,18.0,4.0,19.0,15.0,1.0,159.0,,246.0,12.0,1.0,7.0,123.0,400.0,65.0,10.0,,41.0,1.0,12.0,1.0,10.0,30.0,1.0,3.0,116.0,79.0,,110.0,20.0,2.0,35.0,,,5.0,13.0,36.0,11.0,16.0,21.0,63.0,12.0,10.0,,44.0,1.0,10.0,10.0,4.0,7.0,24.0,148.0,3.0,8.0,6.0,13.0,7.0,56.0,4.0,3.0,2.0,3.0,4.0,3.0,30.0,0.0,,1.0,2.0,6.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,Club Tijuana Xoloitzcuintles de Caliente,eaz70e70vqlenrt346592av6y,A. Flores,Defender,183,6.0,1.0,,,,,,2.0,,1.0,2.0,,11.0,,22.0,,,,9.0,22.0,3.0,,1.0,3.0,2.0,1.0,2.0,10.0,2.0,,,8.0,7.0,,9.0,2.0,,1.0,,,,1.0,2.0,,,3.0,4.0,,1.0,,2.0,1.0,1.0,2.0,,,,10.0,,,1.0,,2.0,4.0,,1.0,,1.0,,,4.0,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,Club Tijuana Xoloitzcuintles de Caliente,9wm36vns2vvxkifxx812vgrh0,C. Galicia,Midfielder,187,2.0,1.0,,,,2.0,,1.0,,4.0,,,10.0,,15.0,,,1.0,9.0,15.0,2.0,,,2.0,,2.0,,10.0,1.0,,,8.0,6.0,,7.0,1.0,1.0,1.0,1.0,,,2.0,1.0,,,,2.0,,1.0,,4.0,,1.0,,,,,9.0,1.0,,1.0,2.0,1.0,6.0,,1.0,,,,,,0.0,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,Club Tijuana Xoloitzcuintles de Caliente,8komw6m5409xpiv6wil1091p1,R. Godínez,Defender,33,18.0,4.0,,,2.0,36.0,,6.0,1.0,13.0,2.0,,118.0,,146.0,5.0,,6.0,101.0,214.0,21.0,1.0,,10.0,,6.0,,10.0,12.0,,1.0,95.0,82.0,,89.0,9.0,3.0,9.0,,,,6.0,17.0,3.0,8.0,5.0,45.0,6.0,7.0,,19.0,,7.0,7.0,3.0,,11.0,112.0,1.0,4.0,,12.0,3.0,32.0,1.0,3.0,5.0,3.0,3.0,,11.0,0.0,,,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,Club Tijuana Xoloitzcuintles de Caliente,8ti2mugerx496c81p6p5okez9,C. González,Forward,32,225.0,49.0,9.0,13.0,13.0,85.0,1.0,44.0,,31.0,,3.0,382.0,,582.0,79.0,18.0,18.0,234.0,1363.0,254.0,80.0,8.0,93.0,,19.0,,10.0,126.0,,,217.0,74.0,19.0,223.0,8.0,7.0,128.0,,,27.0,22.0,148.0,7.0,140.0,92.0,83.0,82.0,16.0,1.0,160.0,17.0,16.0,9.0,3.0,4.0,161.0,365.0,13.0,1.0,37.0,11.0,24.0,122.0,,19.0,4.0,1.0,16.0,6.0,130.0,1.0,,4.0,3.0,,,6.0,1.0,9.0,6.0,6.0,2.0,11.0,7.0,2.0,,,1.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,
Mexico_Liga_MX,2023-2024,Club Tijuana Xoloitzcuintles de Caliente,69fnat87plv2mxsyivi1n0twq,A. Gómez,Defender,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,Club Tijuana Xoloitzcuintles de Caliente,a1hc0kfyu3y7irx8gx6iospnt,A. Loba,Forward,9,63.0,25.0,2.0,3.0,7.0,14.0,,11.0,,9.0,,1.0,89.0,,177.0,15.0,8.0,3.0,71.0,533.0,61.0,25.0,1.0,36.0,,12.0,,10.0,21.0,,2.0,58.0,28.0,3.0,69.0,,3.0,40.0,,,10.0,13.0,18.0,4.0,18.0,34.0,8.0,10.0,10.0,,43.0,7.0,10.0,6.0,1.0,3.0,25.0,76.0,6.0,,16.0,2.0,4.0,33.0,,4.0,,,7.0,5.0,15.0,0.0,,,4.0,3.0,,6.0,1.0,6.0,4.0,3.0,2.0,1.0,1.0,5.0,,,1.0,1.0,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,Club Tijuana Xoloitzcuintles de Caliente,f1ft394ncqxbr7ndz8ptn37px,F. Lértora,Midfielder,5,216.0,76.0,12.0,9.0,36.0,132.0,4.0,60.0,35.0,96.0,18.0,1.0,547.0,1.0,835.0,28.0,4.0,26.0,414.0,1414.0,206.0,32.0,6.0,136.0,6.0,25.0,6.0,10.0,102.0,,6.0,391.0,207.0,2.0,360.0,34.0,14.0,104.0,,,16.0,26.0,133.0,34.0,99.0,65.0,218.0,42.0,16.0,4.0,207.0,10.0,16.0,30.0,18.0,16.0,70.0,517.0,12.0,8.0,19.0,54.0,18.0,132.0,3.0,30.0,23.0,16.0,16.0,19.0,113.0,0.0,,2.0,2.0,,,1.0,2.0,1.0,,1.0,1.0,,0.0,1.0,,,,3.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,Club Tijuana Xoloitzcuintles de Caliente,61inkxpun49cj9nxwgeyu0iqd,F. Madrigal,Midfielder,8,119.0,44.0,7.0,9.0,13.0,87.0,1.0,40.0,,75.0,1.0,1.0,383.0,,551.0,16.0,13.0,18.0,313.0,1103.0,114.0,32.0,5.0,84.0,5.0,14.0,5.0,10.0,54.0,1.0,2.0,302.0,126.0,3.0,299.0,12.0,6.0,60.0,2.0,2.0,20.0,15.0,70.0,15.0,58.0,59.0,116.0,14.0,16.0,,189.0,10.0,16.0,6.0,11.0,4.0,30.0,372.0,11.0,6.0,20.0,14.0,17.0,121.0,2.0,14.0,6.0,1.0,15.0,6.0,57.0,2.0,1.0,2.0,12.0,1.0,,4.0,1.0,5.0,4.0,9.0,3.0,1.0,5.0,0.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,Club Tijuana Xoloitzcuintles de Caliente,m53bwvs9d90lapbmasg1oi22,A. Martínez,Midfielder,7,185.0,47.0,7.0,15.0,11.0,36.0,1.0,38.0,,46.0,5.0,2.0,233.0,,475.0,5.0,8.0,8.0,167.0,970.0,91.0,35.0,20.0,85.0,35.0,14.0,59.0,10.0,39.0,,,155.0,47.0,4.0,165.0,11.0,12.0,52.0,20.0,11.0,15.0,16.0,66.0,15.0,55.0,52.0,74.0,1.0,15.0,,140.0,18.0,15.0,3.0,7.0,8.0,6.0,219.0,13.0,5.0,26.0,2.0,8.0,71.0,,24.0,6.0,1.0,13.0,6.0,117.0,1.0,37.0,,11.0,2.0,23.0,2.0,1.0,2.0,,6.0,5.0,1.0,2.0,0.0,6.0,,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,Club Tijuana Xoloitzcuintles de Caliente,eas9sbgf80oyr7hn9blnlkgoa,A. Mejía,Defender,18,31.0,8.0,1.0,1.0,2.0,14.0,,8.0,5.0,9.0,11.0,,79.0,,128.0,3.0,,6.0,64.0,183.0,23.0,2.0,,16.0,3.0,5.0,3.0,10.0,12.0,,,63.0,31.0,,62.0,2.0,2.0,11.0,,,1.0,5.0,15.0,6.0,13.0,16.0,24.0,4.0,4.0,,33.0,2.0,4.0,2.0,5.0,1.0,7.0,78.0,4.0,,3.0,2.0,1.0,25.0,1.0,4.0,3.0,1.0,2.0,,12.0,0.0,,,1.0,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,Club Tijuana Xoloitzcuintles de Caliente,4f0i3c5pihp8xvnky7vrbs2xh,J. Montecinos,Forward,0,35.0,15.0,8.0,3.0,7.0,11.0,,10.0,,10.0,,,63.0,,123.0,12.0,3.0,3.0,48.0,232.0,40.0,12.0,5.0,25.0,6.0,6.0,7.0,10.0,13.0,,1.0,47.0,14.0,1.0,47.0,3.0,2.0,27.0,2.0,,11.0,6.0,15.0,1.0,12.0,18.0,20.0,3.0,9.0,,36.0,4.0,9.0,2.0,,1.0,15.0,62.0,4.0,3.0,6.0,1.0,6.0,14.0,,7.0,2.0,,2.0,3.0,19.0,0.0,1.0,,2.0,7.0,,,1.0,,,4.0,1.0,,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,Club Tijuana Xoloitzcuintles de Caliente,733omyyvrpe3hn1wy948ja42c,R. Parra,Defender,5,,,,,,13.0,,,,1.0,,,22.0,,25.0,,,,22.0,27.0,,,,,,3.0,,10.0,,,,21.0,16.0,,21.0,,1.0,,,,,3.0,,,,2.0,7.0,,1.0,,6.0,,1.0,1.0,,,,21.0,,,,1.0,,,1.0,1.0,,,,,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,Club Tijuana Xoloitzcuintles de Caliente,1g7yu60q1d52ihwhqdlfc6zft,C. Rivera,Midfielder,14,154.0,83.0,6.0,12.0,37.0,283.0,1.0,120.0,,149.0,,2.0,882.0,,1149.0,21.0,5.0,32.0,770.0,1381.0,250.0,9.0,3.0,203.0,1.0,20.0,1.0,10.0,146.0,1.0,4.0,725.0,428.0,2.0,688.0,38.0,10.0,104.0,,,11.0,22.0,112.0,78.0,74.0,113.0,222.0,26.0,16.0,2.0,342.0,8.0,16.0,14.0,50.0,28.0,47.0,831.0,13.0,13.0,21.0,82.0,30.0,264.0,5.0,19.0,24.0,7.0,16.0,21.0,81.0,1.0,,4.0,1.0,,,,2.0,1.0,1.0,2.0,,,1.0,0.0,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,Club Tijuana Xoloitzcuintles de Caliente,4hxcnch5nam895sdszm41rhzp,A. Rodríguez,Goalkeeper,2,120.0,,,,,93.0,,1.0,,102.0,,2.0,428.0,,545.0,,,21.0,312.0,1260.0,2.0,,,1.0,,19.0,,10.0,2.0,,,208.0,233.0,,202.0,116.0,,,,,,21.0,116.0,,,,254.0,1.0,14.0,2.0,79.0,,14.0,8.0,,,1.0,259.0,,27.0,,110.0,1.0,81.0,18.0,,,,14.0,,95.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,116.0,,,11.0,51.0,1.0,32.0,2.0,7.0,,40.0,2.0,8.0,,,,,,1.0,1.0,,,
Mexico_Liga_MX,2023-2024,Club Tijuana Xoloitzcuintles de Caliente,4otr8rf2y77v2sdkf8z81hwq1,L. Rodríguez,Midfielder,11,156.0,63.0,6.0,27.0,13.0,77.0,1.0,83.0,1.0,74.0,1.0,2.0,316.0,,574.0,11.0,7.0,9.0,269.0,1068.0,160.0,30.0,5.0,146.0,8.0,13.0,19.0,10.0,86.0,,1.0,263.0,88.0,7.0,258.0,1.0,8.0,74.0,3.0,1.0,13.0,15.0,47.0,32.0,46.0,55.0,84.0,3.0,15.0,1.0,184.0,18.0,15.0,2.0,18.0,14.0,14.0,308.0,13.0,,40.0,11.0,24.0,100.0,,17.0,9.0,,13.0,7.0,57.0,0.0,9.0,,9.0,2.0,8.0,1.0,1.0,1.0,1.0,4.0,5.0,,0.0,1.0,1.0,,,1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
Mexico_Liga_MX,2023-2024,Club Tijuana Xoloitzcuintles de Caliente,37ynyk939ofulmhjngkaxzsnp,B. Romero,Forward,31,6.0,5.0,1.0,,4.0,8.0,,2.0,,3.0,,,12.0,,18.0,2.0,,1.0,7.0,49.0,10.0,3.0,1.0,7.0,,2.0,,10.0,3.0,,,6.0,3.0,,7.0,,,7.0,,,1.0,2.0,5.0,1.0,5.0,3.0,1.0,1.0,3.0,,4.0,,3.0,,1.0,,3.0,11.0,,,,,1.0,,,,1.0,,,2.0,4.0,0.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
