matchday,id,equipo_local,link_local,equipo_visitante,link_visitante,link_partido,date,season,liga,source
Matchday 1,cajx4knwuqfnosh308rbmsdn8,Forge,https://www.scoresway.com/en_GB/soccer/canadian-premier-league-2026/bmqmrylzzfggzr15yas9dev4k/teams/view/c2pdzdl3dgf5b0siidn2ay5ii,Atlético,https://www.scoresway.com/en_GB/soccer/canadian-premier-league-2026/bmqmrylzzfggzr15yas9dev4k/teams/view/dn8tjhuq0bax4dgixqvluhzze,https://www.scoresway.com/en_GB/soccer/canadian-premier-league-2026/bmqmrylzzfggzr15yas9dev4k/match/view/cajx4knwuqfnosh308rbmsdn8,04/04/2026,2026,Canada_Canadian_Premier_League,results
Matchday 1,cbd3c0phvvagl5g9uajou3ztg,Vancouver,https://www.scoresway.com/en_GB/soccer/canadian-premier-league-2026/bmqmrylzzfggzr15yas9dev4k/teams/view/634fcc7n5o5gzu05biddx8yl0,Wanderers,https://www.scoresway.com/en_GB/soccer/canadian-premier-league-2026/bmqmrylzzfggzr15yas9dev4k/teams/view/5gmx3o5y2oc0i6rowjwtu7jvu,https://www.scoresway.com/en_GB/soccer/canadian-premier-league-2026/bmqmrylzzfggzr15yas9dev4k/match/view/cbd3c0phvvagl5g9uajou3ztg,05/04/2026,2026,Canada_Canadian_Premier_League,results
Matchday 1,cc0aystu14fqh9cdnj7q44sno,Pacific,https://www.scoresway.com/en_GB/soccer/canadian-premier-league-2026/bmqmrylzzfggzr15yas9dev4k/teams/view/b3436h8h14zw7f1uv6w9vqf6y,Cavalry,https://www.scoresway.com/en_GB/soccer/canadian-premier-league-2026/bmqmrylzzfggzr15yas9dev4k/teams/view/41ewt71n8fqwy6trsqta1bjvu,https://www.scoresway.com/en_GB/soccer/canadian-premier-league-2026/bmqmrylzzfggzr15yas9dev4k/match/view/cc0aystu14fqh9cdnj7q44sno,06/04/2026,2026,Canada_Canadian_Premier_League,results
Matchday 2,cckwoa5gyicn6aj7187r10kr8,Inter Toronto,https://www.scoresway.com/en_GB/soccer/canadian-premier-league-2026/bmqmrylzzfggzr15yas9dev4k/teams/view/cqthcpums3aas2tdy0qhlkuwa,Wanderers,https://www.scoresway.com/en_GB/soccer/canadian-premier-league-2026/bmqmrylzzfggzr15yas9dev4k/teams/view/5gmx3o5y2oc0i6rowjwtu7jvu,https://www.scoresway.com/en_GB/soccer/canadian-premier-league-2026/bmqmrylzzfggzr15yas9dev4k/match/view/cckwoa5gyicn6aj7187r10kr8,11/04/2026,2026,Canada_Canadian_Premier_League,results
Matchday 2,cd5hybnbtze32adi6dt8dr9jo,Pacific,https://www.scoresway.com/en_GB/soccer/canadian-premier-league-2026/bmqmrylzzfggzr15yas9dev4k/teams/view/b3436h8h14zw7f1uv6w9vqf6y,Supra,https://www.scoresway.com/en_GB/soccer/canadian-premier-league-2026/bmqmrylzzfggzr15yas9dev4k/teams/view/4cz8qbw7adttnim8c2tfu5lhw,https://www.scoresway.com/en_GB/soccer/canadian-premier-league-2026/bmqmrylzzfggzr15yas9dev4k/match/view/cd5hybnbtze32adi6dt8dr9jo,12/04/2026,2026,Canada_Canadian_Premier_League,results
Matchday 2,cdogmtfsj4zbmlpy9lfdxg5qs,Cavalry,https://www.scoresway.com/en_GB/soccer/canadian-premier-league-2026/bmqmrylzzfggzr15yas9dev4k/teams/view/41ewt71n8fqwy6trsqta1bjvu,Atlético,https://www.scoresway.com/en_GB/soccer/canadian-premier-league-2026/bmqmrylzzfggzr15yas9dev4k/teams/view/dn8tjhuq0bax4dgixqvluhzze,https://www.scoresway.com/en_GB/soccer/canadian-premier-league-2026/bmqmrylzzfggzr15yas9dev4k/match/view/cdogmtfsj4zbmlpy9lfdxg5qs,12/04/2026,2026,Canada_Canadian_Premier_League,results
Matchday 2,ce6ok0ip87wbyl0ihdqa6rp5g,Vancouver,https://www.scoresway.com/en_GB/soccer/canadian-premier-league-2026/bmqmrylzzfggzr15yas9dev4k/teams/view/634fcc7n5o5gzu05biddx8yl0,Forge,https://www.scoresway.com/en_GB/soccer/canadian-premier-league-2026/bmqmrylzzfggzr15yas9dev4k/teams/view/c2pdzdl3dgf5b0siidn2ay5ii,https://www.scoresway.com/en_GB/soccer/canadian-premier-league-2026/bmqmrylzzfggzr15yas9dev4k/match/view/ce6ok0ip87wbyl0ihdqa6rp5g,13/04/2026,2026,Canada_Canadian_Premier_League,results
Matchday 3,ceq5mf6r8oghd4rwb5v6y7j10,Wanderers,https://www.scoresway.com/en_GB/soccer/canadian-premier-league-2026/bmqmrylzzfggzr15yas9dev4k/teams/view/5gmx3o5y2oc0i6rowjwtu7jvu,Pacific,https://www.scoresway.com/en_GB/soccer/canadian-premier-league-2026/bmqmrylzzfggzr15yas9dev4k/teams/view/b3436h8h14zw7f1uv6w9vqf6y,https://www.scoresway.com/en_GB/soccer/canadian-premier-league-2026/bmqmrylzzfggzr15yas9dev4k/match/view/ceq5mf6r8oghd4rwb5v6y7j10,18/04/2026,2026,Canada_Canadian_Premier_League,results
Matchday 3,cfeycwc7ytznk0gqg9nedi6fo,Forge,https://www.scoresway.com/en_GB/soccer/canadian-premier-league-2026/bmqmrylzzfggzr15yas9dev4k/teams/view/c2pdzdl3dgf5b0siidn2ay5ii,Cavalry,https://www.scoresway.com/en_GB/soccer/canadian-premier-league-2026/bmqmrylzzfggzr15yas9dev4k/teams/view/41ewt71n8fqwy6trsqta1bjvu,https://www.scoresway.com/en_GB/soccer/canadian-premier-league-2026/bmqmrylzzfggzr15yas9dev4k/match/view/cfeycwc7ytznk0gqg9nedi6fo,18/04/2026,2026,Canada_Canadian_Premier_League,results
Matchday 3,cg1ef9ogymezsalq7vkqh4t90,Supra,https://www.scoresway.com/en_GB/soccer/canadian-premier-league-2026/bmqmrylzzfggzr15yas9dev4k/teams/view/4cz8qbw7adttnim8c2tfu5lhw,Atlético,https://www.scoresway.com/en_GB/soccer/canadian-premier-league-2026/bmqmrylzzfggzr15yas9dev4k/teams/view/dn8tjhuq0bax4dgixqvluhzze,https://www.scoresway.com/en_GB/soccer/canadian-premier-league-2026/bmqmrylzzfggzr15yas9dev4k/match/view/cg1ef9ogymezsalq7vkqh4t90,19/04/2026,2026,Canada_Canadian_Premier_League,results
