liga,temporada,equipo,id,nombre,posicion,dorsal,Goal Assists,Ground Duels lost,Index,Handballs conceded,Aerial Duels lost,Corners Taken (incl short corners),Penalties Taken,Goals from Inside Box,Substitute Off,Left Foot Goals,Total Touches In Opposition Box,Successful Short Passes,Tackles Lost,Appearances,Successful Open Play Passes,Open Play Passes,Corners Won,Total Shots,Duels won,Ground Duels,Key Passes (Attempt Assists),Rightside Passes,Unsuccessful Dribbles,Leftside Passes,Time Played,Unsuccessful Long Passes,Unsuccessful Short Passes,Games Played,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Successful Dribbles,Times Tackled,Goals from Outside Box,Right Foot Goals,Hit Woodwork,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels lost,Aerial Duels,Total Tackles,Total Clearances,Foul Attempted Tackle,Successful Launches,Aerial Duels won,Ground Duels won,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Passes Opposition Half,Tackles Won,Blocked Shots,Unsuccessful Crosses & Corners,Successful Long Passes,PutThrough/Blocked Distribution,Total Fouls Won,Unsuccessful lay-offs,Shots On Target ( inc goals ),Backward Passes,Through balls,Goals,Unsuccessful Corners into Box,Forward Passes,Successful Passes Own Half,Successful Lay-offs,Duels,Penalty Goals,Touches,Unsuccessful Crosses open play,Yellow Cards,Unsuccessful Passes Own Half,Penalty Goals Conceded,Successful Crosses & Corners,Total Losses Of Possession,Successful Crosses open play,Unsuccessful Passes Opposition Half,Total Fouls Conceded,Goals Conceded,Goals Conceded Inside Box,Starts,Recoveries,Substitute On,Clean Sheets,Offsides,Assists (Intentional),Interceptions,Total Passes,Goals Conceded Outside Box,Home Goals,Away Goals,Winning Goal,Unsuccessful Launches,Throw Ins to Opposition Player,Blocks,Throw Ins to Own Player,GK Successful Distribution,Headed Goals,Penalties Conceded,Clearances Off the Line,Second Goal Assists,Foul Won Penalty,Penalties Saved,Saves Made from Inside Box,Punches,Penalties Faced,Catches,Saves from Penalty,Drops,Crosses not Claimed,Saves made - parried,Saves made - caught,Saves Made,GK Unsuccessful Distribution,Goalkeeper Smother,Saves Made from Outside Box,Attempts from Set Pieces,Successful Corners into Box,Red Cards - 2nd Yellow,Total Red Cards,Last Man Tackle,Set Pieces Goals,Straight Red Cards,Own Goal Scored,Penalties Off Target
Mexico_Liga_MX,2015-2016,Club Tigres UANL,7uuli7jqi66bkkotgkypsignp,N. Guzmán,Goalkeeper,1,,1.0,10.0,,2.0,,,,,,,306.0,,19.0,263.0,304.0,,,10.0,9.0,,138.0,1.0,137.0,1710.0,52.0,5.0,19.0,,,1.0,,,,,57.0,3.0,4.0,,7.0,,18.0,2.0,8.0,430.0,23.0,,,,124.0,,8.0,,,,,,,212.0,407.0,,13.0,,653.0,,5.0,22.0,,,60.0,,35.0,,23.0,16.0,19.0,157.0,,5.0,,,7.0,487.0,7.0,,,,33.0,,,,199.0,,,,,,2.0,17.0,4.0,,9.0,2.0,1.0,,17.0,2.0,42.0,9.0,,25.0,,,,,,,,,
Mexico_Liga_MX,2015-2016,Club Tigres UANL,envpdcapbpk8477snh5aidhp1,I. Jiménez,Defender,2,3.0,56.0,10.0,4.0,8.0,,,,4.0,,,747.0,11.0,17.0,780.0,878.0,2.0,3.0,76.0,126.0,11.0,80.0,11.0,410.0,1445.0,32.0,66.0,17.0,9.0,3.0,15.0,,,,,98.0,64.0,14.0,42.0,9.0,21.0,4.0,6.0,70.0,792.0,475.0,31.0,2.0,16.0,45.0,18.0,13.0,,,150.0,,,,250.0,322.0,2.0,140.0,,1215.0,16.0,6.0,23.0,,5.0,158.0,4.0,91.0,32.0,22.0,16.0,17.0,59.0,,2.0,1.0,3.0,29.0,890.0,6.0,,,,13.0,5.0,2.0,118.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,Club Tigres UANL,dii7yftnuoyzl8zim6fdrphp1,H. Mancilla,Forward,17,,3.0,10.0,,2.0,,,,,,,29.0,1.0,7.0,29.0,37.0,,2.0,4.0,6.0,,12.0,1.0,8.0,81.0,,8.0,7.0,,2.0,,,,,1.0,8.0,5.0,3.0,2.0,,,,1.0,3.0,29.0,22.0,1.0,,,,1.0,1.0,,,12.0,,,,5.0,7.0,,9.0,,46.0,,,2.0,,,13.0,,6.0,1.0,2.0,2.0,,2.0,7.0,,2.0,,,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,Club Tigres UANL,do3gqdmzzs8vmd58n0fsgz1zp,E. Palos,Goalkeeper,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,Club Tigres UANL,casil63kq0cfbxw6sr0q9unrp,G. Pizarro,Midfielder,19,1.0,78.0,10.0,1.0,15.0,,,,1.0,,,1047.0,18.0,18.0,1053.0,1150.0,3.0,18.0,114.0,167.0,17.0,402.0,8.0,385.0,1602.0,21.0,76.0,18.0,27.0,13.0,6.0,,,,1.0,97.0,93.0,40.0,64.0,17.0,35.0,4.0,25.0,89.0,1094.0,643.0,46.0,3.0,4.0,47.0,39.0,21.0,1.0,5.0,155.0,1.0,,,249.0,452.0,2.0,207.0,,1458.0,4.0,7.0,32.0,,1.0,144.0,1.0,69.0,45.0,23.0,16.0,18.0,113.0,,4.0,,1.0,39.0,1191.0,7.0,,,,3.0,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,
Mexico_Liga_MX,2015-2016,Club Tigres UANL,ftlw4gsezckwp2oud3fdt1at,J. Rivas,Defender,24,,13.0,10.0,,8.0,,,,,,,488.0,3.0,11.0,558.0,628.0,1.0,2.0,44.0,39.0,2.0,274.0,,125.0,905.0,34.0,40.0,11.0,5.0,1.0,,,,,,74.0,21.0,26.0,20.0,24.0,4.0,6.0,18.0,26.0,582.0,199.0,17.0,1.0,2.0,94.0,9.0,6.0,,1.0,52.0,,,,205.0,383.0,,65.0,,796.0,2.0,2.0,23.0,,,86.0,,53.0,6.0,11.0,7.0,10.0,38.0,1.0,2.0,1.0,,39.0,656.0,4.0,,,,13.0,,3.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,
Mexico_Liga_MX,2015-2016,Club Tigres UANL,exftif1568v22xyk6oqhv41qt,Rafael Sóbis,Forward,9,6.0,68.0,10.0,1.0,8.0,82.0,,5.0,7.0,3.0,,469.0,4.0,17.0,438.0,527.0,13.0,41.0,64.0,126.0,37.0,179.0,17.0,118.0,1389.0,14.0,76.0,17.0,9.0,23.0,14.0,,2.0,4.0,,90.0,76.0,14.0,12.0,11.0,11.0,,6.0,58.0,486.0,404.0,8.0,6.0,69.0,17.0,26.0,32.0,1.0,18.0,158.0,,7.0,42.0,121.0,116.0,5.0,140.0,,934.0,11.0,2.0,11.0,,34.0,237.0,7.0,148.0,15.0,15.0,11.0,17.0,52.0,,3.0,5.0,5.0,10.0,576.0,4.0,,,,5.0,,3.0,9.0,,,,,,,,,,,,,,,,,,,,,1.0,25.0,,1.0,,,1.0,,
Mexico_Liga_MX,2015-2016,Club Tigres UANL,bpaf9z8su2xb5fejhnexdp7th,J. Torres,Midfielder,18,,8.0,10.0,,1.0,,,,,,,109.0,2.0,4.0,115.0,130.0,2.0,3.0,15.0,23.0,6.0,35.0,1.0,39.0,190.0,,15.0,4.0,2.0,3.0,1.0,,,,1.0,15.0,9.0,1.0,7.0,,2.0,1.0,,15.0,115.0,71.0,5.0,1.0,1.0,6.0,3.0,7.0,,,29.0,,,,27.0,44.0,,24.0,,165.0,1.0,,,,,22.0,,16.0,4.0,1.0,,1.0,13.0,3.0,1.0,1.0,,3.0,130.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,
Mexico_Liga_MX,2015-2016,Club Tigres UANL,6t4m47wbrylj0zp336aogocet,J. Torres Nilo,Defender,6,,57.0,10.0,,11.0,6.0,,,3.0,,,634.0,20.0,17.0,653.0,756.0,9.0,3.0,99.0,137.0,11.0,245.0,6.0,58.0,1467.0,49.0,54.0,17.0,12.0,3.0,3.0,,,,,103.0,68.0,30.0,55.0,17.0,23.0,7.0,19.0,80.0,663.0,363.0,35.0,,33.0,29.0,23.0,25.0,,,135.0,1.0,,6.0,328.0,303.0,,167.0,,1140.0,27.0,4.0,26.0,,3.0,189.0,3.0,110.0,37.0,21.0,15.0,17.0,52.0,,3.0,,,56.0,766.0,6.0,,,,24.0,25.0,2.0,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,Club Tigres UANL,6ibclg8sdwhfalu6l1lli26s5,Juninho,Defender,3,1.0,47.0,10.0,2.0,14.0,,2.0,3.0,,,,986.0,7.0,19.0,1053.0,1201.0,2.0,11.0,42.0,80.0,7.0,344.0,2.0,383.0,1688.0,79.0,73.0,19.0,10.0,3.0,2.0,,,2.0,1.0,152.0,61.0,23.0,25.0,25.0,12.0,9.0,9.0,33.0,1109.0,451.0,18.0,7.0,2.0,123.0,17.0,6.0,,8.0,70.0,,3.0,,464.0,659.0,,103.0,2.0,1442.0,2.0,5.0,48.0,,1.0,178.0,1.0,106.0,24.0,22.0,15.0,19.0,104.0,,5.0,1.0,,36.0,1261.0,7.0,,,,38.0,,4.0,8.0,,1.0,,,,,,,,,,,,,,,,,,,8.0,,1.0,1.0,,,,,
Mexico_Liga_MX,2015-2016,Club Tigres UANL,g2b0g1dxjxj9wk3rf5ivrtg5,M. Viniegra,Midfielder,15,,4.0,10.0,1.0,1.0,,,,,,,73.0,4.0,3.0,78.0,95.0,1.0,1.0,18.0,17.0,1.0,34.0,1.0,26.0,156.0,5.0,12.0,3.0,3.0,1.0,3.0,,,,,17.0,5.0,6.0,8.0,,,2.0,5.0,13.0,79.0,41.0,4.0,1.0,1.0,6.0,5.0,2.0,,,15.0,,,,21.0,38.0,,23.0,,130.0,1.0,,1.0,,,22.0,,17.0,1.0,2.0,1.0,1.0,8.0,2.0,1.0,,,4.0,96.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,Club Tigres UANL,d8htrjr6ponlb7rlw9fywp045,L. Zelarayán,Midfielder,8,1.0,38.0,10.0,,1.0,21.0,,1.0,3.0,1.0,,203.0,4.0,15.0,205.0,241.0,6.0,15.0,43.0,81.0,17.0,68.0,14.0,93.0,512.0,4.0,32.0,15.0,6.0,11.0,14.0,,,,1.0,36.0,39.0,1.0,14.0,,6.0,,,43.0,217.0,201.0,10.0,6.0,20.0,14.0,14.0,15.0,,4.0,38.0,2.0,1.0,11.0,54.0,28.0,5.0,82.0,,411.0,6.0,,4.0,,12.0,95.0,2.0,52.0,11.0,8.0,4.0,4.0,25.0,11.0,1.0,1.0,1.0,4.0,253.0,4.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,3.0,8.0,,,,,,,
Mexico_Liga_MX,2015-2016,Club Tigres UANL,bovk9ga2q38axmomcanv67h79,D. Álvarez,Midfielder,11,3.0,32.0,10.0,,,2.0,,1.0,1.0,,,200.0,4.0,16.0,201.0,237.0,7.0,7.0,21.0,52.0,15.0,117.0,14.0,15.0,501.0,7.0,29.0,16.0,7.0,1.0,7.0,,,1.0,1.0,36.0,32.0,1.0,8.0,,7.0,,1.0,20.0,201.0,177.0,4.0,3.0,18.0,1.0,15.0,5.0,,6.0,46.0,,1.0,1.0,59.0,31.0,4.0,53.0,,353.0,17.0,,9.0,,7.0,93.0,6.0,45.0,8.0,8.0,5.0,3.0,13.0,13.0,1.0,,,2.0,237.0,3.0,,,,5.0,,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
