dorsal,nombre,equipo,equipo_folder,liga,posicion,pais,cod_jugador,cod_equipo,cod_liga,cod_temporada,link_scoresway
21,,Westchester SC,Westchester_SC,USL League One,Midfielder,USA,10oiuut1g6ehuzjw06yko0c9g,9vm56yx0dpsydv1gcgdhfc4r8,jznihqxle06xych9ygwiwnsa,aaqxopxxof8k6ao4qagu5yzo4,https://www.scoresway.com/en_GB/soccer/usl-league-one-2026/aaqxopxxof8k6ao4qagu5yzo4/teams/view/9vm56yx0dpsydv1gcgdhfc4r8/player/view/10oiuut1g6ehuzjw06yko0c9g
3,,Westchester SC,Westchester_SC,USL League One,Defender,England,1u2p8ap3rhpsokbgsm4k2xn9w,9vm56yx0dpsydv1gcgdhfc4r8,jznihqxle06xych9ygwiwnsa,aaqxopxxof8k6ao4qagu5yzo4,https://www.scoresway.com/en_GB/soccer/usl-league-one-2026/aaqxopxxof8k6ao4qagu5yzo4/teams/view/9vm56yx0dpsydv1gcgdhfc4r8/player/view/1u2p8ap3rhpsokbgsm4k2xn9w
7,Samory Powder,Westchester SC,Westchester_SC,USL League One,Attacker,Trinidad and Tobago,1ukm9nul6asa10oh4ur2my356,9vm56yx0dpsydv1gcgdhfc4r8,jznihqxle06xych9ygwiwnsa,aaqxopxxof8k6ao4qagu5yzo4,https://www.scoresway.com/en_GB/soccer/usl-league-one-2026/aaqxopxxof8k6ao4qagu5yzo4/teams/view/9vm56yx0dpsydv1gcgdhfc4r8/player/view/1ukm9nul6asa10oh4ur2my356
15,,Westchester SC,Westchester_SC,USL League One,Midfielder,USA,209gt9ykjro78fytejxft438q,9vm56yx0dpsydv1gcgdhfc4r8,jznihqxle06xych9ygwiwnsa,aaqxopxxof8k6ao4qagu5yzo4,https://www.scoresway.com/en_GB/soccer/usl-league-one-2026/aaqxopxxof8k6ao4qagu5yzo4/teams/view/9vm56yx0dpsydv1gcgdhfc4r8/player/view/209gt9ykjro78fytejxft438q
2,,Westchester SC,Westchester_SC,USL League One,Defender,USA,2y01r8xzwj5tinhdhdutejr6y,9vm56yx0dpsydv1gcgdhfc4r8,jznihqxle06xych9ygwiwnsa,aaqxopxxof8k6ao4qagu5yzo4,https://www.scoresway.com/en_GB/soccer/usl-league-one-2026/aaqxopxxof8k6ao4qagu5yzo4/teams/view/9vm56yx0dpsydv1gcgdhfc4r8/player/view/2y01r8xzwj5tinhdhdutejr6y
83,,Westchester SC,Westchester_SC,USL League One,Attacker,USA,2yagfn9j1763dy7xcx4pvf47o,9vm56yx0dpsydv1gcgdhfc4r8,jznihqxle06xych9ygwiwnsa,aaqxopxxof8k6ao4qagu5yzo4,https://www.scoresway.com/en_GB/soccer/usl-league-one-2026/aaqxopxxof8k6ao4qagu5yzo4/teams/view/9vm56yx0dpsydv1gcgdhfc4r8/player/view/2yagfn9j1763dy7xcx4pvf47o
24,,Westchester SC,Westchester_SC,USL League One,Goalkeeper,USA,34c273m0yp3lmor48wzdpociy,9vm56yx0dpsydv1gcgdhfc4r8,jznihqxle06xych9ygwiwnsa,aaqxopxxof8k6ao4qagu5yzo4,https://www.scoresway.com/en_GB/soccer/usl-league-one-2026/aaqxopxxof8k6ao4qagu5yzo4/teams/view/9vm56yx0dpsydv1gcgdhfc4r8/player/view/34c273m0yp3lmor48wzdpociy
23,,Westchester SC,Westchester_SC,USL League One,Goalkeeper,Argentina,3bgu0rileztsws5spbqxu661g,9vm56yx0dpsydv1gcgdhfc4r8,jznihqxle06xych9ygwiwnsa,aaqxopxxof8k6ao4qagu5yzo4,https://www.scoresway.com/en_GB/soccer/usl-league-one-2026/aaqxopxxof8k6ao4qagu5yzo4/teams/view/9vm56yx0dpsydv1gcgdhfc4r8/player/view/3bgu0rileztsws5spbqxu661g
27,,Westchester SC,Westchester_SC,USL League One,Attacker,USA,3ei1s8oyub83owfxxbsygmsmi,9vm56yx0dpsydv1gcgdhfc4r8,jznihqxle06xych9ygwiwnsa,aaqxopxxof8k6ao4qagu5yzo4,https://www.scoresway.com/en_GB/soccer/usl-league-one-2026/aaqxopxxof8k6ao4qagu5yzo4/teams/view/9vm56yx0dpsydv1gcgdhfc4r8/player/view/3ei1s8oyub83owfxxbsygmsmi
25,,Westchester SC,Westchester_SC,USL League One,Goalkeeper,Italy,47t1nc1plgqm5lfv2x8cpsydw,9vm56yx0dpsydv1gcgdhfc4r8,jznihqxle06xych9ygwiwnsa,aaqxopxxof8k6ao4qagu5yzo4,https://www.scoresway.com/en_GB/soccer/usl-league-one-2026/aaqxopxxof8k6ao4qagu5yzo4/teams/view/9vm56yx0dpsydv1gcgdhfc4r8/player/view/47t1nc1plgqm5lfv2x8cpsydw
