root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Substitute On,Successful Launches,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Blocks,Ground Duels,Forward Passes,Index,Duels won,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Saves Made,GK Successful Distribution,Penalties Conceded,Total Fouls Conceded,Rightside Passes,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Yellow Cards,PutThrough/Blocked Distribution Won,Substitute Off,Corners Taken (incl short corners),Foul Attempted Tackle,Aerial Duels won,Unsuccessful Dribbles,Offsides,Shots Off Target (inc woodwork),Total Shots,Total Touches In Opposition Box,Unsuccessful Corners into Box,Handballs conceded,Assists (Intentional),Goal Assists,Goals,Blocked Shots,Shots On Target ( inc goals ),Left Foot Goals,Headed Goals,Goals from Inside Box,Set Pieces Goals,Successful Corners into Box,Goals from Outside Box,Attempts from Set Pieces,Clearances Off the Line,Hit Woodwork,Unsuccessful lay-offs,Successful Lay-offs,Clean Sheets,Punches,Total Red Cards,Straight Red Cards,Crosses not Claimed,Through balls,Own Goal Scored,Right Foot Goals,Foul Won Penalty,Penalties Taken,Penalty Goals,Goals Conceded Outside Box,Goalkeeper Smother,Red Cards - 2nd Yellow,Penalties Saved,Saves from Penalty,Last Man Tackle,Other Goals
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Sporting Kansas City,Sporting_Kansas_City,ele211kdmv943iesjw4fp5rs9,S. Abdul-Salaam,Defender,17,4.0,180.0,17.0,,2.0,71.0,2.0,26.0,,37.0,1.0,2.0,1.0,30.0,25.0,6.0,10.0,74.0,2.0,59.0,4.0,12.0,2.0,14.0,4.0,6.0,2.0,4.0,2.0,129.0,2.0,1.0,22.0,26.0,45.0,14.0,3.0,,4.0,25.0,2.0,5.0,4.0,2.0,10.0,19.0,59.0,62.0,3.0,4.0,11.0,2.0,3.0,12.0,,,,2.0,3.0,,,,,,,,,,1.0,,,1.0,2.0,3.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Sporting Kansas City,Sporting_Kansas_City,3hqyl61z7yssettsjoqpboclx,É. Alvarado,Defender,24,5.0,204.0,22.0,1.0,1.0,109.0,2.0,18.0,3.0,56.0,1.0,6.0,2.0,39.0,36.0,6.0,16.0,111.0,,82.0,3.0,22.0,5.0,23.0,2.0,8.0,2.0,1.0,4.0,169.0,3.0,,17.0,36.0,85.0,10.0,7.0,3.0,2.0,21.0,1.0,4.0,5.0,3.0,9.0,27.0,87.0,89.0,4.0,5.0,11.0,1.0,4.0,8.0,,,,4.0,30.0,,,,,,,,,,1.0,,,2.0,2.0,2.0,,1.0,1.0,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Sporting Kansas City,Sporting_Kansas_City,baf6w0jdrhh6jznpdlitmxko9,E. Appiah,Midfielder,23,1.0,180.0,,,,58.0,1.0,11.0,,28.0,1.0,7.0,1.0,24.0,16.0,1.0,10.0,61.0,4.0,43.0,3.0,17.0,1.0,18.0,,6.0,2.0,1.0,1.0,85.0,2.0,,17.0,25.0,37.0,13.0,1.0,,8.0,18.0,,5.0,2.0,2.0,4.0,7.0,43.0,44.0,1.0,1.0,5.0,,,13.0,,,,,18.0,,,,,,,,,,,,1.0,,,1.0,,1.0,1.0,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Sporting Kansas City,Sporting_Kansas_City,3zvj76iwkxqp853t8sjt58t1,M. Besler,Defender,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Sporting Kansas City,Sporting_Kansas_City,63fa5fzsafokmic9utjexuj11,Nuno Coelho,Defender,12,,113.0,,1.0,1.0,103.0,1.0,9.0,,41.0,1.0,8.0,1.0,18.0,49.0,,8.0,106.0,1.0,71.0,1.0,16.0,1.0,15.0,,9.0,1.0,1.0,1.0,117.0,2.0,,4.0,46.0,96.0,3.0,19.0,,2.0,5.0,1.0,1.0,,2.0,1.0,38.0,87.0,90.0,1.0,,2.0,,2.0,3.0,,,,,13.0,,,,,,,,,,1.0,,,,,,,1.0,2.0,2.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Sporting Kansas City,Sporting_Kansas_City,4r3fr3tjt1koc5zoel1q2ufo5,B. Davis,Midfielder,11,2.0,90.0,4.0,,,41.0,,11.0,4.0,36.0,,2.0,,13.0,5.0,,4.0,43.0,1.0,36.0,2.0,6.0,2.0,11.0,,5.0,1.0,2.0,1.0,66.0,1.0,,2.0,15.0,80.0,2.0,1.0,1.0,1.0,3.0,,2.0,6.0,1.0,1.0,8.0,35.0,37.0,1.0,,1.0,,,1.0,,,,1.0,9.0,,,,,,,,,,2.0,,8.0,,1.0,,,1.0,3.0,5.0,3.0,,1.0,1.0,,1.0,2.0,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Sporting Kansas City,Sporting_Kansas_City,4e3ftvuylhjgw7bxo9dljlo7p,D. Dwyer,Forward,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Sporting Kansas City,Sporting_Kansas_City,drg3v7974zszuaaltfys5teqd,K. Ellis,Defender,4,,180.0,,,2.0,90.0,,3.0,,26.0,,2.0,3.0,16.0,57.0,,11.0,96.0,1.0,69.0,4.0,13.0,,6.0,1.0,8.0,2.0,,7.0,115.0,2.0,,9.0,40.0,57.0,9.0,14.0,,6.0,14.0,5.0,5.0,,2.0,2.0,23.0,78.0,83.0,5.0,,5.0,,2.0,7.0,,,,1.0,30.0,,,,,,,,,,,,,,2.0,,,,1.0,3.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Sporting Kansas City,Sporting_Kansas_City,16dmszlgoxqwzncidglrv9j9x,R. Espinoza,Midfielder,27,1.0,90.0,,,,59.0,1.0,8.0,,40.0,,1.0,,15.0,10.0,,10.0,61.0,,46.0,2.0,11.0,3.0,10.0,,6.0,1.0,,2.0,71.0,1.0,1.0,8.0,16.0,62.0,3.0,4.0,,3.0,8.0,1.0,2.0,1.0,1.0,5.0,17.0,48.0,50.0,,,5.0,,,3.0,,,,1.0,20.0,,,,,,,,,,,,,1.0,,,,,1.0,5.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Sporting Kansas City,Sporting_Kansas_City,33ltcg2de7e96evqkdqzx9m1h,T. Granitto,Midfielder,44,,70.0,,,,67.0,,9.0,,27.0,2.0,5.0,,10.0,31.0,1.0,4.0,67.0,,52.0,1.0,9.0,1.0,6.0,,7.0,1.0,,3.0,72.0,1.0,,2.0,21.0,75.0,1.0,6.0,,,2.0,,1.0,,1.0,1.0,13.0,58.0,58.0,,1.0,1.0,,1.0,1.0,,,,,24.0,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
