liga,temporada,equipo,id,nombre,posicion,dorsal,PutThrough/Blocked Distribution Won,Successful Passes Own Half,Ground Duels lost,Touches,PutThrough/Blocked Distribution,Total Tackles,Backward Passes,Tackles Lost,Games Played,Successful Open Play Passes,Aerial Duels won,Rightside Passes,Substitute On,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels lost,Ground Duels won,Ground Duels,Total Fouls Conceded,Time Played,Forward Passes,Total Passes,Total Clearances,Duels won,Foul Attempted Tackle,Aerial Duels,Open Play Passes,Appearances,Goals Conceded Inside Box,Goals Conceded,Total Losses Of Possession,Index,Successful Passes Opposition Half,Unsuccessful Short Passes,Recoveries,Successful Short Passes,Unsuccessful Passes Opposition Half,Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Winning Goal,Times Tackled,Successful Crosses & Corners,Substitute Off,Successful Lay-offs,Interceptions,Leftside Passes,Assists (Intentional),Unsuccessful Long Passes,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Crosses open play,Goal Assists,Unsuccessful Crosses & Corners,Total Fouls Won,Starts,Corners Won,Unsuccessful Passes Own Half,Aerial Duels lost,Tackles Won,Successful Long Passes,Total Touches In Opposition Box,Straight Red Cards,Goals from Inside Box,Total Shots,Total Red Cards,Shots Off Target (inc woodwork),Successful Launches,Penalty Goals Conceded,Blocked Shots,Yellow Cards,Goal Kicks,Goals,Successful Dribbles,GK Successful Distribution,Clearances Off the Line,Goals from Outside Box,Goals Conceded Outside Box,Hit Woodwork,Clean Sheets,Right Foot Goals,Offsides,Throw Ins to Own Player,Key Passes (Attempt Assists),Blocks,Shots On Target ( inc goals ),Home Goals,Away Goals,Foul Won Penalty,Penalties Off Target,Overruns,Penalties Taken,Left Foot Goals,Through balls,Headed Goals,Successful Crosses open play,Unsuccessful lay-offs,Penalty Goals,Handballs conceded,Saves Made from Inside Box,GK Unsuccessful Distribution,Saves Made,Drops,Punches,Corners Taken (incl short corners),Unsuccessful Corners into Box,Successful Corners into Box,Throw Ins to Opposition Player,Second Goal Assists,Attempts from Set Pieces,Last Player Tackle,Saves Made from Outside Box,Saves made - caught,Penalties Faced,Catches,Saves made - parried,Penalties Conceded,Own Goal Scored,Red Cards - 2nd Yellow,Goalkeeper Smother,Set Pieces Goals,Penalties Saved,Saves from Penalty,Crosses not Claimed,Other Goals
USA_USL_Championship,2024,Phoenix Rising FC,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,Forward,21,15.0,207.0,59.0,950.0,30.0,27.0,176.0,6.0,28.0,531.0,1.0,62.0,13.0,130.0,62.0,57.0,116.0,11.0,1379.0,196.0,689.0,2.0,58.0,6.0,4.0,657.0,28.0,18.0,21.0,238.0,10.0,376.0,97.0,65.0,507.0,148.0,120.0,559.0,1.0,34.0,24.0,11.0,17.0,4.0,255.0,2.0,33.0,18.0,3.0,14.0,2.0,42.0,8.0,15.0,11.0,24.0,3.0,21.0,52.0,14.0,,1.0,21.0,,10.0,2.0,,3.0,2.0,,3.0,22.0,,,2.0,3.0,1.0,2.0,,2.0,8.0,40.0,,11.0,1.0,2.0,,1.0,2.0,1.0,3.0,8.0,,7.0,3.0,,1.0,,,,,,41.0,20.0,14.0,,,1.0,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Phoenix Rising FC,2wi0zqtz6ke3yueass4vy7l5h,J. Azócar,Forward,77,9.0,78.0,57.0,600.0,21.0,19.0,93.0,9.0,30.0,243.0,24.0,102.0,17.0,77.0,73.0,50.0,107.0,12.0,1213.0,90.0,323.0,13.0,74.0,8.0,40.0,320.0,30.0,11.0,15.0,184.0,10.0,169.0,64.0,39.0,238.0,84.0,147.0,246.0,0.0,41.0,1.0,12.0,4.0,14.0,38.0,2.0,13.0,26.0,6.0,29.0,2.0,29.0,13.0,13.0,8.0,22.0,16.0,10.0,8.0,51.0,,,20.0,1.0,15.0,1.0,2.0,12.0,,,,18.0,,,,4.0,1.0,,,5.0,17.0,7.0,4.0,5.0,,,,,4.0,,,3.0,,1.0,2.0,,,,,,,,,,,2.0,,1.0,,,,,,,,,1.0,,,,,,
USA_USL_Championship,2024,Phoenix Rising FC,es77zuezg8qvczh819uj6c844,D. Barker John,Midfielder,7,,15.0,19.0,106.0,2.0,10.0,14.0,4.0,9.0,41.0,1.0,8.0,8.0,10.0,22.0,16.0,35.0,2.0,189.0,9.0,51.0,1.0,17.0,1.0,4.0,51.0,9.0,2.0,2.0,36.0,10.0,26.0,9.0,6.0,38.0,14.0,39.0,41.0,0.0,14.0,,1.0,,1.0,20.0,,1.0,12.0,1.0,5.0,,5.0,3.0,1.0,2.0,1.0,3.0,6.0,3.0,10.0,,1.0,3.0,,1.0,,,1.0,2.0,,1.0,3.0,,,,,,,1.0,,,2.0,,2.0,1.0,0.0,,,1.0,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Phoenix Rising FC,8pwslovfo5ostdhvpx53cxclw,P. Boye,Defender,4,14.0,1096.0,57.0,2063.0,25.0,29.0,80.0,10.0,31.0,1408.0,92.0,422.0,3.0,243.0,112.0,56.0,113.0,43.0,2570.0,632.0,1723.0,124.0,148.0,16.0,147.0,1645.0,31.0,28.0,32.0,274.0,10.0,384.0,117.0,93.0,1403.0,151.0,260.0,1480.0,1.0,14.0,,2.0,1.0,33.0,589.0,1.0,126.0,6.0,56.0,,1.0,,21.0,28.0,3.0,92.0,55.0,19.0,77.0,31.0,,2.0,22.0,,16.0,14.0,2.0,3.0,8.0,19.0,2.0,7.0,18.0,,,4.0,,11.0,1.0,1.0,2.0,9.0,17.0,6.0,2.0,0.0,1.0,,1.0,,,2.0,1.0,,1.0,,4.0,,1.0,,,,,,,2.0,,,1.0,,,,,,2.0,,,,,,,,
USA_USL_Championship,2024,Phoenix Rising FC,4x3md4d2zvyvxlhtqp0ocvmqx,R. Cabral,Midfielder,91,7.0,40.0,36.0,360.0,11.0,8.0,68.0,2.0,23.0,117.0,6.0,50.0,11.0,49.0,62.0,36.0,72.0,13.0,1269.0,25.0,177.0,2.0,42.0,7.0,32.0,166.0,23.0,18.0,21.0,114.0,10.0,88.0,47.0,15.0,127.0,39.0,104.0,128.0,1.0,22.0,,8.0,19.0,1.0,34.0,,2.0,7.0,2.0,3.0,1.0,3.0,19.0,12.0,8.0,13.0,26.0,6.0,1.0,87.0,,6.0,34.0,,17.0,,1.0,10.0,1.0,,7.0,9.0,,,1.0,3.0,1.0,1.0,5.0,21.0,,11.0,3.0,17.0,3.0,4.0,1.0,,5.0,1.0,1.0,,1.0,,10.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Phoenix Rising FC,7lzda1yh1eixs7rqn46y1ulpm,E. Cuello,Midfielder,14,11.0,270.0,72.0,1077.0,25.0,32.0,157.0,13.0,27.0,572.0,22.0,212.0,9.0,105.0,92.0,93.0,165.0,21.0,1487.0,230.0,695.0,19.0,115.0,12.0,42.0,676.0,27.0,18.0,20.0,234.0,10.0,328.0,85.0,93.0,562.0,113.0,207.0,590.0,0.0,47.0,8.0,14.0,9.0,23.0,96.0,3.0,20.0,17.0,6.0,19.0,3.0,32.0,33.0,18.0,11.0,24.0,20.0,19.0,28.0,30.0,1.0,,22.0,1.0,12.0,2.0,3.0,11.0,6.0,,,28.0,,,,2.0,,1.0,,,20.0,7.0,7.0,10.0,,,2.0,,2.0,,,5.0,,3.0,,,,,,,,,13.0,10.0,3.0,2.0,,5.0,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Phoenix Rising FC,dv155f8jlvq8frvhjcokboiy1,C. Dennis,Midfielder,0,14.0,290.0,86.0,1155.0,34.0,34.0,194.0,11.0,29.0,648.0,28.0,168.0,10.0,112.0,113.0,87.0,173.0,36.0,1718.0,202.0,773.0,11.0,115.0,19.0,55.0,756.0,29.0,12.0,13.0,256.0,10.0,406.0,76.0,88.0,598.0,163.0,228.0,661.0,1.0,34.0,35.0,16.0,17.0,7.0,209.0,2.0,36.0,8.0,11.0,27.0,2.0,69.0,46.0,19.0,16.0,18.0,27.0,23.0,63.0,34.0,,2.0,27.0,,13.0,3.0,1.0,11.0,7.0,1.0,3.0,11.0,1.0,,1.0,1.0,2.0,1.0,1.0,3.0,12.0,44.0,2.0,14.0,1.0,2.0,,,,,2.0,8.0,,13.0,,,,,,,,,55.0,35.0,17.0,1.0,,6.0,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Phoenix Rising FC,wkmy6d72qnd2c9ibbq3iihas,G. Doratiotto,Midfielder,6,9.0,193.0,34.0,629.0,24.0,13.0,126.0,5.0,26.0,388.0,10.0,107.0,12.0,63.0,40.0,47.0,81.0,13.0,1112.0,97.0,464.0,6.0,57.0,7.0,16.0,451.0,26.0,12.0,16.0,112.0,10.0,212.0,46.0,50.0,381.0,59.0,97.0,401.0,0.0,17.0,4.0,13.0,18.0,3.0,134.0,,17.0,9.0,6.0,9.0,2.0,10.0,25.0,14.0,3.0,14.0,6.0,8.0,20.0,17.0,,1.0,13.0,,8.0,,1.0,4.0,4.0,,1.0,9.0,,,,4.0,,,,,,13.0,,5.0,0.0,1.0,,,1.0,,1.0,2.0,,3.0,1.0,,1.0,,,,,,3.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Phoenix Rising FC,6naqq6f6acfec3zh2msuxrmqd,D. Formella,Forward,29,7.0,120.0,58.0,726.0,27.0,10.0,156.0,1.0,31.0,376.0,17.0,150.0,15.0,112.0,76.0,43.0,101.0,18.0,1550.0,124.0,495.0,10.0,60.0,11.0,35.0,488.0,31.0,18.0,20.0,206.0,10.0,267.0,101.0,36.0,362.0,126.0,136.0,383.0,1.0,30.0,4.0,10.0,23.0,8.0,65.0,2.0,11.0,13.0,2.0,27.0,2.0,28.0,21.0,16.0,16.0,14.0,18.0,9.0,21.0,84.0,,6.0,31.0,,13.0,,1.0,10.0,7.0,,6.0,13.0,,,,2.0,1.0,3.0,6.0,15.0,7.0,17.0,,18.0,4.0,2.0,1.0,,2.0,1.0,,4.0,,4.0,6.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,
USA_USL_Championship,2024,Phoenix Rising FC,7fayvrd58aelitugyce9k7yz9,A. Fuenmayor,Defender,30,15.0,911.0,51.0,1999.0,34.0,29.0,125.0,11.0,27.0,1401.0,29.0,594.0,3.0,205.0,71.0,37.0,88.0,23.0,2077.0,660.0,1670.0,57.0,66.0,10.0,49.0,1603.0,27.0,23.0,29.0,261.0,10.0,557.0,93.0,87.0,1340.0,160.0,137.0,1465.0,0.0,11.0,3.0,8.0,1.0,19.0,291.0,,112.0,2.0,60.0,10.0,,10.0,7.0,24.0,3.0,55.0,20.0,18.0,125.0,14.0,,,2.0,,2.0,16.0,3.0,3.0,13.0,21.0,,2.0,21.0,,,6.0,,6.0,,1.0,100.0,13.0,11.0,,,,,,2.0,,,3.0,,3.0,1.0,,1.0,,,,,,,,,13.0,,,,,,,,,,,,,,,,,
