liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Substitute On,Successful Lay-offs,Successful Launches,Goals,Open Play Passes,Corners Won,Times Tackled,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Total Red Cards,Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Successful Crosses open play,Total Fouls Won,Straight Red Cards,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Winning Goal,Right Foot Goals,Red Cards - 2nd Yellow,Goals from Outside Box,Headed Goals,Throw Ins to Opposition Player,Unsuccessful lay-offs,Foul Won Penalty,Penalties Taken,Penalty Goals,GK Successful Distribution,Attempts from Set Pieces,Saves Made,Penalties Conceded,Punches,Penalties Saved,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves from Penalty,Saves made - caught,GK Unsuccessful Distribution,Clean Sheets,Second Goal Assists,Clearances Off the Line,Last Man Tackle,Own Goal Scored,Crosses not Claimed,Set Pieces Goals,Other Goals,Penalties Off Target,Home Goals,Away Goals
USA_USL_Championship,2020,Austin Bold FC,5vsota9om6ny4gwmh6qk50oru,N. Adamolekun,Forward,9,,,19.0,,3.0,,,,6.0,,,4.0,,1.0,,,,,,,,2.0,3.0,3.0,2.0,,6.0,,2.0,,4.0,,,2.0,,1.0,1.0,,,1.0,1.0,,,2.0,12.0,,3.0,1.0,,4.0,1.0,2.0,10.0,5.0,,,,,,2.0,,6.0,,,,,3.0,,1.0,,,1.0,,,4.0,4.0,2.0,,,3.0,1.0,,,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Austin Bold FC,5xnja2cwonv2i9okb32bz2aui,E. Alonzi,Goalkeeper,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Austin Bold FC,cqmvrx028gh19yh8qh7w01y0a,R. Avila,Forward,13,1.0,3.0,311.0,1.0,7.0,3.0,,2.0,71.0,1.0,8.0,10.0,,32.0,,,3.0,6.0,4.0,1.0,4.0,53.0,14.0,4.0,26.0,1.0,75.0,3.0,9.0,3.0,45.0,3.0,8.0,29.0,,20.0,3.0,,24.0,2.0,8.0,3.0,10.0,6.0,142.0,,10.0,6.0,,33.0,24.0,17.0,10.0,20.0,4.0,1.0,,8.0,,5.0,2.0,42.0,1.0,4.0,,1.0,10.0,,,,,18.0,21.0,2.0,42.0,46.0,9.0,,,4.0,22.0,,4.0,15.0,0.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Austin Bold FC,8n5e6wkrxh5ev1g9qq824o0k5,André Lima,Forward,99,1.0,1.0,90.0,,,1.0,,1.0,39.0,,3.0,7.0,,16.0,,,1.0,,,,4.0,24.0,8.0,,14.0,,39.0,,2.0,,24.0,,1.0,15.0,,12.0,1.0,,15.0,,9.0,1.0,,1.0,53.0,,1.0,1.0,,8.0,10.0,1.0,10.0,7.0,1.0,,,2.0,,5.0,1.0,17.0,,,,1.0,1.0,,,,,6.0,10.0,1.0,24.0,24.0,9.0,,1.0,,10.0,,,2.0,1.0,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
USA_USL_Championship,2020,Austin Bold FC,80ajfzr3z4h8td9h9s35cs15h,E. Braafheid,Defender,3,,,80.0,,,,,,23.0,1.0,2.0,4.0,2.0,11.0,1.0,,3.0,2.0,,,,14.0,9.0,1.0,4.0,,25.0,1.0,2.0,1.0,18.0,,,7.0,1.0,7.0,1.0,,9.0,1.0,5.0,1.0,2.0,,45.0,4.0,1.0,1.0,,9.0,10.0,,10.0,9.0,,,,4.0,,3.0,,12.0,1.0,,,2.0,1.0,1.0,1.0,,,3.0,4.0,,16.0,18.0,3.0,,,1.0,3.0,,1.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Austin Bold FC,31d0bklhbxhptjuzmgy3l7x79,X. Báez,Midfielder,8,9.0,,1288.0,3.0,,4.0,,3.0,599.0,2.0,14.0,122.0,23.0,323.0,9.0,5.0,33.0,9.0,6.0,6.0,21.0,198.0,219.0,29.0,76.0,1.0,628.0,2.0,18.0,11.0,471.0,19.0,10.0,109.0,20.0,136.0,25.0,,142.0,3.0,83.0,15.0,22.0,16.0,853.0,59.0,15.0,11.0,2.0,98.0,203.0,20.0,10.0,50.0,4.0,48.0,2.0,7.0,,3.0,6.0,122.0,6.0,25.0,,49.0,15.0,32.0,,,3.0,51.0,167.0,3.0,494.0,519.0,24.0,5.0,3.0,20.0,72.0,9.0,11.0,47.0,1.0,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,
USA_USL_Championship,2020,Austin Bold FC,8gm6yotwnqihxn67u5tx9m2cq,O. Ciss,Midfielder,66,3.0,,933.0,4.0,6.0,2.0,1.0,,437.0,3.0,16.0,61.0,1.0,200.0,19.0,2.0,36.0,7.0,12.0,5.0,6.0,119.0,160.0,25.0,48.0,1.0,443.0,5.0,23.0,9.0,318.0,13.0,17.0,84.0,,122.0,7.0,,70.0,5.0,45.0,9.0,11.0,18.0,590.0,,15.0,15.0,3.0,96.0,146.0,13.0,10.0,56.0,5.0,41.0,,12.0,,10.0,6.0,112.0,5.0,18.0,,4.0,15.0,,,,1.0,50.0,114.0,,353.0,359.0,16.0,1.0,1.0,18.0,56.0,7.0,8.0,46.0,0.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Austin Bold FC,1cqnjzgntshx2ag3crh0p2uzu,A. Diouf,Midfielder,30,2.0,4.0,660.0,1.0,6.0,2.0,,4.0,202.0,4.0,20.0,57.0,3.0,122.0,1.0,3.0,5.0,5.0,5.0,3.0,21.0,74.0,58.0,7.0,26.0,2.0,208.0,6.0,12.0,8.0,171.0,10.0,12.0,31.0,,58.0,10.0,,26.0,5.0,36.0,7.0,9.0,7.0,325.0,,13.0,8.0,1.0,67.0,45.0,39.0,10.0,34.0,7.0,6.0,3.0,13.0,,6.0,6.0,94.0,2.0,13.0,,2.0,13.0,,,1.0,,39.0,48.0,4.0,171.0,177.0,27.0,1.0,,4.0,60.0,3.0,3.0,28.0,2.0,4.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Austin Bold FC,ebzb20763htf6pe5vbpwxnvxm,D. Espinal,Defender,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Austin Bold FC,7kwhnmzzskj1g5uv6d17xco6i,B. Evans,Defender,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
