equipo,link,logo,cod_equipo,cod_liga,liga
AFC Ann Arbor,https://www.scoresway.com/en_GB/soccer/us-open-cup-2018/cxw5w4qfd7logmfcqvoby2noq/teams/afc-ann-arbor/156y6q143x6kprivta2t1xii1,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=156y6q143x6kprivta2t1xii1,156y6q143x6kprivta2t1xii1,cxw5w4qfd7logmfcqvoby2noq,us-open-cup-2018
Atlanta United FC,https://www.scoresway.com/en_GB/soccer/us-open-cup-2018/cxw5w4qfd7logmfcqvoby2noq/teams/atlanta-united-fc/943ue6l8ylnidoygbi9p8op2h,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=943ue6l8ylnidoygbi9p8op2h,943ue6l8ylnidoygbi9p8op2h,cxw5w4qfd7logmfcqvoby2noq,us-open-cup-2018
Azteca FC,https://www.scoresway.com/en_GB/soccer/us-open-cup-2018/cxw5w4qfd7logmfcqvoby2noq/teams/azteca-fc/esan9ozrczvg5dbt4aas3xckp,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=esan9ozrczvg5dbt4aas3xckp,esan9ozrczvg5dbt4aas3xckp,cxw5w4qfd7logmfcqvoby2noq,us-open-cup-2018
Brave SC,https://www.scoresway.com/en_GB/soccer/us-open-cup-2018/cxw5w4qfd7logmfcqvoby2noq/teams/brave-sc/5ulhdzew82s3qjg4mof7h39n0,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=5ulhdzew82s3qjg4mof7h39n0,5ulhdzew82s3qjg4mof7h39n0,cxw5w4qfd7logmfcqvoby2noq,us-open-cup-2018
Brooklyn Italians,https://www.scoresway.com/en_GB/soccer/us-open-cup-2018/cxw5w4qfd7logmfcqvoby2noq/teams/brooklyn-italians/3shxifr1px969vi99pjbuuphr,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=3shxifr1px969vi99pjbuuphr,3shxifr1px969vi99pjbuuphr,cxw5w4qfd7logmfcqvoby2noq,us-open-cup-2018
CD Aguiluchos,https://www.scoresway.com/en_GB/soccer/us-open-cup-2018/cxw5w4qfd7logmfcqvoby2noq/teams/cd-aguiluchos/bs4pavcefvu78nfrre7h0vlvd,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=bs4pavcefvu78nfrre7h0vlvd,bs4pavcefvu78nfrre7h0vlvd,cxw5w4qfd7logmfcqvoby2noq,us-open-cup-2018
Charleston Battery,https://www.scoresway.com/en_GB/soccer/us-open-cup-2018/cxw5w4qfd7logmfcqvoby2noq/teams/charleston-battery/e3k8yw2rbmphyfu5htn4yi5jk,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=e3k8yw2rbmphyfu5htn4yi5jk,e3k8yw2rbmphyfu5htn4yi5jk,cxw5w4qfd7logmfcqvoby2noq,us-open-cup-2018
Charlotte Eagles,https://www.scoresway.com/en_GB/soccer/us-open-cup-2018/cxw5w4qfd7logmfcqvoby2noq/teams/charlotte-eagles/owr9rzdw3sya03gqji66l63q,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=owr9rzdw3sya03gqji66l63q,owr9rzdw3sya03gqji66l63q,cxw5w4qfd7logmfcqvoby2noq,us-open-cup-2018
Charlotte Independence,https://www.scoresway.com/en_GB/soccer/us-open-cup-2018/cxw5w4qfd7logmfcqvoby2noq/teams/charlotte-independence/1jonibkcr7qa3eozzxh0dcxd5,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=1jonibkcr7qa3eozzxh0dcxd5,1jonibkcr7qa3eozzxh0dcxd5,cxw5w4qfd7logmfcqvoby2noq,us-open-cup-2018
Chicago Fire FC,https://www.scoresway.com/en_GB/soccer/us-open-cup-2018/cxw5w4qfd7logmfcqvoby2noq/teams/chicago-fire-fc/apsqaaege20za4re5wm6bzq9a,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=apsqaaege20za4re5wm6bzq9a,apsqaaege20za4re5wm6bzq9a,cxw5w4qfd7logmfcqvoby2noq,us-open-cup-2018
Christos FC,https://www.scoresway.com/en_GB/soccer/us-open-cup-2018/cxw5w4qfd7logmfcqvoby2noq/teams/christos-fc/ac61q09kilm4vk612mvrt3tgp,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=ac61q09kilm4vk612mvrt3tgp,ac61q09kilm4vk612mvrt3tgp,cxw5w4qfd7logmfcqvoby2noq,us-open-cup-2018
