root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Unsuccessful Short Passes,Duels,Goals Conceded,Total Tackles,Rightside Passes,Total Losses Of Possession,Unsuccessful Passes Own Half,Successful Passes Own Half,Goals Conceded Inside Box,Shots On Target ( inc goals ),Unsuccessful Long Passes,Recoveries,PutThrough/Blocked Distribution,Touches,Total Shots,Total Passes,Aerial Duels,Starts,Ground Duels lost,Interceptions,Appearances,Leftside Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Open Play Passes,Aerial Duels won,Time Played,Throw Ins to Own Player,Backward Passes,Successful Passes Opposition Half,Successful Open Play Passes,Successful Short Passes,Index,Tackles Won,Ground Duels won,Ground Duels,Total Touches In Opposition Box,Aerial Duels lost,Successful Long Passes,Forward Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Clearances,Unsuccessful Passes Opposition Half,Duels won,Corners Won,Games Played,Duels lost,Winning Goal,Unsuccessful Crosses & Corners,Right Foot Goals,Throw Ins to Opposition Player,Penalties Taken,Unsuccessful lay-offs,Goals,Successful Lay-offs,Successful Corners into Box,Total Fouls Won,Corners Taken (incl short corners),Total Fouls Conceded,Unsuccessful Corners into Box,Times Tackled,Blocked Shots,Key Passes (Attempt Assists),Unsuccessful Dribbles,Successful Dribbles,Through balls,Goals from Outside Box,Attempts from Set Pieces,Shots Off Target (inc woodwork),Successful Crosses & Corners,Home Goals,Away Goals,PutThrough/Blocked Distribution Won,Substitute On,Tackles Lost,Foul Attempted Tackle,Foul Won Penalty,Unsuccessful Crosses open play,Yellow Cards,Substitute Off,Offsides,Goal Kicks,Saves Made from Inside Box,Saves Made,Saves Made from Outside Box,Saves made - parried,GK Successful Distribution,GK Unsuccessful Distribution,Blocks,Successful Crosses open play,Hit Woodwork,Unsuccessful Launches,Clean Sheets,Successful Launches,Overruns,Handballs conceded,Goals from Inside Box,Headed Goals,Left Foot Goals,Second Goal Assists,Goal Assists,Assists (Intentional),Penalties Conceded,Red Cards - 2nd Yellow,Clearances Off the Line,Total Red Cards,Penalties Saved,Saves from Penalty,Catches,Punches,Penalties Faced,Goalkeeper Smother,Own Goal Scored,Goals Conceded Outside Box,Penalty Goals,Straight Red Cards,Penalty Goals Conceded,Saves made - caught,Crosses not Claimed,Other Goals,Last Man Tackle,Drops,Set Pieces Goals
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Atlas FC,Atlas_FC,apsv0c0r1zc7q3bjqex8033kl,J. Abella,Defender,4,7.0,25.0,2.0,4.0,7.0,29.0,8.0,50.0,2.0,,12.0,10.0,6.0,162.0,1.0,111.0,10.0,3.0,10.0,3.0,3.0,37.0,92.0,110.0,6.0,270.0,19.0,18.0,42.0,91.0,76.0,10.0,3.0,5.0,15.0,,4.0,16.0,49.0,19.0,4.0,13.0,11.0,,3.0,14.0,0.0,2.0,,5.0,,,,1.0,,1.0,,1.0,,1.0,1.0,,,,,,,1.0,,,,2.0,,1.0,1.0,,2.0,,,,,,,,,,,2.0,,,6.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Atlas FC,Atlas_FC,cb6oodfu9rk751khbomxg2yuh,E. Aguirre,Forward,30,6.0,27.0,1.0,3.0,1.0,20.0,2.0,10.0,1.0,1.0,1.0,6.0,3.0,67.0,2.0,32.0,7.0,3.0,9.0,1.0,3.0,11.0,25.0,32.0,2.0,194.0,1.0,14.0,15.0,25.0,24.0,10.0,,11.0,20.0,5.0,5.0,1.0,6.0,7.0,1.0,7.0,13.0,1.0,3.0,14.0,0.0,2.0,,,,,,,,6.0,,5.0,,2.0,,1.0,1.0,2.0,1.0,,,1.0,,,,1.0,,3.0,2.0,,2.0,,3.0,,,,,,,,,1.0,,,1.0,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Atlas FC,Atlas_FC,ancqubjqqf22bdzlposz8okbt,G. Aguirre,Defender,13,,2.0,,,1.0,,,3.0,,,,,,7.0,,3.0,2.0,,,1.0,1.0,1.0,3.0,3.0,,26.0,,,,3.0,3.0,10.0,,,,,2.0,,1.0,,3.0,,,,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Atlas FC,Atlas_FC,1zdjcgkgb108mfbbyilevaj2s,E. Arce,Goalkeeper,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Atlas FC,Atlas_FC,bq2k2eljw2kf5rppuksl15jbo,A. Bass,Midfielder,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Atlas FC,Atlas_FC,34w0dseqk24955er7shltiggl,J. Caicedo,Forward,23,10.0,56.0,2.0,,16.0,30.0,,16.0,2.0,6.0,2.0,12.0,3.0,99.0,10.0,51.0,24.0,3.0,20.0,,3.0,10.0,39.0,46.0,8.0,269.0,,16.0,23.0,34.0,38.0,10.0,,12.0,32.0,15.0,16.0,1.0,9.0,12.0,1.0,13.0,20.0,4.0,3.0,36.0,1.0,1.0,1.0,,,,2.0,7.0,,8.0,,14.0,,7.0,1.0,1.0,4.0,4.0,,,,4.0,,2.0,0.0,2.0,,,6.0,,1.0,,1.0,7.0,,,,,,,,,,1.0,,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Atlas FC,Atlas_FC,1kggpaz4j0ttrjavw0z6tzjhm,I. Domínguez,Defender,3,1.0,4.0,,,1.0,1.0,,2.0,,,,,1.0,8.0,,5.0,1.0,,2.0,,1.0,1.0,4.0,5.0,1.0,18.0,,1.0,2.0,4.0,4.0,10.0,,1.0,3.0,,,,2.0,1.0,1.0,1.0,2.0,,1.0,2.0,0.0,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Atlas FC,Atlas_FC,7ryaeixwywl05esrvzbm5bjkl,M. García,Midfielder,8,13.0,25.0,2.0,6.0,30.0,24.0,5.0,43.0,2.0,2.0,2.0,15.0,7.0,138.0,2.0,97.0,,3.0,11.0,5.0,3.0,26.0,82.0,96.0,,221.0,,25.0,39.0,81.0,80.0,10.0,5.0,14.0,25.0,3.0,,2.0,16.0,15.0,2.0,11.0,14.0,2.0,3.0,11.0,0.0,1.0,,,,,1.0,2.0,,5.0,,1.0,,5.0,1.0,1.0,1.0,3.0,1.0,1.0,,,,1.0,0.0,3.0,,1.0,1.0,,1.0,,3.0,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Atlas FC,Atlas_FC,47jwtforovatvlp8ycmgebpxw,J. Guzmán,Forward,209,16.0,24.0,1.0,6.0,20.0,32.0,8.0,14.0,1.0,1.0,3.0,14.0,2.0,109.0,1.0,74.0,3.0,3.0,10.0,2.0,3.0,1.0,55.0,69.0,2.0,248.0,,31.0,41.0,50.0,54.0,10.0,3.0,11.0,21.0,4.0,1.0,1.0,22.0,19.0,,15.0,13.0,1.0,3.0,11.0,0.0,4.0,,,,,,,,4.0,5.0,3.0,,4.0,2.0,4.0,2.0,1.0,1.0,,,,,,,,,3.0,1.0,,4.0,,2.0,,,,,,,,,,,,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Atlas FC,Atlas_FC,2hlfqnms7bs6eiy9gibc4fvft,José Hernández,Goalkeeper,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
