liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Crosses open play,Rightside Passes,Penalties Conceded,Blocked Shots,Ground Duels won,Total Shots,Goal Assists,Unsuccessful Crosses open play,Successful Corners into Box,Goals Conceded,Overruns,Foul Attempted Tackle,Clearances Off the Line,Aerial Duels lost,Successful Launches,Goals Conceded Inside Box,Second Goal Assists,Total Losses Of Possession,Yellow Cards,Unsuccessful Corners into Box,Starts,Unsuccessful Passes Own Half,Total Clearances,Corners Taken (incl short corners),Times Tackled,Games Played,Through balls,Successful Lay-offs,PutThrough/Blocked Distribution Won,Unsuccessful Long Passes,Right Foot Goals,Leftside Passes,Penalties Taken,Tackles Won,Successful Short Passes,Successful Long Passes,Blocks,Successful Passes Opposition Half,Backward Passes,Successful Open Play Passes,Index,Penalty Goals Conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Open Play Passes,Attempts from Set Pieces,Corners Won,GK Successful Distribution,Unsuccessful Dribbles,Recoveries,Goals Conceded Outside Box,Throw Ins to Own Player,Offsides,Key Passes (Attempt Assists),Goals from Inside Box,Shots On Target ( inc goals ),Total Tackles,Total Fouls Won,Appearances,Ground Duels lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Goals from Outside Box,Duels won,Assists (Intentional),Aerial Duels won,Total Fouls Conceded,Duels lost,Unsuccessful Short Passes,Forward Passes,Touches,Aerial Duels,Goals,Interceptions,Penalty Goals,PutThrough/Blocked Distribution,Total Passes,Unsuccessful Passes Opposition Half,Total Touches In Opposition Box,Successful Dribbles,Successful Passes Own Half,Clean Sheets,Unsuccessful Launches,Time Played,Duels,Tackles Lost,Shots Off Target (inc woodwork),Successful Crosses & Corners,Goal Kicks,Handballs conceded,Set Pieces Goals,Ground Duels,Unsuccessful Crosses & Corners,Home Goals,Away Goals,Winning Goal,Saves Made from Outside Box,Goalkeeper Smother,GK Unsuccessful Distribution,Punches,Saves made - parried,Saves Made,Saves Made from Inside Box,Drops,Catches,Penalties Faced,Foul Won Penalty,Headed Goals,Hit Woodwork,Substitute Off,Substitute On,Throw Ins to Opposition Player,Last Player Tackle,Left Foot Goals,Own Goal Scored,Unsuccessful lay-offs,Penalties Saved,Saves made - caught,Saves from Penalty,Total Red Cards,Red Cards - 2nd Yellow,Straight Red Cards,Other Goals,Crosses not Claimed,Penalties Off Target
USA_MLS_Next_Pro,2024,Austin FC II,4o2lk5bkmyxe8ji3lqjo69qtw,D. Abarca,Midfielder,77,4.0,14.0,,1.0,19.0,9.0,1.0,7.0,,11.0,,2.0,,3.0,,9.0,,50.0,1.0,,5.0,5.0,1.0,,15.0,15.0,1.0,4.0,5.0,3.0,1.0,41.0,,4.0,121.0,3.0,,73.0,58.0,121.0,10.0,4.0,124.0,138.0,,1.0,,8.0,21.0,2.0,3.0,1.0,5.0,1.0,5.0,6.0,10.0,15.0,24.0,17.0,,21.0,1.0,2.0,4.0,27.0,14.0,28.0,223.0,5.0,1.0,1.0,,8.0,141.0,19.0,11.0,3.0,55.0,,1.0,487.0,48.0,2.0,4.0,4.0,,,,43.0,7.0,0.0,1.0,0.0,,,,,,,,,,,,,1.0,4.0,10.0,,,,,,,,,1.0,1.0,,,,
USA_MLS_Next_Pro,2024,Austin FC II,81a5mbcfvbxke0w3cbq65ld2i,M. Alstrup,Goalkeeper,1,,291.0,,,3.0,,,,,33.0,,,,,32.0,26.0,,164.0,,,21.0,50.0,14.0,,,21.0,,,,156.0,,235.0,,,592.0,122.0,,28.0,,629.0,10.0,5.0,714.0,735.0,,,117.0,,162.0,7.0,,,,,,1.0,4.0,21.0,2.0,162.0,,8.0,,5.0,1.0,2.0,6.0,350.0,1031.0,5.0,,,,,876.0,112.0,,,686.0,5.0,109.0,1890.0,10.0,1.0,,,84.0,1.0,,5.0,,,,0.0,27.0,3.0,23.0,5.0,16.0,63.0,36.0,,12.0,5.0,,,,,,,,,,,,1.0,,,,,,,
USA_MLS_Next_Pro,2024,Austin FC II,35ds2xu43z6jccyhlr8jsomzu,B. Arellano,Midfielder,17,1.0,58.0,1.0,4.0,34.0,5.0,1.0,,1.0,15.0,,5.0,,1.0,,10.0,,74.0,1.0,3.0,5.0,12.0,,6.0,16.0,21.0,1.0,6.0,2.0,8.0,,74.0,,6.0,207.0,6.0,,109.0,68.0,209.0,10.0,4.0,213.0,248.0,,2.0,,7.0,30.0,5.0,1.0,,5.0,1.0,2.0,11.0,17.0,21.0,39.0,39.0,,35.0,,1.0,8.0,40.0,31.0,52.0,345.0,2.0,1.0,4.0,,5.0,252.0,30.0,11.0,6.0,106.0,,3.0,617.0,75.0,5.0,3.0,2.0,,,,73.0,3.0,1.0,0.0,1.0,,,,,,,,,,,,,,4.0,16.0,,,1.0,,1.0,,,,,,,,,
USA_MLS_Next_Pro,2024,Austin FC II,9nlw8tihbzfnvkt5uproa79jo,Rubén Bonachera,Defender,3,9.0,365.0,1.0,,108.0,6.0,7.0,24.0,,39.0,6.0,13.0,,23.0,3.0,29.0,,261.0,3.0,,22.0,47.0,40.0,3.0,34.0,24.0,,1.0,17.0,25.0,,36.0,,40.0,767.0,37.0,5.0,338.0,206.0,754.0,10.0,6.0,804.0,897.0,,10.0,,22.0,70.0,10.0,138.0,3.0,14.0,,2.0,57.0,25.0,24.0,86.0,144.0,,120.0,5.0,12.0,20.0,109.0,119.0,341.0,1447.0,35.0,,14.0,,38.0,948.0,123.0,27.0,26.0,475.0,2.0,14.0,1923.0,229.0,17.0,4.0,9.0,,,,194.0,26.0,,,0.0,,,,,,,,,,,,,,3.0,2.0,19.0,,,,,,,,1.0,1.0,,,,
USA_MLS_Next_Pro,2024,Austin FC II,elvrjpt1jlko4henaqvfid7o4,M. Burton,Midfielder,32,1.0,126.0,1.0,5.0,96.0,20.0,1.0,9.0,2.0,40.0,1.0,15.0,,23.0,1.0,28.0,,158.0,2.0,1.0,25.0,32.0,6.0,6.0,28.0,27.0,,30.0,14.0,12.0,4.0,146.0,,21.0,510.0,37.0,1.0,247.0,263.0,506.0,10.0,6.0,547.0,573.0,,8.0,,7.0,48.0,12.0,4.0,8.0,18.0,6.0,13.0,24.0,66.0,27.0,69.0,69.0,,100.0,,4.0,27.0,92.0,57.0,81.0,894.0,27.0,6.0,8.0,,26.0,616.0,47.0,53.0,6.0,303.0,3.0,7.0,2098.0,192.0,3.0,7.0,3.0,,,,165.0,10.0,3.0,3.0,0.0,,,,,,,,,,,1.0,1.0,,17.0,2.0,2.0,,1.0,,5.0,,,,,,,,,
USA_MLS_Next_Pro,2024,Austin FC II,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,Midfielder,18,5.0,190.0,,4.0,56.0,23.0,,15.0,,37.0,,9.0,,21.0,2.0,27.0,,202.0,3.0,,22.0,41.0,16.0,,21.0,24.0,7.0,21.0,20.0,40.0,3.0,206.0,,16.0,688.0,59.0,7.0,341.0,241.0,732.0,10.0,6.0,747.0,863.0,,6.0,,10.0,81.0,10.0,10.0,2.0,15.0,1.0,9.0,32.0,10.0,24.0,67.0,131.0,2.0,63.0,,7.0,23.0,88.0,91.0,241.0,1146.0,28.0,3.0,21.0,,37.0,878.0,105.0,41.0,15.0,411.0,2.0,13.0,1933.0,151.0,16.0,14.0,5.0,,,,123.0,15.0,0.0,3.0,0.0,,,,,,,,,,,,,,3.0,2.0,1.0,,,,,,,,1.0,1.0,,,,
USA_MLS_Next_Pro,2024,Austin FC II,dcypf9mqtlcn5wetj1z7g3mui,A. Cervantes,Goalkeeper,20,,63.0,,,2.0,,,,,16.0,,,,2.0,6.0,10.0,,44.0,,,7.0,8.0,5.0,,,7.0,,,,42.0,,75.0,,,144.0,21.0,,9.0,,137.0,10.0,2.0,165.0,164.0,,,56.0,,50.0,6.0,,,,,,,1.0,7.0,1.0,43.0,,4.0,,2.0,,3.0,1.0,70.0,281.0,4.0,,,,,208.0,35.0,,,156.0,,22.0,630.0,7.0,,,,32.0,,,3.0,,,,0.0,10.0,1.0,12.0,4.0,9.0,29.0,19.0,,,3.0,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Austin FC II,9yldym4386a2icfk6qb6i90r8,A. De Anda,Defender,25,2.0,124.0,,,73.0,5.0,,10.0,,20.0,7.0,17.0,3.0,7.0,5.0,16.0,,159.0,9.0,,8.0,20.0,9.0,,40.0,20.0,,1.0,6.0,18.0,,91.0,,28.0,364.0,26.0,5.0,120.0,124.0,364.0,10.0,2.0,390.0,424.0,1.0,4.0,,19.0,57.0,4.0,65.0,,5.0,,2.0,48.0,16.0,20.0,72.0,60.0,,75.0,,2.0,21.0,79.0,42.0,111.0,759.0,9.0,,13.0,,13.0,450.0,50.0,14.0,9.0,272.0,3.0,8.0,960.0,154.0,20.0,3.0,2.0,,1.0,,145.0,10.0,,,0.0,,,,,,,,,,,,,1.0,,12.0,8.0,2.0,,,,,,,1.0,,1.0,,,
USA_MLS_Next_Pro,2024,Austin FC II,641bsr9un81t6sds51fhvijh0,B. Farkarlun,Forward,26,23.0,102.0,,13.0,80.0,27.0,9.0,43.0,,33.0,7.0,20.0,,16.0,,25.0,1.0,274.0,2.0,2.0,23.0,21.0,5.0,2.0,79.0,24.0,3.0,13.0,11.0,10.0,3.0,75.0,1.0,8.0,367.0,12.0,,243.0,214.0,376.0,10.0,3.0,379.0,465.0,1.0,18.0,,38.0,54.0,8.0,12.0,10.0,14.0,4.0,18.0,13.0,29.0,24.0,120.0,90.0,,85.0,9.0,5.0,26.0,136.0,80.0,78.0,864.0,21.0,4.0,9.0,1.0,27.0,469.0,115.0,106.0,38.0,160.0,2.0,4.0,1849.0,221.0,5.0,9.0,24.0,,1.0,,200.0,46.0,2.0,2.0,1.0,,,,,,,,,,,2.0,,1.0,15.0,1.0,1.0,,,,3.0,,,,,,,1.0,,
USA_MLS_Next_Pro,2024,Austin FC II,3cbmr8hg3kszw5wl04p3ol27e,C. Fodrey,Midfielder,19,16.0,130.0,,3.0,60.0,32.0,5.0,47.0,5.0,21.0,7.0,5.0,,19.0,,15.0,,227.0,3.0,7.0,15.0,16.0,12.0,13.0,40.0,17.0,,4.0,12.0,13.0,,39.0,2.0,9.0,279.0,12.0,2.0,208.0,126.0,285.0,10.0,2.0,291.0,370.0,3.0,22.0,,31.0,51.0,6.0,16.0,9.0,23.0,9.0,18.0,14.0,23.0,17.0,61.0,85.0,,84.0,5.0,24.0,16.0,80.0,72.0,81.0,708.0,43.0,9.0,9.0,1.0,26.0,376.0,127.0,73.0,24.0,106.0,2.0,3.0,1292.0,164.0,5.0,14.0,23.0,,2.0,,121.0,58.0,6.0,3.0,3.0,,,,,,,,,,,1.0,5.0,4.0,6.0,2.0,,,4.0,,,,,,,,,,,
