liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Substitute On,Successful Lay-offs,Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Penalties Taken,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Penalty Goals,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Successful Launches,Blocks,Right Foot Goals,Total Red Cards,Straight Red Cards,GK Successful Distribution,Headed Goals,GK Unsuccessful Distribution,Penalties Conceded,Clearances Off the Line,Saves Made,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,Set Pieces Goals,Other Goals,Own Goal Scored,Foul Won Penalty,Penalty Goals Conceded,Second Goal Assists,Red Cards - 2nd Yellow,Penalties Off Target,Last Man Tackle,Penalties Saved,Saves from Penalty,Crosses not Claimed,Home Goals,Away Goals,Winning Goal,Times Tackled
USA_MLS,2017,Club de Foot Montréal,5x6z5ultzsnxc5lquqtqfrdn9,A. Arregui,Midfielder,0,,,238.0,,3.0,2.0,,116.0,,19.0,,36.0,6.0,1.0,10.0,5.0,,1.0,3.0,33.0,55.0,12.0,20.0,121.0,3.0,9.0,2.0,76.0,4.0,,30.0,,31.0,1.0,23.0,,,17.0,3.0,9.0,7.0,157.0,,6.0,7.0,36.0,,40.0,,41.0,22.0,,,15.0,,3.0,5.0,,44.0,2.0,5.0,,,6.0,,1.0,,,19.0,31.0,,,87.0,91.0,8.0,,,1.0,,,8.0,22.0,4.0,6.0,17.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
USA_MLS,2017,Club de Foot Montréal,14j100tgmamh4vfa9vqdhu76d,H. Bernardello,Midfielder,30,2.0,,1496.0,3.0,5.0,29.0,,791.0,1.0,130.0,4.0,319.0,16.0,5.0,46.0,10.0,4.0,8.0,6.0,198.0,352.0,56.0,98.0,811.0,6.0,27.0,5.0,602.0,24.0,7.0,144.0,3.0,210.0,12.0,106.0,2.0,,108.0,17.0,21.0,43.0,1032.0,6.0,22.0,24.0,168.0,,249.0,4.0,34.0,94.0,3.0,,65.0,1.0,21.0,12.0,7.0,186.0,16.0,32.0,,5.0,22.0,3.0,2.0,,,86.0,222.0,,,648.0,667.0,18.0,2.0,,2.0,,1.0,38.0,92.0,18.0,23.0,82.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,
USA_MLS,2017,Club de Foot Montréal,erxzwfp0cehy3y4j98hajixg5,P. Bernier,Midfielder,8,22.0,2.0,1801.0,20.0,7.0,23.0,2.0,931.0,4.0,124.0,7.0,475.0,10.0,1.0,57.0,11.0,9.0,6.0,20.0,319.0,316.0,40.0,123.0,964.0,11.0,29.0,17.0,686.0,23.0,14.0,180.0,4.0,240.0,26.0,174.0,7.0,2.0,152.0,20.0,27.0,39.0,1299.0,16.0,27.0,10.0,168.0,,326.0,15.0,47.0,86.0,5.0,,98.0,3.0,17.0,12.0,9.0,200.0,14.0,29.0,,33.0,27.0,10.0,1.0,,1.0,94.0,274.0,2.0,1.0,754.0,784.0,32.0,2.0,2.0,3.0,1.0,1.0,31.0,114.0,9.0,16.0,74.0,4.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,
USA_MLS,2017,Club de Foot Montréal,d40j1l24v5iz2ttnpf1y3u2tx,D. Boldor,Defender,35,2.0,1.0,412.0,10.0,,,,260.0,1.0,19.0,,80.0,12.0,,24.0,3.0,2.0,2.0,4.0,54.0,139.0,9.0,22.0,265.0,,8.0,,200.0,8.0,3.0,46.0,,98.0,1.0,39.0,,1.0,20.0,5.0,3.0,9.0,335.0,,5.0,4.0,23.0,,99.0,3.0,55.0,13.0,1.0,1.0,19.0,,1.0,3.0,,30.0,12.0,10.0,,2.0,5.0,,,,,13.0,49.0,,,214.0,219.0,7.0,,,,,,7.0,17.0,2.0,14.0,10.0,3.0,4.0,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
USA_MLS,2017,Club de Foot Montréal,6kb6kwmwjh4c6oyed5upl266t,E. Bush,Goalkeeper,1,,,2790.0,1.0,,,,498.0,1.0,,,92.0,158.0,3.0,305.0,,,10.0,1.0,314.0,483.0,1.0,4.0,884.0,,,,380.0,40.0,,309.0,,180.0,,253.0,,,271.0,31.0,1.0,56.0,1202.0,,31.0,,4.0,,538.0,,55.0,16.0,,,195.0,,3.0,14.0,,19.0,34.0,50.0,,,31.0,,,,,2.0,166.0,,,362.0,575.0,15.0,5.0,,,,,1.0,3.0,,3.0,2.0,70.0,,,,,329.0,,108.0,,,87.0,21.0,1.0,3.0,17.0,31.0,34.0,53.0,3.0,8.0,,,,,3.0,,,,,,,,,,,
USA_MLS,2017,Club de Foot Montréal,4ux10kolns6m5lgd64wumjfth,L. Béland-Goyette,Midfielder,25,1.0,,293.0,,2.0,6.0,,119.0,2.0,27.0,,44.0,3.0,2.0,6.0,5.0,,,,43.0,46.0,6.0,25.0,121.0,3.0,10.0,2.0,81.0,2.0,,31.0,,31.0,3.0,18.0,,,16.0,4.0,11.0,14.0,156.0,1.0,6.0,8.0,32.0,,40.0,3.0,51.0,12.0,,,9.0,,3.0,1.0,1.0,33.0,3.0,2.0,,1.0,6.0,,1.0,,1.0,21.0,23.0,,,88.0,90.0,1.0,,,1.0,,2.0,4.0,21.0,2.0,1.0,11.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,Club de Foot Montréal,a7ndrncluu0dtbtf80fe9sjx1,V. Cabrera,Defender,2,1.0,,1496.0,15.0,2.0,1.0,,745.0,1.0,54.0,,156.0,32.0,6.0,75.0,11.0,4.0,2.0,23.0,156.0,461.0,64.0,60.0,752.0,3.0,24.0,8.0,566.0,23.0,4.0,135.0,,67.0,,89.0,,1.0,97.0,18.0,18.0,47.0,1045.0,,20.0,18.0,129.0,,326.0,3.0,47.0,100.0,,,51.0,,6.0,22.0,2.0,174.0,79.0,25.0,,1.0,20.0,,2.0,1.0,,51.0,305.0,,,611.0,617.0,45.0,2.0,,,,,48.0,74.0,16.0,61.0,78.0,3.0,7.0,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,
USA_MLS,2017,Club de Foot Montréal,cdqzhq868bbsfj58azaiiufo5,H. Camara,Defender,6,26.0,2.0,1350.0,69.0,2.0,4.0,,537.0,5.0,95.0,4.0,164.0,21.0,3.0,53.0,10.0,3.0,5.0,19.0,195.0,262.0,28.0,70.0,545.0,6.0,23.0,7.0,383.0,22.0,7.0,123.0,,46.0,8.0,116.0,3.0,8.0,63.0,16.0,16.0,33.0,848.0,,18.0,12.0,96.0,,208.0,14.0,38.0,79.0,4.0,4.0,39.0,4.0,10.0,35.0,16.0,150.0,42.0,27.0,,26.0,18.0,,2.0,1.0,,52.0,196.0,,,414.0,422.0,54.0,1.0,,,,1.0,23.0,71.0,5.0,24.0,44.0,6.0,11.0,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,
USA_MLS,2017,Club de Foot Montréal,6r8emgp7oeom6yyibdb4g77c9,D. Choinière,Midfielder,17,,1.0,34.0,,3.0,1.0,,16.0,,3.0,,7.0,,,1.0,1.0,,,,13.0,6.0,3.0,2.0,16.0,,2.0,2.0,13.0,1.0,,3.0,,5.0,1.0,2.0,,,4.0,,1.0,1.0,35.0,,3.0,,12.0,,6.0,1.0,86.0,7.0,,,,,1.0,1.0,1.0,13.0,,1.0,,,3.0,,1.0,,,6.0,2.0,,,13.0,13.0,1.0,,,,,1.0,3.0,6.0,,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,Club de Foot Montréal,9tvviubdnw847lrexh88yue39,L. Ciman,Defender,23,3.0,2.0,2700.0,4.0,,1.0,,1365.0,1.0,79.0,,356.0,62.0,6.0,169.0,17.0,7.0,10.0,29.0,315.0,803.0,40.0,108.0,1436.0,,35.0,8.0,916.0,42.0,9.0,277.0,,426.0,7.0,205.0,6.0,,171.0,30.0,25.0,75.0,1841.0,,30.0,18.0,140.0,,610.0,15.0,49.0,106.0,2.0,3.0,243.0,,14.0,45.0,2.0,214.0,148.0,52.0,,3.0,30.0,,3.0,,1.0,79.0,321.0,,,1099.0,1159.0,74.0,5.0,,1.0,,1.0,31.0,108.0,9.0,70.0,61.0,10.0,29.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,4.0,,,,,,,,,,,
