liga,temporada,equipo,id,nombre,posicion,dorsal,Goal Assists,Ground Duels lost,Index,Handballs conceded,Aerial Duels lost,Corners Taken (incl short corners),Penalties Taken,Goals from Inside Box,Substitute Off,Left Foot Goals,Total Touches In Opposition Box,Successful Short Passes,Tackles Lost,Appearances,Successful Open Play Passes,Open Play Passes,Corners Won,Total Shots,Duels won,Ground Duels,Key Passes (Attempt Assists),Rightside Passes,Unsuccessful Dribbles,Leftside Passes,Time Played,Unsuccessful Long Passes,Unsuccessful Short Passes,Games Played,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Successful Dribbles,Times Tackled,Goals from Outside Box,Right Foot Goals,Hit Woodwork,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels lost,Aerial Duels,Total Tackles,Total Clearances,Foul Attempted Tackle,Successful Launches,Aerial Duels won,Ground Duels won,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Passes Opposition Half,Tackles Won,Blocked Shots,Unsuccessful Crosses & Corners,Successful Long Passes,PutThrough/Blocked Distribution,Total Fouls Won,Unsuccessful lay-offs,Shots On Target ( inc goals ),Backward Passes,Through balls,Goals,Unsuccessful Corners into Box,Forward Passes,Successful Passes Own Half,Successful Lay-offs,Duels,Penalty Goals,Touches,Unsuccessful Crosses open play,Yellow Cards,Unsuccessful Passes Own Half,Penalty Goals Conceded,Successful Crosses & Corners,Total Losses Of Possession,Successful Crosses open play,Unsuccessful Passes Opposition Half,Total Fouls Conceded,Goals Conceded,Goals Conceded Inside Box,Starts,Recoveries,Substitute On,Clean Sheets,Offsides,Assists (Intentional),Interceptions,Total Passes,Goals Conceded Outside Box,Home Goals,Away Goals,Winning Goal,Unsuccessful Launches,Throw Ins to Opposition Player,Blocks,Throw Ins to Own Player,GK Successful Distribution,Headed Goals,Penalties Conceded,Clearances Off the Line,Second Goal Assists,Foul Won Penalty,Penalties Saved,Saves Made from Inside Box,Punches,Penalties Faced,Catches,Saves from Penalty,Drops,Crosses not Claimed,Saves made - parried,Saves made - caught,Saves Made,GK Unsuccessful Distribution,Goalkeeper Smother,Saves Made from Outside Box,Attempts from Set Pieces,Successful Corners into Box,Red Cards - 2nd Yellow,Total Red Cards,Last Man Tackle,Set Pieces Goals,Straight Red Cards,Own Goal Scored,Penalties Off Target
Mexico_Liga_MX,2015-2016,CF Monterrey,1ax1tlx9p5c9ern9ogs31vqhh,W. Ayoví,Midfielder,33,4.0,52.0,10.0,,13.0,4.0,,,6.0,1.0,,765.0,10.0,20.0,776.0,904.0,4.0,11.0,75.0,115.0,16.0,374.0,8.0,115.0,1594.0,33.0,99.0,20.0,17.0,7.0,11.0,,1.0,,,132.0,65.0,25.0,39.0,17.0,13.0,3.0,12.0,63.0,809.0,461.0,29.0,1.0,21.0,44.0,34.0,13.0,,4.0,119.0,,1.0,1.0,333.0,354.0,4.0,140.0,,1248.0,15.0,2.0,34.0,,6.0,208.0,4.0,119.0,18.0,24.0,21.0,19.0,90.0,1.0,3.0,1.0,2.0,26.0,941.0,3.0,,,,12.0,11.0,1.0,70.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,
Mexico_Liga_MX,2015-2016,CF Monterrey,78pcv2eroi0wl22dv207ufidx,P. Barrera,Forward,11,,10.0,10.0,,,5.0,,,2.0,,,55.0,1.0,6.0,55.0,66.0,2.0,1.0,8.0,18.0,2.0,16.0,2.0,16.0,152.0,2.0,10.0,6.0,3.0,1.0,1.0,,,,,12.0,10.0,,3.0,,1.0,,,8.0,56.0,37.0,2.0,1.0,9.0,1.0,6.0,4.0,,,21.0,,,2.0,15.0,22.0,2.0,18.0,,112.0,7.0,1.0,1.0,,3.0,36.0,,20.0,2.0,3.0,3.0,2.0,14.0,4.0,,,,1.0,68.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,
Mexico_Liga_MX,2015-2016,CF Monterrey,algbhkns08ibwpdc4sehpem6t,J. Basanta,Defender,30,1.0,45.0,10.0,,15.0,,,1.0,1.0,,,658.0,14.0,23.0,673.0,814.0,4.0,9.0,75.0,106.0,3.0,264.0,3.0,115.0,2025.0,81.0,62.0,23.0,14.0,6.0,4.0,,,,,143.0,60.0,29.0,45.0,82.0,14.0,22.0,14.0,61.0,713.0,216.0,31.0,,2.0,55.0,26.0,13.0,,3.0,54.0,,1.0,,423.0,497.0,,135.0,,1155.0,2.0,4.0,48.0,,,182.0,,97.0,26.0,30.0,24.0,23.0,76.0,,5.0,,1.0,50.0,856.0,6.0,,,,36.0,,11.0,9.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,CF Monterrey,99l67wjcrj1iqtxypin6er4d1,E. Cardona,Midfielder,10,4.0,122.0,10.0,3.0,17.0,26.0,2.0,5.0,10.0,1.0,,505.0,7.0,21.0,520.0,683.0,21.0,66.0,110.0,217.0,27.0,242.0,35.0,165.0,1714.0,26.0,140.0,21.0,17.0,31.0,38.0,,3.0,7.0,3.0,166.0,139.0,32.0,22.0,14.0,22.0,,15.0,95.0,552.0,419.0,15.0,18.0,48.0,47.0,40.0,36.0,,35.0,99.0,3.0,8.0,17.0,212.0,146.0,6.0,249.0,1.0,1194.0,27.0,7.0,19.0,,13.0,353.0,6.0,195.0,43.0,26.0,20.0,20.0,83.0,1.0,1.0,9.0,4.0,19.0,718.0,6.0,,,,3.0,,1.0,7.0,,,,,,,,,,,,,,,,,,,,,15.0,7.0,,1.0,,,1.0,,1.0
Mexico_Liga_MX,2015-2016,CF Monterrey,24m7njkwyn766p49gckpaljo5,N. Cardozo,Midfielder,18,1.0,28.0,10.0,1.0,4.0,5.0,,1.0,1.0,,,279.0,4.0,14.0,298.0,340.0,5.0,8.0,25.0,52.0,11.0,111.0,2.0,64.0,545.0,5.0,37.0,14.0,10.0,4.0,4.0,,,1.0,,42.0,32.0,5.0,15.0,,8.0,3.0,1.0,24.0,306.0,169.0,11.0,4.0,5.0,27.0,20.0,5.0,,4.0,64.0,,1.0,1.0,109.0,139.0,7.0,57.0,,436.0,4.0,1.0,10.0,,2.0,66.0,,37.0,15.0,8.0,5.0,4.0,40.0,10.0,,1.0,,7.0,348.0,3.0,,,,3.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,2.0,,,,,,,
Mexico_Liga_MX,2015-2016,CF Monterrey,bhihqkknr89j9ygk9aj2gnoph,E. Castillo,Defender,15,1.0,44.0,10.0,2.0,3.0,,,1.0,3.0,1.0,,328.0,8.0,16.0,337.0,388.0,2.0,3.0,83.0,124.0,9.0,181.0,6.0,22.0,1091.0,14.0,37.0,16.0,22.0,,19.0,,,,,51.0,47.0,6.0,40.0,11.0,11.0,3.0,3.0,80.0,340.0,180.0,32.0,1.0,10.0,12.0,31.0,21.0,,3.0,54.0,,1.0,,134.0,161.0,1.0,130.0,,675.0,10.0,3.0,18.0,,1.0,103.0,1.0,43.0,16.0,16.0,11.0,12.0,43.0,4.0,3.0,1.0,1.0,22.0,391.0,5.0,,,,9.0,7.0,,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,CF Monterrey,7868bje3gt1j3zhtps28oluc5,L. Cárdenas,Goalkeeper,22,,,10.0,,,,,,,,,16.0,,2.0,9.0,13.0,,,,,,3.0,,2.0,180.0,14.0,,2.0,,,,,,,,14.0,,,,,,4.0,,,23.0,7.0,,,,7.0,,,,,,,,,32.0,16.0,,,,45.0,,,,,,14.0,,14.0,,1.0,1.0,2.0,11.0,,1.0,,,1.0,37.0,,,,,8.0,,,,14.0,,,,,,,2.0,,,,,,,1.0,,2.0,3.0,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,CF Monterrey,12fkwhjtu3w5l6lo64dkxn74l,R. Funes Mori,Forward,7,2.0,77.0,10.0,3.0,41.0,,2.0,9.0,6.0,3.0,,305.0,2.0,19.0,283.0,377.0,9.0,37.0,85.0,124.0,31.0,135.0,13.0,71.0,1580.0,4.0,90.0,19.0,6.0,13.0,10.0,,,6.0,1.0,94.0,118.0,79.0,6.0,15.0,15.0,2.0,38.0,47.0,317.0,244.0,4.0,6.0,6.0,12.0,20.0,37.0,,24.0,118.0,1.0,9.0,,87.0,75.0,16.0,203.0,1.0,664.0,6.0,8.0,7.0,,2.0,196.0,2.0,93.0,32.0,26.0,20.0,19.0,28.0,,3.0,16.0,2.0,4.0,411.0,6.0,,,,1.0,,4.0,2.0,,,,,,3.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,
Mexico_Liga_MX,2015-2016,CF Monterrey,9ahubrrgtmwuboojff8n4ofkl,W. Gargano,Midfielder,5,1.0,86.0,10.0,,12.0,1.0,,,5.0,,,779.0,20.0,20.0,828.0,964.0,7.0,3.0,115.0,198.0,20.0,252.0,5.0,298.0,1721.0,29.0,108.0,20.0,22.0,1.0,19.0,,,,,137.0,98.0,15.0,67.0,11.0,21.0,4.0,3.0,112.0,851.0,495.0,47.0,1.0,5.0,72.0,34.0,26.0,,2.0,102.0,1.0,,,336.0,357.0,7.0,213.0,,1259.0,5.0,5.0,33.0,,1.0,203.0,1.0,109.0,29.0,25.0,20.0,20.0,111.0,,4.0,1.0,1.0,30.0,988.0,5.0,,,,9.0,1.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,CF Monterrey,56gpi68f68jhdw5p2aifi7hzp,M. Herrera,Defender,34,,3.0,10.0,,,,,,,,,40.0,1.0,4.0,42.0,54.0,,,13.0,7.0,1.0,11.0,,18.0,152.0,10.0,4.0,4.0,2.0,,,,,,,14.0,3.0,9.0,4.0,11.0,3.0,1.0,9.0,4.0,44.0,5.0,3.0,,,4.0,2.0,,,,7.0,,,,22.0,39.0,,16.0,,83.0,,,3.0,,,16.0,,11.0,3.0,3.0,3.0,2.0,3.0,2.0,,,,5.0,58.0,,,,,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,
Mexico_Liga_MX,2015-2016,CF Monterrey,54lo0gjzl5r54zcx92nmh5uxh,J. Ibarra,Goalkeeper,23,,,10.0,,,,,,,,,12.0,,1.0,11.0,16.0,,,,,,4.0,,4.0,90.0,8.0,,1.0,,,,,,,,8.0,,,,2.0,,3.0,,,17.0,5.0,,,,5.0,,,,,,,,,17.0,12.0,,,,35.0,,,4.0,,,10.0,,4.0,,2.0,2.0,1.0,6.0,,,,,,25.0,,,,,5.0,,,,8.0,,,,,,,2.0,1.0,,,,,,2.0,1.0,3.0,4.0,,1.0,,,,,,,,,
Mexico_Liga_MX,2015-2016,CF Monterrey,bhkv0sw6gfzj6uq588zv6tln9,E. Juárez,Defender,6,,61.0,10.0,4.0,9.0,,,1.0,2.0,,,312.0,8.0,15.0,314.0,391.0,2.0,5.0,54.0,105.0,4.0,31.0,4.0,167.0,1320.0,28.0,49.0,15.0,17.0,3.0,5.0,,,,,77.0,70.0,19.0,34.0,27.0,14.0,2.0,10.0,44.0,319.0,184.0,26.0,,10.0,7.0,25.0,6.0,,2.0,72.0,,1.0,,126.0,142.0,,124.0,,694.0,10.0,5.0,22.0,,7.0,151.0,7.0,65.0,33.0,17.0,13.0,15.0,42.0,,2.0,1.0,,27.0,396.0,4.0,,,,17.0,17.0,8.0,82.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,CF Monterrey,30ae0udvtg9hugte6c8921xat,L. López,Defender,19,,,10.0,,,,,,,,,6.0,,1.0,7.0,7.0,,,,,,2.0,,1.0,18.0,,,1.0,,,,,,,,,,,,1.0,,,,,8.0,6.0,,,,2.0,,,,,,,,,5.0,2.0,,,,10.0,,,,,,,,,,,,,2.0,1.0,,,,1.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,CF Monterrey,azvoe7a4bglndk6qtt2klvlqt,H. Mier,Defender,21,,16.0,10.0,,6.0,,,1.0,1.0,,,207.0,4.0,14.0,214.0,251.0,,1.0,27.0,37.0,1.0,36.0,2.0,97.0,887.0,14.0,23.0,14.0,3.0,,,,,1.0,,37.0,22.0,12.0,18.0,34.0,3.0,7.0,6.0,21.0,227.0,61.0,14.0,,1.0,20.0,5.0,3.0,,1.0,30.0,,1.0,,101.0,166.0,,49.0,,394.0,1.0,1.0,17.0,,,58.0,,21.0,7.0,15.0,11.0,9.0,24.0,5.0,2.0,,,26.0,264.0,4.0,,,,12.0,5.0,11.0,7.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,CF Monterrey,cbhdq57m8kxdeqjf42z0i3rop,C. Montes,Defender,286,1.0,21.0,10.0,,17.0,,,1.0,2.0,1.0,,462.0,6.0,19.0,478.0,576.0,,2.0,92.0,76.0,1.0,83.0,,214.0,1613.0,44.0,58.0,19.0,12.0,1.0,1.0,,,,,102.0,38.0,54.0,37.0,95.0,6.0,13.0,37.0,55.0,504.0,115.0,31.0,,,42.0,16.0,21.0,,1.0,47.0,1.0,1.0,,262.0,389.0,,130.0,,839.0,,4.0,35.0,,,133.0,,67.0,13.0,22.0,17.0,19.0,48.0,,4.0,,1.0,35.0,606.0,5.0,,,,17.0,,10.0,6.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
