liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals Conceded,Total Fouls Conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Starts,Total Tackles,Rightside Passes,Time Played,Unsuccessful Long Passes,Times Tackled,Ground Duels won,Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Losses Of Possession,Unsuccessful Short Passes,Goals Conceded Outside Box,Unsuccessful Passes Opposition Half,Tackles Lost,Tackles Won,Clean Sheets,Aerial Duels,Foul Attempted Tackle,Recoveries,Goals Conceded Inside Box,Total Passes,Successful Open Play Passes,Open Play Passes,Duels lost,Unsuccessful Passes Own Half,Interceptions,Touches,Aerial Duels won,Total Clearances,Ground Duels,Duels,Backward Passes,Successful Long Passes,Ground Duels lost,Forward Passes,Appearances,Index,Duels won,Successful Passes Own Half,Successful Short Passes,Key Passes (Attempt Assists),Leftside Passes,Blocks,Successful Passes Opposition Half,Home Goals,Away Goals,Winning Goal,Throw Ins to Own Player,Unsuccessful Launches,Unsuccessful Crosses open play,Substitute Off,Throw Ins to Opposition Player,PutThrough/Blocked Distribution Won,PutThrough/Blocked Distribution,Unsuccessful Crosses & Corners,Substitute On,Total Shots,Unsuccessful Dribbles,Total Fouls Won,Aerial Duels lost,Successful Dribbles,Handballs conceded,Blocked Shots,Shots Off Target (inc woodwork),Successful Launches,Unsuccessful lay-offs,Successful Lay-offs,Offsides,Yellow Cards,GK Successful Distribution,Saves Made from Inside Box,GK Unsuccessful Distribution,Saves Made,Total Touches In Opposition Box,Saves made - parried,Punches,Goals from Inside Box,Attempts from Set Pieces,Assists (Intentional),Right Foot Goals,Corners Won,Penalty Goals,Penalties Taken,Shots On Target ( inc goals ),Goal Assists,Successful Crosses & Corners,Goals,Successful Crosses open play,Goalkeeper Smother,Saves Made from Outside Box,Total Red Cards,Straight Red Cards,Unsuccessful Corners into Box,Corners Taken (incl short corners),Successful Corners into Box,Through balls,Second Goal Assists,Drops,Hit Woodwork,Left Foot Goals,Clearances Off the Line,Own Goal Scored,Headed Goals,Saves made - caught,Catches,Penalty Goals Conceded,Goals from Outside Box,Penalties Conceded,Penalties Faced,Saves from Penalty,Penalties Saved,Foul Won Penalty,Set Pieces Goals,Other Goals
Concacaf_Concacaf_Champions_Cup,2021,CD Marathón,kdf39fz73dd5n2nzlsuwbq3t,K. Arriaga,Midfielder,33,2.0,4.0,,61.0,2.0,4.0,23.0,153.0,5.0,3.0,16.0,19.0,29.0,14.0,,15.0,3.0,1.0,,18.0,,17.0,4.0,80.0,56.0,74.0,14.0,4.0,3.0,130.0,9.0,3.0,21.0,39.0,7.0,6.0,5.0,36.0,2.0,87.0,25.0,28.0,55.0,2.0,14.0,3.0,34.0,0.0,0.0,0.0,,,,1.0,2.0,1.0,2.0,,,5.0,,8.0,9.0,4.0,,3.0,3.0,,,,,,,,,,5.0,,,,3.0,,,,,,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,CD Marathón,cz888tqcgutfodvigiw1fv2eh,C. Cálix,Midfielder,10,2.0,4.0,2.0,18.0,,,4.0,90.0,2.0,4.0,6.0,10.0,18.0,8.0,,9.0,,,,1.0,1.0,6.0,4.0,28.0,18.0,28.0,6.0,1.0,,46.0,1.0,,12.0,13.0,4.0,1.0,6.0,11.0,2.0,18.0,7.0,9.0,17.0,,9.0,,9.0,0.0,0.0,0.0,,1.0,,,,,2.0,,2.0,1.0,,2.0,,4.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,CD Marathón,6g8oksybd730gyhbvkz8n2iqy,B. Castillo,Forward,38,2.0,4.0,2.0,11.0,2.0,1.0,6.0,121.0,,1.0,2.0,2.0,13.0,2.0,,1.0,1.0,,,2.0,1.0,1.0,4.0,13.0,7.0,9.0,6.0,1.0,,30.0,,,6.0,8.0,5.0,,4.0,,2.0,52.0,2.0,4.0,11.0,,2.0,,7.0,1.0,0.0,0.0,,,,2.0,,1.0,1.0,,,2.0,,1.0,2.0,,,,1.0,,,,1.0,,,,,,5.0,,,1.0,,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,CD Marathón,dvrgt4dygz6f6m20c6srcgkph,W. Crisanto,Defender,18,2.0,3.0,3.0,20.0,1.0,5.0,1.0,90.0,8.0,2.0,8.0,15.0,27.0,7.0,,14.0,1.0,4.0,,2.0,2.0,9.0,3.0,35.0,19.0,32.0,10.0,6.0,1.0,62.0,,1.0,16.0,18.0,2.0,5.0,8.0,26.0,2.0,55.0,8.0,11.0,15.0,3.0,6.0,,11.0,0.0,0.0,0.0,2.0,4.0,3.0,1.0,4.0,1.0,3.0,5.0,1.0,,,2.0,2.0,1.0,,,,2.0,,,,,,,,,,,,,,,,2.0,,,,,2.0,,1.0,,,,,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,CD Marathón,3jbicxhn9fxr0mb63y3mho0oa,C. García,Midfielder,27,2.0,5.0,1.0,22.0,1.0,,4.0,91.0,1.0,,,3.0,3.0,2.0,,,,,,1.0,,4.0,5.0,25.0,22.0,25.0,2.0,3.0,2.0,30.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,11.0,2.0,20.0,1.0,18.0,21.0,,9.0,1.0,4.0,0.0,0.0,0.0,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,CD Marathón,aj9of35ua7mgih7an0mj51ot1,L. Garrido,Midfielder,8,1.0,5.0,2.0,22.0,1.0,1.0,10.0,90.0,5.0,,3.0,12.0,13.0,7.0,,9.0,,1.0,,1.0,1.0,9.0,5.0,34.0,22.0,33.0,4.0,4.0,2.0,43.0,,1.0,6.0,7.0,2.0,,3.0,15.0,1.0,10.0,3.0,17.0,22.0,,7.0,,5.0,0.0,0.0,0.0,,1.0,1.0,,,2.0,3.0,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,CD Marathón,a64ortqupkenhe2g9i6203k6h,S. Guevara,Midfielder,11,1.0,,1.0,2.0,,,1.0,7.0,1.0,,,1.0,2.0,,,,,,,1.0,1.0,1.0,,3.0,2.0,3.0,2.0,1.0,,4.0,,,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,,1.0,2.0,,,,1.0,0.0,0.0,0.0,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,CD Marathón,66mp8cxjrfuyw16t00oh4i8r9,K. Hoyos,Midfielder,29,2.0,4.0,,7.0,1.0,,4.0,90.0,,1.0,2.0,8.0,10.0,8.0,,5.0,,,,3.0,,,4.0,15.0,6.0,14.0,2.0,3.0,,23.0,2.0,,3.0,6.0,5.0,,1.0,3.0,2.0,28.0,4.0,5.0,7.0,,3.0,,2.0,0.0,0.0,0.0,,,,1.0,,,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,CD Marathón,15sc9vi841osq7mvcbqcfzob9,E. Izaguirre,Defender,7,2.0,7.0,6.0,64.0,2.0,17.0,25.0,180.0,13.0,1.0,17.0,23.0,33.0,10.0,,24.0,6.0,11.0,,2.0,4.0,23.0,7.0,87.0,55.0,75.0,9.0,4.0,3.0,136.0,1.0,1.0,25.0,27.0,19.0,5.0,8.0,29.0,2.0,59.0,18.0,37.0,59.0,5.0,14.0,,32.0,0.0,0.0,0.0,3.0,4.0,,,1.0,4.0,6.0,5.0,,1.0,,,1.0,,1.0,2.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,5.0,,1.0,,,,,2.0,5.0,2.0,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,CD Marathón,33wvpp2f8hdglfurpf64t6iy2,A. Motiño,Midfielder,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
