liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Substitute On,Successful Lay-offs,Successful Launches,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Throw Ins to Opposition Player,Offsides,Goals,Right Foot Goals,Yellow Cards,Successful Corners into Box,Left Foot Goals,Foul Won Penalty,Handballs conceded,Goals from Inside Box,Penalties Taken,Penalty Goals,Penalties Conceded,Total Red Cards,Straight Red Cards,Unsuccessful lay-offs,Headed Goals,Saves Made,GK Successful Distribution,Punches,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Clearances Off the Line,Penalty Goals Conceded,Winning Goal,Times Tackled,Overruns,Own Goal Scored,Second Goal Assists,Home Goals,Away Goals,Saves from Penalty,Penalties Saved,Goal Kicks,Goals from Outside Box,Goalkeeper Smother,Crosses not Claimed,Red Cards - 2nd Yellow,Set Pieces Goals,Last Player Tackle,Penalties Off Target,Other Goals
Mexico_Liga_MX,2018-2019,Club Tijuana Xoloitzcuintles de Caliente,45gixbopfnftpzvoaj1apyrjd,J. Angulo,Midfielder,20,3.0,612.0,6.0,8.0,2.0,,201.0,4.0,44.0,1.0,134.0,2.0,5.0,7.0,4.0,1.0,10.0,102.0,42.0,13.0,28.0,208.0,5.0,11.0,12.0,171.0,8.0,6.0,33.0,61.0,10.0,41.0,1.0,41.0,6.0,13.0,3.0,353.0,8.0,14.0,3.0,2.0,86.0,58.0,22.0,10.0,37.0,2.0,1.0,4.0,,10.0,2.0,13.0,98.0,2.0,9.0,11.0,14.0,7.0,,,51.0,45.0,170.0,175.0,12.0,,1.0,,8.0,61.0,5.0,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,35.0,2.0,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Club Tijuana Xoloitzcuintles de Caliente,dmwxlqucazmduaf7pg4p5vkyd,M. Bolaños,Midfielder,10,6.0,1106.0,10.0,1.0,18.0,2.0,459.0,9.0,99.0,10.0,314.0,3.0,11.0,10.0,6.0,3.0,18.0,166.0,95.0,9.0,71.0,481.0,4.0,27.0,8.0,377.0,14.0,15.0,82.0,155.0,27.0,92.0,8.0,59.0,12.0,20.0,10.0,678.0,20.0,13.0,9.0,2.0,102.0,118.0,31.0,10.0,54.0,9.0,2.0,22.0,4.0,27.0,10.0,7.0,130.0,2.0,17.0,20.0,13.0,11.0,,3.0,58.0,109.0,380.0,399.0,28.0,1.0,3.0,1.0,6.0,76.0,3.0,1.0,44.0,,6.0,2.0,1.0,6.0,6.0,,,1.0,2.0,1.0,,1.0,,,3.0,1.0,,1.0,,,,,,,,,,,2.0,1.0,29.0,5.0,,,2.0,0.0,,,1.0,,,,,,,,
Mexico_Liga_MX,2018-2019,Club Tijuana Xoloitzcuintles de Caliente,15tyhn4o0deh0ac8rxi7hwset,G. Canto,Defender,21,3.0,799.0,3.0,2.0,,4.0,218.0,1.0,10.0,,68.0,17.0,27.0,3.0,3.0,2.0,22.0,68.0,97.0,14.0,32.0,224.0,2.0,11.0,1.0,149.0,11.0,6.0,59.0,62.0,,41.0,1.0,30.0,9.0,7.0,21.0,340.0,,11.0,2.0,7.0,33.0,128.0,12.0,10.0,51.0,3.0,,16.0,,4.0,32.0,,87.0,41.0,13.0,3.0,11.0,,,,14.0,24.0,159.0,165.0,54.0,2.0,,,12.0,36.0,2.0,13.0,19.0,,,,,4.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,2.0,0.0,4.0,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Club Tijuana Xoloitzcuintles de Caliente,bqxblzyl35uts9hxtfchhp0ph,E. Castillo,Midfielder,7,13.0,686.0,5.0,6.0,9.0,,162.0,15.0,33.0,3.0,95.0,1.0,3.0,6.0,10.0,3.0,27.0,134.0,30.0,3.0,45.0,170.0,3.0,6.0,13.0,117.0,9.0,16.0,48.0,52.0,17.0,57.0,5.0,20.0,7.0,16.0,5.0,334.0,2.0,13.0,,1.0,72.0,42.0,44.0,10.0,41.0,6.0,,5.0,2.0,16.0,10.0,15.0,109.0,1.0,12.0,14.0,13.0,1.0,,,41.0,43.0,115.0,122.0,37.0,,,,2.0,68.0,1.0,3.0,31.0,4.0,1.0,1.0,1.0,2.0,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,0.0,34.0,4.0,,,1.0,0.0,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Club Tijuana Xoloitzcuintles de Caliente,awagggfalu3hw3eysu28ygiqd,F. Castillo,Midfielder,7,3.0,696.0,5.0,3.0,3.0,,218.0,10.0,32.0,1.0,146.0,,1.0,3.0,8.0,3.0,6.0,154.0,20.0,12.0,55.0,221.0,6.0,6.0,26.0,156.0,9.0,13.0,56.0,81.0,10.0,59.0,4.0,33.0,8.0,21.0,3.0,408.0,6.0,11.0,1.0,,106.0,73.0,47.0,10.0,50.0,5.0,,9.0,,10.0,2.0,22.0,114.0,1.0,12.0,6.0,11.0,3.0,,,58.0,35.0,162.0,165.0,8.0,,,1.0,8.0,64.0,4.0,,48.0,,1.0,2.0,1.0,,1.0,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,2.0,0.0,50.0,9.0,,,2.0,0.0,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Club Tijuana Xoloitzcuintles de Caliente,ehwo68aazpcv1eqhaq5nusrmd,L. Chávez,Midfielder,24,9.0,628.0,2.0,5.0,2.0,1.0,282.0,7.0,31.0,14.0,161.0,8.0,23.0,4.0,8.0,3.0,3.0,122.0,89.0,8.0,40.0,299.0,4.0,6.0,3.0,213.0,10.0,16.0,63.0,74.0,14.0,80.0,6.0,34.0,7.0,10.0,12.0,440.0,29.0,12.0,4.0,3.0,46.0,109.0,4.0,10.0,26.0,8.0,7.0,23.0,4.0,7.0,8.0,5.0,57.0,3.0,13.0,29.0,12.0,18.0,1.0,1.0,28.0,85.0,225.0,236.0,11.0,1.0,1.0,1.0,3.0,31.0,5.0,9.0,18.0,1.0,,,,,8.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.0,13.0,,,2.0,,,,,,,,,1.0,,,,
Mexico_Liga_MX,2018-2019,Club Tijuana Xoloitzcuintles de Caliente,c1pfk47z2ozitpqhxmbe98jbp,Joe Corona,Midfielder,14,2.0,489.0,2.0,5.0,1.0,,146.0,2.0,16.0,6.0,82.0,3.0,7.0,4.0,2.0,1.0,12.0,68.0,43.0,21.0,25.0,151.0,2.0,13.0,6.0,110.0,4.0,3.0,32.0,39.0,9.0,27.0,1.0,37.0,5.0,8.0,13.0,269.0,6.0,10.0,9.0,1.0,74.0,63.0,2.0,10.0,43.0,1.0,1.0,9.0,2.0,12.0,4.0,2.0,90.0,6.0,5.0,8.0,10.0,3.0,,1.0,35.0,33.0,117.0,119.0,16.0,1.0,1.0,,13.0,47.0,8.0,8.0,39.0,2.0,,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,19.0,1.0,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Club Tijuana Xoloitzcuintles de Caliente,5av0x4no7v8epor7wm4ss371m,A. Cruz,Defender,18,28.0,1530.0,132.0,,,3.0,458.0,9.0,121.0,15.0,221.0,14.0,30.0,13.0,2.0,3.0,18.0,203.0,181.0,25.0,57.0,474.0,,12.0,9.0,365.0,22.0,3.0,87.0,144.0,15.0,106.0,1.0,75.0,17.0,30.0,23.0,895.0,20.0,17.0,5.0,5.0,101.0,199.0,7.0,10.0,64.0,1.0,,22.0,7.0,11.0,19.0,5.0,138.0,41.0,25.0,42.0,17.0,11.0,,,56.0,10.0,372.0,387.0,37.0,4.0,,,18.0,74.0,7.0,20.0,45.0,18.0,2.0,,,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,31.0,2.0,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Club Tijuana Xoloitzcuintles de Caliente,bh5emxazjkbwd6i86qx30hfit,L. Fuentes,Defender,3,13.0,1517.0,108.0,,2.0,14.0,540.0,7.0,56.0,7.0,282.0,24.0,41.0,13.0,3.0,5.0,26.0,191.0,165.0,33.0,85.0,566.0,1.0,15.0,3.0,392.0,19.0,10.0,126.0,192.0,9.0,101.0,3.0,86.0,17.0,24.0,42.0,919.0,2.0,17.0,11.0,4.0,92.0,287.0,15.0,10.0,69.0,7.0,3.0,48.0,5.0,16.0,17.0,5.0,135.0,43.0,24.0,17.0,17.0,2.0,1.0,,40.0,31.0,422.0,440.0,43.0,4.0,,,19.0,66.0,14.0,27.0,52.0,16.0,1.0,2.0,,1.0,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,2.0,1.0,13.0,,,,1.0,1.0,,,,1.0,,,,,,,
Mexico_Liga_MX,2018-2019,Club Tijuana Xoloitzcuintles de Caliente,tz1o2x5h4npj11rr3827cauh,L. Gamíz,Midfielder,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
