liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Dribbles,Yellow Cards,Duels,Successful Passes Opposition Half,Total Clearances,Unsuccessful Short Passes,Goals Conceded Inside Box,GK Successful Distribution,Tackles Lost,Unsuccessful Crosses & Corners,Aerial Duels,Times Tackled,Blocked Shots,Total Shots,Throw Ins to Own Player,Forward Passes,Starts,Blocks,Shots On Target ( inc goals ),Rightside Passes,Foul Attempted Tackle,Appearances,Successful Crosses open play,Successful Launches,Total Tackles,Tackles Won,Backward Passes,Unsuccessful Long Passes,Unsuccessful Crosses open play,Total Successful Passes ( Excl Crosses & Corners ) ,Index,Total Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Passes Own Half,Clearances Off the Line,PutThrough/Blocked Distribution,Total Fouls Won,Ground Duels lost,Goals Conceded,Successful Passes Own Half,Duels lost,Shots Off Target (inc woodwork),Clean Sheets,Last Player Tackle,Ground Duels,Touches,Unsuccessful Launches,Interceptions,Successful Long Passes,Total Touches In Opposition Box,PutThrough/Blocked Distribution Won,Goal Kicks,Ground Duels won,Unsuccessful Dribbles,Unsuccessful Passes Opposition Half,Aerial Duels won,Games Played,Successful Crosses & Corners,Duels won,Total Fouls Conceded,Aerial Duels lost,Substitute On,Penalty Goals Conceded,Open Play Passes,Leftside Passes,Key Passes (Attempt Assists),Time Played,Successful Short Passes,Total Losses Of Possession,Successful Open Play Passes,Recoveries,Goals Conceded Outside Box,Throw Ins to Opposition Player,Winning Goal,Goal Assists,Through balls,Left Foot Goals,Goals from Inside Box,Successful Lay-offs,Second Goal Assists,Goals from Outside Box,Goals,Successful Corners into Box,Penalties Taken,Right Foot Goals,Assists (Intentional),Unsuccessful Corners into Box,Penalty Goals,Unsuccessful lay-offs,Attempts from Set Pieces,Hit Woodwork,Substitute Off,Overruns,Corners Taken (incl short corners),Corners Won,Home Goals,Away Goals,Offsides,Saves made - caught,GK Unsuccessful Distribution,Saves Made from Inside Box,Catches,Saves Made,Saves Made from Outside Box,Punches,Handballs conceded,Penalties Conceded,Foul Won Penalty,Headed Goals,Total Red Cards,Red Cards - 2nd Yellow,Saves made - parried,Straight Red Cards,Drops,Saves from Penalty,Goalkeeper Smother,Penalties Faced,Penalties Saved,Crosses not Claimed,Own Goal Scored,Other Goals,Penalties Off Target,Set Pieces Goals
USA_MLS,2024,Charlotte FC,czazwj4nt23bydpdi67i0wga2,L. Abada,Forward,11,23.0,3.0,153.0,287.0,5.0,90.0,23.0,,2.0,41.0,19.0,63.0,10.0,48.0,4.0,120.0,22.0,,30.0,101.0,7.0,27.0,7.0,1.0,11.0,9.0,109.0,15.0,31.0,349.0,14.0,454.0,105.0,16.0,,25.0,13.0,87.0,27.0,70.0,104.0,18.0,,,134.0,768.0,5.0,5.0,12.0,106.0,10.0,,47.0,29.0,130.0,2.0,27.0,8.0,49.0,12.0,17.0,5.0,,450.0,124.0,28.0,1813.0,337.0,254.0,345.0,71.0,4.0,1.0,4.0,2.0,3.0,4.0,6.0,5.0,1.0,1.0,7.0,1.0,,3.0,2.0,10.0,,1.0,,,19.0,6.0,15.0,16.0,3.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,Charlotte FC,8vzvcjbccc5skj9e7n5f6vd3o,P. Agyemang,Forward,33,29.0,5.0,276.0,121.0,14.0,69.0,18.0,,6.0,4.0,76.0,66.0,13.0,49.0,,48.0,21.0,1.0,27.0,66.0,16.0,34.0,,,14.0,8.0,66.0,4.0,4.0,160.0,13.0,233.0,73.0,1.0,,18.0,40.0,117.0,21.0,39.0,158.0,22.0,3.0,,200.0,590.0,,1.0,,149.0,5.0,,83.0,27.0,76.0,35.0,34.0,,118.0,48.0,41.0,13.0,,219.0,53.0,19.0,2013.0,160.0,221.0,146.0,56.0,3.0,,3.0,3.0,,4.0,10.0,12.0,3.0,,10.0,,,5.0,3.0,,,5.0,,3.0,14.0,5.0,,18.0,6.0,4.0,8.0,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,
USA_MLS,2024,Charlotte FC,4f2bppk56sa7dqgw652x0fzdh,S. Arfield,Midfielder,37,3.0,2.0,30.0,71.0,2.0,21.0,3.0,,1.0,,7.0,5.0,1.0,6.0,1.0,37.0,4.0,,2.0,30.0,8.0,14.0,,,2.0,1.0,39.0,4.0,,105.0,12.0,130.0,25.0,3.0,,8.0,3.0,15.0,4.0,34.0,22.0,4.0,,,23.0,175.0,2.0,1.0,,14.0,5.0,,8.0,4.0,22.0,,14.0,,8.0,8.0,7.0,10.0,,124.0,24.0,6.0,374.0,105.0,39.0,99.0,17.0,1.0,,0.0,,1.0,,,5.0,,,,,,,,,,,1.0,,2.0,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,
USA_MLS,2024,Charlotte FC,1dk0bdadfdnycriqp8u21ulpm,B. Bender,Midfielder,15,3.0,1.0,18.0,30.0,1.0,9.0,4.0,,2.0,2.0,4.0,3.0,,4.0,,17.0,2.0,,4.0,13.0,2.0,6.0,1.0,1.0,2.0,,11.0,2.0,2.0,46.0,15.0,57.0,11.0,1.0,,3.0,1.0,8.0,4.0,17.0,10.0,,,,14.0,83.0,,,2.0,8.0,2.0,,6.0,,12.0,2.0,6.0,1.0,8.0,3.0,2.0,4.0,,54.0,16.0,3.0,191.0,44.0,20.0,43.0,6.0,,,0.0,,,,1.0,3.0,,,1.0,,,1.0,,,,,,,2.0,,,,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,Charlotte FC,9ohy24mxhsqao5kymh0lbxxck,N. Berchimas,Forward,27,,,7.0,5.0,,,,,1.0,,,6.0,,1.0,1.0,1.0,,,1.0,1.0,,3.0,,,1.0,,2.0,,,5.0,10.0,5.0,,,,2.0,,6.0,,,6.0,,,,7.0,21.0,,,,,2.0,,1.0,3.0,,,3.0,,1.0,,,3.0,,5.0,1.0,,20.0,5.0,9.0,5.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,Charlotte FC,240d7z6v0gx52zf59ntaa2aqd,Pep Biel,Midfielder,16,8.0,2.0,76.0,160.0,,38.0,7.0,,3.0,24.0,12.0,28.0,5.0,16.0,1.0,78.0,10.0,1.0,7.0,19.0,5.0,11.0,4.0,,9.0,6.0,78.0,5.0,14.0,227.0,10.0,270.0,43.0,4.0,,14.0,4.0,43.0,10.0,74.0,53.0,9.0,,,64.0,437.0,1.0,8.0,12.0,28.0,9.0,,21.0,19.0,63.0,2.0,11.0,7.0,23.0,7.0,10.0,1.0,,259.0,95.0,15.0,799.0,215.0,122.0,216.0,31.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,11.0,,,2.0,3.0,,,3.0,10.0,,1.0,,1.0,8.0,4.0,18.0,10.0,1.0,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,
USA_MLS,2024,Charlotte FC,cqx2x7351ie20giqha8hd5djp,D. Bingham,Goalkeeper,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,Charlotte FC,ahsgqqn4mjj7isq2x0fdkl49,B. Bronico,Midfielder,13,5.0,5.0,161.0,265.0,24.0,112.0,14.0,,12.0,20.0,29.0,26.0,7.0,16.0,5.0,157.0,22.0,6.0,5.0,142.0,13.0,28.0,2.0,3.0,29.0,17.0,148.0,22.0,20.0,448.0,11.0,582.0,134.0,29.0,,35.0,11.0,87.0,19.0,185.0,103.0,11.0,5.0,,132.0,823.0,7.0,15.0,19.0,63.0,18.0,,45.0,12.0,125.0,13.0,28.0,2.0,58.0,41.0,16.0,6.0,,559.0,135.0,15.0,1996.0,429.0,204.0,427.0,62.0,5.0,1.0,0.0,5.0,2.0,,1.0,19.0,,,1.0,,,1.0,3.0,,,3.0,,,12.0,3.0,,11.0,1.0,0.0,4.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_MLS,2024,Charlotte FC,2q032302ebdlpcuytftf5vpp1,N. Byrne,Defender,14,13.0,7.0,214.0,560.0,80.0,156.0,28.0,,16.0,50.0,62.0,25.0,1.0,4.0,248.0,559.0,34.0,11.0,1.0,59.0,17.0,34.0,22.0,7.0,33.0,17.0,278.0,133.0,50.0,1088.0,12.0,1377.0,289.0,57.0,,34.0,45.0,63.0,34.0,550.0,95.0,3.0,13.0,1.0,152.0,2061.0,65.0,28.0,83.0,21.0,15.0,,89.0,9.0,282.0,30.0,34.0,22.0,119.0,26.0,32.0,,,1344.0,481.0,21.0,3060.0,1005.0,409.0,1058.0,113.0,6.0,20.0,0.0,2.0,2.0,,,,1.0,,,,,,1.0,,,,,1.0,,2.0,,10.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,Charlotte FC,603sxl8xsij9kep03px6s85m2,B. Cambridge,Forward,36,,,5.0,4.0,,4.0,,,,5.0,1.0,2.0,,,1.0,1.0,,,,,,4.0,,,,,3.0,,5.0,4.0,10.0,8.0,4.0,,,1.0,1.0,3.0,,,4.0,,,,4.0,21.0,,,,5.0,,,1.0,2.0,9.0,,4.0,,1.0,,1.0,4.0,,8.0,4.0,,27.0,4.0,12.0,4.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
