root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Open Play Passes,Goals from Inside Box,Successful Open Play Passes,Leftside Passes,Ground Duels lost,Unsuccessful Short Passes,Successful Lay-offs,Unsuccessful Passes Own Half,Aerial Duels won,Penalty Goals Conceded,Goals Conceded Inside Box,Successful Passes Opposition Half,Appearances,Goals Conceded,Goals from Outside Box,Aerial Duels,Left Foot Goals,Total Fouls Won,Index,Backward Passes,Touches,Total Passes,Substitute Off,Handballs conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Substitute On,Successful Passes Own Half,Foul Attempted Tackle,Goals Conceded Outside Box,Times Tackled,Offsides,Total Losses Of Possession,Unsuccessful Dribbles,Duels lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Shots,Starts,Ground Duels,PutThrough/Blocked Distribution Won,Goals,Shots On Target ( inc goals ),Ground Duels won,Right Foot Goals,Total Touches In Opposition Box,Unsuccessful Passes Opposition Half,Rightside Passes,PutThrough/Blocked Distribution,Overruns,Total Fouls Conceded,Aerial Duels lost,Forward Passes,Time Played,Recoveries,Games Played,Duels won,Shots Off Target (inc woodwork),Successful Short Passes,Successful Dribbles,Yellow Cards,Duels,Home Goals,Away Goals,Winning Goal,Key Passes (Attempt Assists),Through balls,Successful Crosses & Corners,Corners Won,Unsuccessful Launches,Successful Launches,Successful Long Passes,Unsuccessful Long Passes,Interceptions,Total Clearances,Blocked Shots,Tackles Lost,Corners Taken (incl short corners),Unsuccessful Crosses open play,Attempts from Set Pieces,Unsuccessful Corners into Box,Successful Corners into Box,Tackles Won,Unsuccessful Crosses & Corners,Throw Ins to Own Player,Total Tackles,Clean Sheets,Successful Crosses open play,Blocks,Goal Assists,Unsuccessful lay-offs,Goal Kicks,GK Successful Distribution,Throw Ins to Opposition Player,GK Unsuccessful Distribution,Saves Made from Outside Box,Saves Made from Inside Box,Saves made - parried,Drops,Saves Made,Catches,Penalties Faced,Penalties Conceded,Straight Red Cards,Total Red Cards,Foul Won Penalty,Assists (Intentional),Hit Woodwork,Headed Goals,Punches,Penalty Goals,Penalties Taken,Set Pieces Goals,Red Cards - 2nd Yellow,Crosses not Claimed,Own Goal Scored,Saves made - caught,Goalkeeper Smother,Clearances Off the Line,Saves from Penalty,Penalties Saved,Last Player Tackle,Second Goal Assists,Penalties Off Target
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Guatemala,Guatemala,87n9n1ci6e31j5cnla90f5w4p,P. Altán,Midfielder,0,59.0,,51.0,11.0,12.0,4.0,,,,,2.0,40.0,4.0,2.0,,1.0,,5.0,10.0,9.0,97.0,60.0,,,52.0,4.0,12.0,2.0,,5.0,1.0,20.0,3.0,13.0,8.0,2.0,,27.0,2.0,,1.0,15.0,,5.0,9.0,14.0,2.0,2.0,5.0,1.0,26.0,169.0,12.0,4.0,15.0,1.0,48.0,5.0,,28.0,,,0.0,6.0,2.0,,1.0,,,4.0,4.0,2.0,1.0,1.0,3.0,,,,,,2.0,1.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Guatemala,Guatemala,4izv3gaooz4fba3m4cds7ra0a,J. Ardón,Defender,0,163.0,,122.0,15.0,9.0,27.0,,14.0,4.0,,5.0,60.0,4.0,5.0,,12.0,,,10.0,15.0,260.0,167.0,,,126.0,,66.0,3.0,,3.0,1.0,71.0,2.0,17.0,41.0,1.0,4.0,25.0,3.0,,,16.0,,9.0,35.0,45.0,12.0,,5.0,8.0,92.0,360.0,17.0,4.0,20.0,1.0,117.0,1.0,1.0,37.0,,,0.0,2.0,,,4.0,6.0,2.0,9.0,14.0,3.0,10.0,2.0,4.0,,8.0,,,,11.0,8.0,20.0,15.0,1.0,,3.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Guatemala,Guatemala,lzntno3pxgdthips678deiju,E. Cardoza,Forward,0,46.0,,36.0,7.0,6.0,7.0,,3.0,,,3.0,23.0,4.0,3.0,,3.0,,1.0,10.0,8.0,68.0,46.0,2.0,,36.0,2.0,13.0,,,2.0,1.0,16.0,1.0,9.0,10.0,3.0,2.0,11.0,4.0,,1.0,5.0,,3.0,8.0,13.0,5.0,,1.0,3.0,18.0,137.0,5.0,4.0,5.0,2.0,35.0,,,14.0,,,0.0,,,,1.0,2.0,,1.0,3.0,2.0,2.0,,1.0,,1.0,,,,3.0,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Guatemala,Guatemala,6mprdiwpfxi6c3jqc4k8rbjhm,Ó. Castellanos,Defender,0,92.0,1.0,85.0,28.0,6.0,4.0,,3.0,,,5.0,41.0,4.0,5.0,,4.0,,1.0,10.0,17.0,111.0,95.0,3.0,,88.0,1.0,47.0,2.0,,3.0,,10.0,1.0,10.0,7.0,1.0,3.0,9.0,1.0,1.0,1.0,3.0,1.0,7.0,4.0,28.0,2.0,,2.0,4.0,22.0,225.0,7.0,4.0,3.0,,82.0,1.0,1.0,13.0,0.0,1.0,1.0,3.0,,,1.0,2.0,1.0,6.0,3.0,,1.0,3.0,,,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Guatemala,Guatemala,7xi0nnnuyyazxgpf1ap6yew9h,M. Domínguez,Midfielder,0,66.0,,47.0,14.0,8.0,11.0,,8.0,3.0,,,22.0,4.0,,,5.0,,4.0,10.0,11.0,90.0,70.0,1.0,,51.0,3.0,29.0,2.0,,2.0,,22.0,1.0,10.0,19.0,,1.0,21.0,1.0,,,13.0,,,11.0,19.0,2.0,,5.0,2.0,26.0,136.0,9.0,4.0,16.0,,46.0,2.0,1.0,26.0,,,0.0,,,,,4.0,,5.0,8.0,,,,1.0,,,,,,6.0,,,7.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Guatemala,Guatemala,5e00w1rqym73habcl01wm7jtg,O. Escobar,Midfielder,0,9.0,,9.0,4.0,,,,,,,,6.0,1.0,,,,,,10.0,3.0,10.0,9.0,,,9.0,1.0,3.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,2.0,13.0,1.0,1.0,,,8.0,,,,,,0.0,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Guatemala,Guatemala,25jl1lpyoewbngffdj8bkgpp0,J. Espinoza,Forward,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Guatemala,Guatemala,5i1h4whoscgg557czbyzcrpm2,J. Franco,Midfielder,0,156.0,,140.0,35.0,6.0,12.0,,5.0,6.0,,5.0,52.0,4.0,5.0,,8.0,,2.0,10.0,19.0,188.0,160.0,1.0,1.0,144.0,,92.0,1.0,,2.0,,22.0,1.0,8.0,16.0,1.0,4.0,13.0,2.0,,,7.0,,1.0,12.0,47.0,3.0,,3.0,2.0,59.0,346.0,24.0,4.0,13.0,1.0,133.0,1.0,1.0,21.0,,,0.0,,,,,1.0,1.0,11.0,4.0,3.0,1.0,,,,1.0,,,,4.0,1.0,,4.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Guatemala,Guatemala,6arhlk3kabe5msgda7zo2pql1,A. Galindo,Midfielder,0,42.0,,30.0,6.0,5.0,8.0,1.0,,1.0,,1.0,27.0,3.0,1.0,,5.0,,2.0,10.0,7.0,63.0,42.0,3.0,,30.0,,4.0,1.0,,2.0,,19.0,,9.0,12.0,2.0,3.0,10.0,1.0,,1.0,5.0,,4.0,13.0,5.0,1.0,,1.0,4.0,24.0,146.0,7.0,3.0,6.0,1.0,29.0,2.0,,15.0,,,0.0,3.0,,1.0,1.0,1.0,,1.0,4.0,,,1.0,,,1.0,,,,1.0,1.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Guatemala,Guatemala,aggjh662fgl2me6slzt0ll8t1,N. Hagen,Goalkeeper,0,101.0,,92.0,57.0,,,,5.0,3.0,,5.0,13.0,4.0,5.0,,3.0,,1.0,10.0,,203.0,159.0,,,139.0,,126.0,,,,,22.0,,,20.0,,4.0,1.0,,,,1.0,,,15.0,45.0,,,,,57.0,360.0,30.0,4.0,4.0,,105.0,,,4.0,,,0.0,,,,,7.0,5.0,34.0,20.0,,9.0,,,,,,,,,,,,1.0,,,1.0,,44.0,55.0,,6.0,5.0,6.0,2.0,2.0,11.0,1.0,1.0,,,,,,,,6.0,,,,,,,,,,1.0,1.0,,,
