liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Clearances Off the Line,Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,GK Successful Distribution,Games Played,Goal Kicks,Goals,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Goals from Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Headed Goals,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Offsides,Open Play Passes,Other Goals,Overruns,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Successful Dribbles,Successful Launches,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Saved,Total Big Chances Scored,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Unsuccessful lay-offs,Yellow Cards,Home Goals,Away Goals,Winning Goal,Attempts from Set Pieces,Corners Taken (incl short corners),Goals Openplay,Handballs conceded,Penalties Taken,Penalty Goals,Right Foot Goals,Second Goal Assists,Substitute Off,Substitute On,Successful Lay-offs,Through balls,Unsuccessful Corners into Box,Foul Won Penalty,Goal Assists,Penalties Conceded,Successful Crosses & Corners,Successful Crosses open play,Throw Ins to Opposition Player,Assists (Intentional),Hit Woodwork,Successful Corners into Box,Left Foot Goals,Direct Setpiece Goals,Goals from Outside Box,Set Pieces Goals,Last Player Tackle,Own Goal Scored,Straight Red Cards,Total Red Cards,Red Cards - 2nd Yellow,GK Unsuccessful Distribution,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Catches,Drops,Goalkeeper Smother,Penalties Faced,Penalties Saved,Punches,Saves from Penalty,Saves made - caught,Saves made - parried,Penalties Off Target
Mexico_Liga_MX,2025-2026,Atlético de San Luis,42w1fj2n8ubc7of8feg5z5p90,F. Barajas,Forward,25,3.0,1.0,2.0,6.0,11.0,,,14.0,,,,9.0,5.0,4.0,26.0,7.0,,,6.0,,1.0,4.0,4.0,,1.0,6.0,4.0,2.0,,1.0,2.0,22.0,,41.0,,,,8.0,4.0,2.0,5.0,2.0,2.0,2.0,2.0,1.0,1.0,,,32.0,24.0,11.0,33.0,,,,139.0,4.0,,1.0,,,,,1.0,14.0,42.0,4.0,33.0,,7.0,9.0,60.0,1.0,1.0,1.0,1.0,2.0,8.0,2.0,7.0,1.0,,0.0,1.0,0.0,,1.0,1.0,,,,,,1.0,5.0,,,,,,,2.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Atlético de San Luis,5av0x4no7v8epor7wm4ss371m,A. Cruz,Defender,18,9.0,4.0,5.0,5.0,27.0,1.0,,43.0,1.0,,,41.0,16.0,25.0,61.0,89.0,2.0,,5.0,,,6.0,5.0,1.0,,32.0,12.0,20.0,,5.0,6.0,10.0,1.0,179.0,,1.0,2.0,23.0,9.0,7.0,25.0,61.0,6.0,1.0,,5.0,3.0,3.0,11.0,142.0,77.0,74.0,136.0,6.0,5.0,25.0,436.0,6.0,,,,,12.0,3.0,6.0,67.0,187.0,1.0,147.0,11.0,3.0,40.0,299.0,6.0,6.0,3.0,3.0,14.0,31.0,15.0,26.0,,2.0,,,0.0,,,,,,,,,2.0,,,,,,,,4.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Atlético de San Luis,dmqmxkyprphad4zlbcv0igcet,J. Domínguez,Defender,4,10.0,4.0,6.0,5.0,15.0,1.0,,27.0,,,,20.0,9.0,11.0,9.0,74.0,2.0,1.0,5.0,1.0,,3.0,3.0,,,10.0,5.0,5.0,,,1.0,26.0,,155.0,,,,9.0,1.0,1.0,8.0,49.0,1.0,,,3.0,,2.0,10.0,131.0,53.0,87.0,129.0,3.0,,5.0,263.0,1.0,,,,,11.0,3.0,2.0,30.0,164.0,,139.0,3.0,3.0,25.0,198.0,,,1.0,9.0,13.0,22.0,3.0,12.0,,2.0,,,0.0,,,,,,,,,1.0,2.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Atlético de San Luis,avml847kzcdhkh1015scyhudw,A. Duarte,Forward,17,7.0,5.0,2.0,11.0,26.0,,,45.0,,,2.0,65.0,38.0,27.0,69.0,20.0,8.0,,11.0,,,8.0,8.0,,,58.0,33.0,25.0,,,3.0,13.0,2.0,83.0,,2.0,,26.0,5.0,4.0,19.0,25.0,4.0,3.0,,3.0,7.0,,2.0,69.0,52.0,21.0,68.0,2.0,8.0,,346.0,14.0,2.0,,,,3.0,14.0,8.0,42.0,84.0,3.0,70.0,10.0,9.0,14.0,161.0,4.0,4.0,7.0,1.0,1.0,16.0,2.0,13.0,1.0,2.0,,,0.0,,,,,,,,,4.0,8.0,7.0,,,,1.0,,3.0,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Atlético de San Luis,b04uukw5ec0mngnwqjih7oqac,L. Flores,Forward,20,50.0,31.0,19.0,14.0,29.0,1.0,,35.0,,,6.0,92.0,56.0,36.0,96.0,23.0,,,14.0,,1.0,6.0,5.0,1.0,1.0,42.0,25.0,17.0,,,4.0,26.0,4.0,94.0,,,2.0,17.0,9.0,5.0,13.0,18.0,5.0,10.0,5.0,4.0,4.0,,1.0,51.0,40.0,13.0,52.0,,2.0,2.0,489.0,17.0,2.0,5.0,,1.0,2.0,5.0,11.0,79.0,96.0,15.0,53.0,2.0,38.0,43.0,186.0,4.0,4.0,7.0,2.0,3.0,39.0,8.0,40.0,5.0,1.0,1.0,0.0,1.0,,,1.0,1.0,,,1.0,,4.0,10.0,3.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Atlético de San Luis,14x84apbgj4ztpu0m82hbvsru,B. Galdames,Midfielder,7,13.0,9.0,4.0,12.0,39.0,2.0,2.0,55.0,,,5.0,62.0,28.0,34.0,107.0,58.0,1.0,,12.0,,,11.0,11.0,,,49.0,19.0,30.0,,2.0,3.0,25.0,,170.0,,,2.0,24.0,15.0,8.0,25.0,53.0,5.0,2.0,,4.0,,2.0,6.0,119.0,86.0,44.0,117.0,3.0,9.0,15.0,477.0,11.0,2.0,,,,7.0,6.0,18.0,96.0,175.0,2.0,123.0,12.0,8.0,52.0,300.0,10.0,10.0,4.0,12.0,18.0,51.0,11.0,34.0,,1.0,,,0.0,,,,1.0,,,,,4.0,8.0,3.0,,,,2.0,1.0,7.0,7.0,13.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Atlético de San Luis,dtqofer4mpqq7nw03eix5q7oq,B. Galindo,Defender,30,40.0,21.0,19.0,12.0,23.0,,4.0,107.0,2.0,,1.0,72.0,31.0,41.0,16.0,214.0,5.0,,12.0,,,21.0,21.0,,,32.0,10.0,22.0,,10.0,1.0,232.0,,568.0,,,2.0,37.0,10.0,4.0,21.0,116.0,1.0,3.0,,12.0,1.0,3.0,48.0,498.0,162.0,351.0,465.0,9.0,8.0,7.0,1075.0,2.0,,,,,48.0,6.0,5.0,76.0,585.0,3.0,513.0,17.0,7.0,72.0,701.0,,,1.0,21.0,42.0,46.0,26.0,30.0,1.0,,,,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Atlético de San Luis,ejul2h2hmuflsob9f0ddlvi1g,Miguel García,Midfielder,14,16.0,8.0,8.0,15.0,60.0,3.0,1.0,82.0,,,6.0,68.0,39.0,29.0,110.0,75.0,4.0,,15.0,,1.0,14.0,13.0,1.0,1.0,52.0,31.0,21.0,,3.0,7.0,60.0,1.0,240.0,,1.0,,46.0,13.0,,46.0,47.0,8.0,,2.0,7.0,2.0,1.0,10.0,192.0,121.0,80.0,184.0,1.0,7.0,5.0,645.0,17.0,2.0,1.0,,1.0,7.0,11.0,11.0,94.0,242.0,2.0,194.0,8.0,14.0,48.0,349.0,11.0,11.0,6.0,4.0,8.0,45.0,14.0,40.0,,1.0,1.0,0.0,0.0,,,1.0,,,,1.0,,7.0,8.0,2.0,1.0,,,1.0,,7.0,7.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Atlético de San Luis,7notkpulby0egsy857ad47yz9,João Pedro,Forward,9,88.0,50.0,38.0,17.0,59.0,12.0,1.0,78.0,3.0,,13.0,177.0,90.0,87.0,220.0,58.0,7.0,,17.0,,14.0,27.0,26.0,1.0,13.0,89.0,40.0,49.0,3.0,2.0,14.0,45.0,5.0,192.0,,4.0,4.0,41.0,10.0,5.0,31.0,54.0,15.0,13.0,26.0,17.0,7.0,,7.0,118.0,93.0,47.0,132.0,1.0,13.0,2.0,1530.0,28.0,3.0,7.0,,12.0,15.0,11.0,29.0,156.0,216.0,39.0,139.0,14.0,91.0,77.0,451.0,2.0,2.0,16.0,2.0,10.0,61.0,18.0,67.0,5.0,2.0,8.0,6.0,2.0,1.0,,8.0,2.0,4.0,4.0,10.0,,,,13.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Atlético de San Luis,8xd59g0c36012q6mg5f2fl239,Juanpe,Defender,6,45.0,19.0,26.0,12.0,27.0,,9.0,84.0,1.0,1.0,,71.0,35.0,36.0,9.0,184.0,6.0,14.0,12.0,15.0,,17.0,16.0,1.0,,26.0,16.0,10.0,,9.0,2.0,139.0,,419.0,,,4.0,36.0,3.0,1.0,27.0,112.0,2.0,2.0,,11.0,1.0,6.0,42.0,340.0,90.0,288.0,336.0,3.0,3.0,1.0,1003.0,1.0,2.0,,1.0,,68.0,13.0,3.0,89.0,462.0,2.0,378.0,6.0,8.0,84.0,576.0,,,,24.0,44.0,58.0,26.0,40.0,,1.0,,,0.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
