liga,temporada,equipo,id,nombre,posicion,dorsal,Key Passes (Attempt Assists),Substitute Off,Interceptions,Aerial Duels lost,Foul Attempted Tackle,PutThrough/Blocked Distribution,Successful Launches,Unsuccessful Launches,Headed Goals,Forward Passes,Penalty Goals Conceded,Successful Crosses open play,Successful Passes Own Half,Aerial Duels,Ground Duels lost,Successful Crosses & Corners,Total Passes,Unsuccessful Dribbles,Duels lost,Total Touches In Opposition Box,Games Played,Shots On Target ( inc goals ),Blocked Shots,Unsuccessful Long Passes,Backward Passes,Unsuccessful Crosses & Corners,Unsuccessful Passes Opposition Half,Ground Duels won,Starts,Goals Conceded Inside Box,Total Successful Passes ( Excl Crosses & Corners ) ,Total Losses Of Possession,Times Tackled,Time Played,Successful Open Play Passes,Goals,Unsuccessful Short Passes,Successful Short Passes,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Successful Lay-offs,Tackles Lost,Total Clearances,Successful Long Passes,Goals Conceded,Touches,Appearances,Leftside Passes,Unsuccessful Passes Own Half,Total Shots,Recoveries,Hit Woodwork,Rightside Passes,Successful Dribbles,Total Tackles,Duels,Corners Won,Open Play Passes,PutThrough/Blocked Distribution Won,Through balls,Index,Duels won,Aerial Duels won,Yellow Cards,Goals from Inside Box,Successful Passes Opposition Half,Tackles Won,Total Fouls Won,Unsuccessful Crosses open play,Substitute On,Total Unsuccessful Passes ( Excl Crosses & Corners ),Ground Duels,Total Fouls Conceded,Clean Sheets,Home Goals,Away Goals,Winning Goal,Assists (Intentional),Corners Taken (incl short corners),Unsuccessful Corners into Box,Attempts from Set Pieces,Blocks,Offsides,Throw Ins to Own Player,Throw Ins to Opposition Player,Successful Corners into Box,Goal Assists,GK Successful Distribution,Penalties Conceded,GK Unsuccessful Distribution,Handballs conceded,Straight Red Cards,Right Foot Goals,Penalties Taken,Total Red Cards,Unsuccessful lay-offs,Goals from Outside Box,Penalty Goals,Foul Won Penalty,Other Goals,Left Foot Goals,Red Cards - 2nd Yellow,Clearances Off the Line,Penalties Saved,Saves Made,Catches,Saves from Penalty,Saves Made from Outside Box,Saves Made from Inside Box,Punches,Penalties Faced,Saves made - parried,Goalkeeper Smother,Set Pieces Goals,Drops,Saves made - caught,Crosses not Claimed,Own Goal Scored,Last Man Tackle,Second Goal Assists,Successful Fifty Fifty,Fifty Fifty,Penalties Off Target
USA_USL_Championship,2021,Las Vegas Lights FC,a4gyvdkcnjn0b1hru0w1nwyne,A. Avila,Defender,27,,4.0,14.0,15.0,6.0,26.0,7.0,36.0,,206.0,1.0,,263.0,21.0,24.0,,486.0,4.0,39.0,,14.0,,,65.0,61.0,5.0,86.0,30.0,10.0,25.0,366.0,173.0,5.0,998.0,354.0,,55.0,341.0,1.0,4.0,,4.0,32.0,25.0,29.0,729.0,14.0,66.0,39.0,1.0,36.0,,153.0,3.0,18.0,75.0,,474.0,11.0,,10.0,36.0,6.0,1.0,,103.0,14.0,9.0,4.0,4.0,120.0,54.0,12.0,,0.0,0.0,0.0,,,,,11.0,,56.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,Las Vegas Lights FC,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,Midfielder,8,10.0,1.0,39.0,9.0,22.0,23.0,1.0,15.0,,232.0,2.0,1.0,448.0,15.0,56.0,6.0,893.0,3.0,65.0,3.0,16.0,3.0,2.0,24.0,154.0,11.0,72.0,76.0,16.0,28.0,802.0,132.0,15.0,1413.0,759.0,1.0,67.0,749.0,5.0,4.0,7.0,21.0,17.0,53.0,32.0,1128.0,16.0,245.0,30.0,8.0,109.0,,262.0,13.0,48.0,147.0,3.0,846.0,9.0,,10.0,82.0,6.0,4.0,,360.0,27.0,15.0,2.0,,91.0,132.0,30.0,2.0,0.0,1.0,0.0,,19.0,9.0,,9.0,,1.0,,3.0,,,,,3.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,Las Vegas Lights FC,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,Midfielder,20,17.0,8.0,58.0,12.0,23.0,41.0,3.0,14.0,,393.0,5.0,3.0,806.0,24.0,127.0,3.0,1533.0,15.0,139.0,16.0,32.0,3.0,5.0,36.0,247.0,5.0,111.0,160.0,29.0,55.0,1380.0,262.0,43.0,2599.0,1338.0,,117.0,1300.0,4.0,11.0,10.0,31.0,23.0,80.0,66.0,1978.0,32.0,357.0,47.0,7.0,220.0,,536.0,42.0,63.0,311.0,5.0,1490.0,20.0,3.0,10.0,172.0,12.0,8.0,,577.0,32.0,58.0,4.0,3.0,153.0,287.0,42.0,3.0,0.0,0.0,0.0,1.0,,,,3.0,1.0,6.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
USA_USL_Championship,2021,Las Vegas Lights FC,er0xm9k5zv8kcvcy7bnwp086i,E. Dueñas,Defender,18,5.0,3.0,4.0,3.0,1.0,5.0,1.0,,,24.0,1.0,1.0,36.0,3.0,21.0,1.0,97.0,5.0,24.0,5.0,6.0,,1.0,2.0,22.0,3.0,17.0,22.0,3.0,2.0,77.0,49.0,13.0,282.0,74.0,,18.0,72.0,,1.0,,2.0,3.0,5.0,3.0,169.0,6.0,32.0,6.0,,16.0,,19.0,8.0,7.0,46.0,,94.0,2.0,2.0,10.0,22.0,,,,42.0,5.0,7.0,3.0,3.0,20.0,43.0,5.0,,0.0,0.0,0.0,,,,,,,7.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,Las Vegas Lights FC,c3dtl72eb5ejh6h7ujaspomsq,B. Duke,Midfielder,19,29.0,4.0,6.0,12.0,10.0,30.0,2.0,1.0,,167.0,1.0,1.0,151.0,16.0,78.0,14.0,510.0,21.0,90.0,21.0,12.0,3.0,3.0,21.0,103.0,30.0,129.0,70.0,12.0,27.0,391.0,247.0,44.0,1006.0,357.0,1.0,98.0,371.0,10.0,5.0,3.0,10.0,1.0,20.0,32.0,790.0,12.0,124.0,20.0,13.0,58.0,,116.0,16.0,23.0,164.0,3.0,469.0,14.0,5.0,10.0,74.0,4.0,2.0,1.0,254.0,13.0,31.0,4.0,,119.0,148.0,18.0,,1.0,0.0,0.0,3.0,39.0,21.0,6.0,,1.0,6.0,1.0,12.0,3.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,Las Vegas Lights FC,817ltkyap93lk4mew1u7p8xk9,R. Edwards,Forward,44,,1.0,3.0,1.0,1.0,5.0,,,,14.0,,,17.0,1.0,9.0,,38.0,4.0,10.0,2.0,1.0,,,2.0,6.0,2.0,9.0,7.0,1.0,2.0,29.0,21.0,6.0,65.0,26.0,,7.0,27.0,,1.0,,1.0,,2.0,3.0,75.0,1.0,,2.0,,8.0,,18.0,2.0,3.0,17.0,,35.0,4.0,,10.0,7.0,,,,12.0,2.0,2.0,1.0,,9.0,16.0,1.0,,0.0,0.0,0.0,,1.0,1.0,,,,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,Las Vegas Lights FC,3kuft9ocsrjgrzf3tb4rmvip6,B. El-mesmari,Forward,7,9.0,7.0,,9.0,5.0,12.0,,1.0,,45.0,1.0,2.0,60.0,11.0,50.0,5.0,214.0,16.0,59.0,26.0,17.0,7.0,5.0,5.0,63.0,13.0,39.0,25.0,9.0,20.0,174.0,117.0,34.0,853.0,167.0,1.0,35.0,173.0,8.0,3.0,3.0,6.0,,1.0,23.0,380.0,17.0,64.0,14.0,15.0,23.0,1.0,42.0,4.0,10.0,86.0,7.0,205.0,3.0,,10.0,27.0,2.0,1.0,1.0,119.0,4.0,11.0,9.0,8.0,40.0,75.0,9.0,,0.0,1.0,1.0,1.0,5.0,2.0,4.0,,4.0,15.0,2.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,Las Vegas Lights FC,2axpdlm1cc3n8zi8rvwonjx90,M. Fall,Defender,5,4.0,3.0,15.0,7.0,4.0,4.0,4.0,18.0,,210.0,1.0,,228.0,27.0,11.0,,439.0,1.0,18.0,4.0,8.0,,,53.0,10.0,,67.0,15.0,8.0,13.0,358.0,93.0,2.0,636.0,350.0,,28.0,320.0,2.0,1.0,,2.0,38.0,38.0,14.0,547.0,8.0,89.0,14.0,2.0,54.0,,130.0,1.0,9.0,53.0,,431.0,3.0,1.0,10.0,35.0,20.0,1.0,,130.0,7.0,5.0,,,81.0,26.0,8.0,,0.0,0.0,0.0,,,,,4.0,,5.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,Las Vegas Lights FC,4w21suigchse7vkzgbl98dt61,M. Farfan,Defender,32,1.0,1.0,1.0,,,,,1.0,,11.0,,4.0,14.0,1.0,3.0,4.0,32.0,2.0,3.0,1.0,1.0,,,2.0,7.0,,5.0,5.0,1.0,,24.0,13.0,3.0,62.0,22.0,,6.0,23.0,,,,,1.0,1.0,,58.0,1.0,3.0,3.0,,4.0,,11.0,2.0,1.0,9.0,,30.0,,,10.0,6.0,1.0,,,14.0,1.0,2.0,,,8.0,8.0,,,0.0,0.0,0.0,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,Las Vegas Lights FC,8bnjioj1guv0abf5zdd21c2ui,J. Gaines,Defender,2,4.0,3.0,17.0,8.0,5.0,15.0,3.0,17.0,,148.0,1.0,2.0,180.0,16.0,47.0,2.0,382.0,13.0,55.0,21.0,12.0,2.0,2.0,27.0,90.0,14.0,52.0,74.0,12.0,21.0,320.0,138.0,26.0,1014.0,311.0,1.0,35.0,292.0,2.0,2.0,1.0,10.0,18.0,28.0,23.0,686.0,12.0,136.0,24.0,4.0,54.0,,8.0,22.0,36.0,137.0,7.0,371.0,5.0,,10.0,82.0,8.0,,1.0,142.0,26.0,16.0,14.0,,62.0,121.0,9.0,2.0,1.0,0.0,0.0,,,,,2.0,2.0,82.0,13.0,,,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
