liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels won,Total Clearances,Successful Passes Own Half,Successful Launches,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Passes Opposition Half,Interceptions,PutThrough/Blocked Distribution,Open Play Passes,Times Tackled,Total Fouls Conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Throw Ins to Own Player,Duels,Time Played,Rightside Passes,Total Tackles,Unsuccessful Crosses open play,Unsuccessful Corners into Box,Total Touches In Opposition Box,PutThrough/Blocked Distribution Won,Unsuccessful Launches,Total Passes,Successful Crosses open play,Substitute Off,Ground Duels,Shots Off Target (inc woodwork),Successful Dribbles,Aerial Duels,Goals Conceded,Corners Won,Total Losses Of Possession,GK Successful Distribution,Throw Ins to Opposition Player,Games Played,Ground Duels won,Unsuccessful Dribbles,Total Fouls Won,Blocks,Forward Passes,Unsuccessful Long Passes,Ground Duels lost,Tackles Lost,Assists (Intentional),Touches,Goals Conceded Inside Box,Duels lost,Total Shots,Unsuccessful Passes Own Half,Successful Short Passes,Unsuccessful Short Passes,Goals Conceded Outside Box,Backward Passes,Successful Long Passes,Yellow Cards,Key Passes (Attempt Assists),Recoveries,Corners Taken (incl short corners),Appearances,Tackles Won,Shots On Target ( inc goals ),Leftside Passes,Successful Open Play Passes,Aerial Duels lost,Successful Passes Opposition Half,Foul Attempted Tackle,Goal Assists,Duels won,Successful Crosses & Corners,Unsuccessful Crosses & Corners,Index,Starts,Home Goals,Away Goals,Winning Goal,Hit Woodwork,Headed Goals,Goals from Inside Box,Penalty Goals Conceded,Goals,Offsides,Blocked Shots,Right Foot Goals,Substitute On,Through balls,Fifty Fifty,Successful Fifty Fifty,Successful Lay-offs,Saves made - parried,Saves Made,Saves Made from Inside Box,Goalkeeper Smother,GK Unsuccessful Distribution,Catches,Saves Made from Outside Box,Successful Corners into Box,Handballs conceded,Red Cards - 2nd Yellow,Clean Sheets,Straight Red Cards,Own Goal Scored,Total Red Cards,Left Foot Goals,Unsuccessful lay-offs,Attempts from Set Pieces,Punches,Saves from Penalty,Penalties Faced,Penalties Saved,Last Man Tackle,Clearances Off the Line,Penalties Conceded,Second Goal Assists,Foul Won Penalty,Drops,Saves made - caught,Penalty Goals,Penalties Taken,Goals from Outside Box,Crosses not Claimed,Other Goals,Set Pieces Goals,Penalties Off Target
USA_USL_Championship,2022,Sacramento Republic FC,19addig7dyotjybbwgbjkft2h,L. Archimède,Forward,17,30.0,8.0,28.0,,62.0,58.0,3.0,15.0,138.0,18.0,46.0,89.0,1.0,186.0,1133.0,39.0,9.0,6.0,,80.0,10.0,,151.0,1.0,9.0,105.0,20.0,3.0,81.0,13.0,10.0,116.0,,,32.0,41.0,6.0,29.0,1.0,38.0,,64.0,1.0,2.0,341.0,13.0,115.0,37.0,10.0,89.0,62.0,,41.0,,3.0,7.0,18.0,,32.0,8.0,17.0,33.0,76.0,51.0,62.0,11.0,3.0,71.0,1.0,6.0,10.0,9.0,5.0,1.0,2.0,,,5.0,2.0,6.0,19.0,6.0,4.0,23.0,,1.0,1.0,7.0,,,,,,,,,1.0,1.0,,,,1.0,1.0,2.0,,,,,,,,,,3.0,,,2.0,2.0,1.0,,1.0,,
USA_USL_Championship,2022,Sacramento Republic FC,amqmqon7171ulckz522wp1atw,J. Bauer,Defender,22,26.0,33.0,271.0,2.0,70.0,44.0,16.0,10.0,464.0,2.0,7.0,405.0,4.0,79.0,803.0,101.0,17.0,1.0,,7.0,3.0,7.0,475.0,,,42.0,4.0,5.0,37.0,13.0,1.0,79.0,,,12.0,32.0,,10.0,3.0,212.0,24.0,10.0,3.0,,593.0,12.0,21.0,5.0,27.0,374.0,46.0,1.0,31.0,31.0,2.0,2.0,50.0,,12.0,14.0,1.0,131.0,394.0,11.0,134.0,3.0,,58.0,,1.0,10.0,8.0,0.0,0.0,0.0,,,,,,,1.0,,4.0,,,,1.0,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Sacramento Republic FC,8pr9136z7829j6g460p28tivp,D. Brown,Forward,26,2.0,1.0,19.0,,17.0,14.0,2.0,4.0,69.0,5.0,6.0,55.0,,35.0,386.0,17.0,2.0,,,22.0,1.0,1.0,72.0,,2.0,21.0,10.0,1.0,14.0,4.0,6.0,33.0,,,12.0,10.0,1.0,7.0,,15.0,4.0,11.0,,,124.0,3.0,23.0,13.0,3.0,54.0,13.0,1.0,23.0,1.0,1.0,4.0,14.0,,12.0,2.0,3.0,17.0,52.0,12.0,36.0,6.0,,12.0,,,10.0,3.0,1.0,0.0,1.0,3.0,,1.0,,1.0,3.0,3.0,,9.0,1.0,,,6.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Sacramento Republic FC,e4qmdsl4c7q79p01pggtwfpw5,D. Casey,Defender,5,44.0,69.0,798.0,10.0,243.0,185.0,15.0,24.0,1321.0,5.0,17.0,1128.0,14.0,164.0,2585.0,211.0,35.0,4.0,,32.0,9.0,33.0,1371.0,1.0,3.0,85.0,19.0,5.0,79.0,25.0,,267.0,,2.0,29.0,59.0,2.0,20.0,29.0,599.0,112.0,26.0,14.0,2.0,1656.0,22.0,61.0,26.0,62.0,1008.0,131.0,3.0,77.0,120.0,5.0,6.0,158.0,,29.0,21.0,7.0,484.0,1083.0,35.0,331.0,10.0,2.0,103.0,1.0,4.0,10.0,29.0,2.0,0.0,0.0,,,2.0,2.0,2.0,,3.0,1.0,,2.0,,,1.0,,,,,,,,,,,9.0,,,,1.0,,,,,,,,2.0,2.0,,,,,,,,,,,
USA_USL_Championship,2022,Sacramento Republic FC,7lzda1yh1eixs7rqn46y1ulpm,E. Cuello,Forward,11,21.0,9.0,92.0,,92.0,77.0,19.0,17.0,346.0,35.0,27.0,264.0,11.0,157.0,1069.0,58.0,27.0,7.0,2.0,38.0,7.0,,356.0,4.0,8.0,128.0,21.0,20.0,29.0,15.0,13.0,182.0,,2.0,22.0,56.0,20.0,9.0,,103.0,11.0,72.0,10.0,1.0,618.0,14.0,80.0,30.0,24.0,245.0,81.0,1.0,90.0,19.0,3.0,16.0,55.0,6.0,22.0,17.0,9.0,105.0,254.0,8.0,177.0,11.0,2.0,77.0,5.0,9.0,10.0,11.0,0.0,2.0,0.0,1.0,2.0,2.0,,2.0,1.0,13.0,,11.0,3.0,5.0,2.0,8.0,,,,,,,,1.0,1.0,,1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Sacramento Republic FC,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,Defender,4,61.0,67.0,549.0,14.0,172.0,112.0,48.0,15.0,935.0,5.0,19.0,795.0,6.0,162.0,1723.0,354.0,23.0,1.0,,9.0,7.0,30.0,967.0,,3.0,66.0,1.0,5.0,96.0,20.0,1.0,188.0,,,21.0,40.0,2.0,13.0,8.0,413.0,78.0,26.0,6.0,,1190.0,17.0,61.0,1.0,61.0,716.0,94.0,3.0,48.0,79.0,3.0,5.0,110.0,,21.0,17.0,,152.0,769.0,35.0,246.0,7.0,,101.0,,1.0,10.0,20.0,0.0,0.0,0.0,,,,2.0,,2.0,1.0,,1.0,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Sacramento Republic FC,bjdoqj8tsm1wlxiqaavduwo9h,C. Donovan,Defender,24,52.0,80.0,752.0,4.0,159.0,84.0,37.0,12.0,1061.0,5.0,17.0,934.0,4.0,170.0,2278.0,324.0,34.0,,,20.0,10.0,25.0,1093.0,,4.0,81.0,4.0,5.0,89.0,18.0,2.0,191.0,,1.0,29.0,51.0,2.0,12.0,21.0,389.0,67.0,30.0,10.0,,1365.0,17.0,67.0,6.0,75.0,879.0,92.0,1.0,45.0,55.0,2.0,3.0,147.0,,29.0,24.0,2.0,335.0,903.0,37.0,182.0,10.0,,103.0,,,10.0,26.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,3.0,1.0,3.0,,1.0,1.0,,,,,,,,,,1.0,,11.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Sacramento Republic FC,2054x8z63k74or3inr9sl0bu1,L. Fernandes,Midfielder,96,71.0,18.0,359.0,5.0,238.0,191.0,52.0,69.0,1032.0,21.0,49.0,820.0,4.0,384.0,2608.0,295.0,99.0,13.0,,33.0,44.0,10.0,1058.0,1.0,6.0,260.0,13.0,16.0,124.0,26.0,5.0,312.0,,,33.0,144.0,8.0,29.0,7.0,355.0,44.0,116.0,43.0,,1484.0,22.0,169.0,23.0,60.0,777.0,194.0,4.0,150.0,43.0,8.0,16.0,155.0,,33.0,56.0,10.0,258.0,794.0,53.0,462.0,40.0,1.0,215.0,1.0,13.0,10.0,28.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,13.0,,5.0,,6.0,3.0,13.0,,,,,,,,,,,7.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Sacramento Republic FC,d50x000h9o6i8kd8aihie4lx,M. Foster,Forward,99,5.0,1.0,56.0,,52.0,50.0,1.0,10.0,241.0,26.0,21.0,206.0,9.0,119.0,1113.0,65.0,8.0,7.0,1.0,69.0,5.0,2.0,258.0,3.0,14.0,89.0,13.0,10.0,30.0,10.0,12.0,128.0,,,26.0,39.0,13.0,21.0,,39.0,6.0,50.0,5.0,1.0,455.0,9.0,75.0,30.0,10.0,193.0,46.0,1.0,80.0,13.0,6.0,15.0,36.0,6.0,26.0,3.0,17.0,74.0,191.0,25.0,155.0,9.0,1.0,44.0,5.0,8.0,10.0,13.0,5.0,3.0,4.0,2.0,1.0,7.0,,8.0,7.0,5.0,5.0,13.0,2.0,,,8.0,,,,,,,,2.0,1.0,,,,,,2.0,1.0,,,,,,,,,,1.0,,,,1.0,1.0,,,,1.0
USA_USL_Championship,2022,Sacramento Republic FC,c99lp0arwv9nl5lbo0o0m6ehh,Keko Gontán,Forward,7,1.0,1.0,157.0,,144.0,164.0,13.0,42.0,580.0,65.0,40.0,459.0,18.0,265.0,1672.0,138.0,45.0,41.0,4.0,83.0,15.0,2.0,603.0,16.0,21.0,250.0,17.0,30.0,15.0,17.0,24.0,319.0,,1.0,31.0,114.0,37.0,39.0,1.0,177.0,22.0,136.0,14.0,4.0,1048.0,16.0,150.0,36.0,26.0,432.0,122.0,1.0,156.0,27.0,7.0,36.0,115.0,10.0,31.0,31.0,19.0,132.0,438.0,14.0,320.0,22.0,5.0,115.0,18.0,46.0,10.0,21.0,3.0,2.0,0.0,,,3.0,2.0,5.0,9.0,18.0,3.0,10.0,10.0,4.0,2.0,12.0,,,,,,,,2.0,4.0,,,,,,2.0,1.0,1.0,,,,,,,,,1.0,,,,,2.0,,,,
USA_USL_Championship,2022,Sacramento Republic FC,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,Defender,2,26.0,46.0,354.0,9.0,322.0,392.0,42.0,51.0,1039.0,44.0,25.0,739.0,233.0,241.0,2605.0,27.0,49.0,130.0,10.0,57.0,24.0,65.0,1061.0,39.0,8.0,184.0,23.0,12.0,57.0,29.0,24.0,638.0,,57.0,31.0,95.0,24.0,34.0,2.0,420.0,137.0,89.0,21.0,3.0,1970.0,25.0,120.0,32.0,79.0,648.0,185.0,4.0,231.0,91.0,7.0,46.0,133.0,22.0,31.0,28.0,9.0,383.0,723.0,31.0,439.0,12.0,3.0,121.0,54.0,149.0,10.0,29.0,1.0,0.0,0.0,2.0,,,2.0,1.0,6.0,9.0,,2.0,3.0,,,,,,,,,,,9.0,,,6.0,,,,1.0,,3.0,,,,,,,1.0,,,,,,,1.0,,,,
USA_USL_Championship,2022,Sacramento Republic FC,cnh6nswy2vrnppeqcl9fro48a,R. Jauregui,Midfielder,34,6.0,1.0,71.0,,38.0,30.0,6.0,12.0,170.0,6.0,6.0,135.0,3.0,48.0,517.0,50.0,6.0,7.0,,19.0,8.0,2.0,173.0,,5.0,36.0,6.0,4.0,12.0,5.0,4.0,68.0,,,12.0,18.0,4.0,8.0,,47.0,8.0,18.0,3.0,,265.0,5.0,24.0,9.0,15.0,130.0,30.0,,47.0,5.0,1.0,1.0,21.0,,12.0,3.0,3.0,29.0,132.0,6.0,64.0,3.0,,24.0,,7.0,10.0,6.0,1.0,0.0,0.0,1.0,,,,1.0,1.0,4.0,1.0,6.0,,,,5.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
USA_USL_Championship,2022,Sacramento Republic FC,8r0uyu11pehylcwdqjlfqqi8l,M. LaGrassa,Midfielder,20,22.0,23.0,428.0,4.0,224.0,163.0,37.0,40.0,1056.0,11.0,22.0,858.0,3.0,204.0,2097.0,305.0,67.0,7.0,,14.0,22.0,14.0,1082.0,2.0,12.0,163.0,8.0,5.0,41.0,24.0,1.0,276.0,,,31.0,98.0,6.0,26.0,12.0,392.0,58.0,65.0,27.0,,1394.0,22.0,84.0,12.0,68.0,782.0,166.0,2.0,121.0,76.0,5.0,19.0,174.0,,31.0,40.0,4.0,264.0,833.0,19.0,432.0,14.0,,120.0,2.0,7.0,10.0,25.0,2.0,1.0,0.0,,,1.0,2.0,3.0,1.0,4.0,2.0,6.0,1.0,3.0,2.0,2.0,,,,,,,,,1.0,,5.0,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,
