liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Penalties Conceded,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Short Passes,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Total Fouls Won,Aerial Duels won,Duels,Total Clearances,Games Played,Ground Duels lost,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Unsuccessful Crosses open play,Successful Lay-offs,Corners Won,Yellow Cards,Penalty Goals Conceded,Successful Dribbles,Goals Conceded Inside Box,Shots On Target ( inc goals ),Successful Long Passes,Unsuccessful Dribbles,Goals Conceded,Unsuccessful Crosses & Corners,Hit Woodwork,Leftside Passes,Clean Sheets,Substitute On,Blocks,Saves Made,GK Successful Distribution,Successful Launches,Punches,Penalties Saved,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves from Penalty,GK Unsuccessful Distribution,Offsides,Throw Ins to Own Player,Successful Crosses & Corners,Throw Ins to Opposition Player,Successful Crosses open play,Blocked Shots,Corners Taken (incl short corners),Unsuccessful Corners into Box,Attempts from Set Pieces,Successful Corners into Box,Goals Conceded Outside Box,Handballs conceded,Assists (Intentional),Goal Assists,Through balls,Goals,Headed Goals,Clearances Off the Line,Goals from Inside Box,Right Foot Goals,Goals from Outside Box,Left Foot Goals,Catches,Saves made - caught,Unsuccessful lay-offs,Second Goal Assists,Goalkeeper Smother,Drops,Foul Won Penalty,Set Pieces Goals,Penalties Taken,Penalty Goals,Last Man Tackle,Own Goal Scored,Penalties Off Target,Total Red Cards,Straight Red Cards
Concacaf_Concacaf_Champions_Cup,2019,CD Marathón,2ab9n9o2yymwfv8s19kk0q3md,Y. Arboleda,Forward,27,148.0,,31.0,4.0,12.0,1.0,3.0,,1.0,10.0,22.0,6.0,,16.0,37.0,1.0,3.0,16.0,3.0,19.0,10.0,1.0,17.0,3.0,2.0,1.0,2.0,51.0,2.0,1.0,5.0,15.0,8.0,27.0,8.0,1.0,5.0,20.0,,2.0,2.0,13.0,18.0,15.0,,12.0,,1.0,3.0,,,2.0,1.0,,2.0,7.0,2.0,2.0,,9.0,,,8.0,,,,,,1.0,,,,,,,,,1.0,1.0,,,,2.0,,,,,2.0,1.0,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,CD Marathón,8q4u987w1bcwte71g9ret6dwp,A. Banegas,Midfielder,16,180.0,,55.0,8.0,13.0,,8.0,1.0,2.0,1.0,26.0,27.0,5.0,11.0,58.0,,8.0,35.0,2.0,19.0,10.0,,20.0,16.0,2.0,1.0,2.0,81.0,2.0,8.0,24.0,31.0,,17.0,7.0,2.0,,25.0,2.0,2.0,17.0,38.0,39.0,1.0,4.0,18.0,1.0,1.0,7.0,1.0,,1.0,2.0,1.0,,9.0,,4.0,2.0,11.0,3.0,,9.0,,,,,,2.0,,,,,,,,,,,1.0,,,1.0,3.0,2.0,,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,CD Marathón,xw640w2ppib18hdzebrst7th,B. Barrios,Defender,2,180.0,1.0,44.0,2.0,16.0,3.0,4.0,,,3.0,30.0,13.0,7.0,12.0,45.0,,4.0,25.0,,16.0,1.0,,7.0,10.0,2.0,2.0,9.0,86.0,2.0,2.0,17.0,29.0,,1.0,13.0,,5.0,25.0,5.0,2.0,9.0,28.0,29.0,8.0,6.0,12.0,1.0,3.0,8.0,,,,1.0,1.0,1.0,9.0,,4.0,,11.0,,,13.0,,,,,,2.0,,,,,,,,,,6.0,,8.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,CD Marathón,dupz3if203ps905b74yk7ono5,J. Bodden,Goalkeeper,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,CD Marathón,39sx731u7gxopgif4sbw2d9sl,C. Costly,Forward,13,45.0,,16.0,3.0,8.0,,1.0,,,,8.0,3.0,,6.0,18.0,,1.0,10.0,,7.0,6.0,,7.0,2.0,,2.0,,22.0,1.0,,3.0,2.0,3.0,67.0,6.0,2.0,4.0,7.0,,1.0,1.0,9.0,11.0,4.0,,1.0,,,2.0,,,,,,,2.0,,1.0,,3.0,,,7.0,,1.0,,,,,,,,,,,,,3.0,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,CD Marathón,1c9p2syc2wu53rocdxg1j02qd,S. Córdova,Defender,3,180.0,,42.0,4.0,16.0,3.0,7.0,1.0,,4.0,20.0,12.0,6.0,7.0,42.0,,1.0,22.0,1.0,14.0,6.0,1.0,11.0,9.0,2.0,1.0,3.0,72.0,2.0,1.0,11.0,25.0,2.0,9.0,14.0,1.0,8.0,23.0,4.0,2.0,5.0,28.0,28.0,12.0,6.0,9.0,,5.0,6.0,,,,1.0,1.0,,9.0,1.0,6.0,,11.0,,,7.0,,,,,,4.0,,,,,,,,,,5.0,,4.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,CD Marathón,azxnfh4dv4ylvbbb744fkiwgl,C. Discua,Midfielder,7,135.0,,43.0,8.0,27.0,,3.0,,1.0,2.0,21.0,12.0,1.0,4.0,45.0,1.0,1.0,34.0,1.0,7.0,12.0,1.0,14.0,12.0,2.0,,,70.0,2.0,1.0,7.0,16.0,2.0,19.0,3.0,1.0,,9.0,1.0,2.0,4.0,36.0,38.0,2.0,1.0,6.0,,,3.0,4.0,,,,,1.0,7.0,,4.0,1.0,9.0,7.0,,9.0,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,3.0,2.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,CD Marathón,586c2s8ikqy4lah3vk0booxqt,K. Espinoza,Midfielder,15,90.0,,21.0,,9.0,1.0,3.0,,,,12.0,6.0,5.0,3.0,21.0,,,15.0,,6.0,8.0,,5.0,4.0,1.0,,1.0,42.0,1.0,,11.0,8.0,,40.0,8.0,1.0,1.0,12.0,1.0,1.0,4.0,15.0,15.0,1.0,5.0,4.0,,,7.0,,,,,1.0,1.0,5.0,,,1.0,5.0,,,5.0,,,1.0,,,,,,,,,,,,,5.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,CD Marathón,6nyawn7grqt36hwlwwoxnrsnp,Caue Fernandes,Defender,4,90.0,,12.0,,1.0,1.0,4.0,1.0,,5.0,9.0,4.0,1.0,4.0,13.0,,3.0,5.0,,8.0,4.0,,4.0,5.0,1.0,3.0,4.0,26.0,1.0,1.0,5.0,6.0,,1.0,4.0,,3.0,13.0,6.0,1.0,4.0,5.0,5.0,8.0,,9.0,1.0,1.0,1.0,,,,,,,4.0,,,,6.0,,,3.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,CD Marathón,d2pn7v26p6ylmq6hw520b3nit,M. Flores,Midfielder,23,34.0,,6.0,2.0,1.0,,,,,,4.0,1.0,,4.0,6.0,1.0,1.0,2.0,,4.0,,,2.0,,1.0,1.0,2.0,7.0,1.0,1.0,1.0,3.0,,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,,1.0,,,,,,,1.0,,,1.0,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
