root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Open Play Passes,Corners Won,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Throw Ins to Opposition Player,Recoveries,Starts,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Index,Duels won,Successful Long Passes,Aerial Duels won,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Tackles Won,Duels lost,Interceptions,Ground Duels won,Substitute On,Blocks,Successful Lay-offs,Goals,Successful Crosses & Corners,Yellow Cards,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Successful Dribbles,Total Shots,Successful Corners into Box,Blocked Shots,PutThrough/Blocked Distribution,Corners Taken (incl short corners),Goals from Outside Box,Total Touches In Opposition Box,Shots On Target ( inc goals ),Attempts from Set Pieces,Total Fouls Won,Unsuccessful Dribbles,Left Foot Goals,Unsuccessful Corners into Box,Handballs conceded,Assists (Intentional),Goal Assists,Through balls,Tackles Lost,Shots Off Target (inc woodwork),Substitute Off,Saves Made,GK Successful Distribution,Successful Launches,Punches,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Saves made - caught,GK Unsuccessful Distribution,Offsides,Unsuccessful lay-offs,Successful Crosses open play,Goals from Inside Box,Right Foot Goals,Other Goals,Clearances Off the Line,Hit Woodwork,Headed Goals,Penalties Taken,Goalkeeper Smother,Penalty Goals Conceded,Crosses not Claimed,Penalties Saved,Penalties Faced,Saves from Penalty,Penalties Conceded,Total Red Cards,Straight Red Cards,Set Pieces Goals,Penalty Goals,Red Cards - 2nd Yellow,Own Goal Scored,Second Goal Assists,Foul Won Penalty
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,United States,United_States,6k22ppzw6wv0c4gskzxk28fyt,K. Acosta,Midfielder,0,3.0,311.0,1.0,163.0,1.0,33.0,82.0,1.0,8.0,2.0,55.0,63.0,6.0,20.0,172.0,7.0,132.0,2.0,28.0,42.0,3.0,42.0,,10.0,4.0,2.0,231.0,5.0,5.0,25.0,49.0,10.0,14.0,12.0,3.0,30.0,1.0,2.0,16.0,5.0,14.0,48.0,137.0,144.0,5.0,,4.0,16.0,4.0,11.0,1.0,,9.0,,1.0,1.0,2.0,,1.0,6.0,,1.0,4.0,13.0,,6.0,3.0,,4.0,1.0,,10.0,,,,,2.0,3.0,3.0,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,United States,United_States,4695nvcz8lcrklltxvalcizmd,J. Agudelo,Forward,0,2.0,131.0,,48.0,4.0,17.0,29.0,1.0,1.0,2.0,25.0,8.0,4.0,11.0,49.0,7.0,37.0,1.0,12.0,7.0,3.0,14.0,,9.0,1.0,,81.0,3.0,4.0,24.0,14.0,10.0,13.0,,2.0,28.0,,2.0,2.0,3.0,13.0,11.0,36.0,37.0,4.0,,3.0,15.0,1.0,11.0,2.0,,1.0,,,,,1.0,4.0,2.0,,2.0,2.0,,,12.0,,,3.0,3.0,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,United States,United_States,cvz7rxusmcxxv17fij7dxx6mt,J. Altidore,Forward,0,,263.0,2.0,79.0,,25.0,50.0,1.0,1.0,1.0,30.0,12.0,,19.0,82.0,8.0,58.0,1.0,20.0,20.0,5.0,18.0,,5.0,3.0,2.0,112.0,3.0,1.0,19.0,16.0,10.0,9.0,4.0,2.0,22.0,1.0,1.0,,3.0,12.0,21.0,59.0,62.0,3.0,1.0,,13.0,,7.0,,,7.0,2.0,,1.0,1.0,,,7.0,,,4.0,,1.0,11.0,7.0,1.0,7.0,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,United States,United_States,6glxg9gvqn1uc1jmwisnml68l,P. Arriola,Midfielder,0,12.0,309.0,4.0,84.0,5.0,23.0,45.0,2.0,3.0,12.0,55.0,18.0,9.0,21.0,85.0,8.0,59.0,1.0,24.0,8.0,3.0,32.0,,9.0,4.0,4.0,160.0,5.0,7.0,35.0,17.0,10.0,22.0,2.0,5.0,52.0,2.0,2.0,12.0,5.0,18.0,37.0,60.0,61.0,17.0,,5.0,30.0,2.0,17.0,1.0,,5.0,,2.0,,2.0,1.0,1.0,6.0,,4.0,5.0,,,13.0,3.0,,8.0,5.0,,,1.0,,,,4.0,3.0,4.0,,,1.0,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,United States,United_States,6761vkpm5baaimcyxq3y5r2z9,A. Bedoya,Midfielder,0,,203.0,2.0,92.0,4.0,21.0,52.0,2.0,7.0,4.0,29.0,23.0,4.0,12.0,94.0,4.0,71.0,2.0,19.0,15.0,,16.0,1.0,16.0,2.0,3.0,130.0,3.0,2.0,18.0,20.0,10.0,8.0,4.0,1.0,23.0,,3.0,,3.0,11.0,38.0,73.0,75.0,5.0,1.0,3.0,15.0,5.0,7.0,1.0,,4.0,,,,,1.0,2.0,2.0,,3.0,,,,8.0,,,1.0,3.0,,,,2.0,2.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,United States,United_States,3zvj76iwkxqp853t8sjt58t1,M. Besler,Defender,0,1.0,360.0,1.0,270.0,,13.0,58.0,8.0,23.0,4.0,50.0,169.0,4.0,24.0,274.0,5.0,192.0,2.0,47.0,106.0,,35.0,,25.0,4.0,13.0,320.0,4.0,1.0,11.0,100.0,10.0,18.0,35.0,11.0,26.0,17.0,2.0,1.0,4.0,4.0,55.0,224.0,227.0,15.0,2.0,3.0,8.0,8.0,7.0,,,,,,,1.0,,,3.0,,,1.0,,,5.0,1.0,,3.0,,,,1.0,,,,1.0,2.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,United States,United_States,2c8lm8pc33blr2596jt0fxkgl,M. Bradley,Midfielder,0,,270.0,,202.0,2.0,27.0,116.0,,10.0,,42.0,96.0,3.0,15.0,229.0,2.0,185.0,1.0,25.0,71.0,5.0,39.0,,16.0,3.0,1.0,271.0,3.0,2.0,13.0,78.0,10.0,8.0,19.0,,13.0,3.0,1.0,15.0,3.0,5.0,53.0,181.0,204.0,,2.0,2.0,5.0,2.0,8.0,,1.0,1.0,,8.0,,1.0,,2.0,,6.0,,2.0,13.0,,2.0,,,3.0,1.0,,5.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,United States,United_States,c1pfk47z2ozitpqhxmbe98jbp,Joe Corona,Midfielder,0,1.0,127.0,1.0,52.0,,10.0,31.0,,2.0,4.0,28.0,12.0,,11.0,55.0,1.0,41.0,1.0,13.0,17.0,1.0,15.0,,11.0,2.0,3.0,83.0,2.0,,9.0,16.0,10.0,3.0,1.0,1.0,14.0,,1.0,5.0,2.0,7.0,12.0,40.0,42.0,5.0,,,11.0,2.0,2.0,,,1.0,1.0,1.0,1.0,2.0,,1.0,2.0,,,2.0,6.0,,4.0,2.0,,1.0,1.0,,4.0,,,,,,,2.0,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,United States,United_States,1l550ygo81yhbyuecd36rx711,C. Dempsey,Forward,0,,149.0,,47.0,1.0,14.0,27.0,,1.0,,27.0,11.0,,9.0,48.0,2.0,38.0,,10.0,13.0,1.0,9.0,,5.0,1.0,1.0,83.0,3.0,,16.0,8.0,10.0,9.0,,2.0,18.0,1.0,,,3.0,9.0,13.0,37.0,38.0,2.0,1.0,,9.0,,7.0,2.0,,5.0,1.0,,,,,4.0,5.0,,1.0,,,1.0,11.0,5.0,2.0,3.0,2.0,,,,2.0,3.0,1.0,,,,,,,,,,,,,,,,2.0,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,United States,United_States,4e3ftvuylhjgw7bxo9dljlo7p,D. Dwyer,Forward,0,,164.0,,23.0,3.0,8.0,15.0,,,5.0,18.0,4.0,1.0,7.0,26.0,4.0,19.0,1.0,7.0,6.0,,7.0,,4.0,2.0,,54.0,2.0,2.0,17.0,3.0,10.0,8.0,,1.0,23.0,1.0,1.0,,2.0,10.0,9.0,16.0,19.0,6.0,,1.0,15.0,,7.0,,1.0,1.0,1.0,,,,,,3.0,,3.0,2.0,,,10.0,2.0,,6.0,5.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,3.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,United States,United_States,83fa3xeia5zzfl19tk08vy3f9,J. Gonzalez,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,United States,United_States,5ywmuj75fpflsqyne41dsgpg5,O. González,Defender,0,,450.0,1.0,254.0,,12.0,54.0,10.0,20.0,5.0,42.0,165.0,6.0,22.0,261.0,4.0,194.0,3.0,42.0,37.0,2.0,26.0,,16.0,5.0,16.0,309.0,5.0,1.0,15.0,104.0,10.0,16.0,25.0,6.0,26.0,19.0,4.0,,5.0,5.0,108.0,213.0,219.0,11.0,2.0,4.0,10.0,9.0,10.0,,1.0,,2.0,,1.0,,1.0,1.0,4.0,,1.0,3.0,,,7.0,2.0,,3.0,,1.0,,,,,,2.0,2.0,,,,3.0,,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,United States,United_States,26r7731d42flwc6ikxb90jxlh,B. Guzan,Goalkeeper,0,,180.0,,23.0,,,8.0,8.0,16.0,,16.0,21.0,,,45.0,,16.0,2.0,16.0,2.0,,13.0,,18.0,2.0,3.0,62.0,2.0,,,39.0,10.0,,13.0,,,,3.0,,2.0,,4.0,18.0,29.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,8.0,14.0,9.0,,,,4.0,2.0,4.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,United States,United_States,9q3w4j10qfsq94svbmyxa879x,B. Hamid,Goalkeeper,0,,90.0,,17.0,,,2.0,4.0,4.0,,4.0,19.0,,,25.0,,18.0,,4.0,5.0,,4.0,,6.0,1.0,,33.0,1.0,,,11.0,10.0,,3.0,,,1.0,,,1.0,,9.0,13.0,21.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,8.0,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,United States,United_States,cmz985xi3gvv1mdwb10r5ijmd,M. Hedges,Defender,0,,180.0,,85.0,,3.0,19.0,7.0,12.0,3.0,21.0,50.0,4.0,7.0,88.0,5.0,60.0,1.0,19.0,26.0,1.0,14.0,,9.0,2.0,5.0,103.0,2.0,1.0,12.0,39.0,10.0,8.0,9.0,3.0,18.0,1.0,2.0,,2.0,7.0,20.0,66.0,69.0,6.0,1.0,2.0,10.0,6.0,5.0,,,1.0,,,,,1.0,,1.0,,,1.0,,,4.0,,,1.0,,,,,,,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,United States,United_States,89lallj6tfsq8oipln6hgglhx,T. Howard,Goalkeeper,0,,270.0,,31.0,,,13.0,13.0,21.0,,22.0,32.0,1.0,1.0,67.0,,26.0,1.0,22.0,11.0,,17.0,,23.0,3.0,5.0,95.0,3.0,,1.0,43.0,10.0,3.0,19.0,2.0,3.0,1.0,1.0,,3.0,,13.0,22.0,45.0,2.0,2.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,4.0,30.0,10.0,,,1.0,1.0,1.0,3.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,United States,United_States,4249onic3pa4kkqg7v00ro3x1,S. Johnson,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,United States,United_States,dho353tzm22mp8jaryr51yxud,E. Lichaj,Defender,0,2.0,180.0,16.0,70.0,1.0,13.0,23.0,3.0,6.0,2.0,21.0,35.0,3.0,9.0,73.0,4.0,51.0,1.0,15.0,3.0,,9.0,2.0,7.0,2.0,8.0,119.0,2.0,3.0,18.0,31.0,10.0,13.0,7.0,1.0,21.0,6.0,2.0,2.0,2.0,6.0,26.0,55.0,58.0,3.0,1.0,3.0,8.0,3.0,12.0,,1.0,,1.0,,,1.0,1.0,2.0,1.0,,,2.0,,,2.0,1.0,,7.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,United States,United_States,2m4iwb3oo5zzfbxrua7ver3kl,D. McCarty,Midfielder,0,2.0,190.0,,128.0,,9.0,67.0,1.0,4.0,2.0,24.0,51.0,7.0,12.0,134.0,1.0,105.0,1.0,16.0,43.0,4.0,14.0,,20.0,2.0,4.0,157.0,5.0,1.0,20.0,50.0,10.0,14.0,13.0,3.0,25.0,,1.0,2.0,5.0,9.0,32.0,112.0,118.0,5.0,1.0,6.0,11.0,3.0,11.0,3.0,,2.0,,,,,,1.0,,,,,,,,,,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,United States,United_States,6tqzlat0ogqxxqt0vst8nn5xx,M. Miazga,Defender,0,,90.0,,35.0,,2.0,9.0,,2.0,1.0,6.0,22.0,,4.0,37.0,,26.0,,6.0,6.0,,3.0,,3.0,1.0,3.0,42.0,1.0,,1.0,13.0,10.0,4.0,5.0,4.0,6.0,3.0,,,1.0,1.0,16.0,29.0,31.0,5.0,1.0,,2.0,1.0,,,,,1.0,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,United States,United_States,5vsdc384lgj2t43i6t5ogur4l,J. Morris,Forward,0,2.0,323.0,1.0,101.0,1.0,24.0,62.0,1.0,2.0,3.0,38.0,17.0,,21.0,101.0,4.0,74.0,2.0,23.0,22.0,8.0,22.0,,16.0,3.0,3.0,140.0,6.0,2.0,17.0,29.0,10.0,10.0,4.0,6.0,26.0,1.0,3.0,2.0,6.0,13.0,26.0,78.0,78.0,9.0,1.0,,16.0,1.0,4.0,3.0,,2.0,3.0,1.0,,1.0,1.0,1.0,11.0,,,4.0,,,22.0,8.0,,3.0,4.0,1.0,,1.0,,,,,3.0,,,,,,,,,,,,,3.0,,1.0,3.0,2.0,,,1.0,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,United States,United_States,b7xpyb832znharyanthhks91x,J. Morrow,Defender,0,3.0,180.0,20.0,106.0,1.0,16.0,48.0,2.0,6.0,2.0,36.0,39.0,2.0,16.0,108.0,2.0,85.0,1.0,22.0,38.0,2.0,20.0,7.0,12.0,2.0,5.0,165.0,2.0,2.0,16.0,51.0,10.0,11.0,1.0,2.0,20.0,4.0,2.0,3.0,2.0,7.0,3.0,85.0,86.0,4.0,1.0,2.0,9.0,6.0,9.0,,2.0,,,1.0,1.0,,1.0,1.0,,,,4.0,,,,,,6.0,3.0,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,United States,United_States,d38mrccgoud3qomh3supk202d,D. Nagbe,Midfielder,0,,266.0,,180.0,,48.0,101.0,,1.0,3.0,29.0,58.0,3.0,22.0,182.0,1.0,155.0,1.0,23.0,47.0,2.0,20.0,,25.0,3.0,3.0,216.0,3.0,1.0,29.0,49.0,10.0,25.0,4.0,,32.0,,1.0,,3.0,4.0,38.0,157.0,159.0,3.0,1.0,3.0,7.0,,25.0,,,4.0,,,1.0,,,7.0,2.0,,1.0,2.0,,,6.0,,,15.0,1.0,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,United States,United_States,erg5221cj47yu7qfdenzkuuad,C. Pontius,Midfielder,0,2.0,110.0,4.0,40.0,1.0,14.0,21.0,,2.0,1.0,22.0,10.0,3.0,9.0,41.0,5.0,30.0,1.0,11.0,8.0,2.0,10.0,2.0,11.0,1.0,3.0,68.0,3.0,3.0,12.0,11.0,10.0,15.0,,11.0,24.0,1.0,1.0,2.0,3.0,8.0,8.0,29.0,30.0,12.0,1.0,2.0,9.0,1.0,4.0,2.0,,1.0,,1.0,,2.0,,1.0,1.0,,,3.0,,,6.0,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,United States,United_States,1n0l8r7kj88y4k7tfaolsrkkp,C. Roldan,Midfielder,0,,90.0,,50.0,,12.0,27.0,,2.0,1.0,7.0,22.0,5.0,3.0,52.0,1.0,44.0,1.0,5.0,10.0,,5.0,,3.0,1.0,,64.0,1.0,1.0,8.0,14.0,10.0,6.0,3.0,1.0,10.0,,2.0,,1.0,3.0,16.0,45.0,47.0,2.0,,5.0,4.0,1.0,5.0,,,,,2.0,,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
