liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels won,Total Clearances,Successful Passes Own Half,Successful Launches,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Passes Opposition Half,Interceptions,PutThrough/Blocked Distribution,Open Play Passes,Times Tackled,Total Fouls Conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Throw Ins to Own Player,Duels,Time Played,Rightside Passes,Total Tackles,Unsuccessful Crosses open play,Unsuccessful Corners into Box,Total Touches In Opposition Box,PutThrough/Blocked Distribution Won,Unsuccessful Launches,Total Passes,Successful Crosses open play,Substitute Off,Ground Duels,Shots Off Target (inc woodwork),Successful Dribbles,Aerial Duels,Goals Conceded,Corners Won,Total Losses Of Possession,GK Successful Distribution,Throw Ins to Opposition Player,Games Played,Ground Duels won,Unsuccessful Dribbles,Total Fouls Won,Blocks,Forward Passes,Unsuccessful Long Passes,Ground Duels lost,Tackles Lost,Assists (Intentional),Touches,Goals Conceded Inside Box,Duels lost,Total Shots,Unsuccessful Passes Own Half,Successful Short Passes,Unsuccessful Short Passes,Goals Conceded Outside Box,Backward Passes,Successful Long Passes,Yellow Cards,Key Passes (Attempt Assists),Recoveries,Corners Taken (incl short corners),Appearances,Tackles Won,Shots On Target ( inc goals ),Leftside Passes,Successful Open Play Passes,Aerial Duels lost,Successful Passes Opposition Half,Foul Attempted Tackle,Goal Assists,Duels won,Successful Crosses & Corners,Unsuccessful Crosses & Corners,Index,Starts,Home Goals,Away Goals,Winning Goal,Hit Woodwork,Headed Goals,Goals from Inside Box,Penalty Goals Conceded,Goals,Offsides,Blocked Shots,Right Foot Goals,Substitute On,Through balls,Fifty Fifty,Successful Fifty Fifty,Successful Lay-offs,Saves made - parried,Saves Made,Saves Made from Inside Box,Goalkeeper Smother,GK Unsuccessful Distribution,Catches,Saves Made from Outside Box,Successful Corners into Box,Handballs conceded,Red Cards - 2nd Yellow,Clean Sheets,Straight Red Cards,Own Goal Scored,Total Red Cards,Left Foot Goals,Unsuccessful lay-offs,Attempts from Set Pieces,Punches,Saves from Penalty,Penalties Faced,Penalties Saved,Last Man Tackle,Clearances Off the Line,Penalties Conceded,Second Goal Assists,Foul Won Penalty,Drops,Saves made - caught,Penalty Goals,Penalties Taken,Goals from Outside Box,Crosses not Claimed,Other Goals,Set Pieces Goals,Penalties Off Target
USA_USL_Championship,2022,San Antonio FC,ele211kdmv943iesjw4fp5rs9,S. Abdul-Salaam,Defender,7,7.0,9.0,36.0,,50.0,44.0,17.0,8.0,127.0,1.0,11.0,78.0,23.0,49.0,555.0,15.0,13.0,7.0,,3.0,4.0,9.0,128.0,,6.0,36.0,1.0,,13.0,4.0,,97.0,,37.0,12.0,16.0,1.0,3.0,1.0,63.0,19.0,20.0,6.0,,260.0,2.0,26.0,2.0,13.0,73.0,31.0,2.0,11.0,5.0,2.0,1.0,33.0,1.0,12.0,7.0,1.0,39.0,77.0,6.0,43.0,5.0,,23.0,1.0,7.0,10.0,8.0,0.0,1.0,1.0,,,1.0,,1.0,1.0,,1.0,4.0,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,San Antonio FC,dgh6idc2klgsxuv6t1qq745p1,M. Abu,Midfielder,25,28.0,21.0,294.0,7.0,252.0,286.0,35.0,34.0,977.0,30.0,38.0,831.0,1.0,226.0,2487.0,220.0,53.0,16.0,43.0,3.0,21.0,20.0,1083.0,5.0,4.0,172.0,6.0,13.0,54.0,18.0,9.0,417.0,,,30.0,87.0,8.0,21.0,2.0,485.0,87.0,85.0,17.0,6.0,1532.0,16.0,111.0,8.0,55.0,747.0,165.0,2.0,124.0,84.0,6.0,50.0,236.0,90.0,30.0,36.0,2.0,254.0,753.0,26.0,591.0,22.0,6.0,115.0,54.0,89.0,10.0,27.0,,,0.0,,,,,,,5.0,,3.0,4.0,,,1.0,,,,,,,,41.0,3.0,,13.0,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,
USA_USL_Championship,2022,San Antonio FC,cgay77hw96w3z8ooc3pfnlbvu,S. Adeniran,Forward,14,43.0,5.0,25.0,,116.0,127.0,,28.0,258.0,92.0,21.0,149.0,7.0,296.0,1814.0,62.0,19.0,23.0,,127.0,17.0,1.0,265.0,5.0,12.0,199.0,27.0,37.0,97.0,11.0,23.0,328.0,,2.0,23.0,72.0,48.0,16.0,1.0,86.0,10.0,127.0,11.0,,713.0,9.0,181.0,66.0,12.0,143.0,106.0,2.0,50.0,6.0,4.0,18.0,66.0,2.0,23.0,8.0,39.0,67.0,142.0,54.0,131.0,14.0,2.0,115.0,7.0,23.0,10.0,21.0,9.0,3.0,7.0,3.0,1.0,11.0,,12.0,20.0,15.0,1.0,2.0,3.0,,,4.0,,,,,,,,2.0,,,4.0,,,,9.0,2.0,1.0,,,,,,,,,,,,,,1.0,,1.0,,
USA_USL_Championship,2022,San Antonio FC,3c47mqf0vorrfrigxmqqhwqac,J. Ayimbila,Defender,17,2.0,2.0,18.0,1.0,19.0,15.0,1.0,4.0,47.0,5.0,3.0,28.0,11.0,18.0,121.0,14.0,4.0,1.0,,3.0,2.0,1.0,47.0,,1.0,16.0,,2.0,2.0,2.0,3.0,40.0,,11.0,8.0,7.0,1.0,1.0,,20.0,3.0,9.0,1.0,,94.0,2.0,9.0,1.0,5.0,25.0,16.0,,11.0,3.0,1.0,,21.0,,8.0,3.0,1.0,2.0,28.0,,10.0,3.0,,9.0,,1.0,10.0,1.0,1.0,0.0,0.0,,,1.0,1.0,1.0,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
USA_USL_Championship,2022,San Antonio FC,3pdvtrto3y3du3uw3tl41tp05,I. Bailone,Forward,20,44.0,8.0,24.0,,102.0,95.0,2.0,13.0,218.0,15.0,11.0,117.0,1.0,147.0,824.0,57.0,4.0,8.0,,44.0,3.0,4.0,219.0,,6.0,63.0,7.0,6.0,84.0,6.0,5.0,155.0,,,25.0,33.0,6.0,23.0,1.0,71.0,8.0,30.0,1.0,,360.0,5.0,70.0,19.0,15.0,112.0,94.0,1.0,42.0,5.0,2.0,9.0,36.0,,25.0,3.0,12.0,49.0,116.0,40.0,93.0,5.0,1.0,77.0,,8.0,10.0,6.0,5.0,1.0,1.0,1.0,4.0,6.0,1.0,6.0,2.0,6.0,,19.0,,,,6.0,,,,,,,,,1.0,,1.0,,,,2.0,4.0,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,San Antonio FC,b7pzjfl5fuvivmc2x9defzfmx,D. Beckford,Forward,8,,1.0,9.0,,33.0,42.0,4.0,10.0,102.0,34.0,12.0,71.0,4.0,96.0,527.0,30.0,8.0,13.0,,39.0,5.0,2.0,104.0,,4.0,85.0,8.0,18.0,11.0,5.0,8.0,105.0,,,14.0,32.0,16.0,6.0,,35.0,5.0,53.0,7.0,,261.0,5.0,64.0,16.0,4.0,67.0,28.0,,16.0,4.0,3.0,7.0,31.0,,14.0,1.0,8.0,23.0,69.0,11.0,62.0,7.0,,32.0,,13.0,10.0,5.0,0.0,1.0,1.0,,,1.0,,1.0,7.0,7.0,1.0,9.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,San Antonio FC,av7kw556sacp0tjwuapud68d1,C. Bonilla,Goalkeeper,23,1.0,2.0,19.0,6.0,30.0,28.0,,,13.0,,,36.0,,3.0,270.0,6.0,,,,,,13.0,66.0,,,1.0,,,2.0,2.0,,31.0,23.0,,3.0,1.0,,2.0,,53.0,30.0,,,,87.0,2.0,1.0,,2.0,13.0,,,,23.0,,,20.0,,3.0,,,7.0,7.0,1.0,17.0,,,2.0,,,10.0,3.0,,,0.0,,,,,,,,,,,,,,4.0,9.0,8.0,1.0,11.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,San Antonio FC,2sclkebjlfc1hd2lar1ox7xm,J. Bosshardt,Goalkeeper,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,San Antonio FC,7gmr158kf2dqf7f2bqmg0n9pl,M. Cardone,Goalkeeper,37,,,,,3.0,3.0,,,1.0,,,1.0,,,14.0,,,,,,,1.0,4.0,,,,,,,,,3.0,,,1.0,,,,,4.0,3.0,,,,4.0,,,,,,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,10.0,,,,0.0,,,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,San Antonio FC,1nl79aq9il743hgoaijmupmmt,E. Collier,Forward,18,27.0,12.0,32.0,1.0,110.0,108.0,3.0,21.0,274.0,51.0,13.0,169.0,2.0,199.0,1240.0,59.0,11.0,8.0,,71.0,6.0,3.0,279.0,2.0,8.0,135.0,11.0,23.0,64.0,11.0,12.0,239.0,,1.0,23.0,64.0,29.0,31.0,1.0,111.0,12.0,71.0,3.0,,569.0,11.0,108.0,31.0,10.0,164.0,98.0,,51.0,5.0,2.0,16.0,49.0,1.0,23.0,8.0,20.0,58.0,164.0,37.0,139.0,7.0,,91.0,2.0,8.0,10.0,14.0,2.0,2.0,3.0,,,4.0,,4.0,8.0,6.0,3.0,9.0,1.0,,,8.0,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
