liga,temporada,equipo,id,nombre,posicion,dorsal,PutThrough/Blocked Distribution,Tackles Won,Duels,Total Shots,Unsuccessful Launches,Goals Conceded Inside Box,Blocked Shots,Successful Passes Own Half,Handballs conceded,Goals Conceded Outside Box,Unsuccessful Dribbles,Duels lost,Index,Unsuccessful Short Passes,Substitute Off,Total Losses Of Possession,Successful Long Passes,Time Played,Aerial Duels won,Successful Open Play Passes,Aerial Duels,Duels won,Ground Duels lost,Leftside Passes,Corners Won,Total Fouls Conceded,Unsuccessful Crosses open play,Open Play Passes,Touches,Total Successful Passes ( Excl Crosses & Corners ) ,Total Clearances,Shots On Target ( inc goals ),Forward Passes,Offsides,Total Tackles,Successful Short Passes,Rightside Passes,Key Passes (Attempt Assists),Foul Attempted Tackle,Ground Duels,Total Fouls Won,Successful Dribbles,Games Played,Appearances,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Crosses & Corners,Starts,Successful Lay-offs,Recoveries,Backward Passes,Throw Ins to Own Player,Unsuccessful Passes Own Half,Total Passes,Yellow Cards,Successful Passes Opposition Half,Goals Conceded,Unsuccessful Passes Opposition Half,Ground Duels won,Times Tackled,Aerial Duels lost,Unsuccessful Long Passes,Total Touches In Opposition Box,Winning Goal,Interceptions,Blocks,Goals,Goals from Inside Box,Substitute On,Tackles Lost,Shots Off Target (inc woodwork),Headed Goals,Home Goals,Away Goals,Goals from Outside Box,Right Foot Goals,Goals Openplay,Successful Launches,Goal Assists,Assists (Intentional),Overruns,Corners Taken (incl short corners),Unsuccessful Corners into Box,Successful Crosses & Corners,Successful Crosses open play,PutThrough/Blocked Distribution Won,Attempts from Set Pieces,Goal Kicks,GK Successful Distribution,Unsuccessful lay-offs,Other Goals,Successful Corners into Box,Throw Ins to Opposition Player,Punches,Saves Made from Inside Box,Saves made - parried,GK Unsuccessful Distribution,Saves Made,Saves Made from Outside Box,Catches,Foul Won Penalty,Penalty Goals,Penalties Taken,Left Foot Goals,Goalkeeper Smother,Penalties Conceded,Penalty Goals Conceded,Straight Red Cards,Through balls,Total Red Cards,Clearances Off the Line,Set Pieces Goals,Last Player Tackle,Hit Woodwork,Penalties Saved,Saves from Penalty,Penalties Faced,Clean Sheets,Saves made - caught,Second Goal Assists,Drops,Own Goal Scored,Red Cards - 2nd Yellow,Penalties Off Target,Crosses not Claimed
USA_USL_Cup,2025,FC Tulsa,2giowiodzndu5m2gwn79iiui1,L. Batista,Defender,15,1.0,2.0,25.0,1.0,1.0,4.0,1.0,13.0,,,1.0,10.0,10.0,7.0,1.0,16.0,3.0,149.0,9.0,30.0,13.0,15.0,6.0,3.0,1.0,5.0,2.0,39.0,85.0,38.0,9.0,,24.0,,2.0,35.0,17.0,2.0,2.0,12.0,3.0,1.0,2.0,2.0,9.0,2.0,2.0,1.0,3.0,3.0,8.0,2.0,47.0,1.0,26.0,4.0,9.0,6.0,1.0,4.0,2.0,6.0,0.0,,1.0,,,,,1.0,,,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,4.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,1.0,,
USA_USL_Cup,2025,FC Tulsa,cdyrj15oxu3l5sgzgwof8ohgq,F. Bettache,Midfielder,77,2.0,1.0,4.0,2.0,,,,8.0,,1.0,1.0,3.0,10.0,3.0,,15.0,3.0,90.0,,31.0,,1.0,3.0,9.0,,,2.0,36.0,54.0,31.0,,2.0,11.0,,1.0,28.0,7.0,1.0,,4.0,,,1.0,1.0,5.0,2.0,1.0,1.0,4.0,9.0,,,36.0,,24.0,1.0,7.0,1.0,3.0,,2.0,3.0,0.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,FC Tulsa,ckefp96qi7xs4yt9n329paajt,A. Booth,Midfielder,7,1.0,,6.0,,,,1.0,9.0,,,,2.0,10.0,3.0,,7.0,,36.0,1.0,26.0,1.0,4.0,2.0,7.0,1.0,,2.0,30.0,38.0,27.0,,,12.0,,,27.0,10.0,2.0,,5.0,3.0,,2.0,2.0,4.0,2.0,,,2.0,2.0,,1.0,31.0,,18.0,,5.0,3.0,1.0,,1.0,1.0,0.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,FC Tulsa,1d20nyyvmp0doobj6heejkowk,T. Calheira,Forward,9,7.0,2.0,46.0,4.0,,4.0,2.0,5.0,,,3.0,28.0,10.0,13.0,2.0,36.0,,261.0,4.0,33.0,21.0,18.0,11.0,18.0,3.0,3.0,3.0,48.0,106.0,33.0,3.0,2.0,9.0,1.0,2.0,33.0,7.0,3.0,1.0,25.0,6.0,6.0,4.0,4.0,15.0,3.0,3.0,5.0,4.0,14.0,,2.0,48.0,,28.0,4.0,16.0,14.0,8.0,17.0,2.0,25.0,0.0,,,2.0,2.0,1.0,,2.0,1.0,1.0,1.0,,1.0,2.0,,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,FC Tulsa,bw0h202lprp7jzdtp6hv78ixh,Marcos Cerato,Midfielder,5,1.0,3.0,17.0,,,2.0,,14.0,,,1.0,9.0,10.0,8.0,1.0,15.0,4.0,151.0,3.0,42.0,4.0,8.0,8.0,27.0,,4.0,,52.0,68.0,45.0,2.0,,16.0,,4.0,41.0,7.0,,2.0,13.0,1.0,,2.0,2.0,10.0,,2.0,,5.0,5.0,,1.0,55.0,1.0,31.0,2.0,9.0,5.0,3.0,1.0,2.0,,0.0,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,FC Tulsa,d99eakp27bro9g50wpzti8rca,A. Cissoko,Defender,91,,3.0,34.0,,3.0,5.0,,62.0,,,,18.0,10.0,4.0,1.0,13.0,5.0,249.0,7.0,81.0,16.0,16.0,9.0,26.0,,7.0,,92.0,127.0,86.0,9.0,,32.0,,3.0,81.0,32.0,,3.0,18.0,5.0,2.0,3.0,3.0,11.0,,3.0,,7.0,7.0,,,97.0,1.0,24.0,5.0,11.0,9.0,,9.0,7.0,6.0,0.0,3.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,FC Tulsa,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,Midfielder,26,7.0,3.0,21.0,2.0,4.0,5.0,2.0,12.0,,,2.0,14.0,10.0,16.0,1.0,30.0,2.0,206.0,1.0,45.0,6.0,7.0,9.0,15.0,,2.0,1.0,67.0,103.0,49.0,,1.0,28.0,,4.0,47.0,16.0,,,15.0,2.0,,4.0,4.0,23.0,2.0,2.0,5.0,9.0,13.0,,5.0,72.0,,39.0,5.0,20.0,6.0,3.0,5.0,7.0,4.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,0.0,1.0,,,1.0,,,,,1.0,,2.0,1.0,3.0,,,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,FC Tulsa,3us4v9maph23fe71alg2f2jh0,M. Creek,Goalkeeper,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,FC Tulsa,dks0ibq4b4i2w3bcc05v8rhn8,A. Dalou,Forward,21,1.0,1.0,18.0,,,2.0,2.0,9.0,,,4.0,12.0,10.0,8.0,2.0,21.0,2.0,142.0,1.0,45.0,4.0,6.0,9.0,14.0,2.0,2.0,3.0,53.0,84.0,46.0,2.0,,13.0,2.0,1.0,44.0,6.0,3.0,1.0,14.0,2.0,2.0,4.0,4.0,8.0,3.0,2.0,2.0,5.0,21.0,,,54.0,1.0,39.0,2.0,11.0,5.0,6.0,3.0,,7.0,0.0,1.0,,,,2.0,,,,,,,,,1.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,FC Tulsa,dgpphcc9ql3pv3b4chhchml90,O. Damm,Defender,2,6.0,,28.0,4.0,3.0,5.0,2.0,18.0,,,1.0,12.0,10.0,13.0,1.0,36.0,4.0,247.0,6.0,55.0,10.0,16.0,8.0,4.0,1.0,4.0,5.0,73.0,141.0,55.0,8.0,4.0,33.0,,5.0,51.0,20.0,5.0,1.0,18.0,4.0,1.0,3.0,3.0,18.0,5.0,3.0,,11.0,16.0,15.0,4.0,73.0,,40.0,5.0,19.0,10.0,2.0,4.0,5.0,9.0,0.0,2.0,1.0,1.0,1.0,,5.0,,,1.0,0.0,,,1.0,,,,,,,3.0,3.0,1.0,,,,,,,5.0,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,
