liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Carries,Duels,Duels lost,Duels won,Forward Passes,Foul Attempted Tackle,Games Played,Goals,Goals Conceded,Goals Conceded Inside Box,Goals from Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Index,Leftside Passes,Offsides,Open Play Passes,Overruns,Penalties Taken,Penalty Goals,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Right Foot Goals,Rightside Passes,Shots On Target ( inc goals ),Substitute On,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Won,Throw Ins to Opposition Player,Time Played,Times Tackled,Total Big Chances Scored,Total Clearances,Total Fouls Conceded,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Dribbles,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Short Passes,Yellow Cards,Home Goals,Away Goals,Winning Goal,Blocked Shots,Blocks,Corners Won,Final Third Touches,Goals Conceded Outside Box,Goals Openplay,Handballs conceded,Hit Woodwork,Key Passes (Attempt Assists),Penalty Goals Conceded,Shots Off Target (inc woodwork),Starts,Straight Red Cards,Substitute Off,Throw Ins to Own Player,Total Big Chances Missed,Total Fouls Won,Total Red Cards,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Launches,Unsuccessful Passes Own Half,Clean Sheets,Clearances Off the Line,Interceptions,Successful Launches,Tackles Lost,Unsuccessful lay-offs,Assists (Intentional),Corners Taken (incl short corners),Foul Won Penalty,Goal Assists,Second Goal Assists,Successful Crosses & Corners,Successful Crosses open play,Total Big Chances Created,Unsuccessful Corners into Box,Attempts from Set Pieces,Direct Setpiece Goals,Goals from Outside Box,Set Pieces Goals,Successful Corners into Box,Through balls,GK Successful Distribution,Goal Kicks,Left Foot Goals,Headed Goals,Penalties Conceded,Total Big Chances Saved,Catches,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Penalties Faced,Penalties Saved,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves from Penalty,Saves made - caught,Saves made - parried,Own Goal Scored,Last Player Tackle,Red Cards - 2nd Yellow,Crosses not Claimed,Penalties Off Target,Direct Corner Goals
USA_USL_League_One,2025,Forward Madison FC,35gw2u5bmazcn9vfiti4puy21,J. Dietrich,Midfielder,7,4.0,1.0,3.0,6.0,18.0,19.0,21.0,7.0,14.0,19.0,3.0,6.0,,3.0,1.0,,17.0,6.0,11.0,10.0,13.0,,79.0,1.0,,,10.0,4.0,3.0,9.0,,30.0,,3.0,2.0,2.0,2.0,71.0,32.0,44.0,70.0,1.0,,210.0,1.0,,5.0,6.0,19.0,80.0,1.0,72.0,3.0,,8.0,122.0,,1.0,12.0,7.0,1.0,,,0.0,,,1.0,,2.0,,1.0,,5.0,,1.0,3.0,,3.0,1.0,,6.0,,8.0,1.0,1.0,4.0,,,,,2.0,,,6.0,,,,4.0,,1.0,2.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Forward Madison FC,18wgo4h0t9f3tbt8iq0tmkl7u,L. Dourado,Forward,70,26.0,22.0,4.0,22.0,88.0,109.0,111.0,73.0,38.0,50.0,4.0,22.0,8.0,20.0,16.0,5.0,85.0,51.0,34.0,10.0,39.0,6.0,193.0,5.0,1.0,1.0,52.0,20.0,6.0,27.0,7.0,50.0,20.0,4.0,6.0,14.0,8.0,140.0,106.0,69.0,166.0,3.0,,1334.0,33.0,3.0,4.0,14.0,134.0,227.0,28.0,174.0,6.0,62.0,53.0,422.0,16.0,5.0,50.0,48.0,1.0,5.0,3.0,3.0,15.0,1.0,13.0,84.0,4.0,7.0,2.0,1.0,7.0,1.0,8.0,18.0,,16.0,,5.0,22.0,,4.0,4.0,2.0,7.0,,,3.0,,3.0,4.0,1.0,,,1.0,,1.0,1.0,2.0,,,,3.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Forward Madison FC,19igj31auu88fhwdpfz8c1coa,O. Finnerty,Goalkeeper,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Forward Madison FC,d6hinvoq9bazu1j5tnf1dcqju,J. Galindrez,Forward,19,52.0,25.0,27.0,24.0,56.0,52.0,111.0,70.0,41.0,36.0,10.0,24.0,1.0,15.0,13.0,1.0,59.0,45.0,14.0,10.0,53.0,7.0,169.0,2.0,,,22.0,10.0,5.0,16.0,,38.0,8.0,16.0,3.0,11.0,2.0,119.0,89.0,44.0,131.0,4.0,,872.0,17.0,1.0,12.0,24.0,116.0,183.0,20.0,133.0,5.0,64.0,50.0,337.0,7.0,3.0,44.0,47.0,1.0,1.0,0.0,0.0,7.0,3.0,11.0,39.0,2.0,1.0,,,4.0,,12.0,8.0,,5.0,,2.0,7.0,,3.0,3.0,1.0,9.0,,,4.0,,1.0,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Forward Madison FC,4wgjayv8s85dueh5l88im6lwq,C. Garcia,Midfielder,11,19.0,10.0,9.0,25.0,140.0,197.0,178.0,93.0,85.0,94.0,18.0,25.0,1.0,20.0,16.0,1.0,159.0,83.0,76.0,10.0,53.0,4.0,378.0,8.0,,,117.0,25.0,14.0,55.0,,98.0,4.0,11.0,28.0,6.0,8.0,301.0,185.0,131.0,298.0,18.0,3.0,1152.0,39.0,1.0,24.0,29.0,213.0,385.0,11.0,306.0,26.0,54.0,79.0,725.0,29.0,25.0,107.0,54.0,5.0,1.0,0.0,0.0,10.0,3.0,13.0,74.0,4.0,1.0,2.0,,9.0,1.0,7.0,14.0,,14.0,20.0,,22.0,,48.0,28.0,12.0,20.0,,,6.0,1.0,8.0,,1.0,19.0,,1.0,,10.0,8.0,,14.0,2.0,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Forward Madison FC,ltoddlfbimoyb6xgae4b2ktl,D. Gebhard,Forward,17,54.0,35.0,19.0,28.0,176.0,258.0,207.0,98.0,109.0,110.0,,28.0,11.0,31.0,23.0,11.0,153.0,63.0,90.0,10.0,93.0,5.0,505.0,5.0,3.0,2.0,130.0,23.0,8.0,81.0,8.0,128.0,20.0,3.0,22.0,17.0,6.0,426.0,279.0,154.0,422.0,8.0,,2167.0,53.0,9.0,6.0,8.0,207.0,507.0,31.0,428.0,11.0,107.0,79.0,836.0,21.0,5.0,69.0,74.0,1.0,4.0,7.0,4.0,8.0,1.0,10.0,116.0,8.0,7.0,2.0,2.0,23.0,1.0,11.0,25.0,,12.0,6.0,9.0,57.0,,16.0,16.0,1.0,26.0,3.0,,7.0,,3.0,1.0,1.0,,4.0,1.0,1.0,5.0,5.0,,,,,,,,2.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Forward Madison FC,15hwmu6o8czd4pxlhod4h3x0,A. Graffin,Forward,18,7.0,4.0,3.0,3.0,,6.0,14.0,9.0,5.0,1.0,1.0,3.0,,1.0,1.0,,7.0,5.0,2.0,10.0,3.0,,5.0,,,,2.0,1.0,1.0,,,1.0,,3.0,,,,4.0,3.0,1.0,4.0,,,25.0,2.0,,1.0,3.0,5.0,5.0,1.0,4.0,2.0,4.0,1.0,19.0,2.0,1.0,1.0,,1.0,,,0.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Forward Madison FC,8q1x8z8d3c04jymsfc73o1qll,W. Lapsley,Goalkeeper,36,8.0,,8.0,12.0,,23.0,15.0,2.0,13.0,180.0,,12.0,,19.0,14.0,,7.0,2.0,5.0,10.0,30.0,,116.0,,,,5.0,1.0,,108.0,,65.0,,1.0,,,56.0,80.0,31.0,136.0,111.0,,,1023.0,,,19.0,,109.0,275.0,,167.0,1.0,,108.0,405.0,,106.0,72.0,2.0,2.0,,,0.0,,,,,5.0,,,,,,,11.0,,,,,6.0,,,,44.0,36.0,1.0,,,18.0,1.0,,,,,,,,,,,,,,,,,118.0,98.0,,,,4.0,13.0,2.0,33.0,,,,4.0,34.0,18.0,16.0,,2.0,6.0,,,,,,
USA_USL_League_One,2025,Forward Madison FC,e9k3zqys07a14ywiy703t9iw9,G. McLaughlin,Forward,9,77.0,35.0,42.0,24.0,81.0,85.0,153.0,74.0,79.0,53.0,4.0,24.0,3.0,20.0,18.0,3.0,76.0,39.0,37.0,10.0,71.0,6.0,245.0,3.0,2.0,1.0,43.0,11.0,5.0,20.0,2.0,51.0,11.0,16.0,3.0,15.0,4.0,182.0,123.0,71.0,189.0,6.0,2.0,1033.0,19.0,3.0,7.0,14.0,116.0,256.0,25.0,193.0,15.0,60.0,63.0,420.0,11.0,1.0,55.0,62.0,,2.0,1.0,0.0,2.0,3.0,4.0,53.0,2.0,2.0,1.0,1.0,13.0,,14.0,8.0,,5.0,5.0,5.0,19.0,,,,,8.0,,,5.0,,9.0,4.0,,,1.0,3.0,,1.0,1.0,3.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Forward Madison FC,e9shind4h8y8q9j18k7tiwmzu,T. Mehl,Defender,5,65.0,28.0,37.0,26.0,67.0,250.0,179.0,82.0,97.0,537.0,18.0,26.0,,38.0,30.0,,114.0,54.0,60.0,10.0,545.0,,1307.0,,,,122.0,18.0,4.0,53.0,,225.0,,,3.0,1.0,135.0,1111.0,367.0,803.0,1032.0,23.0,24.0,2333.0,3.0,,123.0,36.0,257.0,1374.0,7.0,1167.0,32.0,15.0,207.0,1748.0,,129.0,149.0,78.0,7.0,,,0.0,3.0,13.0,5.0,20.0,8.0,,,1.0,7.0,1.0,7.0,26.0,,1.0,47.0,,27.0,,6.0,6.0,51.0,64.0,5.0,,37.0,19.0,9.0,1.0,,,,1.0,,3.0,3.0,4.0,,,,,,,2.0,16.0,19.0,,,,1.0,,,3.0,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Forward Madison FC,9if2aqj0laxylkdz2f1sji3u,A. Mesias,Midfielder,10,11.0,8.0,3.0,27.0,171.0,249.0,114.0,58.0,56.0,213.0,9.0,27.0,,31.0,28.0,,103.0,50.0,53.0,10.0,197.0,,830.0,1.0,,,106.0,26.0,13.0,73.0,,257.0,1.0,6.0,18.0,7.0,39.0,742.0,404.0,351.0,711.0,14.0,,1902.0,23.0,,12.0,16.0,157.0,838.0,6.0,750.0,20.0,16.0,88.0,1059.0,14.0,26.0,68.0,62.0,5.0,,,0.0,4.0,2.0,5.0,85.0,3.0,,1.0,2.0,14.0,1.0,5.0,21.0,,14.0,1.0,1.0,15.0,,6.0,4.0,14.0,26.0,2.0,,17.0,4.0,6.0,1.0,2.0,,,3.0,1.0,5.0,5.0,1.0,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,
USA_USL_League_One,2025,Forward Madison FC,3lbqmjup43ygbk7hyrupkvkdl,E. Munjoma,Defender,22,2.0,1.0,1.0,2.0,9.0,8.0,7.0,5.0,2.0,14.0,1.0,2.0,,,,,5.0,4.0,1.0,10.0,8.0,,32.0,1.0,,,4.0,1.0,,1.0,,1.0,,2.0,,1.0,,22.0,21.0,1.0,22.0,1.0,,67.0,2.0,,3.0,2.0,20.0,32.0,,22.0,1.0,4.0,10.0,54.0,2.0,2.0,9.0,8.0,,,,0.0,,1.0,1.0,,,,1.0,,,,,,,,4.0,,,,2.0,1.0,2.0,3.0,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Forward Madison FC,72050nfafwyljbkjmr1b56ezu,J. Murphy,Midfielder,6,77.0,36.0,41.0,30.0,189.0,237.0,260.0,119.0,141.0,261.0,18.0,30.0,,37.0,30.0,,183.0,83.0,100.0,10.0,248.0,,960.0,,,,104.0,33.0,17.0,107.0,,329.0,8.0,3.0,4.0,16.0,64.0,765.0,384.0,450.0,763.0,25.0,,2294.0,20.0,,30.0,45.0,276.0,1027.0,23.0,827.0,47.0,33.0,200.0,1368.0,6.0,53.0,164.0,147.0,10.0,,,0.0,10.0,9.0,7.0,51.0,7.0,,5.0,1.0,18.0,1.0,15.0,27.0,,8.0,3.0,1.0,54.0,,19.0,4.0,13.0,55.0,5.0,,9.0,5.0,22.0,,,11.0,,,,7.0,3.0,4.0,6.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
USA_USL_League_One,2025,Forward Madison FC,1xq85lf7g9twi107qntu0dr3e,M. Osmond,Defender,4,9.0,5.0,4.0,5.0,13.0,34.0,27.0,13.0,14.0,62.0,1.0,5.0,,5.0,5.0,,18.0,8.0,10.0,10.0,81.0,,258.0,,,,15.0,1.0,,14.0,,116.0,,,1.0,,7.0,235.0,55.0,193.0,241.0,2.0,,388.0,1.0,,19.0,6.0,28.0,272.0,,248.0,7.0,2.0,24.0,316.0,,15.0,16.0,9.0,1.0,,,0.0,,1.0,,,,,1.0,,,,,5.0,,5.0,,,2.0,,1.0,1.0,4.0,9.0,,,7.0,,5.0,,,,,,,,,,,,,,,,1.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Forward Madison FC,qeg5xtyviuiaqjqc8z3dd1m2,J. Ramos,Defender,14,38.0,15.0,23.0,12.0,29.0,132.0,68.0,26.0,42.0,211.0,2.0,12.0,,16.0,14.0,,30.0,11.0,19.0,10.0,189.0,,519.0,,,,64.0,6.0,3.0,57.0,,175.0,1.0,1.0,1.0,,65.0,451.0,167.0,356.0,458.0,7.0,,998.0,2.0,,77.0,7.0,88.0,604.0,5.0,523.0,10.0,11.0,81.0,747.0,1.0,59.0,57.0,22.0,5.0,,,0.0,5.0,5.0,1.0,13.0,2.0,,,,4.0,1.0,4.0,11.0,,1.0,1.0,,8.0,,,,31.0,24.0,4.0,,9.0,12.0,3.0,,,,,,,,,,,,,,,,,33.0,37.0,,,,,,,4.0,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Forward Madison FC,1bxh1eicgvqzxg72einyra3th,B. Schipmann,Goalkeeper,1,3.0,,3.0,19.0,,52.0,8.0,3.0,5.0,204.0,1.0,19.0,,24.0,21.0,,5.0,3.0,2.0,10.0,100.0,,263.0,,,,28.0,,,138.0,,71.0,,,,,57.0,214.0,33.0,244.0,220.0,,,1677.0,,,8.0,1.0,99.0,375.0,,277.0,,,98.0,522.0,,96.0,82.0,2.0,2.0,,,0.0,,,,,3.0,,,,1.0,1.0,,19.0,,1.0,,,2.0,,,,55.0,16.0,6.0,,,21.0,,,,,,,,,,1.0,,,,,,,,118.0,53.0,,,1.0,2.0,9.0,1.0,18.0,1.0,2.0,1.0,3.0,41.0,23.0,17.0,1.0,,11.0,,,,,,
USA_USL_League_One,2025,Forward Madison FC,8o6r2xt9vdhp9geer47q2bzyt,F. Sousa,Defender,25,25.0,15.0,10.0,24.0,117.0,182.0,110.0,61.0,49.0,150.0,7.0,24.0,1.0,15.0,10.0,1.0,85.0,46.0,39.0,10.0,114.0,5.0,420.0,,,,78.0,15.0,11.0,42.0,1.0,44.0,3.0,12.0,8.0,6.0,15.0,335.0,192.0,156.0,323.0,19.0,13.0,1003.0,20.0,1.0,27.0,20.0,172.0,425.0,7.0,338.0,25.0,12.0,87.0,695.0,12.0,33.0,86.0,54.0,3.0,1.0,0.0,1.0,3.0,,7.0,37.0,5.0,1.0,2.0,,11.0,,4.0,12.0,1.0,7.0,63.0,1.0,7.0,2.0,25.0,25.0,16.0,26.0,1.0,,7.0,4.0,6.0,,,,,,,10.0,10.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
USA_USL_League_One,2025,Forward Madison FC,5iuzoq7alcxdn37rp7lvqyexg,T. Ereku,Midfielder,13,6.0,3.0,3.0,5.0,5.0,21.0,12.0,6.0,6.0,28.0,,5.0,,2.0,2.0,,6.0,3.0,3.0,10.0,20.0,,70.0,,,,2.0,1.0,,1.0,,24.0,1.0,3.0,,,4.0,56.0,16.0,46.0,58.0,1.0,,144.0,,,11.0,4.0,15.0,77.0,3.0,62.0,2.0,4.0,15.0,98.0,,10.0,11.0,5.0,1.0,,,0.0,1.0,3.0,,2.0,,,,,,,2.0,2.0,,2.0,,2.0,1.0,,,,5.0,4.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
