liga,temporada,equipo,id,nombre,posicion,dorsal,Shots Off Target (inc woodwork),Unsuccessful Short Passes,Starts,Recoveries,Successful Corners into Box,Tackles Won,Successful Passes Own Half,Aerial Duels lost,Aerial Duels,Right Foot Goals,Unsuccessful Crosses & Corners,Goals from Outside Box,Leftside Passes,Unsuccessful Passes Opposition Half,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Fifty Fifty,PutThrough/Blocked Distribution,Assists (Intentional),Total Unsuccessful Passes ( Excl Crosses & Corners ),Second Goal Assists,Open Play Passes,Blocked Shots,Successful Short Passes,Ground Duels lost,Clean Sheets,Time Played,Duels,Throw Ins to Own Player,Total Fouls Conceded,Goal Assists,Total Fouls Won,Corners Won,Handballs conceded,Unsuccessful lay-offs,Unsuccessful Passes Own Half,Rightside Passes,Total Tackles,Total Clearances,Unsuccessful Dribbles,Unsuccessful Corners into Box,Successful Passes Opposition Half,Appearances,Corners Taken (incl short corners),Successful Dribbles,Hit Woodwork,Goals Conceded Inside Box,Forward Passes,Aerial Duels won,Straight Red Cards,Key Passes (Attempt Assists),Goals,Total Touches In Opposition Box,Times Tackled,Index,Penalty Goals Conceded,Goals Conceded,Goals Conceded Outside Box,Unsuccessful Long Passes,Successful Crosses & Corners,Substitute Off,Total Red Cards,Unsuccessful Launches,Successful Long Passes,Successful Crosses open play,Goals from Inside Box,Attempts from Set Pieces,Successful Lay-offs,Touches,Tackles Lost,Yellow Cards,Substitute On,Interceptions,PutThrough/Blocked Distribution Won,Backward Passes,Ground Duels won,Successful Open Play Passes,Ground Duels,Duels lost,Unsuccessful Crosses open play,Games Played,Through balls,Total Losses Of Possession,Fifty Fifty,Duels won,Total Passes,Total Shots,Foul Attempted Tackle,Shots On Target ( inc goals ),Home Goals,Away Goals,Winning Goal,Blocks,Successful Launches,GK Successful Distribution,Clearances Off the Line,Offsides,Left Foot Goals,Throw Ins to Opposition Player,Headed Goals,GK Unsuccessful Distribution,Last Man Tackle,Saves Made from Outside Box,Drops,Penalties Faced,Penalties Conceded,Saves Made,Punches,Saves made - parried,Catches,Saves Made from Inside Box,Goalkeeper Smother,Saves made - caught,Set Pieces Goals,Foul Won Penalty,Penalties Taken,Penalty Goals,Red Cards - 2nd Yellow,Own Goal Scored,Crosses not Claimed,Penalties Saved,Saves from Penalty,Goal Kicks,Overruns,Last Player Tackle,Goals Openplay,Penalties Off Target,Other Goals,Carries,Progressive Carries,Final Third Touches,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Total Big Chances Saved
USA_MLS,2022,Inter Miami CF,ay31zbgg1642dx463wmt6l0q1,G. Acosta,Midfielder,30,,1.0,,1.0,,,1.0,,,,,,2.0,1.0,6.0,,,,2.0,,8.0,,6.0,3.0,,6.0,4.0,,,,,,,,1.0,3.0,1.0,,1.0,,5.0,1.0,,,,1.0,3.0,,,,,,1.0,93.0,,1.0,,1.0,,,,,,,,,,11.0,1.0,,1.0,,,,1.0,6.0,4.0,3.0,,1.0,,3.0,1.0,1.0,8.0,1.0,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Inter Miami CF,9i90uqmmz5zmi5m9tod2yse7d,Mohammed Adams,Midfielder,6,,11.0,5.0,24.0,,9.0,60.0,3.0,4.0,,,,28.0,7.0,96.0,14.0,6.0,,14.0,,109.0,1.0,95.0,11.0,,354.0,45.0,,5.0,,6.0,1.0,,,7.0,32.0,22.0,3.0,2.0,,36.0,8.0,,3.0,,7.0,23.0,1.0,,,,3.0,4.0,41.0,,8.0,1.0,3.0,,4.0,,3.0,1.0,,,,,177.0,13.0,3.0,3.0,6.0,2.0,27.0,30.0,95.0,41.0,14.0,,8.0,,26.0,20.0,31.0,110.0,,3.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Inter Miami CF,3oqz86s2ngipsrb1jbb36buqy,N. Allen,Defender,32,2.0,19.0,3.0,18.0,,5.0,39.0,4.0,6.0,,11.0,,3.0,24.0,82.0,6.0,6.0,,25.0,,106.0,1.0,81.0,8.0,,320.0,26.0,22.0,1.0,,2.0,1.0,,,12.0,37.0,10.0,7.0,2.0,,44.0,8.0,,,,6.0,41.0,2.0,,,,5.0,2.0,2.0,1.0,6.0,,6.0,1.0,2.0,,4.0,1.0,1.0,,,,194.0,5.0,,5.0,3.0,2.0,26.0,12.0,81.0,20.0,12.0,11.0,8.0,,48.0,10.0,14.0,107.0,2.0,1.0,,,,0.0,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Inter Miami CF,7x098qxoirgwlu38q1v969s6h,C. dos Santos,Goalkeeper,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Inter Miami CF,65jctzcct9irz3wre08c2v2wa,E. Azcona,Forward,28,,,,1.0,,,,,,,1.0,,1.0,1.0,3.0,1.0,,,,,3.0,,3.0,5.0,,15.0,6.0,,3.0,,,,,,,1.0,,,,,3.0,1.0,,1.0,,,,,,1.0,,1.0,2.0,1.0,,1.0,1.0,,,,,,,,,,,8.0,,1.0,1.0,,,1.0,1.0,3.0,6.0,5.0,1.0,1.0,,4.0,2.0,1.0,3.0,,2.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Inter Miami CF,29rxabx4plofa06zgwuxlejca,D. Callender,Goalkeeper,27,,7.0,25.0,231.0,,,400.0,2.0,10.0,,,,149.0,138.0,443.0,,,,235.0,,385.0,,308.0,3.0,4.0,2250.0,15.0,,,,2.0,,,,97.0,123.0,1.0,10.0,,,43.0,25.0,,,,36.0,406.0,8.0,,,,,1.0,66.0,2.0,40.0,4.0,228.0,,,,73.0,135.0,,,,,961.0,1.0,1.0,,,,,2.0,255.0,5.0,5.0,,25.0,,246.0,,10.0,678.0,,,,,,0.0,,14.0,292.0,,,,,,64.0,,31.0,3.0,3.0,,84.0,4.0,25.0,20.0,52.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Inter Miami CF,cill28qniq1r7s5xy7eli31wq,L. Campana,Forward,9,24.0,64.0,21.0,29.0,,4.0,102.0,51.0,81.0,3.0,7.0,1.0,105.0,61.0,275.0,20.0,19.0,1.0,71.0,1.0,325.0,5.0,257.0,71.0,1.0,1592.0,186.0,,29.0,1.0,16.0,6.0,3.0,6.0,17.0,81.0,9.0,19.0,17.0,,175.0,26.0,,9.0,2.0,24.0,46.0,30.0,,11.0,11.0,75.0,35.0,79.0,2.0,26.0,2.0,7.0,2.0,13.0,,,18.0,2.0,10.0,,24.0,597.0,5.0,2.0,5.0,2.0,7.0,114.0,34.0,254.0,105.0,122.0,7.0,26.0,1.0,163.0,45.0,64.0,346.0,49.0,7.0,25.0,7.0,4.0,1.0,3.0,,,,10.0,5.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Inter Miami CF,a0r2fx204amflk1vjf5evgx2i,A. Caputo,Midfielder,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Inter Miami CF,8x7ureyddmuodp6nl4rxfudw5,C. Diop,Goalkeeper,94,,2.0,3.0,15.0,,,48.0,,1.0,,,,20.0,19.0,52.0,,,,30.0,,41.0,,39.0,,1.0,270.0,1.0,,,,,,,,11.0,14.0,,1.0,,,4.0,3.0,,,,6.0,48.0,1.0,,,,,,1.0,,7.0,1.0,28.0,,,,8.0,13.0,,,,,98.0,,,,,,,,27.0,,,,3.0,,30.0,,1.0,82.0,,,,,,0.0,,5.0,31.0,,,,,,11.0,,2.0,,,,4.0,1.0,2.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Inter Miami CF,c3dtl72eb5ejh6h7ujaspomsq,B. Duke,Midfielder,22,5.0,119.0,16.0,83.0,4.0,15.0,245.0,12.0,19.0,1.0,14.0,,199.0,122.0,617.0,19.0,16.0,2.0,140.0,2.0,734.0,6.0,590.0,92.0,1.0,1486.0,201.0,8.0,26.0,5.0,39.0,9.0,,,32.0,184.0,27.0,8.0,28.0,6.0,381.0,29.0,15.0,24.0,,20.0,225.0,7.0,,23.0,1.0,35.0,50.0,80.0,2.0,22.0,2.0,21.0,9.0,10.0,,5.0,27.0,6.0,1.0,,11.0,1053.0,12.0,5.0,13.0,8.0,4.0,149.0,90.0,595.0,182.0,104.0,7.0,29.0,11.0,256.0,49.0,97.0,757.0,9.0,14.0,4.0,1.0,0.0,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
