liga,temporada,equipo,id,nombre,posicion,dorsal,PutThrough/Blocked Distribution,Successful Lay-offs,Successful Passes Own Half,Starts,Successful Short Passes,Touches,Total Fouls Conceded,Duels won,Duels lost,Tackles Won,Total Tackles,Total Unsuccessful Passes ( Excl Crosses & Corners ),Shots Off Target (inc woodwork),Interceptions,Shots On Target ( inc goals ),Successful Long Passes,PutThrough/Blocked Distribution Won,Unsuccessful Passes Own Half,Total Clearances,Goals,Successful Crosses open play,Total Losses Of Possession,Substitute Off,Offsides,Aerial Duels won,Clean Sheets,Blocked Shots,Goals from Inside Box,Unsuccessful Crosses & Corners,Ground Duels won,Backward Passes,Tackles Lost,Handballs conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Unsuccessful Dribbles,Total Shots,Unsuccessful Passes Opposition Half,Goals Conceded Outside Box,Aerial Duels lost,Successful Passes Opposition Half,Unsuccessful lay-offs,Throw Ins to Own Player,Leftside Passes,Goals Conceded Inside Box,Key Passes (Attempt Assists),Goals Conceded,Total Touches In Opposition Box,Unsuccessful Crosses open play,Appearances,Blocks,GK Successful Distribution,Yellow Cards,Open Play Passes,Times Tackled,Ground Duels lost,Right Foot Goals,Rightside Passes,Unsuccessful Long Passes,Forward Passes,Successful Crosses & Corners,Successful Dribbles,Unsuccessful Launches,Successful Open Play Passes,Headed Goals,Time Played,Goal Kicks,Duels,Recoveries,Unsuccessful Short Passes,Substitute On,Total Fouls Won,Foul Attempted Tackle,Total Passes,Corners Won,Games Played,Penalty Goals Conceded,Index,Aerial Duels,Ground Duels,Home Goals,Away Goals,Winning Goal,Foul Won Penalty,Throw Ins to Opposition Player,Total Red Cards,Red Cards - 2nd Yellow,Successful Launches,Straight Red Cards,Overruns,Hit Woodwork,Penalties Conceded,Attempts from Set Pieces,Corners Taken (incl short corners),Unsuccessful Corners into Box,Successful Corners into Box,Assists (Intentional),Goal Assists,Goals from Outside Box,Penalties Faced,Saves Made,Catches,Saves Made from Inside Box,GK Unsuccessful Distribution,Saves Made from Outside Box,Left Foot Goals,Through balls,Last Player Tackle,Second Goal Assists,Penalties Taken,Penalty Goals,Goalkeeper Smother,Saves from Penalty,Penalties Saved,Saves made - parried,Punches,Drops,Clearances Off the Line,Own Goal Scored,Saves made - caught,Crosses not Claimed,Penalties Off Target,Set Pieces Goals
Mexico_Liga_MX,2024-2025,Club Universidad Nacional,4r1o4wqel7paoh1l100saq1w4,P. Lara,Goalkeeper,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Club Universidad Nacional,5n0l2ft3lmh6nwy1ms0lhlo4q,R. López,Midfielder,7,8.0,,37.0,2.0,133.0,278.0,6.0,17.0,24.0,6.0,7.0,25.0,5.0,3.0,6.0,5.0,4.0,2.0,3.0,1.0,2.0,79.0,2.0,,1.0,,,1.0,27.0,16.0,46.0,1.0,,138.0,5.0,11.0,50.0,1.0,1.0,107.0,,9.0,64.0,1.0,4.0,2.0,14.0,24.0,12.0,,,1.0,157.0,15.0,23.0,1.0,18.0,9.0,35.0,6.0,7.0,1.0,133.0,,295.0,,41.0,17.0,16.0,10.0,2.0,3.0,163.0,2.0,12.0,,10.0,2.0,39.0,0.0,1.0,1.0,,1.0,,,,,,,,,9.0,1.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Club Universidad Nacional,eo74fl3ctgkwbpsa099rkv6xh,L. Magallán,Defender,4,8.0,,374.0,14.0,534.0,831.0,16.0,58.0,33.0,19.0,29.0,90.0,3.0,23.0,1.0,35.0,7.0,33.0,56.0,,,96.0,2.0,1.0,22.0,4.0,2.0,,,36.0,44.0,10.0,1.0,569.0,1.0,4.0,57.0,6.0,13.0,195.0,,3.0,162.0,11.0,4.0,17.0,10.0,,14.0,8.0,,2.0,627.0,2.0,20.0,,176.0,46.0,277.0,,1.0,30.0,542.0,,1244.0,,91.0,60.0,44.0,,7.0,8.0,659.0,1.0,14.0,3.0,10.0,35.0,56.0,,,0.0,,1.0,,,14.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Club Universidad Nacional,be02zvjpnx5bjyu6absr8745x,G. Martínez,Forward,9,9.0,11.0,32.0,12.0,128.0,345.0,17.0,66.0,60.0,2.0,4.0,49.0,21.0,1.0,16.0,11.0,5.0,11.0,2.0,6.0,,107.0,10.0,8.0,42.0,1.0,7.0,5.0,1.0,24.0,57.0,2.0,1.0,139.0,3.0,37.0,39.0,4.0,26.0,107.0,1.0,2.0,70.0,11.0,9.0,15.0,59.0,1.0,19.0,,,4.0,174.0,16.0,34.0,1.0,13.0,3.0,48.0,,7.0,1.0,126.0,2.0,1057.0,,126.0,15.0,46.0,7.0,13.0,8.0,188.0,5.0,19.0,2.0,10.0,68.0,58.0,5.0,1.0,2.0,,,,,,,3.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,3.0,,,,1.0,1.0,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Club Universidad Nacional,b6esftt51cbe7r5xamprbyeqc,P. Monroy,Defender,13,5.0,,28.0,3.0,55.0,168.0,5.0,15.0,14.0,7.0,9.0,25.0,,5.0,,3.0,3.0,10.0,3.0,,1.0,51.0,2.0,,1.0,1.0,,,4.0,14.0,16.0,2.0,,58.0,1.0,,19.0,1.0,2.0,31.0,,25.0,17.0,1.0,3.0,2.0,4.0,4.0,8.0,1.0,,3.0,81.0,4.0,12.0,,15.0,8.0,35.0,1.0,1.0,5.0,56.0,,251.0,,29.0,9.0,17.0,5.0,4.0,2.0,83.0,4.0,8.0,1.0,10.0,3.0,26.0,,,0.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Club Universidad Nacional,4cwu3yf14da7zglzpthg28j4l,I. Pussetto,Forward,23,9.0,17.0,52.0,5.0,161.0,362.0,10.0,39.0,48.0,3.0,12.0,55.0,15.0,6.0,9.0,2.0,2.0,5.0,7.0,3.0,1.0,110.0,6.0,3.0,16.0,,6.0,2.0,14.0,23.0,64.0,9.0,,163.0,4.0,24.0,64.0,1.0,14.0,113.0,1.0,3.0,48.0,2.0,4.0,3.0,35.0,8.0,14.0,1.0,,,214.0,16.0,34.0,1.0,50.0,8.0,56.0,2.0,4.0,3.0,159.0,1.0,609.0,,87.0,18.0,47.0,9.0,7.0,4.0,218.0,7.0,14.0,,10.0,30.0,57.0,2.0,1.0,1.0,,,,,,,,1.0,,2.0,7.0,5.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Club Universidad Nacional,1fysqylukswtolbv9qsety5n8,P. Quispe,Midfielder,27,29.0,7.0,198.0,14.0,646.0,1077.0,11.0,85.0,74.0,19.0,29.0,97.0,6.0,11.0,8.0,37.0,15.0,16.0,1.0,2.0,5.0,192.0,10.0,,,2.0,6.0,2.0,8.0,85.0,123.0,10.0,2.0,683.0,27.0,14.0,89.0,4.0,6.0,492.0,,13.0,183.0,10.0,27.0,14.0,25.0,6.0,17.0,1.0,,2.0,765.0,49.0,68.0,2.0,235.0,20.0,239.0,7.0,29.0,2.0,670.0,,1290.0,,159.0,97.0,77.0,3.0,27.0,6.0,780.0,5.0,17.0,1.0,10.0,6.0,153.0,1.0,1.0,1.0,,,,,,,2.0,,,,12.0,1.0,2.0,1.0,1.0,,,,,,,,,7.0,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Club Universidad Nacional,kvtf44x72wmt58abr0kubpxw,H. Ramírez,Defender,193,2.0,,13.0,2.0,25.0,64.0,4.0,5.0,9.0,1.0,3.0,7.0,,2.0,,1.0,2.0,,2.0,,,11.0,2.0,1.0,2.0,,,,,3.0,3.0,2.0,,26.0,,,7.0,,1.0,13.0,,11.0,5.0,2.0,,2.0,1.0,,2.0,,,,33.0,,8.0,,13.0,3.0,12.0,,,2.0,26.0,,115.0,,14.0,4.0,4.0,,,2.0,33.0,,2.0,1.0,10.0,3.0,11.0,,,0.0,,3.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Club Universidad Nacional,wfylykowrjrafhys6fr0wd1w,Á. Rico,Midfielder,189,9.0,4.0,33.0,8.0,145.0,278.0,7.0,21.0,31.0,1.0,4.0,42.0,6.0,1.0,1.0,6.0,4.0,10.0,3.0,1.0,1.0,72.0,8.0,,6.0,,2.0,,3.0,15.0,36.0,3.0,,151.0,2.0,7.0,35.0,1.0,8.0,122.0,,1.0,54.0,5.0,10.0,6.0,3.0,1.0,12.0,1.0,,1.0,192.0,9.0,23.0,,31.0,8.0,72.0,4.0,5.0,3.0,150.0,,579.0,,52.0,28.0,34.0,4.0,6.0,3.0,193.0,1.0,12.0,,10.0,14.0,38.0,0.0,1.0,0.0,,,,,3.0,,1.0,1.0,,,6.0,2.0,3.0,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Club Universidad Nacional,2hs163bovr5bwupp1djxnq0yy,J. Rivas,Defender,14,3.0,,18.0,1.0,30.0,90.0,3.0,8.0,3.0,5.0,7.0,11.0,2.0,3.0,,7.0,1.0,2.0,6.0,,1.0,19.0,,,1.0,,,,4.0,7.0,7.0,2.0,,37.0,,2.0,13.0,,,20.0,,9.0,12.0,1.0,1.0,1.0,,4.0,3.0,2.0,,,47.0,,3.0,,2.0,5.0,27.0,1.0,,3.0,37.0,,139.0,,11.0,6.0,6.0,2.0,,1.0,48.0,1.0,3.0,,10.0,1.0,10.0,,,0.0,,3.0,,,3.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Club Universidad Nacional,ayhu9k3hcyu95f26myefk0gr9,U. Rivas,Midfielder,15,7.0,5.0,94.0,8.0,176.0,332.0,6.0,23.0,28.0,12.0,13.0,43.0,3.0,11.0,3.0,6.0,5.0,6.0,12.0,1.0,,70.0,7.0,,3.0,1.0,1.0,1.0,2.0,20.0,43.0,1.0,,182.0,2.0,6.0,39.0,3.0,6.0,88.0,,3.0,71.0,5.0,2.0,8.0,7.0,2.0,15.0,3.0,,2.0,221.0,12.0,22.0,,62.0,15.0,49.0,,,12.0,178.0,,656.0,,51.0,26.0,28.0,7.0,8.0,6.0,225.0,1.0,15.0,2.0,10.0,9.0,42.0,1.0,0.0,1.0,,,,,2.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Club Universidad Nacional,7u9gg7rwpm3ku3ihkn9perazu,M. Rodríguez,Midfielder,21,3.0,,10.0,,31.0,65.0,1.0,9.0,5.0,1.0,3.0,3.0,,4.0,1.0,,2.0,1.0,,,1.0,11.0,,,,,,,2.0,9.0,14.0,2.0,,31.0,1.0,1.0,4.0,,,22.0,,3.0,9.0,1.0,1.0,1.0,3.0,2.0,4.0,,,,31.0,3.0,5.0,,5.0,1.0,6.0,1.0,1.0,,28.0,,57.0,,14.0,6.0,2.0,4.0,5.0,1.0,34.0,,4.0,,10.0,,14.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Club Universidad Nacional,lytjkkapla9wuzoklh41bbze,J. Ruvalcaba,Midfielder,17,22.0,1.0,68.0,11.0,200.0,477.0,8.0,37.0,46.0,20.0,26.0,49.0,8.0,5.0,7.0,15.0,9.0,7.0,4.0,2.0,9.0,140.0,9.0,2.0,1.0,,7.0,2.0,26.0,36.0,80.0,6.0,1.0,215.0,13.0,15.0,68.0,4.0,4.0,157.0,1.0,15.0,105.0,6.0,15.0,10.0,35.0,26.0,15.0,,,1.0,263.0,25.0,42.0,1.0,32.0,12.0,47.0,10.0,9.0,3.0,214.0,,911.0,,83.0,43.0,37.0,4.0,1.0,4.0,264.0,6.0,15.0,1.0,10.0,5.0,78.0,2.0,0.0,0.0,,2.0,,,2.0,,1.0,,,2.0,1.0,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Club Universidad Nacional,bybcg273so3mqoczf21gehn9,L. Suárez,Midfielder,10,8.0,3.0,19.0,4.0,54.0,159.0,6.0,11.0,17.0,2.0,3.0,32.0,2.0,,2.0,11.0,3.0,6.0,1.0,,5.0,58.0,4.0,,,,1.0,,14.0,11.0,15.0,1.0,,65.0,1.0,4.0,40.0,1.0,,55.0,,4.0,34.0,2.0,14.0,3.0,8.0,7.0,4.0,,,,90.0,5.0,17.0,,12.0,13.0,36.0,9.0,3.0,3.0,59.0,,254.0,,28.0,11.0,19.0,,5.0,2.0,97.0,1.0,4.0,1.0,10.0,,28.0,,,0.0,,,,,,,,,,1.0,12.0,6.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Club Universidad Nacional,dwza1uvdnh4r9hnjfyrnrqiac,S. Trigos,Midfielder,20,5.0,,35.0,,63.0,125.0,6.0,14.0,12.0,8.0,11.0,13.0,,,,3.0,4.0,2.0,6.0,,1.0,24.0,,,1.0,,,,2.0,13.0,11.0,3.0,1.0,66.0,1.0,,13.0,,1.0,32.0,,,30.0,1.0,3.0,1.0,1.0,2.0,10.0,,,,77.0,3.0,11.0,,16.0,1.0,22.0,1.0,,1.0,64.0,,178.0,,26.0,11.0,12.0,10.0,2.0,4.0,79.0,1.0,10.0,1.0,10.0,2.0,24.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Club Universidad Nacional,7ncduvkdloh93xp2cgpkhc8b8,D. Villaluz,Midfielder,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Club Universidad Nacional,7savubkcw8392wm9qsxubss89,Nathan Silva,Defender,6,13.0,,508.0,18.0,752.0,1139.0,14.0,70.0,41.0,27.0,38.0,115.0,4.0,22.0,1.0,52.0,7.0,41.0,73.0,,,130.0,,,26.0,9.0,1.0,,1.0,44.0,61.0,11.0,2.0,804.0,2.0,5.0,75.0,6.0,20.0,296.0,,4.0,318.0,12.0,3.0,18.0,9.0,1.0,18.0,11.0,,6.0,891.0,4.0,21.0,,192.0,46.0,348.0,,1.0,28.0,777.0,,1620.0,,111.0,68.0,69.0,,5.0,6.0,919.0,,18.0,3.0,10.0,46.0,65.0,,,0.0,,,,,11.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Club Universidad Nacional,8ee4k1a6cueo6h3vyvp5fudey,A. Ávila,Forward,19,3.0,3.0,11.0,,41.0,84.0,4.0,5.0,17.0,1.0,1.0,10.0,2.0,,,1.0,,,1.0,,,27.0,,,1.0,,1.0,,2.0,4.0,9.0,,1.0,42.0,5.0,2.0,12.0,1.0,5.0,31.0,,,11.0,2.0,7.0,3.0,6.0,2.0,8.0,,,,52.0,7.0,12.0,,17.0,,15.0,,1.0,,42.0,,133.0,,22.0,17.0,10.0,8.0,2.0,1.0,52.0,,8.0,,10.0,6.0,16.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
