liga,temporada,equipo,id,nombre,posicion,dorsal,PutThrough/Blocked Distribution,Tackles Won,Duels,Total Shots,Unsuccessful Launches,Goals Conceded Inside Box,Blocked Shots,Successful Passes Own Half,Handballs conceded,Goals Conceded Outside Box,Unsuccessful Dribbles,Duels lost,Index,Unsuccessful Short Passes,Substitute Off,Total Losses Of Possession,Successful Long Passes,Time Played,Aerial Duels won,Successful Open Play Passes,Aerial Duels,Duels won,Ground Duels lost,Leftside Passes,Corners Won,Total Fouls Conceded,Unsuccessful Crosses open play,Open Play Passes,Touches,Total Successful Passes ( Excl Crosses & Corners ) ,Total Clearances,Shots On Target ( inc goals ),Forward Passes,Offsides,Total Tackles,Successful Short Passes,Rightside Passes,Key Passes (Attempt Assists),Foul Attempted Tackle,Ground Duels,Total Fouls Won,Successful Dribbles,Games Played,Appearances,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Crosses & Corners,Starts,Successful Lay-offs,Recoveries,Backward Passes,Throw Ins to Own Player,Unsuccessful Passes Own Half,Total Passes,Yellow Cards,Successful Passes Opposition Half,Goals Conceded,Unsuccessful Passes Opposition Half,Ground Duels won,Times Tackled,Aerial Duels lost,Unsuccessful Long Passes,Total Touches In Opposition Box,Winning Goal,Interceptions,Blocks,Goals,Goals from Inside Box,Substitute On,Tackles Lost,Shots Off Target (inc woodwork),Headed Goals,Home Goals,Away Goals,Goals from Outside Box,Right Foot Goals,Goals Openplay,Successful Launches,Goal Assists,Assists (Intentional),Overruns,Corners Taken (incl short corners),Unsuccessful Corners into Box,Successful Crosses & Corners,Successful Crosses open play,PutThrough/Blocked Distribution Won,Attempts from Set Pieces,Goal Kicks,GK Successful Distribution,Unsuccessful lay-offs,Other Goals,Successful Corners into Box,Throw Ins to Opposition Player,Punches,Saves Made from Inside Box,Saves made - parried,GK Unsuccessful Distribution,Saves Made,Saves Made from Outside Box,Catches,Foul Won Penalty,Penalty Goals,Penalties Taken,Left Foot Goals,Goalkeeper Smother,Penalties Conceded,Penalty Goals Conceded,Straight Red Cards,Through balls,Total Red Cards,Clearances Off the Line,Set Pieces Goals,Last Player Tackle,Hit Woodwork,Penalties Saved,Saves from Penalty,Penalties Faced,Clean Sheets,Saves made - caught,Second Goal Assists,Drops,Own Goal Scored,Red Cards - 2nd Yellow,Penalties Off Target,Crosses not Claimed
USA_USL_Cup,2025,Chattanooga Red Wolves SC,c01rqqmanlku595l8h6lad7o4,A. Alhassan,Forward,40,1.0,1.0,9.0,2.0,,1.0,,1.0,,,1.0,5.0,10.0,,,9.0,,29.0,1.0,4.0,4.0,4.0,2.0,2.0,,,1.0,4.0,22.0,4.0,,,,,1.0,4.0,2.0,1.0,,5.0,1.0,2.0,2.0,2.0,,1.0,,1.0,,,1.0,,4.0,,3.0,1.0,1.0,3.0,1.0,3.0,,5.0,0.0,,,,,2.0,,2.0,,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
USA_USL_Cup,2025,Chattanooga Red Wolves SC,3c47mqf0vorrfrigxmqqhwqac,J. Ayimbila,Defender,5,1.0,4.0,22.0,,2.0,4.0,,14.0,,,1.0,8.0,10.0,3.0,2.0,24.0,1.0,257.0,2.0,23.0,4.0,14.0,6.0,,1.0,3.0,4.0,30.0,78.0,23.0,5.0,,16.0,,5.0,22.0,7.0,2.0,,18.0,5.0,2.0,3.0,3.0,7.0,4.0,3.0,,10.0,7.0,,3.0,30.0,1.0,13.0,4.0,8.0,12.0,2.0,2.0,4.0,,0.0,4.0,2.0,,,,1.0,,,,,,,,1.0,,,2.0,,,4.0,4.0,,,,,,,,5.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Chattanooga Red Wolves SC,c28mco9ytj4iohos2523rmvze,M. Bentley,Forward,10,8.0,1.0,53.0,7.0,3.0,7.0,2.0,7.0,2.0,,4.0,31.0,10.0,25.0,1.0,47.0,1.0,342.0,13.0,24.0,31.0,22.0,13.0,12.0,5.0,7.0,3.0,55.0,115.0,26.0,3.0,2.0,28.0,1.0,2.0,25.0,5.0,3.0,1.0,22.0,5.0,2.0,4.0,4.0,31.0,3.0,4.0,4.0,16.0,12.0,,4.0,57.0,,19.0,7.0,30.0,9.0,7.0,18.0,6.0,13.0,0.0,1.0,,1.0,1.0,,1.0,5.0,,1.0,0.0,,1.0,1.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,
USA_USL_Cup,2025,Chattanooga Red Wolves SC,9e565ryexasj1efhz4allokd0,C. Carriglitto,Goalkeeper,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Chattanooga Red Wolves SC,ayd3hhutk6ahrbet7d5jz9vdg,O. Green,Defender,18,4.0,2.0,15.0,,4.0,7.0,,14.0,1.0,,,7.0,10.0,17.0,2.0,53.0,7.0,272.0,3.0,33.0,5.0,8.0,5.0,14.0,,3.0,4.0,61.0,122.0,33.0,11.0,,39.0,,3.0,26.0,2.0,1.0,2.0,10.0,,2.0,4.0,4.0,28.0,4.0,3.0,,5.0,6.0,10.0,8.0,61.0,,19.0,7.0,24.0,5.0,1.0,2.0,11.0,,0.0,2.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,14.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,
USA_USL_Cup,2025,Chattanooga Red Wolves SC,5ok7sc9enrltxss201yo8cciy,O. Gómez Tapia,Midfielder,16,1.0,,12.0,,3.0,5.0,,39.0,1.0,,3.0,6.0,10.0,7.0,1.0,19.0,11.0,160.0,2.0,53.0,3.0,6.0,5.0,16.0,,2.0,,64.0,91.0,55.0,5.0,,32.0,,2.0,44.0,9.0,,1.0,9.0,1.0,1.0,3.0,3.0,11.0,,2.0,,12.0,9.0,4.0,3.0,66.0,1.0,16.0,5.0,8.0,4.0,3.0,1.0,4.0,,0.0,2.0,,,,1.0,2.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Chattanooga Red Wolves SC,e59usmu5w20s5bg44d37f8qcq,O. Hernandez,Midfielder,17,4.0,1.0,19.0,2.0,3.0,2.0,,4.0,,,2.0,12.0,10.0,10.0,1.0,37.0,6.0,124.0,1.0,14.0,5.0,7.0,8.0,8.0,1.0,,4.0,28.0,80.0,19.0,1.0,,17.0,,1.0,13.0,6.0,3.0,,14.0,4.0,1.0,3.0,3.0,15.0,11.0,1.0,,5.0,3.0,5.0,2.0,34.0,,18.0,2.0,24.0,6.0,5.0,4.0,5.0,1.0,0.0,,,,,2.0,,2.0,,,,,,,,,,,6.0,3.0,3.0,,2.0,1.0,,,,,2.0,4.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,
USA_USL_Cup,2025,Chattanooga Red Wolves SC,dntorsr8bza6jf3lf99p1r4t0,P. Hernandez,Forward,14,1.0,2.0,23.0,1.0,,4.0,,6.0,,,2.0,15.0,10.0,5.0,1.0,16.0,2.0,190.0,1.0,14.0,5.0,8.0,11.0,6.0,,3.0,1.0,19.0,46.0,19.0,,,5.0,2.0,2.0,17.0,6.0,2.0,2.0,18.0,5.0,,4.0,4.0,5.0,1.0,2.0,,3.0,7.0,,2.0,24.0,1.0,13.0,4.0,4.0,7.0,6.0,4.0,,6.0,0.0,,,,,2.0,,1.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Chattanooga Red Wolves SC,addushu1i5uqbjpp30b6lt9ii,K. Jackson,Defender,2,1.0,3.0,9.0,,1.0,,,1.0,,,1.0,4.0,10.0,4.0,1.0,10.0,,71.0,1.0,5.0,3.0,5.0,2.0,3.0,1.0,,2.0,10.0,30.0,5.0,4.0,,5.0,1.0,3.0,5.0,1.0,1.0,,6.0,1.0,,1.0,1.0,5.0,2.0,1.0,,1.0,1.0,4.0,2.0,10.0,,4.0,,5.0,4.0,1.0,2.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
USA_USL_Cup,2025,Chattanooga Red Wolves SC,9t80cj2ezwdtq8pf15e9niuj8,A. Jin,Defender,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
