liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Substitute On,Successful Lay-offs,Successful Launches,Goals,Open Play Passes,Corners Won,Times Tackled,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Total Red Cards,Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Successful Crosses open play,Total Fouls Won,Straight Red Cards,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Winning Goal,Right Foot Goals,Red Cards - 2nd Yellow,Goals from Outside Box,Headed Goals,Throw Ins to Opposition Player,Unsuccessful lay-offs,Foul Won Penalty,Penalties Taken,Penalty Goals,GK Successful Distribution,Attempts from Set Pieces,Saves Made,Penalties Conceded,Punches,Penalties Saved,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves from Penalty,Saves made - caught,GK Unsuccessful Distribution,Clean Sheets,Second Goal Assists,Clearances Off the Line,Last Man Tackle,Own Goal Scored,Crosses not Claimed,Set Pieces Goals,Other Goals,Penalties Off Target,Home Goals,Away Goals
USA_USL_Championship,2020,Memphis 901 FC,f07dkt0q5fpiw8c1rkuedrx05,B. Allen,Forward,29,3.0,4.0,783.0,,6.0,12.0,,3.0,156.0,5.0,13.0,70.0,1.0,88.0,,1.0,1.0,3.0,7.0,1.0,26.0,73.0,57.0,5.0,35.0,3.0,180.0,6.0,10.0,1.0,139.0,17.0,17.0,36.0,,35.0,10.0,,33.0,5.0,18.0,9.0,5.0,6.0,283.0,,15.0,3.0,,45.0,32.0,42.0,10.0,36.0,10.0,5.0,1.0,11.0,,19.0,2.0,90.0,1.0,18.0,2.0,3.0,15.0,,2.0,,,28.0,43.0,3.0,120.0,144.0,45.0,1.0,,3.0,54.0,2.0,1.0,17.0,0.0,,,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Memphis 901 FC,3dbt53y838uuaufxo7si4modl,J. Barkei,Goalkeeper,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Memphis 901 FC,ag5muy7jcrpn54kiwjwy54iqd,J. Baxter,Midfielder,20,4.0,,509.0,,2.0,3.0,,1.0,256.0,2.0,7.0,72.0,4.0,142.0,2.0,2.0,15.0,5.0,7.0,1.0,11.0,83.0,81.0,4.0,39.0,1.0,273.0,6.0,8.0,8.0,194.0,10.0,15.0,54.0,3.0,70.0,3.0,,57.0,2.0,34.0,6.0,12.0,10.0,371.0,6.0,8.0,5.0,,44.0,70.0,10.0,10.0,34.0,8.0,25.0,3.0,10.0,,12.0,2.0,67.0,5.0,11.0,,13.0,8.0,3.0,,,2.0,22.0,61.0,,207.0,219.0,23.0,2.0,1.0,2.0,33.0,2.0,4.0,22.0,0.0,1.0,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Memphis 901 FC,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,Defender,19,10.0,,1260.0,94.0,,,1.0,1.0,467.0,4.0,17.0,104.0,5.0,205.0,19.0,1.0,32.0,12.0,1.0,,15.0,154.0,183.0,17.0,64.0,3.0,479.0,,11.0,6.0,363.0,27.0,2.0,96.0,,147.0,10.0,,73.0,2.0,72.0,14.0,23.0,33.0,787.0,,14.0,2.0,5.0,80.0,182.0,15.0,10.0,58.0,1.0,20.0,5.0,26.0,,9.0,7.0,104.0,30.0,27.0,1.0,10.0,14.0,,2.0,,1.0,31.0,46.0,1.0,371.0,383.0,24.0,1.0,,11.0,46.0,6.0,31.0,49.0,0.0,,,,,11.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
USA_USL_Championship,2020,Memphis 901 FC,7728unff4imi0hr91hifq7t1x,M. Burch,Defender,8,5.0,,613.0,28.0,1.0,,5.0,,273.0,5.0,1.0,18.0,8.0,111.0,17.0,1.0,35.0,1.0,1.0,1.0,2.0,130.0,116.0,8.0,38.0,1.0,292.0,2.0,6.0,2.0,175.0,18.0,1.0,73.0,5.0,90.0,7.0,,99.0,1.0,31.0,7.0,4.0,17.0,443.0,32.0,8.0,4.0,5.0,19.0,143.0,,10.0,25.0,,44.0,2.0,2.0,,14.0,,35.0,26.0,19.0,,43.0,8.0,27.0,,,2.0,8.0,41.0,,208.0,219.0,16.0,2.0,,4.0,10.0,4.0,9.0,11.0,0.0,,,,,5.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Memphis 901 FC,6gsqjke3thgf819b2672i8xcl,Z. Carroll,Defender,3,1.0,,1012.0,2.0,2.0,,14.0,1.0,519.0,1.0,4.0,31.0,,131.0,33.0,1.0,67.0,6.0,6.0,1.0,19.0,132.0,285.0,19.0,56.0,1.0,539.0,,5.0,,341.0,21.0,9.0,123.0,,56.0,1.0,1.0,99.0,1.0,43.0,11.0,8.0,25.0,697.0,,13.0,2.0,11.0,45.0,290.0,21.0,10.0,65.0,3.0,75.0,,8.0,1.0,38.0,2.0,102.0,51.0,22.0,,1.0,13.0,,,,1.0,18.0,162.0,1.0,400.0,416.0,57.0,1.0,,14.0,37.0,5.0,28.0,27.0,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
USA_USL_Championship,2020,Memphis 901 FC,dfyyn9gd8jlfs0krwucne5hbd,P. da Silva,Midfielder,11,10.0,,262.0,5.0,1.0,,,,86.0,6.0,12.0,31.0,8.0,63.0,3.0,1.0,6.0,3.0,5.0,1.0,2.0,62.0,17.0,3.0,14.0,,92.0,2.0,6.0,5.0,65.0,8.0,5.0,20.0,4.0,26.0,9.0,,37.0,1.0,14.0,3.0,4.0,3.0,189.0,13.0,4.0,4.0,,39.0,23.0,11.0,10.0,20.0,,7.0,3.0,10.0,,2.0,9.0,43.0,1.0,9.0,,20.0,4.0,9.0,,,1.0,21.0,12.0,,68.0,72.0,4.0,1.0,,1.0,23.0,2.0,5.0,18.0,0.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Memphis 901 FC,4qo8t2en3surrx8hpyccworft,L. Doyle,Defender,4,1.0,,579.0,1.0,2.0,,8.0,,255.0,1.0,2.0,17.0,,67.0,22.0,2.0,46.0,4.0,1.0,1.0,14.0,83.0,129.0,6.0,28.0,2.0,270.0,,13.0,,149.0,13.0,2.0,74.0,,62.0,1.0,,57.0,,34.0,6.0,9.0,18.0,368.0,,8.0,9.0,6.0,23.0,142.0,11.0,10.0,26.0,1.0,47.0,,2.0,,19.0,1.0,56.0,42.0,14.0,,1.0,8.0,,,,1.0,16.0,49.0,,187.0,196.0,33.0,1.0,,2.0,30.0,4.0,9.0,7.0,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Memphis 901 FC,411grh3cytippnnanb767qvsa,Rafa Mentzingen,Forward,14,9.0,1.0,713.0,2.0,5.0,4.0,,3.0,160.0,5.0,35.0,47.0,2.0,79.0,5.0,1.0,7.0,9.0,8.0,,16.0,135.0,35.0,13.0,43.0,2.0,162.0,6.0,9.0,10.0,107.0,14.0,15.0,50.0,,34.0,6.0,,50.0,6.0,44.0,8.0,14.0,10.0,345.0,,13.0,4.0,2.0,88.0,57.0,33.0,10.0,52.0,7.0,5.0,2.0,15.0,,15.0,16.0,119.0,7.0,14.0,3.0,10.0,13.0,,1.0,,1.0,51.0,24.0,3.0,110.0,112.0,31.0,1.0,1.0,9.0,67.0,4.0,7.0,37.0,0.0,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Memphis 901 FC,8m1j0anc3y4blgvqdeiajknvt,R. Gonzalez III,Midfielder,7,5.0,,317.0,17.0,4.0,,1.0,,94.0,3.0,8.0,28.0,4.0,44.0,2.0,1.0,5.0,1.0,1.0,,4.0,47.0,38.0,8.0,12.0,,95.0,2.0,7.0,1.0,72.0,8.0,1.0,17.0,1.0,4.0,,,20.0,,14.0,3.0,5.0,7.0,184.0,5.0,7.0,6.0,3.0,34.0,29.0,1.0,10.0,21.0,,6.0,3.0,8.0,,4.0,2.0,42.0,5.0,8.0,,10.0,7.0,4.0,,,2.0,17.0,34.0,,77.0,78.0,8.0,2.0,,6.0,21.0,2.0,4.0,17.0,0.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
