liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Penalties Conceded,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Short Passes,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Total Fouls Won,Aerial Duels won,Duels,Total Clearances,Games Played,Ground Duels lost,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Unsuccessful Crosses open play,Successful Lay-offs,Corners Won,Yellow Cards,Penalty Goals Conceded,Successful Dribbles,Goals Conceded Inside Box,Shots On Target ( inc goals ),Successful Long Passes,Unsuccessful Dribbles,Goals Conceded,Unsuccessful Crosses & Corners,Hit Woodwork,Leftside Passes,Clean Sheets,Substitute On,Blocks,Saves Made,GK Successful Distribution,Successful Launches,Punches,Penalties Saved,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves from Penalty,GK Unsuccessful Distribution,Offsides,Throw Ins to Own Player,Successful Crosses & Corners,Throw Ins to Opposition Player,Successful Crosses open play,Blocked Shots,Corners Taken (incl short corners),Unsuccessful Corners into Box,Attempts from Set Pieces,Successful Corners into Box,Goals Conceded Outside Box,Handballs conceded,Assists (Intentional),Goal Assists,Through balls,Goals,Headed Goals,Clearances Off the Line,Goals from Inside Box,Right Foot Goals,Goals from Outside Box,Left Foot Goals,Catches,Saves made - caught,Unsuccessful lay-offs,Second Goal Assists,Goalkeeper Smother,Drops,Foul Won Penalty,Set Pieces Goals,Penalties Taken,Penalty Goals,Last Man Tackle,Own Goal Scored,Penalties Off Target,Total Red Cards,Straight Red Cards
Concacaf_Concacaf_Champions_Cup,2019,Atlanta United FC,ddb6de7pli57w8z163ztwczx1,G. Martínez,Midfielder,10,300.0,,130.0,22.0,72.0,1.0,3.0,2.0,7.0,2.0,85.0,30.0,5.0,41.0,141.0,4.0,7.0,89.0,9.0,44.0,33.0,7.0,51.0,13.0,4.0,5.0,5.0,250.0,4.0,4.0,63.0,49.0,5.0,60.0,37.0,18.0,,65.0,,4.0,26.0,89.0,97.0,2.0,2.0,28.0,3.0,1.0,37.0,3.0,3.0,6.0,1.0,1.0,14.0,5.0,2.0,8.0,8.0,6.0,12.0,,37.0,,,,,,,,,,,,,,,1.0,3.0,5.0,,4.0,5.0,9.0,7.0,4.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Atlanta United FC,cjqwtxwyqdy1o1ehr8yrdbnit,Josef Martínez,Forward,7,351.0,,57.0,20.0,35.0,,1.0,,3.0,7.0,27.0,21.0,2.0,11.0,67.0,1.0,9.0,55.0,8.0,12.0,11.0,4.0,8.0,6.0,4.0,1.0,4.0,111.0,4.0,5.0,26.0,9.0,18.0,68.0,14.0,7.0,4.0,37.0,6.0,4.0,16.0,45.0,55.0,11.0,1.0,23.0,1.0,,10.0,,2.0,1.0,,1.0,1.0,5.0,5.0,,2.0,6.0,,,27.0,1.0,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,1.0,1.0,,,,3.0,,,3.0,3.0,,,,,1.0,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Atlanta United FC,d38mrccgoud3qomh3supk202d,D. Nagbe,Midfielder,6,301.0,,186.0,33.0,95.0,,3.0,,,3.0,25.0,77.0,6.0,13.0,188.0,,3.0,164.0,1.0,16.0,71.0,2.0,14.0,23.0,3.0,,2.0,226.0,4.0,2.0,25.0,40.0,1.0,91.0,13.0,4.0,2.0,30.0,5.0,4.0,14.0,171.0,172.0,5.0,4.0,17.0,2.0,2.0,11.0,,1.0,1.0,,1.0,1.0,2.0,1.0,8.0,1.0,3.0,,,44.0,2.0,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Atlanta United FC,2a4bnzt35s1sihckf86e8bys5,M. Parkhurst,Defender,3,346.0,,190.0,12.0,56.0,10.0,17.0,,,2.0,32.0,107.0,9.0,14.0,194.0,1.0,4.0,155.0,,31.0,51.0,,20.0,18.0,4.0,4.0,11.0,227.0,4.0,2.0,20.0,82.0,,42.0,13.0,1.0,2.0,24.0,11.0,4.0,9.0,159.0,163.0,4.0,7.0,11.0,2.0,6.0,11.0,,,,2.0,1.0,1.0,5.0,,8.0,1.0,6.0,,,49.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Atlanta United FC,10axvdyabc15jqxp0ro94odzp,F. Pogba,Defender,4,14.0,,16.0,1.0,6.0,,1.0,,,,1.0,10.0,,,17.0,,1.0,14.0,,1.0,6.0,,1.0,2.0,,,,19.0,1.0,1.0,1.0,6.0,,85.0,1.0,,1.0,2.0,1.0,1.0,1.0,15.0,16.0,1.0,,1.0,,,,,,,,,,,,2.0,,,,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Atlanta United FC,4v30smxat71u7nl3x7tgaulzp,E. Remedi,Midfielder,11,357.0,,228.0,30.0,103.0,3.0,9.0,3.0,,3.0,52.0,96.0,9.0,28.0,236.0,2.0,6.0,191.0,,37.0,70.0,3.0,27.0,22.0,4.0,6.0,11.0,291.0,4.0,5.0,43.0,61.0,,49.0,24.0,11.0,3.0,49.0,1.0,4.0,22.0,192.0,199.0,6.0,8.0,25.0,1.0,6.0,21.0,1.0,,1.0,1.0,1.0,1.0,5.0,,8.0,3.0,6.0,1.0,,75.0,1.0,,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Atlanta United FC,bjpjsx12xdi3bwsv35746arqh,M. Robinson,Defender,12,360.0,,205.0,14.0,47.0,5.0,11.0,6.0,3.0,5.0,31.0,131.0,6.0,18.0,207.0,,2.0,168.0,3.0,29.0,49.0,,18.0,29.0,4.0,7.0,11.0,252.0,4.0,1.0,10.0,80.0,4.0,55.0,18.0,1.0,11.0,26.0,14.0,4.0,3.0,176.0,178.0,16.0,2.0,8.0,4.0,7.0,7.0,,,,,1.0,,5.0,,10.0,1.0,6.0,,,64.0,2.0,,3.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Atlanta United FC,cipf4dnh5novtb3wtsm2zy11x,B. Shea,Defender,20,180.0,,69.0,14.0,24.0,1.0,2.0,2.0,2.0,1.0,23.0,30.0,3.0,14.0,69.0,,1.0,48.0,2.0,16.0,30.0,1.0,14.0,12.0,2.0,9.0,6.0,112.0,2.0,,11.0,24.0,7.0,58.0,10.0,3.0,4.0,16.0,1.0,2.0,5.0,53.0,53.0,5.0,1.0,6.0,2.0,5.0,6.0,4.0,,2.0,,1.0,1.0,2.0,,5.0,1.0,3.0,4.0,,1.0,1.0,,,,,,,,,,,,,,1.0,12.0,1.0,1.0,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Atlanta United FC,ciaqe12s383jursixiioxmo5x,H. Villalba,Forward,15,60.0,,34.0,8.0,18.0,,,1.0,2.0,,19.0,9.0,1.0,7.0,34.0,,1.0,26.0,3.0,7.0,2.0,3.0,11.0,6.0,,2.0,,61.0,4.0,,16.0,8.0,4.0,83.0,8.0,1.0,,16.0,,4.0,8.0,27.0,27.0,,1.0,8.0,,1.0,8.0,4.0,,1.0,,,6.0,,1.0,1.0,5.0,,4.0,1.0,16.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Atlanta United FC,mjey6km17mz37bjy96v785ih,B. Vázquez,Forward,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Atlanta United FC,8pn2tu1wlbu05juvt3ioei191,G. Wild,Midfielder,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Atlanta United FC,a2bwi8risp0a9q88cno5wlihh,R. Williams,Forward,9,9.0,,4.0,1.0,1.0,,,,,,5.0,1.0,,2.0,4.0,,1.0,2.0,,2.0,1.0,,2.0,,,,,7.0,1.0,1.0,3.0,1.0,,11.0,1.0,,1.0,4.0,,1.0,3.0,2.0,2.0,1.0,,3.0,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
