liga,temporada,equipo,id,nombre,posicion,dorsal,Key Passes (Attempt Assists),Substitute Off,Interceptions,Aerial Duels lost,Foul Attempted Tackle,PutThrough/Blocked Distribution,Successful Launches,Unsuccessful Launches,Headed Goals,Forward Passes,Penalty Goals Conceded,Successful Crosses open play,Successful Passes Own Half,Aerial Duels,Ground Duels lost,Successful Crosses & Corners,Total Passes,Unsuccessful Dribbles,Duels lost,Total Touches In Opposition Box,Games Played,Shots On Target ( inc goals ),Blocked Shots,Unsuccessful Long Passes,Backward Passes,Unsuccessful Crosses & Corners,Unsuccessful Passes Opposition Half,Ground Duels won,Starts,Goals Conceded Inside Box,Total Successful Passes ( Excl Crosses & Corners ) ,Total Losses Of Possession,Times Tackled,Time Played,Successful Open Play Passes,Goals,Unsuccessful Short Passes,Successful Short Passes,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Successful Lay-offs,Tackles Lost,Total Clearances,Successful Long Passes,Goals Conceded,Touches,Appearances,Leftside Passes,Unsuccessful Passes Own Half,Total Shots,Recoveries,Hit Woodwork,Rightside Passes,Successful Dribbles,Total Tackles,Duels,Corners Won,Open Play Passes,PutThrough/Blocked Distribution Won,Through balls,Index,Duels won,Aerial Duels won,Yellow Cards,Goals from Inside Box,Successful Passes Opposition Half,Tackles Won,Total Fouls Won,Unsuccessful Crosses open play,Substitute On,Total Unsuccessful Passes ( Excl Crosses & Corners ),Ground Duels,Total Fouls Conceded,Clean Sheets,Home Goals,Away Goals,Winning Goal,Assists (Intentional),Corners Taken (incl short corners),Unsuccessful Corners into Box,Attempts from Set Pieces,Blocks,Offsides,Throw Ins to Own Player,Throw Ins to Opposition Player,Successful Corners into Box,Goal Assists,GK Successful Distribution,Penalties Conceded,GK Unsuccessful Distribution,Handballs conceded,Straight Red Cards,Right Foot Goals,Penalties Taken,Total Red Cards,Unsuccessful lay-offs,Goals from Outside Box,Penalty Goals,Foul Won Penalty,Other Goals,Left Foot Goals,Red Cards - 2nd Yellow,Clearances Off the Line,Penalties Saved,Saves Made,Catches,Saves from Penalty,Saves Made from Outside Box,Saves Made from Inside Box,Punches,Penalties Faced,Saves made - parried,Goalkeeper Smother,Set Pieces Goals,Drops,Saves made - caught,Crosses not Claimed,Own Goal Scored,Last Man Tackle,Second Goal Assists,Successful Fifty Fifty,Fifty Fifty,Penalties Off Target
USA_USL_Championship,2021,Oakland Roots SC,f07dkt0q5fpiw8c1rkuedrx05,B. Allen,Forward,50,2.0,6.0,,16.0,1.0,3.0,,,,13.0,,,19.0,23.0,14.0,,52.0,,30.0,8.0,7.0,1.0,2.0,1.0,23.0,1.0,16.0,8.0,6.0,6.0,34.0,42.0,8.0,392.0,24.0,,17.0,33.0,,1.0,2.0,1.0,1.0,1.0,7.0,102.0,7.0,8.0,3.0,1.0,4.0,,8.0,,2.0,45.0,2.0,42.0,2.0,,10.0,15.0,7.0,,,15.0,1.0,6.0,1.0,1.0,18.0,22.0,4.0,,0.0,0.0,0.0,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,Oakland Roots SC,9odqxkb5kucctyhjx8t337emt,Q. Amarikwa,Forward,25,5.0,9.0,8.0,26.0,18.0,22.0,,1.0,1.0,73.0,,2.0,37.0,52.0,87.0,2.0,230.0,15.0,113.0,41.0,16.0,7.0,1.0,6.0,54.0,9.0,86.0,34.0,11.0,8.0,146.0,177.0,38.0,1062.0,142.0,2.0,78.0,142.0,12.0,1.0,9.0,4.0,2.0,4.0,9.0,430.0,16.0,51.0,7.0,19.0,34.0,,52.0,12.0,10.0,173.0,3.0,226.0,15.0,,10.0,60.0,26.0,4.0,2.0,111.0,6.0,12.0,9.0,5.0,84.0,121.0,49.0,2.0,2.0,0.0,0.0,,,,,,11.0,,2.0,,1.0,,,,2.0,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
USA_USL_Championship,2021,Oakland Roots SC,6eoyhons8zoaxiemwt7dhkvoq,T. Bailey,Goalkeeper,47,,,,,,,1.0,17.0,,60.0,,,40.0,2.0,,,85.0,,,,3.0,,,39.0,,,34.0,,3.0,2.0,46.0,39.0,,270.0,32.0,,,37.0,,1.0,,,4.0,9.0,3.0,120.0,3.0,14.0,5.0,,25.0,,11.0,,,2.0,,46.0,,,10.0,2.0,2.0,,,6.0,,1.0,,,39.0,,,2.0,0.0,0.0,0.0,,,,,,,,,,,21.0,,16.0,,,,,,,,,,,,,,,12.0,4.0,,5.0,6.0,2.0,,3.0,,,,,,,,,,,
USA_USL_Championship,2021,Oakland Roots SC,d7efidcaz053ml8l4h19i7fmx,L. Barraza,Goalkeeper,13,,,,,,,2.0,12.0,,38.0,,,33.0,,,,66.0,,,,2.0,,,29.0,,,25.0,,2.0,2.0,37.0,29.0,,180.0,30.0,,,30.0,,2.0,,,1.0,7.0,4.0,78.0,2.0,18.0,4.0,,13.0,,10.0,,,,,42.0,,,10.0,,,,,4.0,,,,,29.0,,,,0.0,0.0,0.0,,,,,,,,,,,11.0,,11.0,,,,,,,,,,,,,,,5.0,1.0,,2.0,3.0,,,2.0,,,,,,,,,,,
USA_USL_Championship,2021,Oakland Roots SC,1duvhfmmow05y84nlg49c1vbp,T. Blackwood,Forward,14,4.0,2.0,1.0,9.0,3.0,4.0,,1.0,,16.0,,,16.0,13.0,7.0,,58.0,3.0,16.0,10.0,4.0,1.0,,1.0,21.0,,14.0,7.0,3.0,7.0,37.0,30.0,4.0,240.0,31.0,,20.0,37.0,1.0,1.0,2.0,1.0,3.0,,8.0,83.0,4.0,9.0,7.0,2.0,7.0,,12.0,2.0,2.0,27.0,,52.0,1.0,,10.0,11.0,4.0,1.0,,21.0,1.0,3.0,,1.0,21.0,14.0,3.0,,0.0,0.0,0.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,Oakland Roots SC,9te5zso5mwqrhey6301k48ull,P. Blanchette,Goalkeeper,20,,,2.0,1.0,,,47.0,145.0,,503.0,1.0,,222.0,15.0,,,654.0,,1.0,1.0,23.0,1.0,,339.0,,,284.0,7.0,23.0,22.0,314.0,344.0,,2100.0,174.0,,1.0,175.0,,4.0,1.0,,17.0,139.0,26.0,871.0,23.0,94.0,56.0,1.0,198.0,,57.0,,,22.0,,311.0,,,10.0,21.0,14.0,,,92.0,,11.0,,,340.0,7.0,,6.0,0.0,0.0,0.0,,,,,,,,,,,167.0,,100.0,,,,,,1.0,,,,,,,,1.0,75.0,22.0,1.0,20.0,53.0,5.0,2.0,23.0,2.0,,3.0,1.0,,,,,,,
USA_USL_Championship,2021,Oakland Roots SC,35uvcvkv4nd0jbsov3xosjsut,J. Bokila,Forward,9,4.0,6.0,1.0,69.0,30.0,11.0,,2.0,1.0,56.0,2.0,,45.0,100.0,80.0,,211.0,10.0,149.0,53.0,26.0,14.0,9.0,4.0,62.0,2.0,65.0,41.0,7.0,14.0,141.0,139.0,32.0,1001.0,121.0,6.0,66.0,135.0,11.0,2.0,14.0,3.0,6.0,6.0,16.0,383.0,26.0,58.0,7.0,25.0,21.0,1.0,35.0,10.0,9.0,221.0,5.0,190.0,3.0,,10.0,72.0,31.0,8.0,6.0,96.0,6.0,23.0,2.0,19.0,70.0,121.0,49.0,,1.0,5.0,3.0,,,,,,11.0,,,,,,,,3.0,,,1.0,,3.0,,1.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,Oakland Roots SC,6t1iwmt8vwah0kldd5u51fd1x,B. Brown,Forward,32,6.0,8.0,2.0,30.0,3.0,12.0,1.0,1.0,,35.0,,1.0,50.0,41.0,34.0,1.0,201.0,10.0,64.0,36.0,17.0,5.0,3.0,3.0,71.0,1.0,41.0,43.0,10.0,6.0,154.0,99.0,22.0,838.0,151.0,2.0,44.0,149.0,10.0,4.0,16.0,2.0,4.0,5.0,10.0,345.0,17.0,60.0,7.0,15.0,23.0,,35.0,13.0,13.0,118.0,6.0,198.0,5.0,,10.0,54.0,11.0,1.0,1.0,105.0,11.0,18.0,1.0,7.0,47.0,77.0,10.0,1.0,1.0,1.0,0.0,2.0,,,4.0,1.0,6.0,,,,3.0,,,,2.0,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,
USA_USL_Championship,2021,Oakland Roots SC,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,Midfielder,23,22.0,11.0,58.0,26.0,20.0,64.0,10.0,44.0,,445.0,1.0,15.0,374.0,67.0,119.0,17.0,1055.0,24.0,145.0,27.0,33.0,2.0,2.0,92.0,198.0,70.0,302.0,131.0,27.0,24.0,733.0,535.0,49.0,2346.0,712.0,1.0,230.0,661.0,1.0,7.0,2.0,21.0,53.0,72.0,31.0,1788.0,33.0,377.0,90.0,3.0,156.0,1.0,35.0,22.0,69.0,317.0,14.0,1025.0,17.0,5.0,10.0,172.0,41.0,7.0,1.0,376.0,48.0,41.0,64.0,6.0,322.0,250.0,37.0,6.0,0.0,1.0,0.0,,6.0,5.0,,4.0,1.0,195.0,50.0,,,,,,1.0,,1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,Oakland Roots SC,ad8w1ymipywxvgekz79eqjqw9,J. Enríquez,Midfielder,11,21.0,10.0,5.0,37.0,10.0,22.0,3.0,7.0,,118.0,2.0,10.0,125.0,44.0,104.0,19.0,495.0,34.0,141.0,82.0,24.0,18.0,5.0,16.0,155.0,64.0,138.0,71.0,21.0,17.0,393.0,297.0,76.0,1803.0,387.0,4.0,86.0,376.0,7.0,3.0,6.0,3.0,3.0,17.0,20.0,883.0,24.0,128.0,28.0,25.0,87.0,,94.0,27.0,9.0,219.0,14.0,486.0,10.0,1.0,10.0,78.0,7.0,3.0,3.0,287.0,6.0,35.0,40.0,3.0,102.0,175.0,14.0,4.0,1.0,3.0,2.0,4.0,30.0,21.0,,1.0,6.0,17.0,1.0,7.0,4.0,,,,1.0,,2.0,,,2.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
