liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Short Passes,Appearances,Successful Open Play Passes,PutThrough/Blocked Distribution Won,Successful Passes Opposition Half,Total Fouls Conceded,Times Tackled,Total Passes,Touches,Duels,Goals Conceded Inside Box,Successful Long Passes,Ground Duels lost,Fifty Fifty,Foul Attempted Tackle,Backward Passes,Goals Conceded,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Dribbles,Index,Total Tackles,Successful Passes Own Half,Aerial Duels,PutThrough/Blocked Distribution,Time Played,Unsuccessful Long Passes,Aerial Duels lost,Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Goals Conceded Outside Box,Substitute Off,Successful Short Passes,Tackles Won,Unsuccessful Launches,Throw Ins to Own Player,Unsuccessful Passes Opposition Half,Duels lost,Total Losses Of Possession,Rightside Passes,Games Played,Substitute On,Total Touches In Opposition Box,Duels won,Blocked Shots,Forward Passes,Tackles Lost,Handballs conceded,Leftside Passes,Interceptions,Ground Duels,Successful Dribbles,Yellow Cards,Recoveries,Starts,Ground Duels won,Successful Fifty Fifty,Unsuccessful Passes Own Half,Home Goals,Away Goals,Winning Goal,Aerial Duels won,Unsuccessful Crosses open play,Corners Won,Unsuccessful Crosses & Corners,Total Clearances,Successful Crosses & Corners,Offsides,Key Passes (Attempt Assists),Set Pieces Goals,Left Foot Goals,Penalties Taken,Hit Woodwork,Throw Ins to Opposition Player,Attempts from Set Pieces,Successful Lay-offs,Shots Off Target (inc woodwork),Second Goal Assists,Shots On Target ( inc goals ),Goals from Outside Box,Goals,Goals from Inside Box,Through balls,Assists (Intentional),Goal Assists,Total Fouls Won,Unsuccessful lay-offs,Right Foot Goals,Successful Crosses open play,Penalty Goals Conceded,Total Shots,Straight Red Cards,Successful Corners into Box,Corners Taken (incl short corners),Total Red Cards,Unsuccessful Corners into Box,Clean Sheets,Penalty Goals,Successful Launches,Blocks,Headed Goals,Red Cards - 2nd Yellow,Penalties Conceded,GK Successful Distribution,Catches,Saves made - parried,GK Unsuccessful Distribution,Saves Made from Outside Box,Goalkeeper Smother,Saves Made,Punches,Saves Made from Inside Box,Saves made - caught,Drops,Penalties Faced,Foul Won Penalty,Last Man Tackle,Own Goal Scored,Clearances Off the Line,Penalties Off Target,Penalties Saved,Saves from Penalty,Crosses not Claimed,Overruns,Goals Openplay,Other Goals,Goal Kicks,Last Player Tackle
USA_MLS,2021,Colorado Rapids,33l6xyx4nhswaphl9ha38yx9l,L. Abubakar,Defender,6,63.0,25.0,964.0,8.0,259.0,22.0,2.0,1096.0,1338.0,153.0,23.0,69.0,29.0,52.0,9.0,54.0,25.0,116.0,1.0,60.0,30.0,721.0,86.0,15.0,2015.0,53.0,29.0,1078.0,980.0,2.0,5.0,911.0,16.0,32.0,2.0,59.0,58.0,131.0,233.0,25.0,1.0,19.0,95.0,2.0,406.0,14.0,,403.0,37.0,67.0,3.0,6.0,88.0,24.0,38.0,34.0,57.0,1.0,1.0,1.0,57.0,,1.0,,95.0,,1.0,,,,,1.0,,,,7.0,,2.0,,2.0,2.0,1.0,,,6.0,,,,1.0,9.0,,,,,,6.0,,13.0,12.0,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
USA_MLS,2021,Colorado Rapids,6k22ppzw6wv0c4gskzxk28fyt,K. Acosta,Midfielder,23,99.0,22.0,754.0,18.0,414.0,43.0,28.0,896.0,1262.0,206.0,20.0,61.0,89.0,58.0,24.0,161.0,24.0,128.0,15.0,48.0,55.0,359.0,22.0,27.0,1808.0,29.0,16.0,882.0,768.0,4.0,2.0,707.0,37.0,12.0,41.0,121.0,105.0,228.0,297.0,22.0,2.0,18.0,101.0,3.0,229.0,18.0,2.0,209.0,30.0,184.0,20.0,2.0,127.0,20.0,95.0,30.0,37.0,1.0,0.0,0.0,6.0,24.0,9.0,30.0,17.0,5.0,2.0,18.0,,,,,5.0,2.0,4.0,13.0,,2.0,1.0,1.0,,2.0,1.0,2.0,20.0,1.0,1.0,3.0,,15.0,,1.0,6.0,,5.0,4.0,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Colorado Rapids,8qqehla9xvhut6uua4a0zcju2,S. Anderson,Defender,27,2.0,1.0,12.0,,6.0,,1.0,14.0,25.0,6.0,,,1.0,1.0,,3.0,,2.0,1.0,82.0,1.0,6.0,3.0,,31.0,,2.0,14.0,12.0,,,12.0,1.0,,3.0,2.0,3.0,3.0,5.0,1.0,1.0,,3.0,,6.0,,,,1.0,3.0,1.0,,4.0,,2.0,1.0,,0.0,0.0,0.0,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Colorado Rapids,dhwk7axf00z4pe7crgp3ge8yx,D. Badji,Forward,8,31.0,18.0,85.0,4.0,62.0,10.0,12.0,124.0,230.0,99.0,3.0,4.0,24.0,13.0,7.0,35.0,4.0,33.0,5.0,100.0,8.0,29.0,51.0,7.0,581.0,2.0,25.0,117.0,91.0,1.0,5.0,87.0,4.0,1.0,,35.0,49.0,67.0,19.0,18.0,12.0,34.0,50.0,3.0,27.0,4.0,1.0,43.0,1.0,48.0,4.0,1.0,14.0,6.0,24.0,4.0,4.0,3.0,2.0,3.0,26.0,6.0,7.0,6.0,4.0,,5.0,,,2.0,,,,,7.0,7.0,,14.0,,5.0,5.0,1.0,,1.0,12.0,3.0,1.0,,,21.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Colorado Rapids,1k3vd2f0e8r92fqkg5981y66t,M. Barrios,Forward,12,122.0,34.0,338.0,20.0,273.0,29.0,64.0,488.0,911.0,224.0,25.0,8.0,110.0,53.0,16.0,154.0,26.0,128.0,33.0,46.0,16.0,104.0,38.0,44.0,2120.0,6.0,27.0,466.0,360.0,1.0,22.0,352.0,11.0,1.0,15.0,162.0,137.0,309.0,94.0,34.0,9.0,146.0,87.0,14.0,109.0,5.0,3.0,131.0,5.0,186.0,39.0,3.0,65.0,25.0,76.0,26.0,19.0,4.0,4.0,2.0,11.0,52.0,32.0,53.0,4.0,17.0,10.0,34.0,,1.0,,5.0,1.0,,17.0,20.0,1.0,21.0,2.0,8.0,6.0,4.0,4.0,5.0,21.0,1.0,6.0,16.0,1.0,41.0,,1.0,2.0,,1.0,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS,2021,Colorado Rapids,6pgcyaivg3sjcm6jju4nn3omi,C. Bassett,Midfielder,26,132.0,33.0,726.0,20.0,499.0,31.0,42.0,889.0,1351.0,278.0,21.0,32.0,102.0,72.0,14.0,196.0,24.0,152.0,12.0,49.0,35.0,252.0,74.0,41.0,2284.0,20.0,44.0,877.0,737.0,3.0,12.0,705.0,20.0,4.0,10.0,168.0,146.0,321.0,237.0,33.0,9.0,95.0,132.0,12.0,229.0,15.0,1.0,227.0,8.0,204.0,23.0,3.0,115.0,24.0,102.0,29.0,36.0,4.0,1.0,0.0,30.0,39.0,17.0,52.0,26.0,14.0,1.0,32.0,,2.0,1.0,7.0,2.0,1.0,12.0,30.0,1.0,20.0,1.0,5.0,4.0,2.0,1.0,3.0,44.0,2.0,3.0,10.0,1.0,50.0,,4.0,14.0,,10.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Colorado Rapids,b6u6116764v2j7apsi25vx3v9,S. Beitashour,Defender,33,34.0,11.0,188.0,6.0,91.0,4.0,1.0,233.0,328.0,25.0,4.0,8.0,8.0,3.0,3.0,54.0,4.0,42.0,,76.0,7.0,102.0,7.0,9.0,587.0,8.0,3.0,230.0,191.0,,4.0,183.0,2.0,7.0,34.0,30.0,11.0,59.0,10.0,11.0,5.0,6.0,14.0,,83.0,5.0,,86.0,6.0,18.0,,1.0,21.0,6.0,10.0,1.0,15.0,0.0,0.0,0.0,4.0,3.0,1.0,3.0,13.0,2.0,1.0,3.0,,,,,8.0,,2.0,,1.0,,,,,,1.0,1.0,3.0,,,2.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Colorado Rapids,4ba5k9nags1osdel19zd25fpx,N. Benezet,Midfielder,10,106.0,25.0,362.0,8.0,265.0,12.0,29.0,481.0,711.0,134.0,8.0,16.0,50.0,41.0,9.0,120.0,11.0,106.0,14.0,95.0,14.0,115.0,18.0,29.0,1027.0,,10.0,468.0,375.0,3.0,7.0,359.0,9.0,,5.0,100.0,60.0,199.0,155.0,25.0,16.0,50.0,74.0,4.0,101.0,5.0,1.0,105.0,3.0,116.0,24.0,2.0,78.0,9.0,66.0,23.0,23.0,2.0,1.0,0.0,8.0,13.0,7.0,17.0,2.0,5.0,2.0,20.0,,,,,,,16.0,6.0,,12.0,,3.0,3.0,1.0,2.0,2.0,28.0,4.0,2.0,2.0,,18.0,,2.0,6.0,,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Colorado Rapids,aj1bwo44zicu1zhvttyn69e96,Lucas Esteves,Defender,66,62.0,14.0,320.0,7.0,186.0,13.0,16.0,407.0,652.0,81.0,10.0,22.0,38.0,22.0,9.0,107.0,11.0,82.0,8.0,35.0,20.0,145.0,15.0,14.0,924.0,20.0,4.0,402.0,325.0,1.0,1.0,303.0,13.0,12.0,73.0,79.0,42.0,159.0,148.0,14.0,5.0,21.0,39.0,5.0,132.0,7.0,,20.0,6.0,66.0,5.0,1.0,67.0,9.0,28.0,10.0,34.0,0.0,1.0,0.0,11.0,31.0,10.0,31.0,11.0,6.0,2.0,12.0,,1.0,,1.0,15.0,1.0,1.0,7.0,,5.0,,1.0,1.0,,,,3.0,,,6.0,,12.0,,,1.0,,,3.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
USA_MLS,2021,Colorado Rapids,87grwc9qwom78uf9g3zllk2xh,K. Ford,Defender,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
