liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Short Passes,Appearances,Successful Open Play Passes,PutThrough/Blocked Distribution Won,Successful Passes Opposition Half,Total Fouls Conceded,Times Tackled,Total Passes,Touches,Duels,Goals Conceded Inside Box,Successful Long Passes,Ground Duels lost,Fifty Fifty,Foul Attempted Tackle,Backward Passes,Goals Conceded,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Dribbles,Index,Total Tackles,Successful Passes Own Half,Aerial Duels,PutThrough/Blocked Distribution,Time Played,Unsuccessful Long Passes,Aerial Duels lost,Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Goals Conceded Outside Box,Substitute Off,Successful Short Passes,Tackles Won,Unsuccessful Launches,Throw Ins to Own Player,Unsuccessful Passes Opposition Half,Duels lost,Total Losses Of Possession,Rightside Passes,Games Played,Substitute On,Total Touches In Opposition Box,Duels won,Blocked Shots,Forward Passes,Tackles Lost,Handballs conceded,Leftside Passes,Interceptions,Ground Duels,Successful Dribbles,Yellow Cards,Recoveries,Starts,Ground Duels won,Successful Fifty Fifty,Unsuccessful Passes Own Half,Home Goals,Away Goals,Winning Goal,Aerial Duels won,Unsuccessful Crosses open play,Corners Won,Unsuccessful Crosses & Corners,Total Clearances,Successful Crosses & Corners,Offsides,Key Passes (Attempt Assists),Set Pieces Goals,Left Foot Goals,Penalties Taken,Hit Woodwork,Throw Ins to Opposition Player,Attempts from Set Pieces,Successful Lay-offs,Shots Off Target (inc woodwork),Second Goal Assists,Shots On Target ( inc goals ),Goals from Outside Box,Goals,Goals from Inside Box,Through balls,Assists (Intentional),Goal Assists,Total Fouls Won,Unsuccessful lay-offs,Right Foot Goals,Successful Crosses open play,Penalty Goals Conceded,Total Shots,Straight Red Cards,Successful Corners into Box,Corners Taken (incl short corners),Total Red Cards,Unsuccessful Corners into Box,Clean Sheets,Penalty Goals,Successful Launches,Blocks,Headed Goals,Red Cards - 2nd Yellow,Penalties Conceded,GK Successful Distribution,Catches,Saves made - parried,GK Unsuccessful Distribution,Saves Made from Outside Box,Goalkeeper Smother,Saves Made,Punches,Saves Made from Inside Box,Saves made - caught,Drops,Penalties Faced,Foul Won Penalty,Last Man Tackle,Own Goal Scored,Clearances Off the Line,Penalties Off Target,Penalties Saved,Saves from Penalty,Crosses not Claimed,Overruns,Goals Openplay,Other Goals,Goal Kicks,Last Player Tackle
USA_MLS,2021,Inter Miami CF,dx0sxtnwt47os8e6vymenhoet,V. Alvarado,Defender,2,,1.0,6.0,,4.0,,,7.0,12.0,1.0,,,,,,,,1.0,,20.0,,2.0,,1.0,13.0,1.0,,7.0,6.0,,,6.0,,1.0,2.0,,,2.0,,1.0,1.0,,1.0,,5.0,,,2.0,,1.0,1.0,,,,1.0,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Inter Miami CF,65jctzcct9irz3wre08c2v2wa,E. Azcona,Forward,28,2.0,4.0,18.0,1.0,16.0,3.0,4.0,21.0,43.0,13.0,,,8.0,,1.0,6.0,,2.0,2.0,15.0,3.0,3.0,1.0,1.0,44.0,,,20.0,19.0,,,19.0,2.0,,1.0,3.0,8.0,12.0,8.0,4.0,4.0,,5.0,,2.0,1.0,,5.0,1.0,12.0,,1.0,3.0,,4.0,,,0.0,0.0,0.0,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Inter Miami CF,29rxabx4plofa06zgwuxlejca,D. Callender,Goalkeeper,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Inter Miami CF,5f76d9pvqluah67sfgbpfyhnt,J. Carranza,Forward,21,44.0,25.0,131.0,5.0,87.0,35.0,21.0,188.0,336.0,145.0,12.0,5.0,60.0,35.0,17.0,66.0,13.0,45.0,8.0,76.0,13.0,56.0,44.0,11.0,726.0,1.0,26.0,176.0,143.0,1.0,4.0,138.0,9.0,,,37.0,86.0,98.0,54.0,25.0,19.0,22.0,59.0,2.0,26.0,4.0,2.0,42.0,8.0,101.0,3.0,4.0,30.0,6.0,41.0,23.0,9.0,1.0,0.0,0.0,18.0,1.0,1.0,1.0,5.0,,7.0,3.0,,,,1.0,,,11.0,9.0,,2.0,,1.0,1.0,1.0,,,27.0,3.0,1.0,,1.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Inter Miami CF,31lce55kff3nwd9293h3ii191,D. Castanheira,Goalkeeper,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Inter Miami CF,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,Midfielder,14,65.0,25.0,517.0,13.0,303.0,28.0,26.0,607.0,798.0,137.0,21.0,37.0,70.0,54.0,18.0,91.0,23.0,86.0,9.0,41.0,25.0,222.0,24.0,23.0,1185.0,21.0,14.0,603.0,521.0,2.0,9.0,484.0,19.0,7.0,1.0,64.0,84.0,145.0,174.0,25.0,12.0,9.0,53.0,1.0,183.0,6.0,,159.0,14.0,113.0,9.0,4.0,62.0,13.0,43.0,17.0,26.0,0.0,0.0,0.0,10.0,4.0,3.0,4.0,12.0,4.0,2.0,8.0,,,,,1.0,,5.0,3.0,1.0,5.0,,,,2.0,,1.0,9.0,,,4.0,1.0,8.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Inter Miami CF,bid5mjepnmsggo9u7g51ph5ud,N. Figal,Defender,5,72.0,24.0,852.0,18.0,322.0,31.0,18.0,1030.0,1379.0,188.0,28.0,129.0,63.0,59.0,11.0,73.0,32.0,140.0,11.0,49.0,43.0,570.0,43.0,35.0,2013.0,68.0,19.0,988.0,890.0,4.0,2.0,761.0,25.0,29.0,35.0,80.0,82.0,198.0,195.0,24.0,1.0,21.0,106.0,,390.0,18.0,3.0,372.0,47.0,145.0,9.0,7.0,147.0,23.0,82.0,33.0,65.0,1.0,0.0,0.0,24.0,5.0,4.0,5.0,54.0,2.0,2.0,4.0,,,,,9.0,,1.0,5.0,,3.0,,1.0,1.0,2.0,2.0,2.0,30.0,,1.0,2.0,2.0,8.0,,,,1.0,,5.0,,17.0,13.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Inter Miami CF,f2ekgoiao33s5kx1m5eu6cbth,K. Gibbs,Defender,3,33.0,12.0,250.0,5.0,136.0,3.0,5.0,295.0,430.0,47.0,13.0,7.0,12.0,14.0,1.0,94.0,13.0,40.0,4.0,33.0,7.0,122.0,18.0,12.0,701.0,7.0,11.0,290.0,255.0,,10.0,248.0,2.0,2.0,25.0,46.0,23.0,77.0,93.0,12.0,2.0,16.0,24.0,2.0,96.0,5.0,,12.0,15.0,29.0,4.0,2.0,34.0,10.0,17.0,7.0,7.0,0.0,1.0,0.0,7.0,13.0,7.0,13.0,6.0,3.0,2.0,6.0,,,,,4.0,,,3.0,,2.0,,1.0,1.0,,,,6.0,,,3.0,1.0,5.0,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
USA_MLS,2021,Inter Miami CF,7ruqyuqr8iil24sejip7mremt,L. González Pírez,Defender,6,116.0,30.0,944.0,18.0,384.0,49.0,23.0,1240.0,1737.0,292.0,39.0,153.0,92.0,83.0,31.0,58.0,42.0,233.0,9.0,50.0,58.0,626.0,72.0,31.0,2655.0,117.0,28.0,1168.0,1007.0,3.0,1.0,854.0,33.0,22.0,30.0,168.0,120.0,302.0,248.0,30.0,,33.0,172.0,1.0,561.0,25.0,2.0,373.0,73.0,220.0,16.0,15.0,195.0,30.0,128.0,51.0,72.0,0.0,0.0,0.0,44.0,7.0,4.0,7.0,93.0,3.0,1.0,7.0,,,,,5.0,,,13.0,1.0,5.0,,,,6.0,1.0,3.0,54.0,,,3.0,3.0,18.0,,,,,,7.0,,2.0,14.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,
USA_MLS,2021,Inter Miami CF,1vnfc466lc01fdfhyvzt8fhii,S. Guediri,Defender,35,18.0,10.0,84.0,7.0,37.0,4.0,4.0,121.0,200.0,32.0,4.0,4.0,15.0,6.0,3.0,25.0,4.0,35.0,4.0,1.0,10.0,50.0,3.0,16.0,205.0,17.0,2.0,119.0,86.0,,2.0,82.0,7.0,11.0,11.0,27.0,17.0,55.0,43.0,10.0,8.0,1.0,15.0,,49.0,3.0,,4.0,5.0,29.0,1.0,2.0,17.0,2.0,14.0,2.0,16.0,0.0,0.0,0.0,1.0,8.0,1.0,8.0,7.0,1.0,1.0,,,,,,5.0,,,2.0,1.0,,,,,,,,3.0,,,1.0,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
