liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Goals Conceded Inside Box,Starts,Appearances,Index,Goals Conceded,Games Played,Substitute Off,Yellow Cards,Substitute On,Goals,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Open Play Passes,Successful Passes Opposition Half,Aerial Duels lost,Total Passes,Touches,Total Touches In Opposition Box,Successful Long Passes,Duels,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Duels lost,Saves Made,GK Successful Distribution,Unsuccessful Launches,Unsuccessful Long Passes,Total Losses Of Possession,Successful Passes Own Half,Unsuccessful Short Passes,Successful Short Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Unsuccessful Passes Own Half,Catches,Forward Passes,Saves Made from Outside Box,Saves made - parried,Total Clearances,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Throw Ins to Own Player,Backward Passes,Interceptions,Penalties Conceded,Successful Launches,Corners Won,Total Tackles,Total Fouls Conceded,Foul Attempted Tackle,Ground Duels,Duels won,Total Fouls Won,Aerial Duels won,Ground Duels lost,Tackles Won,Ground Duels won,Unsuccessful Crosses open play,Unsuccessful Crosses & Corners,Tackles Lost,PutThrough/Blocked Distribution,Blocks,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Total Shots,Handballs conceded,Successful Crosses & Corners,Successful Corners into Box,Blocked Shots,Corners Taken (incl short corners),Shots On Target ( inc goals ),Unsuccessful Corners into Box,Attempts from Set Pieces,Successful Crosses open play,Successful Dribbles,Throw Ins to Opposition Player,Successful Lay-offs,Right Foot Goals,Unsuccessful Dribbles,Goals from Inside Box,Penalties Taken,Penalty Goals,Hit Woodwork,Foul Won Penalty,Offsides,Through balls,Goals Conceded Outside Box,Assists (Intentional),Goal Assists,Unsuccessful lay-offs,Punches,Drops,Headed Goals,Left Foot Goals,Clean Sheets,Goals from Outside Box,Penalties Off Target,Goalkeeper Smother,Clearances Off the Line,Set Pieces Goals,Times Tackled,Home Goals,Away Goals,Winning Goal,Goal Kicks,Second Goal Assists,Own Goal Scored,Other Goals,Last Man Tackle
USA_US_Open_Cup,2017,Atlanta United FC,6i2lftpxtsvjcdug1mflh8v6d,K. Kratz,Midfielder,8.0,180.0,4.0,2.0,2.0,10.0,5.0,2.0,,,,1.0,,,,126.0,92.0,1.0,129.0,158.0,4.0,9.0,14.0,31.0,117.0,120.0,3.0,10.0,,,,,20.0,31.0,9.0,111.0,9.0,41.0,3.0,9.0,6.0,3.0,,28.0,,,,,,,,2.0,29.0,2.0,,,1.0,1.0,3.0,2.0,11.0,4.0,1.0,2.0,9.0,,2.0,1.0,3.0,1.0,2.0,,1.0,3.0,5.0,,3.0,2.0,2.0,5.0,2.0,1.0,1.0,,,,4.0,1.0,,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Atlanta United FC,2w25x6xhv4fj1odj1130gcwrt,L. Kunga,Midfielder,0.0,25.0,1.0,,1.0,10.0,1.0,1.0,,,1.0,,,,,10.0,8.0,,10.0,16.0,2.0,,1.0,4.0,8.0,8.0,,1.0,,,,,6.0,,2.0,8.0,2.0,1.0,1.0,3.0,1.0,,,4.0,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,,,,1.0,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Atlanta United FC,29yzbetu0kz3siy9prkcesno5,J. Larentowicz,Midfielder,18.0,90.0,1.0,1.0,1.0,10.0,2.0,1.0,,1.0,,,,,,93.0,40.0,1.0,95.0,107.0,,9.0,7.0,35.0,81.0,83.0,4.0,3.0,,,1.0,3.0,12.0,44.0,9.0,74.0,12.0,19.0,,5.0,5.0,7.0,,36.0,,,5.0,,,,,,5.0,,,,1.0,1.0,1.0,1.0,3.0,4.0,1.0,3.0,2.0,1.0,1.0,,,,1.0,2.0,,,1.0,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Atlanta United FC,9qo5m138mgxcux6kbkid4jk5x,Z. Loyd,Defender,27.0,45.0,1.0,1.0,1.0,10.0,2.0,1.0,1.0,,,,,,,28.0,12.0,,28.0,49.0,3.0,2.0,6.0,13.0,23.0,23.0,,5.0,,,1.0,1.0,13.0,11.0,4.0,21.0,5.0,1.0,1.0,4.0,4.0,3.0,,8.0,,,2.0,,,,,5.0,6.0,2.0,1.0,,,,1.0,1.0,6.0,1.0,1.0,,5.0,,1.0,2.0,2.0,,2.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Atlanta United FC,cjqwtxwyqdy1o1ehr8yrdbnit,Josef Martínez,Forward,7.0,90.0,1.0,1.0,1.0,10.0,2.0,1.0,,,,1.0,,,,23.0,20.0,3.0,26.0,38.0,8.0,1.0,6.0,6.0,22.0,25.0,3.0,4.0,,,,,3.0,5.0,1.0,24.0,1.0,9.0,2.0,1.0,4.0,,,3.0,,,1.0,,,,,,8.0,,,,,,2.0,1.0,3.0,2.0,1.0,,1.0,,2.0,,,,,,,3.0,5.0,1.0,,,2.0,,2.0,,,,1.0,,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Atlanta United FC,bkx6hb7gcdmw1v43o6tmgraad,C. McCann,Midfielder,16.0,180.0,4.0,2.0,2.0,10.0,5.0,2.0,,1.0,,,,,,157.0,90.0,,159.0,183.0,1.0,14.0,13.0,43.0,146.0,148.0,2.0,4.0,,,1.0,3.0,17.0,59.0,8.0,134.0,11.0,44.0,2.0,9.0,7.0,2.0,,60.0,,,2.0,,,,,,12.0,3.0,,,1.0,6.0,1.0,1.0,11.0,9.0,1.0,2.0,4.0,2.0,7.0,,,4.0,,1.0,,,1.0,,1.0,,1.0,,1.0,,,1.0,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Atlanta United FC,b9bmyvmk7dqeezd0k5d6u8lhx,T. Mears,Defender,2.0,90.0,3.0,1.0,1.0,10.0,3.0,1.0,,,,,,,,65.0,33.0,,65.0,91.0,1.0,2.0,3.0,29.0,56.0,56.0,,1.0,,,,3.0,19.0,23.0,6.0,54.0,9.0,2.0,,13.0,1.0,2.0,,16.0,,,,,,,,9.0,18.0,4.0,,,2.0,,,,3.0,2.0,1.0,,1.0,,2.0,6.0,6.0,,2.0,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Atlanta United FC,bjpjsx12xdi3bwsv35746arqh,M. Robinson,Defender,6.0,45.0,1.0,1.0,1.0,10.0,2.0,1.0,1.0,,,,,,,47.0,21.0,,48.0,58.0,,3.0,1.0,19.0,40.0,41.0,1.0,,,,1.0,3.0,8.0,20.0,4.0,38.0,7.0,,,3.0,2.0,4.0,,27.0,,,5.0,,,,,,2.0,2.0,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Atlanta United FC,zczt4alpawz5522hff8x39p1,A. Tambakis,Goalkeeper,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Atlanta United FC,mjey6km17mz37bjy96v785ih,B. Vázquez,Forward,19.0,180.0,4.0,2.0,2.0,10.0,5.0,2.0,,,,2.0,,,,69.0,37.0,1.0,71.0,101.0,8.0,2.0,15.0,24.0,53.0,55.0,1.0,12.0,,,1.0,1.0,32.0,19.0,15.0,53.0,16.0,8.0,5.0,18.0,7.0,1.0,,10.0,,,2.0,,,,,,29.0,1.0,,,1.0,1.0,3.0,,14.0,3.0,,,11.0,1.0,3.0,3.0,3.0,,3.0,1.0,2.0,,2.0,2.0,1.0,,1.0,,2.0,,,1.0,2.0,,3.0,1.0,4.0,2.0,,,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Atlanta United FC,1qz6h5i13a5tjhrhi3s2sppex,A. Walkes,Defender,26.0,125.0,3.0,2.0,2.0,10.0,4.0,2.0,2.0,2.0,,,,,,92.0,24.0,2.0,92.0,104.0,1.0,7.0,7.0,24.0,86.0,86.0,3.0,5.0,,,1.0,3.0,8.0,62.0,3.0,79.0,6.0,37.0,1.0,5.0,10.0,1.0,,25.0,,,6.0,,,,,,6.0,2.0,,,,1.0,3.0,1.0,4.0,2.0,,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Atlanta United FC,f3gh5dq60yb84ngww3uj6ct7t,A. Wheeler-Omiunu,Midfielder,28.0,30.0,,,1.0,10.0,,1.0,,,1.0,,,,,17.0,8.0,,17.0,31.0,,1.0,2.0,5.0,15.0,15.0,,1.0,,,,,9.0,7.0,2.0,14.0,2.0,,1.0,5.0,,,,7.0,,,1.0,,,,,4.0,5.0,,,,,1.0,,,2.0,1.0,,,1.0,1.0,1.0,3.0,3.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
