liga,temporada,equipo,id,nombre,posicion,dorsal,Appearances,Backward Passes,Duels,Duels won,Final Third Touches,Forward Passes,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels won,Key Passes (Attempt Assists),Leftside Passes,Open Play Passes,Recoveries,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Substitute On,Successful Crosses & Corners,Successful Crosses open play,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Throw Ins to Own Player,Time Played,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Winning Goal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Corners Won,Duels lost,Handballs conceded,Interceptions,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Starts,Successful Launches,Successful Lay-offs,Successful Long Passes,Tackles Lost,Tackles Won,Total Clearances,Total Fouls Conceded,Total Tackles,Blocks,Corners Taken (incl short corners),Hit Woodwork,Penalties Off Target,Penalties Taken,Substitute Off,Successful Corners into Box,Successful Dribbles,Throw Ins to Opposition Player,Total Big Chances Missed,Unsuccessful Corners into Box,Foul Attempted Tackle,Ground Duels lost,Offsides,Shots On Target ( inc goals ),Yellow Cards,Times Tackled,Unsuccessful Crosses open play,Unsuccessful Dribbles,Blocked Shots,GK Successful Distribution,Goal Kicks,Foul Won Penalty,Catches,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Total Big Chances Saved,Goals Conceded Outside Box,Overruns,Penalty Goals Conceded,Penalties Conceded,GK Unsuccessful Distribution,Penalties Faced,Unsuccessful lay-offs,Carries,Progressive Carries,Total Big Chances Created,Goals,Goals Openplay,Goals from Inside Box,Right Foot Goals,Total Big Chances Scored,Home Goals,Away Goals,Attempts from Set Pieces,Penalty Goals,Assists (Intentional),Goal Assists,Straight Red Cards,Total Red Cards,Clean Sheets,Left Foot Goals,Through balls,Headed Goals,Goalkeeper Smother,Own Goal Scored,Red Cards - 2nd Yellow,Direct Setpiece Goals,Goals from Outside Box,Set Pieces Goals,Drops,Penalties Saved,Saves from Penalty,Clearances Off the Line,Second Goal Assists,Saves made - caught,Crosses not Claimed,Other Goals,Last Player Tackle
USA_US_Open_Cup,2026,DC United,35tm2y83fcb7sa5rc4phzh08a,C. Antley,Defender,12,1.0,9.0,7.0,5.0,20.0,12.0,1.0,2.0,2.0,4.0,2.0,3.0,17.0,38.0,2.0,,3.0,3.0,,1.0,1.0,31.0,19.0,13.0,29.0,4.0,82.0,1.0,11.0,38.0,3.0,31.0,7.0,7.0,54.0,1.0,1.0,2.0,7.0,1.0,5.0,0.0,3.0,,3.0,1.0,2.0,,1.0,1.0,,1.0,,,2.0,,1.0,1.0,1.0,1.0,,,,,,1.0,,,1.0,,,1.0,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,DC United,cjrx6ceqo6cypa9lnm7acuql0,O. Avilez,Forward,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,DC United,245btyb2u8c4vj1y1vw8a257t,T. Baribo,Forward,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,DC United,7e8pb8eqysovpfpexouwwvac4,L. Bartlett,Defender,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,DC United,boojy2a86m5qkyqqzxvdk9jv9,A. Bono,Goalkeeper,26,1.0,,,,,17.0,1.0,3.0,3.0,,,,6.0,13.0,20.0,5.0,1.0,,,,,8.0,3.0,10.0,10.0,,120.0,,15.0,28.0,,13.0,,15.0,41.0,,5.0,15.0,13.0,2.0,,0.0,,,,,,,,,,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,8.0,,,,3.0,2.0,1.0,,,,,,,5.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,DC United,eliciww307c6fs2mg347z1iei,C. Clark,Midfielder,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,DC United,blb3vzbk5bvi986xxswlc3s2x,J. Farr,Goalkeeper,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,DC United,52l4538m97qb53gire4qp7xg4,Gabriel Pirani,Midfielder,10,1.0,9.0,11.0,5.0,31.0,8.0,1.0,3.0,3.0,11.0,5.0,3.0,9.0,33.0,3.0,10.0,3.0,2.0,1.0,,,28.0,26.0,5.0,31.0,,75.0,,10.0,36.0,2.0,31.0,5.0,5.0,51.0,,,,5.0,,5.0,0.0,,,,2.0,6.0,,,1.0,,,,,,1.0,2.0,,1.0,3.0,,,,,,,,2.0,,1.0,,,6.0,1.0,,,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,DC United,6fl407ns57s31uwq3svtpzr3d,S. Hefti,Defender,5,1.0,7.0,5.0,2.0,16.0,6.0,1.0,1.0,1.0,4.0,2.0,1.0,6.0,20.0,,2.0,2.0,,1.0,1.0,1.0,15.0,13.0,4.0,16.0,2.0,38.0,1.0,8.0,21.0,,16.0,2.0,5.0,30.0,1.0,2.0,2.0,4.0,2.0,3.0,0.0,1.0,1.0,,,3.0,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,1.0,,,1.0,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,DC United,4eaw6l0418q57ktjma0k5lnt,A. Herrera,Defender,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
