dorsal,nombre,equipo,equipo_folder,liga,posicion,pais,cod_jugador,cod_equipo,cod_liga,cod_temporada,link_scoresway
19,,DC United,DC_United,US Open Cup,Attacker,USA,1rsr9bg12y3480inhp9pn22vo,5qw82lpi6fio4fbljihlyyulb,2bmwykmdlcc2u1c40ytoc39vy,5e1xetw29nk8519zs133hf28k,https://www.scoresway.com/en_GB/soccer/us-open-cup-2026/5e1xetw29nk8519zs133hf28k/teams/view/5qw82lpi6fio4fbljihlyyulb/player/view/1rsr9bg12y3480inhp9pn22vo
,,DC United,DC_United,US Open Cup,,Switzerland,1x3j9bbil4uokoajhd7mt6uhh,5qw82lpi6fio4fbljihlyyulb,2bmwykmdlcc2u1c40ytoc39vy,5e1xetw29nk8519zs133hf28k,https://www.scoresway.com/en_GB/soccer/us-open-cup-2026/5e1xetw29nk8519zs133hf28k/teams/view/5qw82lpi6fio4fbljihlyyulb/player/view/1x3j9bbil4uokoajhd7mt6uhh
8,,DC United,DC_United,US Open Cup,Midfielder,USA,23pxtcocf0xyxeh31ac3hxgx5,5qw82lpi6fio4fbljihlyyulb,2bmwykmdlcc2u1c40ytoc39vy,5e1xetw29nk8519zs133hf28k,https://www.scoresway.com/en_GB/soccer/us-open-cup-2026/5e1xetw29nk8519zs133hf28k/teams/view/5qw82lpi6fio4fbljihlyyulb/player/view/23pxtcocf0xyxeh31ac3hxgx5
9,,DC United,DC_United,US Open Cup,Attacker,Israel,245btyb2u8c4vj1y1vw8a257t,5qw82lpi6fio4fbljihlyyulb,2bmwykmdlcc2u1c40ytoc39vy,5e1xetw29nk8519zs133hf28k,https://www.scoresway.com/en_GB/soccer/us-open-cup-2026/5e1xetw29nk8519zs133hf28k/teams/view/5qw82lpi6fio4fbljihlyyulb/player/view/245btyb2u8c4vj1y1vw8a257t
,,DC United,DC_United,US Open Cup,,Switzerland,327sbz2uk28xj4oz7xi0m7tas,5qw82lpi6fio4fbljihlyyulb,2bmwykmdlcc2u1c40ytoc39vy,5e1xetw29nk8519zs133hf28k,https://www.scoresway.com/en_GB/soccer/us-open-cup-2026/5e1xetw29nk8519zs133hf28k/teams/view/5qw82lpi6fio4fbljihlyyulb/player/view/327sbz2uk28xj4oz7xi0m7tas
12,,DC United,DC_United,US Open Cup,Defender,USA,35tm2y83fcb7sa5rc4phzh08a,5qw82lpi6fio4fbljihlyyulb,2bmwykmdlcc2u1c40ytoc39vy,5e1xetw29nk8519zs133hf28k,https://www.scoresway.com/en_GB/soccer/us-open-cup-2026/5e1xetw29nk8519zs133hf28k/teams/view/5qw82lpi6fio4fbljihlyyulb/player/view/35tm2y83fcb7sa5rc4phzh08a
1,,DC United,DC_United,US Open Cup,Goalkeeper,USA,4249onic3pa4kkqg7v00ro3x1,5qw82lpi6fio4fbljihlyyulb,2bmwykmdlcc2u1c40ytoc39vy,5e1xetw29nk8519zs133hf28k,https://www.scoresway.com/en_GB/soccer/us-open-cup-2026/5e1xetw29nk8519zs133hf28k/teams/view/5qw82lpi6fio4fbljihlyyulb/player/view/4249onic3pa4kkqg7v00ro3x1
22,,DC United,DC_United,US Open Cup,Defender,Guatemala,4eaw6l0418q57ktjma0k5lnt,5qw82lpi6fio4fbljihlyyulb,2bmwykmdlcc2u1c40ytoc39vy,5e1xetw29nk8519zs133hf28k,https://www.scoresway.com/en_GB/soccer/us-open-cup-2026/5e1xetw29nk8519zs133hf28k/teams/view/5qw82lpi6fio4fbljihlyyulb/player/view/4eaw6l0418q57ktjma0k5lnt
20,,DC United,DC_United,US Open Cup,Goalkeeper,Haiti,4xzgum6t3opn3alb6hefdjh1w,5qw82lpi6fio4fbljihlyyulb,2bmwykmdlcc2u1c40ytoc39vy,5e1xetw29nk8519zs133hf28k,https://www.scoresway.com/en_GB/soccer/us-open-cup-2026/5e1xetw29nk8519zs133hf28k/teams/view/5qw82lpi6fio4fbljihlyyulb/player/view/4xzgum6t3opn3alb6hefdjh1w
10,Gabriel Pirani,DC United,DC_United,US Open Cup,Midfielder,Brazil,52l4538m97qb53gire4qp7xg4,5qw82lpi6fio4fbljihlyyulb,2bmwykmdlcc2u1c40ytoc39vy,5e1xetw29nk8519zs133hf28k,https://www.scoresway.com/en_GB/soccer/us-open-cup-2026/5e1xetw29nk8519zs133hf28k/teams/view/5qw82lpi6fio4fbljihlyyulb/player/view/52l4538m97qb53gire4qp7xg4
