matchday,id,equipo_local,link_local,equipo_visitante,link_visitante,link_partido,date,season,liga
5th Round,cvkbukw554u6qfdpikkvs5kvd,Trinidad,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2018-russia/7uo9ksdq9qhtldj1zr86sbi6t/teams/view/8vxfv3p9ff60t5v4mm1t5si4s,United States,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2018-russia/7uo9ksdq9qhtldj1zr86sbi6t/teams/view/9vh2u1p4ppm597tjfahst2m3n,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2018-russia/7uo9ksdq9qhtldj1zr86sbi6t/match/view/cvkbukw554u6qfdpikkvs5kvd,11/10/2017,2018 Russia,Concacaf_Concacaf_World_Cup_Qualifiers
5th Round,94s6hq5ej51ggfwxyrkt4ull,Panama,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2018-russia/7uo9ksdq9qhtldj1zr86sbi6t/teams/view/8856r86rattc8kxn6a0l9tb2t,Costa Rica,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2018-russia/7uo9ksdq9qhtldj1zr86sbi6t/teams/view/bfgqfm4qa3mal7fll74wd04mu,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2018-russia/7uo9ksdq9qhtldj1zr86sbi6t/match/view/94s6hq5ej51ggfwxyrkt4ull,11/10/2017,2018 Russia,Concacaf_Concacaf_World_Cup_Qualifiers
5th Round,ecbbq0rvbl42iuu89pt994hyh,Honduras,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2018-russia/7uo9ksdq9qhtldj1zr86sbi6t/teams/view/6ngz19ekzqqufux1sswnhzlsw,Mexico,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2018-russia/7uo9ksdq9qhtldj1zr86sbi6t/teams/view/4vofb84dzb5fyc81n2ssws6ah,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2018-russia/7uo9ksdq9qhtldj1zr86sbi6t/match/view/ecbbq0rvbl42iuu89pt994hyh,11/10/2017,2018 Russia,Concacaf_Concacaf_World_Cup_Qualifiers
5th Round,905g7shaxpr77un4z3yloa7l5,Costa Rica,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2018-russia/7uo9ksdq9qhtldj1zr86sbi6t/teams/view/bfgqfm4qa3mal7fll74wd04mu,Honduras,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2018-russia/7uo9ksdq9qhtldj1zr86sbi6t/teams/view/6ngz19ekzqqufux1sswnhzlsw,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2018-russia/7uo9ksdq9qhtldj1zr86sbi6t/match/view/905g7shaxpr77un4z3yloa7l5,08/10/2017,2018 Russia,Concacaf_Concacaf_World_Cup_Qualifiers
5th Round,bhryaftg8o5pa286qyfnoafhl,Mexico,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2018-russia/7uo9ksdq9qhtldj1zr86sbi6t/teams/view/4vofb84dzb5fyc81n2ssws6ah,Trinidad,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2018-russia/7uo9ksdq9qhtldj1zr86sbi6t/teams/view/8vxfv3p9ff60t5v4mm1t5si4s,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2018-russia/7uo9ksdq9qhtldj1zr86sbi6t/match/view/bhryaftg8o5pa286qyfnoafhl,07/10/2017,2018 Russia,Concacaf_Concacaf_World_Cup_Qualifiers
5th Round,abt7d8x4185wn6z9trr7xfh0p,United States,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2018-russia/7uo9ksdq9qhtldj1zr86sbi6t/teams/view/9vh2u1p4ppm597tjfahst2m3n,Panama,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2018-russia/7uo9ksdq9qhtldj1zr86sbi6t/teams/view/8856r86rattc8kxn6a0l9tb2t,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2018-russia/7uo9ksdq9qhtldj1zr86sbi6t/match/view/abt7d8x4185wn6z9trr7xfh0p,07/10/2017,2018 Russia,Concacaf_Concacaf_World_Cup_Qualifiers
5th Round,7o4jaedg2969sti99c7zrp2p5,Panama,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2018-russia/7uo9ksdq9qhtldj1zr86sbi6t/teams/view/8856r86rattc8kxn6a0l9tb2t,Trinidad,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2018-russia/7uo9ksdq9qhtldj1zr86sbi6t/teams/view/8vxfv3p9ff60t5v4mm1t5si4s,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2018-russia/7uo9ksdq9qhtldj1zr86sbi6t/match/view/7o4jaedg2969sti99c7zrp2p5,06/09/2017,2018 Russia,Concacaf_Concacaf_World_Cup_Qualifiers
5th Round,6eguuy1u6emfq70nnc7bnox61,Costa Rica,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2018-russia/7uo9ksdq9qhtldj1zr86sbi6t/teams/view/bfgqfm4qa3mal7fll74wd04mu,Mexico,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2018-russia/7uo9ksdq9qhtldj1zr86sbi6t/teams/view/4vofb84dzb5fyc81n2ssws6ah,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2018-russia/7uo9ksdq9qhtldj1zr86sbi6t/match/view/6eguuy1u6emfq70nnc7bnox61,06/09/2017,2018 Russia,Concacaf_Concacaf_World_Cup_Qualifiers
5th Round,5bgmvod8ymx6r4brbuutmi4fd,Honduras,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2018-russia/7uo9ksdq9qhtldj1zr86sbi6t/teams/view/6ngz19ekzqqufux1sswnhzlsw,United States,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2018-russia/7uo9ksdq9qhtldj1zr86sbi6t/teams/view/9vh2u1p4ppm597tjfahst2m3n,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2018-russia/7uo9ksdq9qhtldj1zr86sbi6t/match/view/5bgmvod8ymx6r4brbuutmi4fd,05/09/2017,2018 Russia,Concacaf_Concacaf_World_Cup_Qualifiers
5th Round,2nnkim5xy5amdzzabwghniqcp,Mexico,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2018-russia/7uo9ksdq9qhtldj1zr86sbi6t/teams/view/4vofb84dzb5fyc81n2ssws6ah,Panama,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2018-russia/7uo9ksdq9qhtldj1zr86sbi6t/teams/view/8856r86rattc8kxn6a0l9tb2t,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2018-russia/7uo9ksdq9qhtldj1zr86sbi6t/match/view/2nnkim5xy5amdzzabwghniqcp,02/09/2017,2018 Russia,Concacaf_Concacaf_World_Cup_Qualifiers
