liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Yellow Cards,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Successful Long Passes,Total Fouls Won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Interceptions,Ground Duels won,Substitute On,Successful Lay-offs,Successful Launches,Goals,Corners Won,Successful Crosses & Corners,Unsuccessful Launches,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Set Pieces Goals,Substitute Off,Successful Corners into Box,Blocked Shots,Throw Ins to Opposition Player,Corners Taken (incl short corners),Goals from Outside Box,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Crosses open play,Aerial Duels won,Left Foot Goals,Unsuccessful Corners into Box,Assists (Intentional),Goal Assists,Tackles Lost,Handballs conceded,Clean Sheets,Through balls,Right Foot Goals,Goals from Inside Box,Unsuccessful lay-offs,Offsides,Foul Won Penalty,Hit Woodwork,Penalties Taken,Penalty Goals,Own Goal Scored,Total Red Cards,Straight Red Cards,Headed Goals,Last Man Tackle,Second Goal Assists,Saves Made,GK Successful Distribution,Crosses not Claimed,Punches,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Penalties Conceded,Clearances Off the Line,Penalties Saved,Drops,Saves from Penalty,Red Cards - 2nd Yellow,Penalties Off Target,Other Goals,Times Tackled,Home Goals,Away Goals,Winning Goal,Goal Kicks
USA_USL_Championship,2019,El Paso Locomotive FC,3ot9v3kbxlf1il8eg7o4vg9ud,D. Beckie,Defender,2,2.0,1462.0,15.0,872.0,54.0,148.0,4.0,41.0,4.0,24.0,113.0,667.0,18.0,53.0,3.0,908.0,15.0,1.0,726.0,17.0,6.0,94.0,223.0,5.0,51.0,85.0,17.0,12.0,45.0,1077.0,19.0,7.0,11.0,57.0,264.0,9.0,10.0,60.0,88.0,11.0,3.0,111.0,50.0,17.0,2.0,19.0,27.0,367.0,782.0,814.0,54.0,13.0,51.0,15.0,30.0,2.0,,5.0,,,1.0,7.0,4.0,,,3.0,,,3.0,,,2.0,,1.0,30.0,,,1.0,2.0,5.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,6.0,,,0.0,
USA_USL_Championship,2019,El Paso Locomotive FC,eh1r8px5wgmu3rbn7dibamay,J. Beker,Goalkeeper,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,El Paso Locomotive FC,bqy41lpc2k7f0tqa6m6rqeket,A. Bosetti,Midfielder,10,16.0,1403.0,5.0,432.0,95.0,222.0,4.0,36.0,9.0,12.0,286.0,121.0,18.0,122.0,1.0,468.0,18.0,11.0,263.0,17.0,19.0,158.0,135.0,35.0,184.0,73.0,17.0,34.0,30.0,768.0,28.0,11.0,,135.0,143.0,32.0,10.0,65.0,47.0,33.0,8.0,152.0,3.0,21.0,56.0,28.0,75.0,95.0,286.0,310.0,17.0,13.0,87.0,8.0,60.0,11.0,9.0,5.0,2.0,10.0,33.0,3.0,13.0,4.0,,15.0,22.0,6.0,4.0,53.0,,10.0,5.0,4.0,5.0,,28.0,3.0,3.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,32.0,1.0,1.0,0.0,
USA_USL_Championship,2019,El Paso Locomotive FC,6bqnwjhofbkiylj832blp8vzd,J. Castellanos,Midfielder,12,1.0,75.0,,23.0,2.0,8.0,,1.0,2.0,2.0,17.0,8.0,1.0,6.0,,23.0,1.0,1.0,16.0,3.0,4.0,7.0,6.0,1.0,7.0,6.0,,2.0,1.0,46.0,6.0,,,9.0,8.0,9.0,10.0,6.0,,1.0,2.0,14.0,1.0,4.0,1.0,6.0,6.0,7.0,16.0,16.0,5.0,1.0,8.0,,3.0,6.0,,,,2.0,,1.0,2.0,1.0,,,,1.0,,,,2.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,0.0,
USA_USL_Championship,2019,El Paso Locomotive FC,bxxdjqc12266zo3mrxxtxzgt1,S. Contreras,Midfielder,10,63.0,2042.0,26.0,1050.0,289.0,544.0,4.0,68.0,22.0,24.0,498.0,349.0,41.0,177.0,1.0,1114.0,39.0,49.0,809.0,21.0,36.0,245.0,213.0,42.0,303.0,117.0,24.0,69.0,38.0,1724.0,34.0,19.0,4.0,279.0,296.0,59.0,10.0,143.0,60.0,44.0,38.0,313.0,4.0,24.0,96.0,34.0,146.0,316.0,817.0,869.0,34.0,18.0,170.0,12.0,133.0,10.0,45.0,3.0,3.0,25.0,24.0,8.0,39.0,3.0,,16.0,9.0,10.0,3.0,34.0,,14.0,4.0,10.0,10.0,3.0,17.0,3.0,4.0,23.0,3.0,2.0,17.0,,3.0,6.0,7.0,1.0,,2.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,70.0,2.0,1.0,2.0,
USA_USL_Championship,2019,El Paso Locomotive FC,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,Midfielder,23,1.0,112.0,5.0,47.0,9.0,17.0,1.0,2.0,2.0,1.0,18.0,23.0,2.0,7.0,,47.0,,3.0,33.0,,2.0,9.0,1.0,2.0,8.0,8.0,1.0,1.0,2.0,77.0,5.0,,,13.0,22.0,2.0,10.0,6.0,5.0,1.0,2.0,14.0,1.0,,1.0,5.0,7.0,15.0,38.0,38.0,1.0,1.0,8.0,1.0,6.0,4.0,,,,,2.0,1.0,,,,,,1.0,,,,,,2.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,0.0,
USA_USL_Championship,2019,El Paso Locomotive FC,ac8h9k926hkz5wk3v7t5n7i3u,J. Fordah,Goalkeeper,12,,180.0,,9.0,,,,3.0,,,4.0,21.0,,,1.0,24.0,,,21.0,3.0,,3.0,7.0,,2.0,16.0,2.0,,1.0,44.0,2.0,,,,5.0,,10.0,1.0,,,,1.0,2.0,3.0,,2.0,,12.0,8.0,21.0,1.0,,,,,,,,,,,3.0,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,26.0,,2.0,,2.0,,1.0,2.0,1.0,,,,,,,,,,,,,,0.0,13.0
USA_USL_Championship,2019,El Paso Locomotive FC,cb8w2oi6yxlewjues8utj8u09,A. Fox,Defender,4,8.0,2568.0,65.0,1674.0,93.0,411.0,4.0,137.0,8.0,45.0,294.0,1055.0,27.0,115.0,3.0,1714.0,23.0,16.0,1315.0,31.0,17.0,252.0,566.0,10.0,163.0,130.0,28.0,32.0,97.0,2096.0,30.0,3.0,15.0,98.0,672.0,38.0,10.0,100.0,147.0,16.0,6.0,186.0,106.0,34.0,8.0,30.0,41.0,383.0,1425.0,1462.0,88.0,17.0,86.0,28.0,57.0,2.0,2.0,11.0,2.0,8.0,4.0,78.0,10.0,3.0,,1.0,1.0,10.0,7.0,2.0,,9.0,,4.0,43.0,2.0,,1.0,1.0,10.0,1.0,9.0,1.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,10.0,1.0,1.0,0.0,
USA_USL_Championship,2019,El Paso Locomotive FC,ltoddlfbimoyb6xgae4b2ktl,D. Gebhard,Midfielder,27,7.0,962.0,1.0,237.0,99.0,105.0,1.0,8.0,11.0,12.0,155.0,76.0,6.0,53.0,3.0,242.0,8.0,14.0,178.0,16.0,18.0,61.0,54.0,9.0,56.0,33.0,9.0,16.0,12.0,435.0,24.0,4.0,,100.0,48.0,64.0,10.0,47.0,3.0,22.0,18.0,117.0,5.0,18.0,7.0,24.0,58.0,41.0,176.0,181.0,17.0,5.0,70.0,3.0,42.0,15.0,4.0,,2.0,11.0,,5.0,7.0,2.0,,5.0,,3.0,1.0,1.0,,7.0,,,5.0,1.0,,1.0,1.0,1.0,,1.0,2.0,1.0,2.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,2.0,0.0,0.0,
USA_USL_Championship,2019,El Paso Locomotive FC,d82xjbw9ptrhgk0ifeoim0gdl,J. Gómez,Forward,26,7.0,1003.0,8.0,243.0,87.0,125.0,2.0,5.0,15.0,23.0,123.0,81.0,17.0,37.0,,247.0,13.0,18.0,201.0,8.0,35.0,42.0,55.0,12.0,36.0,44.0,11.0,18.0,13.0,487.0,20.0,6.0,,124.0,48.0,64.0,10.0,74.0,4.0,27.0,14.0,160.0,7.0,10.0,7.0,20.0,63.0,57.0,201.0,205.0,36.0,10.0,86.0,4.0,61.0,9.0,23.0,,8.0,6.0,1.0,2.0,6.0,2.0,,8.0,1.0,6.0,1.0,1.0,,20.0,,1.0,13.0,4.0,,,,7.0,,,2.0,2.0,8.0,2.0,4.0,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,40.0,4.0,4.0,2.0,
