liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off,Foul Attempted Tackle,Unsuccessful Corners into Box,Successful Passes Own Half,Ground Duels lost,Starts,Unsuccessful Passes Opposition Half,Interceptions,Total Fouls Conceded,Recoveries,Ground Duels,Goals Conceded Inside Box,Unsuccessful Crosses & Corners,Key Passes (Attempt Assists),Appearances,Rightside Passes,Aerial Duels,PutThrough/Blocked Distribution,Total Passes,Index,Successful Launches,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Short Passes,Total Fouls Won,Unsuccessful Launches,Penalties Conceded,Throw Ins to Opposition Player,Unsuccessful Short Passes,Total Touches In Opposition Box,Corners Taken (incl short corners),Duels,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels won,Total Tackles,Touches,Aerial Duels won,Throw Ins to Own Player,Backward Passes,Successful Open Play Passes,Successful Long Passes,Open Play Passes,Successful Passes Opposition Half,Unsuccessful Long Passes,Ground Duels won,Duels lost,Times Tackled,Time Played,Forward Passes,Aerial Duels lost,PutThrough/Blocked Distribution Won,Successful Dribbles,Unsuccessful Crosses open play,Penalty Goals Conceded,Tackles Lost,Leftside Passes,Unsuccessful Passes Own Half,Goals Conceded,Total Clearances,Tackles Won,Total Losses Of Possession,Winning Goal,Blocks,Shots Off Target (inc woodwork),Successful Crosses & Corners,Successful Corners into Box,Total Shots,Unsuccessful Dribbles,Corners Won,Shots On Target ( inc goals ),Offsides,Saves Made from Inside Box,Catches,Saves Made,Saves made - parried,Penalties Faced,GK Successful Distribution,GK Unsuccessful Distribution,Goal Kicks,Punches,Successful Crosses open play,Blocked Shots,Successful Lay-offs,Goals Conceded Outside Box,Attempts from Set Pieces,Right Foot Goals,Clean Sheets,Goals from Inside Box,Home Goals,Away Goals,Overruns,Goal Assists,Assists (Intentional),Hit Woodwork,Through balls,Left Foot Goals,Unsuccessful lay-offs,Saves Made from Outside Box,Headed Goals,Handballs conceded,Own Goal Scored,Goals from Outside Box,Last Player Tackle,Drops,Saves from Penalty,Goalkeeper Smother,Penalties Saved,Second Goal Assists,Foul Won Penalty,Penalty Goals,Penalties Taken,Set Pieces Goals,Saves made - caught,Clearances Off the Line,Crosses not Claimed
Concacaf_Concacaf_Champions_Cup,2025,CS Herediano,13xc03mu7msluxkgs1cdjg161,E. Juárez,Midfielder,26.0,1.0,,,,,,1.0,,1.0,,,1.0,,1.0,,1.0,2.0,2.0,,,,1.0,1.0,,,3.0,10.0,1.0,2.0,1.0,,,,,1.0,,,2.0,1.0,1.0,,6.0,,,,2.0,1.0,3.0,2.0,,1.0,1.0,,8.0,2.0,,,1.0,,,,,,,1.0,,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,CS Herediano,98cympy3tegszapr32hjtkoa1,G. Montes,Defender,38.0,3.0,,1.0,,,,1.0,1.0,1.0,,38.0,4.0,2.0,3.0,4.0,2.0,4.0,5.0,4.0,,,3.0,11.0,,,70.0,10.0,2.0,63.0,51.0,,,,,4.0,,,5.0,7.0,1.0,,85.0,,,6.0,59.0,12.0,66.0,25.0,3.0,1.0,4.0,1.0,136.0,30.0,,,1.0,,,,23.0,4.0,4.0,4.0,,8.0,0.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,CS Herediano,1mkmaqmzohg0nmw5m60ig3nc9,A. Murillo,Midfielder,22.0,4.0,,,,,,4.0,,1.0,,12.0,2.0,,2.0,,1.0,,5.0,1.0,,1.0,4.0,8.0,1.0,2.0,30.0,10.0,1.0,26.0,24.0,2.0,,,,4.0,,,6.0,4.0,3.0,1.0,37.0,,,4.0,26.0,2.0,30.0,14.0,,3.0,3.0,,53.0,8.0,1.0,1.0,,,,,10.0,2.0,1.0,1.0,1.0,5.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,CS Herediano,drhx3dmhizoq42bz757rsff56,J. Pérez,Defender,19.0,4.0,,1.0,,,,1.0,1.0,2.0,,49.0,5.0,3.0,22.0,2.0,3.0,6.0,13.0,4.0,2.0,,4.0,22.0,4.0,3.0,94.0,10.0,1.0,71.0,64.0,,6.0,,3.0,8.0,2.0,,17.0,23.0,12.0,7.0,139.0,4.0,4.0,7.0,67.0,7.0,88.0,22.0,15.0,8.0,5.0,1.0,289.0,52.0,,2.0,1.0,2.0,,2.0,13.0,3.0,4.0,13.0,5.0,29.0,0.0,4.0,2.0,,,2.0,,,,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,CS Herediano,9khedrlrz8c2usfw9t1bn59ii,H. Quirós,Defender,5.0,4.0,,1.0,,,,,,1.0,,47.0,10.0,4.0,37.0,11.0,3.0,14.0,20.0,5.0,10.0,,4.0,3.0,4.0,9.0,118.0,10.0,,83.0,79.0,3.0,4.0,,5.0,26.0,2.0,,24.0,35.0,13.0,3.0,217.0,3.0,33.0,26.0,82.0,4.0,117.0,38.0,9.0,10.0,11.0,4.0,360.0,50.0,1.0,2.0,4.0,10.0,,,39.0,8.0,5.0,10.0,3.0,61.0,0.0,,1.0,2.0,,1.0,3.0,4.0,,,,,,,,,,,,2.0,1.0,,,,,2.0,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,CS Herediano,a4fnuo7g6s5kz5jrk6iy14yui,A. Rodríguez,Midfielder,80.0,3.0,,,,,,1.0,1.0,1.0,1.0,32.0,10.0,2.0,13.0,6.0,2.0,10.0,17.0,1.0,2.0,1.0,3.0,10.0,,3.0,75.0,10.0,1.0,61.0,55.0,1.0,2.0,,,7.0,2.0,1.0,17.0,14.0,7.0,5.0,105.0,,,14.0,57.0,6.0,71.0,29.0,7.0,7.0,10.0,5.0,160.0,33.0,,1.0,1.0,1.0,,2.0,18.0,3.0,1.0,1.0,3.0,25.0,0.0,2.0,1.0,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,CS Herediano,12mh39yoxqxkyfszrn8ejbsyy,P. Rodríguez,Midfielder,20.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,CS Herediano,axinnf6zxnn16t3w3bm9ma2fp,S. Rodríguez,Midfielder,24.0,3.0,,1.0,,,,,2.0,2.0,,53.0,6.0,3.0,12.0,4.0,2.0,14.0,17.0,4.0,1.0,1.0,3.0,35.0,4.0,1.0,108.0,10.0,4.0,91.0,81.0,2.0,3.0,,,9.0,1.0,,21.0,17.0,13.0,9.0,139.0,2.0,,14.0,83.0,10.0,99.0,38.0,8.0,11.0,8.0,,233.0,37.0,2.0,1.0,1.0,1.0,,1.0,22.0,6.0,4.0,6.0,8.0,19.0,0.0,1.0,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,CS Herediano,4btrpw7phj2ydmy3n987ftj3d,Y. Román,Defender,55.0,2.0,,,,,,,,3.0,,21.0,8.0,2.0,19.0,,3.0,2.0,14.0,,9.0,1.0,2.0,24.0,2.0,4.0,57.0,10.0,1.0,40.0,39.0,1.0,2.0,,4.0,11.0,2.0,,16.0,17.0,7.0,2.0,124.0,1.0,21.0,8.0,39.0,1.0,56.0,20.0,6.0,6.0,9.0,5.0,180.0,25.0,1.0,1.0,3.0,9.0,,,,7.0,,9.0,2.0,37.0,0.0,1.0,5.0,1.0,,6.0,2.0,,1.0,1.0,,,,,,,,,,1.0,,,,2.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,CS Herediano,cg2d8f7rgwhf8t8c3unaittjp,Y. Tejeda,Midfielder,17.0,1.0,,,,,,1.0,,1.0,,21.0,2.0,,2.0,1.0,1.0,2.0,2.0,1.0,,,1.0,10.0,,,31.0,10.0,,28.0,27.0,,,,,1.0,,,2.0,3.0,,,33.0,,,7.0,25.0,1.0,28.0,7.0,2.0,,2.0,,36.0,5.0,,,,,,,9.0,1.0,1.0,,,3.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,CS Herediano,3trsze862jfedh20wllf0ew44,R. Vega,Forward,28.0,3.0,1.0,2.0,,,,2.0,1.0,2.0,,5.0,9.0,1.0,9.0,,3.0,7.0,20.0,2.0,3.0,1.0,3.0,6.0,3.0,3.0,24.0,10.0,,16.0,15.0,6.0,,,,8.0,6.0,,23.0,8.0,14.0,2.0,64.0,3.0,1.0,7.0,16.0,1.0,24.0,11.0,,11.0,9.0,4.0,151.0,6.0,,2.0,3.0,3.0,,1.0,5.0,2.0,2.0,,1.0,24.0,1.0,,1.0,,,4.0,4.0,2.0,3.0,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,2.0,,,,,1.0,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,
Concacaf_Concacaf_Champions_Cup,2025,CS Herediano,c256c0x82i3s1vp60khvqppbe,A. Walker,Goalkeeper,92.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,CS Herediano,1m9kvteakqvj4dq4g11dp4oa1,S. Williams,Forward,30.0,1.0,,,,,,1.0,,,,,,,2.0,,,,,,,,1.0,,4.0,,2.0,10.0,,,,,,,,2.0,,,4.0,2.0,2.0,,4.0,2.0,,,,,2.0,,,,2.0,,3.0,1.0,2.0,,,,,,1.0,,,,,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
