liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Carries,Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goal Assists,Goals,Goals Conceded,Goals Conceded Outside Box,Goals Openplay,Goals from Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Key Passes (Attempt Assists),Leftside Passes,Offsides,Open Play Passes,Overruns,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Right Foot Goals,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Through balls,Time Played,Times Tackled,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Passes Opposition Half,Unsuccessful Short Passes,Yellow Cards,Home Goals,Away Goals,Winning Goal,Substitute On,Aerial Duels lost,Foul Won Penalty,Goals Conceded Inside Box,Goals from Inside Box,Hit Woodwork,Left Foot Goals,Other Goals,Tackles Won,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Unsuccessful Passes Own Half,Blocks,GK Successful Distribution,Goal Kicks,Handballs conceded,Interceptions,Penalties Conceded,Penalty Goals Conceded,Red Cards - 2nd Yellow,Successful Launches,Throw Ins to Opposition Player,Throw Ins to Own Player,Total Red Cards,Unsuccessful Launches,Unsuccessful Long Passes,Assists (Intentional),Clean Sheets,Total Big Chances Saved,GK Unsuccessful Distribution,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Attempts from Set Pieces,Corners Taken (incl short corners),Successful Corners into Box,Unsuccessful Corners into Box,Second Goal Assists,Catches,Goalkeeper Smother,Penalties Faced,Headed Goals,Penalties Taken,Clearances Off the Line,Last Player Tackle,Own Goal Scored,Unsuccessful lay-offs,Direct Setpiece Goals,Penalty Goals,Set Pieces Goals,Punches,Straight Red Cards,Drops,Penalties Saved,Saves from Penalty,Penalties Off Target,Saves made - caught,Direct Corner Goals,Crosses not Claimed
USA_MLS_Next_Pro,2026,Philadelphia Union II,276kl5oc1k19y1linbxml0xec,Ó. Benítez,Midfielder,36,19.0,9.0,9.0,20.0,,36.0,1.0,73.0,47.0,26.0,39.0,69.0,12.0,9.0,,,5.0,,,,54.0,37.0,17.0,2.0,26.0,,144.0,1.0,17.0,5.0,3.0,29.0,,35.0,2.0,2.0,1.0,4.0,1.0,,,3.0,1.0,9.0,107.0,67.0,46.0,104.0,5.0,,447.0,9.0,7.0,18.0,5.0,61.0,150.0,3.0,113.0,9.0,5.0,37.0,225.0,,,5.0,27.0,32.0,2.0,,,0.0,5.0,10.0,,5.0,,,,,4.0,,,,10.0,1.0,,,,6.0,,,1.0,2.0,,,1.0,3.0,5.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Philadelphia Union II,efv756f3lkq1e0spz1qvnj2fo,M. Berthé,Midfielder,42,13.0,7.0,6.0,15.0,2.0,30.0,,62.0,36.0,26.0,20.0,52.0,12.0,6.0,1.0,,3.0,,,,49.0,30.0,19.0,1.0,28.0,,142.0,,11.0,9.0,7.0,23.0,,50.0,2.0,,,6.0,5.0,,,4.0,,7.0,105.0,42.0,66.0,101.0,2.0,,382.0,5.0,7.0,20.0,5.0,51.0,145.0,,108.0,10.0,1.0,37.0,206.0,,,1.0,25.0,31.0,2.0,,,0.0,,6.0,,3.0,,,,,8.0,1.0,,,12.0,1.0,,,,5.0,,,,,,,,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Philadelphia Union II,9nx7nkivj9cfcr6ifhjujsbv8,A. Craig,Defender,65,4.0,3.0,3.0,5.0,,23.0,,14.0,5.0,9.0,3.0,35.0,,3.0,,,2.0,,,,10.0,4.0,6.0,,7.0,,65.0,,14.0,2.0,1.0,4.0,,29.0,,1.0,,1.0,,,,,,3.0,47.0,14.0,43.0,54.0,2.0,,130.0,1.0,13.0,1.0,3.0,21.0,76.0,1.0,57.0,3.0,,19.0,106.0,,,,14.0,9.0,,,,0.0,2.0,1.0,,2.0,,,,,1.0,,,,5.0,3.0,3.0,4.0,,1.0,,,,1.0,1.0,,,3.0,10.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Philadelphia Union II,9j3va21w5i9ypf8qmt4g1vggk,E. Davis III,Forward,77,12.0,6.0,3.0,10.0,,9.0,1.0,20.0,10.0,10.0,27.0,7.0,,3.0,,1.0,1.0,,1.0,1.0,8.0,4.0,4.0,1.0,4.0,1.0,31.0,,2.0,5.0,4.0,6.0,,11.0,1.0,4.0,1.0,2.0,2.0,,,,,2.0,22.0,13.0,10.0,21.0,2.0,,154.0,4.0,,,1.0,16.0,32.0,5.0,23.0,3.0,3.0,9.0,55.0,1.0,1.0,1.0,7.0,9.0,,0.0,1.0,0.0,1.0,6.0,,1.0,,,1.0,,1.0,,,,3.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Philadelphia Union II,8qelz6hr5clpjglkuqk84brx0,M. De Paula,Midfielder,41,13.0,6.0,10.0,59.0,1.0,61.0,2.0,95.0,42.0,53.0,107.0,116.0,9.0,10.0,1.0,,9.0,,,,82.0,35.0,47.0,7.0,70.0,,282.0,,26.0,11.0,9.0,41.0,,75.0,8.0,3.0,,7.0,,6.0,,6.0,7.0,6.0,214.0,131.0,124.0,243.0,11.0,1.0,710.0,13.0,6.0,15.0,15.0,111.0,320.0,3.0,249.0,26.0,6.0,71.0,460.0,8.0,1.0,7.0,59.0,51.0,4.0,,,0.0,3.0,7.0,,9.0,,,,,15.0,1.0,,,20.0,2.0,,,,9.0,,,,3.0,,3.0,,6.0,20.0,1.0,,,,,,,,,7.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Philadelphia Union II,el84oxmvpu9j9nn8d58azdhqs,A. Diop,Midfielder,93,5.0,3.0,2.0,2.0,,1.0,,14.0,7.0,7.0,3.0,5.0,1.0,2.0,,,1.0,,,,9.0,5.0,4.0,,2.0,,9.0,,,,,1.0,,1.0,,,,,,,,,,,5.0,4.0,2.0,6.0,,,42.0,2.0,,2.0,,9.0,10.0,,6.0,4.0,,4.0,22.0,,,2.0,3.0,3.0,,,,0.0,2.0,2.0,,1.0,,,,,4.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Philadelphia Union II,41twwqcedvqsihpyqjgtxj8d0,W. Ferreira,Midfielder,49,8.0,2.0,8.0,32.0,1.0,83.0,4.0,69.0,42.0,27.0,112.0,57.0,3.0,8.0,1.0,,4.0,,,,61.0,36.0,25.0,7.0,25.0,1.0,148.0,3.0,47.0,8.0,3.0,28.0,,44.0,8.0,2.0,2.0,6.0,6.0,7.0,1.0,8.0,1.0,8.0,106.0,80.0,43.0,108.0,1.0,3.0,454.0,22.0,3.0,10.0,11.0,113.0,158.0,4.0,116.0,6.0,6.0,42.0,287.0,24.0,15.0,10.0,55.0,33.0,2.0,,,0.0,2.0,6.0,,4.0,,,,,5.0,1.0,,,11.0,,,,,4.0,,,,,,1.0,,1.0,9.0,1.0,,,,,,,,2.0,12.0,4.0,6.0,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Philadelphia Union II,90nio4wlf1ke9ti8n5nqtij2s,T. Gladstone,Forward,59,,,3.0,1.0,2.0,9.0,3.0,8.0,4.0,4.0,27.0,6.0,,3.0,1.0,,1.0,,,,8.0,4.0,4.0,3.0,3.0,,20.0,,8.0,1.0,,6.0,,10.0,4.0,1.0,,2.0,2.0,3.0,,1.0,,1.0,15.0,11.0,7.0,14.0,1.0,,134.0,3.0,,,2.0,19.0,20.0,1.0,15.0,1.0,3.0,5.0,50.0,8.0,4.0,1.0,12.0,5.0,,,,0.0,1.0,,,1.0,,,,,,1.0,,,1.0,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,6.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Philadelphia Union II,dkkg923101zraafj7la0j8cus,J. Griffin,Defender,68,14.0,5.0,9.0,45.0,1.0,58.0,4.0,81.0,43.0,38.0,79.0,95.0,8.0,9.0,1.0,,7.0,,,,67.0,34.0,33.0,5.0,8.0,1.0,236.0,3.0,30.0,15.0,5.0,26.0,,92.0,6.0,2.0,,8.0,2.0,4.0,3.0,7.0,1.0,9.0,163.0,78.0,93.0,158.0,4.0,,700.0,13.0,14.0,10.0,8.0,121.0,240.0,2.0,167.0,18.0,11.0,73.0,423.0,7.0,7.0,7.0,54.0,51.0,2.0,,,0.0,1.0,9.0,,7.0,,,,,14.0,1.0,,,26.0,2.0,,,,18.0,,,,2.0,16.0,45.0,,10.0,22.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Philadelphia Union II,1i78w56xbjh7319c4xn29o2z8,L. Harrington,Midfielder,67,4.0,2.0,4.0,4.0,,2.0,,12.0,7.0,5.0,7.0,19.0,2.0,4.0,,1.0,2.0,,,,8.0,5.0,3.0,1.0,5.0,,31.0,,1.0,2.0,2.0,8.0,,4.0,1.0,2.0,1.0,,,,,,,,16.0,8.0,9.0,17.0,1.0,,73.0,,5.0,2.0,2.0,15.0,32.0,3.0,17.0,1.0,2.0,15.0,47.0,,,,13.0,6.0,,0.0,1.0,0.0,4.0,2.0,,2.0,1.0,,,,,,,1.0,2.0,,,,,1.0,,,,,,,,7.0,9.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
