liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Total Losses Of Possession,Successful Passes Own Half,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Unsuccessful Passes Opposition Half,Recoveries,Starts,Unsuccessful Passes Own Half,Touches,Appearances,Ground Duels,Forward Passes,Index,Duels,Total Clearances,Goals Conceded,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Duels lost,Interceptions,Unsuccessful Crosses open play,Throw Ins to Own Player,Corners Won,Successful Crosses & Corners,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Successful Dribbles,Total Shots,Key Passes (Attempt Assists),Blocked Shots,Throw Ins to Opposition Player,Total Touches In Opposition Box,Duels won,Successful Long Passes,Successful Crosses open play,Aerial Duels won,Unsuccessful Dribbles,Unsuccessful Crosses & Corners,Aerial Duels,Ground Duels won,Goals,Right Foot Goals,PutThrough/Blocked Distribution Won,Total Tackles,Successful Corners into Box,PutThrough/Blocked Distribution,Corners Taken (incl short corners),Goals from Outside Box,Shots On Target ( inc goals ),Total Fouls Won,Unsuccessful Corners into Box,Tackles Won,Tackles Lost,Attempts from Set Pieces,Aerial Duels lost,Unsuccessful Launches,Yellow Cards,Foul Attempted Tackle,GK Successful Distribution,Catches,GK Unsuccessful Distribution,Substitute On,Offsides,Successful Launches,Blocks,Goals from Inside Box,Through balls,Successful Lay-offs,Saves Made,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Assists (Intentional),Unsuccessful lay-offs,Goal Assists,Goals Conceded Outside Box,Clean Sheets,Total Red Cards,Red Cards - 2nd Yellow,Own Goal Scored,Drops,Left Foot Goals,Second Goal Assists,Handballs conceded,Penalties Taken,Penalty Goals,Foul Won Penalty,Headed Goals,Hit Woodwork,Times Tackled,Winning Goal,Home Goals,Away Goals,Set Pieces Goals,Goal Kicks,Saves made - caught,Punches,Penalty Goals Conceded,Penalties Conceded,Penalties Faced,Saves from Penalty,Penalties Saved,Clearances Off the Line,Goalkeeper Smother,Straight Red Cards,Penalties Off Target,Last Man Tackle,Other Goals,Crosses not Claimed
USA_US_Open_Cup,2019,Houston Dynamo FC,42hi96pvzz8f69ixlcncn0549,K. Adams,Defender,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Houston Dynamo FC,1knx6w8nx8sd81peciwtes3x1,D. Beasley,Defender,7,90.0,47.0,4.0,23.0,8.0,24.0,3.0,51.0,,,44.0,1.0,4.0,26.0,3.0,8.0,1.0,2.0,67.0,1.0,8.0,17.0,10.0,10.0,,2.0,1.0,4.0,4.0,43.0,47.0,5.0,1.0,1.0,3.0,1.0,,1.0,,,,1.0,,,4.0,5.0,3.0,,1.0,3.0,1.0,2.0,4.0,,,2.0,,,3.0,,,,4.0,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Houston Dynamo FC,58t051kyiko3imm429rqsn5rd,E. Bird,Midfielder,25,10.0,2.0,,,4.0,,1.0,2.0,,,,,2.0,,2.0,,,,6.0,1.0,2.0,1.0,10.0,3.0,1.0,,1.0,1.0,1.0,,,2.0,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,1.0,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Houston Dynamo FC,2az3hi45krcxbzny070v5mo5x,J. Cabezas,Midfielder,5,180.0,112.0,18.0,54.0,16.0,53.0,7.0,119.0,,10.0,98.0,3.0,12.0,39.0,10.0,10.0,2.0,2.0,145.0,2.0,23.0,33.0,10.0,29.0,4.0,5.0,2.0,15.0,29.0,100.0,107.0,17.0,4.0,,,2.0,,5.0,1.0,,1.0,2.0,1.0,,,12.0,9.0,,4.0,1.0,,6.0,8.0,,,2.0,6.0,,2.0,,,,2.0,,4.0,2.0,,2.0,1.0,1.0,7.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Houston Dynamo FC,5xe2u24yitsgsf4lufmk2f105,A. DeLaGarza,Defender,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Houston Dynamo FC,7aq775owdtnqe0p1k0qab2qc5,T. Deric,Goalkeeper,1,90.0,11.0,,4.0,13.0,9.0,,26.0,,,8.0,1.0,13.0,2.0,12.0,7.0,1.0,1.0,37.0,1.0,1.0,21.0,10.0,2.0,,2.0,1.0,1.0,3.0,8.0,13.0,1.0,,,,,,13.0,,,,,,,,1.0,5.0,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,4.0,,,9.0,1.0,7.0,,,,,,,,4.0,3.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Houston Dynamo FC,7yuie6z5q0g0mans9pb5mdxhx,C. Duvall,Defender,0,180.0,77.0,16.0,32.0,32.0,27.0,10.0,79.0,,3.0,54.0,3.0,20.0,4.0,15.0,11.0,2.0,10.0,125.0,2.0,15.0,38.0,10.0,24.0,3.0,5.0,2.0,8.0,21.0,57.0,59.0,13.0,3.0,5.0,17.0,,,10.0,,1.0,,1.0,,2.0,2.0,11.0,5.0,,4.0,3.0,5.0,9.0,7.0,,,1.0,3.0,,2.0,,,,3.0,,3.0,,,5.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Houston Dynamo FC,7fayvrd58aelitugyce9k7yz9,A. Fuenmayor,Defender,2,180.0,84.0,5.0,15.0,20.0,53.0,9.0,88.0,,2.0,53.0,3.0,20.0,12.0,10.0,9.0,2.0,10.0,109.0,2.0,9.0,33.0,10.0,18.0,5.0,5.0,2.0,3.0,38.0,66.0,68.0,6.0,5.0,,1.0,,,11.0,,1.0,,,,,2.0,12.0,15.0,,6.0,,,9.0,6.0,,,,5.0,,2.0,,,,,,4.0,1.0,,3.0,4.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Houston Dynamo FC,bh2no1aqn7l1wlpj8n2dz0yc5,K. Garcia,Defender,16,180.0,85.0,9.0,17.0,19.0,52.0,8.0,86.0,,3.0,62.0,3.0,17.0,26.0,11.0,11.0,2.0,6.0,114.0,2.0,12.0,40.0,10.0,25.0,9.0,5.0,2.0,5.0,11.0,69.0,69.0,10.0,3.0,,,,,9.0,,2.0,,1.0,,,,15.0,7.0,,8.0,1.0,,13.0,7.0,,,,4.0,,1.0,,,,1.0,,1.0,3.0,,5.0,3.0,,,,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Houston Dynamo FC,15kop7o6luu9ppzl283ixra39,B. García,Midfielder,27,91.0,41.0,4.0,22.0,11.0,12.0,9.0,43.0,1.0,1.0,31.0,1.0,9.0,13.0,8.0,8.0,1.0,2.0,58.0,2.0,6.0,14.0,10.0,7.0,2.0,2.0,2.0,1.0,12.0,32.0,34.0,2.0,1.0,1.0,,,,,1.0,2.0,1.0,1.0,,,,5.0,3.0,,,,1.0,1.0,5.0,,,1.0,2.0,,4.0,,,,1.0,,2.0,,,1.0,,1.0,,,,,1.0,,,2.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
