root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Throw Ins to Own Player,Ground Duels,Aerial Duels won,Unsuccessful Passes Opposition Half,Attempts from Set Pieces,Aerial Duels,Blocks,Goals Conceded Outside Box,Duels,Shots On Target ( inc goals ),Index,Unsuccessful Passes Own Half,Total Tackles,Tackles Won,Total Losses Of Possession,Tackles Lost,Appearances,Starts,Times Tackled,Goals Conceded,Backward Passes,Interceptions,Unsuccessful Short Passes,Leftside Passes,Duels won,Ground Duels lost,Successful Dribbles,Rightside Passes,Total Passes,Successful Passes Opposition Half,Games Played,Total Successful Passes ( Excl Crosses & Corners ) ,Ground Duels won,Duels lost,Unsuccessful Launches,Penalty Goals Conceded,Successful Long Passes,Touches,Successful Short Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Aerial Duels lost,Forward Passes,Total Shots,Successful Launches,Open Play Passes,Throw Ins to Opposition Player,Successful Open Play Passes,Unsuccessful Crosses & Corners,Goals Conceded Inside Box,Time Played,Unsuccessful Long Passes,Total Clearances,Successful Passes Own Half,Recoveries,Total Fouls Won,Winning Goal,Successful Crosses & Corners,Unsuccessful Dribbles,Total Fouls Conceded,Substitute On,Key Passes (Attempt Assists),Foul Attempted Tackle,Clearances Off the Line,Yellow Cards,Substitute Off,PutThrough/Blocked Distribution,Total Touches In Opposition Box,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals from Outside Box,Successful Crosses open play,Goals,Successful Lay-offs,Left Foot Goals,Blocked Shots,Home Goals,Away Goals,Penalties Conceded,Corners Taken (incl short corners),Unsuccessful Corners into Box,Unsuccessful Crosses open play,Saves Made,Penalties Faced,GK Successful Distribution,Saves made - parried,GK Unsuccessful Distribution,Catches,Saves Made from Outside Box,Goal Kicks,Penalties Saved,Saves Made from Inside Box,Saves from Penalty,Drops,Corners Won,Goal Assists,Offsides,Unsuccessful lay-offs,Assists (Intentional),Straight Red Cards,Total Red Cards,Crosses not Claimed,Clean Sheets,Saves made - caught,Punches,Foul Won Penalty,Penalties Taken,Right Foot Goals,Goals from Inside Box,Penalty Goals,Successful Corners into Box,Second Goal Assists,Through balls,Handballs conceded,Headed Goals,Set Pieces Goals,Hit Woodwork,Last Man Tackle,Own Goal Scored,Goalkeeper Smother,Red Cards - 2nd Yellow,Other Goals
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Mexico Under 17,Mexico_Under_17,bjw0u4imreinjc46o4fgjue50,I. Martínez,Midfielder,6,,37.0,5.0,25.0,,11.0,2.0,,48.0,4.0,10.0,8.0,13.0,8.0,37.0,5.0,7.0,7.0,1.0,1.0,24.0,10.0,26.0,65.0,27.0,15.0,,75.0,220.0,88.0,7.0,188.0,22.0,21.0,3.0,,9.0,283.0,179.0,32.0,6.0,56.0,8.0,,208.0,,176.0,1.0,1.0,551.0,6.0,7.0,100.0,25.0,9.0,0.0,,,8.0,,6.0,4.0,,2.0,3.0,5.0,11.0,3.0,4.0,,,2.0,,,1.0,2.0,0.0,,,,1.0,,,,,,,,,,,,,3.0,,,,,,,,3.0,,,,2.0,2.0,2.0,2.0,,,,1.0,,,1.0,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Mexico Under 17,Mexico_Under_17,ciab6j8kq7oce8c1gxzczaq6s,J. Moxica,Forward,19,,31.0,3.0,7.0,,7.0,2.0,,38.0,5.0,10.0,3.0,3.0,3.0,31.0,,7.0,1.0,11.0,1.0,16.0,,10.0,10.0,17.0,17.0,4.0,14.0,47.0,29.0,7.0,37.0,14.0,21.0,,,2.0,101.0,35.0,10.0,4.0,7.0,8.0,,45.0,,35.0,,1.0,229.0,,1.0,8.0,5.0,7.0,0.0,,6.0,6.0,6.0,2.0,5.0,,,,2.0,22.0,1.0,3.0,,,1.0,3.0,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Mexico Under 17,Mexico_Under_17,2he1wg48odjdzvmjvj3kk7ndg,J. Muro,Defender,13,3.0,3.0,,8.0,,1.0,,,4.0,,10.0,1.0,1.0,1.0,11.0,,2.0,,2.0,,,,4.0,6.0,1.0,2.0,,3.0,19.0,4.0,2.0,11.0,1.0,3.0,3.0,,1.0,31.0,10.0,8.0,1.0,10.0,,,18.0,,10.0,1.0,,44.0,4.0,5.0,7.0,3.0,,0.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Mexico Under 17,Mexico_Under_17,2j2ncmuvssm459m3x2eik7fh0,L. Navarrete,Defender,4,1.0,29.0,10.0,46.0,,16.0,1.0,,45.0,1.0,10.0,22.0,8.0,6.0,71.0,2.0,7.0,7.0,2.0,2.0,24.0,7.0,30.0,49.0,28.0,11.0,4.0,124.0,331.0,98.0,7.0,263.0,18.0,17.0,18.0,,41.0,389.0,222.0,68.0,6.0,134.0,4.0,4.0,317.0,,252.0,,2.0,585.0,38.0,16.0,165.0,31.0,6.0,1.0,,1.0,6.0,,2.0,3.0,,1.0,1.0,2.0,8.0,,3.0,,,1.0,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Mexico Under 17,Mexico_Under_17,1flsu0b92eflc2wkg9m1wwufo,J. Romero,Defender,5,73.0,47.0,9.0,41.0,,15.0,1.0,,62.0,1.0,10.0,18.0,7.0,6.0,105.0,1.0,7.0,7.0,13.0,2.0,36.0,8.0,33.0,14.0,28.0,28.0,7.0,80.0,221.0,88.0,7.0,169.0,19.0,34.0,9.0,,23.0,402.0,146.0,52.0,6.0,91.0,6.0,4.0,212.0,20.0,162.0,7.0,2.0,558.0,19.0,6.0,83.0,35.0,5.0,0.0,2.0,6.0,13.0,,,12.0,,1.0,3.0,10.0,11.0,2.0,5.0,,2.0,,,,,,,,,,7.0,,,,,,,,,,,,,1.0,1.0,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Mexico Under 17,Mexico_Under_17,1rsxl4i0kp86goczaq7aok4yc,J. Suárez,Defender,2,78.0,35.0,11.0,55.0,,16.0,1.0,,51.0,1.0,10.0,28.0,12.0,8.0,118.0,4.0,7.0,7.0,14.0,2.0,36.0,16.0,40.0,74.0,26.0,20.0,1.0,9.0,247.0,85.0,7.0,176.0,15.0,25.0,20.0,,31.0,438.0,145.0,71.0,5.0,128.0,1.0,7.0,245.0,20.0,174.0,12.0,2.0,598.0,31.0,16.0,94.0,35.0,2.0,0.0,3.0,4.0,4.0,,6.0,1.0,,1.0,1.0,8.0,2.0,3.0,,1.0,3.0,1.0,,,1.0,1.0,0.0,,,,12.0,,,,,,,,,,,,,,1.0,,,1.0,,,,5.0,,,,,1.0,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Mexico Under 17,Mexico_Under_17,4kp45blce69fv38tztl4a8xlg,I. Tello,Forward,17,,11.0,,5.0,,1.0,,,12.0,,10.0,1.0,,,10.0,,2.0,,4.0,,4.0,1.0,5.0,2.0,3.0,8.0,2.0,11.0,18.0,11.0,2.0,13.0,3.0,9.0,,,,32.0,13.0,5.0,1.0,1.0,,,18.0,,13.0,1.0,,49.0,,,4.0,5.0,1.0,0.0,2.0,3.0,3.0,2.0,2.0,2.0,,,,2.0,5.0,1.0,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Mexico Under 17,Mexico_Under_17,66d2zxl119dijxic3lz6h14ic,J. Urías,Midfielder,8,,44.0,2.0,28.0,1.0,5.0,1.0,,49.0,12.0,10.0,6.0,5.0,3.0,62.0,2.0,6.0,6.0,16.0,1.0,27.0,3.0,21.0,38.0,21.0,25.0,8.0,47.0,156.0,91.0,6.0,128.0,19.0,28.0,5.0,,11.0,252.0,117.0,28.0,3.0,44.0,15.0,,155.0,,127.0,6.0,1.0,504.0,7.0,3.0,40.0,34.0,6.0,0.0,3.0,6.0,7.0,,10.0,5.0,,1.0,3.0,5.0,25.0,4.0,3.0,,,5.0,,3.0,7.0,5.0,0.0,,3.0,,6.0,,,,,,,,,,,,,5.0,1.0,,,1.0,,,,3.0,,,,1.0,1.0,5.0,1.0,3.0,,,1.0,1.0,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Mexico Under 17,Mexico_Under_17,df4orlrbuftmv8co53yuu2jo4,Á. Valencia,Midfielder,16,2.0,13.0,1.0,9.0,,3.0,,,16.0,1.0,10.0,2.0,4.0,2.0,21.0,2.0,4.0,,1.0,,5.0,1.0,8.0,12.0,10.0,4.0,,6.0,25.0,11.0,4.0,15.0,9.0,6.0,1.0,,1.0,52.0,14.0,10.0,2.0,2.0,2.0,,25.0,2.0,15.0,1.0,,90.0,2.0,,5.0,5.0,5.0,0.0,1.0,,2.0,4.0,2.0,,,1.0,,1.0,5.0,,1.0,,,1.0,,,1.0,1.0,0.0,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Mexico Under 17,Mexico_Under_17,2k6c85kf5tkmius5aqiephhxw,G. Álvarez,Midfielder,10,,61.0,2.0,51.0,3.0,7.0,1.0,,68.0,6.0,10.0,3.0,4.0,3.0,103.0,1.0,7.0,7.0,26.0,1.0,23.0,3.0,31.0,20.0,27.0,36.0,10.0,24.0,115.0,62.0,7.0,78.0,25.0,41.0,4.0,,7.0,249.0,71.0,37.0,5.0,48.0,17.0,,106.0,,71.0,17.0,1.0,435.0,6.0,1.0,22.0,29.0,11.0,1.0,6.0,17.0,7.0,,11.0,4.0,,1.0,6.0,6.0,22.0,1.0,11.0,1.0,2.0,2.0,,,4.0,2.0,0.0,,15.0,7.0,7.0,,,1.0,,,,,1.0,,,,,8.0,1.0,,,1.0,,,,,,,,,2.0,1.0,,4.0,,,,,,,,,,,
