liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Tackles Won,Unsuccessful Launches,Successful Long Passes,Recoveries,Aerial Duels lost,Successful Open Play Passes,Successful Passes Own Half,Total Passes,Total Clearances,Total Losses Of Possession,Unsuccessful Passes Own Half,Backward Passes,Duels lost,Goals Conceded Inside Box,Aerial Duels won,Duels won,Key Passes (Attempt Assists),Throw Ins to Own Player,Successful Launches,Touches,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels,Goals Conceded,Substitute Off,Successful Passes Opposition Half,Throw Ins to Opposition Player,Unsuccessful Short Passes,Goals Conceded Outside Box,Forward Passes,Unsuccessful Crosses open play,Leftside Passes,Foul Attempted Tackle,Index,Starts,Total Fouls Conceded,Ground Duels won,Unsuccessful Passes Opposition Half,Aerial Duels,Appearances,Unsuccessful Long Passes,Open Play Passes,Interceptions,Unsuccessful Crosses & Corners,Total Successful Passes ( Excl Crosses & Corners ) ,Ground Duels lost,Successful Short Passes,Rightside Passes,Time Played,Tackles Lost,Total Tackles,Ground Duels,Winning Goal,Times Tackled,Blocks,Substitute On,Unsuccessful lay-offs,Shots Off Target (inc woodwork),Clean Sheets,PutThrough/Blocked Distribution,Blocked Shots,Overruns,Successful Dribbles,Through balls,Total Touches In Opposition Box,Penalty Goals Conceded,PutThrough/Blocked Distribution Won,Handballs conceded,Unsuccessful Dribbles,Corners Taken (incl short corners),Successful Crosses & Corners,Yellow Cards,Total Shots,Corners Won,Total Fouls Won,Successful Lay-offs,Shots On Target ( inc goals ),Successful Crosses open play,Offsides,Unsuccessful Corners into Box,Penalties Conceded,Goals,Goals from Outside Box,Left Foot Goals,Home Goals,Away Goals,Penalties Taken,Goals from Inside Box,Headed Goals,Attempts from Set Pieces,Straight Red Cards,Total Red Cards,Assists (Intentional),Goal Assists,Right Foot Goals,Successful Corners into Box,Set Pieces Goals,Second Goal Assists,Hit Woodwork,Penalty Goals,Clearances Off the Line,Red Cards - 2nd Yellow,Foul Won Penalty,Saves from Penalty,GK Unsuccessful Distribution,Punches,Saves Made from Inside Box,Penalties Saved,Saves Made from Outside Box,Penalties Faced,Saves made - parried,Own Goal Scored,Goal Kicks,Saves Made,Saves made - caught,GK Successful Distribution,Last Player Tackle,Goalkeeper Smother,Catches,Penalties Off Target,Crosses not Claimed,Drops,Other Goals
Mexico_Liga_MX,2019-2020,CF Monterrey,bei486ox42219hyokmlee8kq1,A. Alvarado,Forward,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,CF Monterrey,67kiza0mpm996eve7t6hezgx6,E. Banda,Forward,204,1.0,,,,1.0,1.0,2.0,,2.0,,,,1.0,1.0,,,1.0,,,,3.0,,2.0,,,2.0,,,,,,,,10.0,,,1.0,,1.0,1.0,,2.0,,,2.0,,2.0,1.0,5.0,,,1.0,0.0,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,CF Monterrey,exi29g84yg4gaptqo55lhmqj9,M. Barovero,Goalkeeper,1,24.0,,89.0,128.0,165.0,2.0,141.0,215.0,478.0,15.0,178.0,34.0,,3.0,24.0,7.0,11.0,,,43.0,670.0,169.0,14.0,30.0,,94.0,,,6.0,364.0,,57.0,,10.0,24.0,,4.0,135.0,9.0,24.0,169.0,222.0,1.0,,309.0,1.0,181.0,57.0,2190.0,1.0,1.0,5.0,0.0,,,,,,6.0,1.0,,,1.0,,,2.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,9.0,39.0,,33.0,2.0,24.0,,171.0,72.0,3.0,199.0,,,13.0,,2.0,,
Mexico_Liga_MX,2019-2020,CF Monterrey,algbhkns08ibwpdc4sehpem6t,J. Basanta,Defender,15,3.0,,1.0,1.0,,1.0,4.0,2.0,5.0,,1.0,,,2.0,,,,,,,5.0,1.0,2.0,,,2.0,,,,3.0,,1.0,,10.0,,,,1.0,1.0,3.0,1.0,5.0,,,4.0,1.0,3.0,1.0,13.0,,,1.0,0.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,CF Monterrey,dyvaiyl178toh3exww7qz0nl6,É. Cantú,Midfielder,35,1.0,,1.0,,1.0,,1.0,1.0,3.0,,2.0,2.0,,1.0,,,1.0,,,,5.0,2.0,2.0,,,,,1.0,,1.0,,1.0,,10.0,,,1.0,,,1.0,1.0,3.0,,,1.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,0.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,CF Monterrey,99l67wjcrj1iqtxypin6er4d1,E. Cardona,Midfielder,10,13.0,4.0,3.0,33.0,35.0,3.0,233.0,69.0,326.0,2.0,144.0,9.0,32.0,47.0,16.0,2.0,37.0,21.0,4.0,2.0,497.0,74.0,84.0,16.0,6.0,193.0,2.0,52.0,,121.0,8.0,76.0,6.0,10.0,10.0,11.0,35.0,91.0,5.0,13.0,22.0,304.0,4.0,26.0,252.0,44.0,219.0,97.0,723.0,4.0,8.0,79.0,0.0,22.0,,3.0,,13.0,,10.0,6.0,3.0,17.0,5.0,14.0,1.0,4.0,,9.0,25.0,10.0,,20.0,8.0,10.0,5.0,7.0,,1.0,11.0,,2.0,1.0,,0.0,2.0,,1.0,,3.0,1.0,1.0,1.0,2.0,2.0,9.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,CF Monterrey,7868bje3gt1j3zhtps28oluc5,L. Cárdenas,Goalkeeper,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,CF Monterrey,8urkitc19yftx182gfaa8may1,M. Domínguez,Midfielder,0,6.0,2.0,,1.0,18.0,3.0,61.0,11.0,85.0,,41.0,,16.0,15.0,3.0,2.0,17.0,3.0,1.0,,136.0,20.0,32.0,6.0,1.0,54.0,,19.0,3.0,29.0,2.0,21.0,,10.0,2.0,1.0,15.0,22.0,5.0,6.0,1.0,81.0,2.0,2.0,65.0,12.0,64.0,19.0,209.0,1.0,3.0,27.0,0.0,10.0,,4.0,,1.0,,6.0,2.0,2.0,10.0,1.0,9.0,,2.0,1.0,4.0,,,,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,CF Monterrey,12fkwhjtu3w5l6lo64dkxn74l,R. Funes Mori,Forward,7,21.0,3.0,4.0,4.0,34.0,60.0,194.0,63.0,353.0,13.0,202.0,8.0,103.0,109.0,20.0,57.0,88.0,27.0,1.0,,585.0,118.0,197.0,25.0,5.0,174.0,,107.0,5.0,75.0,3.0,69.0,3.0,10.0,19.0,15.0,31.0,113.0,117.0,21.0,11.0,311.0,2.0,3.0,235.0,49.0,231.0,106.0,1682.0,3.0,6.0,80.0,4.0,28.0,2.0,2.0,3.0,28.0,1.0,10.0,12.0,1.0,8.0,1.0,101.0,2.0,6.0,,14.0,,2.0,2.0,50.0,12.0,18.0,10.0,22.0,2.0,25.0,,,13.0,,1.0,8.0,5.0,,13.0,5.0,,,,,1.0,7.0,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,CF Monterrey,306gjy5xp2u15gh9qwrek551x,J. Gallardo,Defender,17,24.0,30.0,32.0,36.0,120.0,25.0,636.0,230.0,849.0,43.0,318.0,47.0,145.0,92.0,21.0,42.0,138.0,26.0,98.0,5.0,1354.0,199.0,230.0,27.0,3.0,432.0,11.0,149.0,6.0,296.0,42.0,34.0,20.0,10.0,23.0,33.0,96.0,195.0,67.0,24.0,50.0,833.0,14.0,43.0,650.0,67.0,614.0,374.0,2024.0,30.0,60.0,163.0,0.0,19.0,7.0,1.0,1.0,23.0,6.0,49.0,11.0,2.0,21.0,,83.0,1.0,20.0,2.0,10.0,1.0,12.0,2.0,42.0,16.0,15.0,3.0,19.0,12.0,3.0,1.0,,2.0,,1.0,2.0,0.0,,2.0,,1.0,,,6.0,6.0,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
