liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Substitute On,Successful Lay-offs,Successful Launches,Goals,Right Foot Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Penalties Taken,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Penalty Goals,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Penalties Conceded,Own Goal Scored,Clearances Off the Line,Headed Goals,Total Red Cards,Straight Red Cards,Saves Made,GK Successful Distribution,Crosses not Claimed,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Foul Won Penalty,Set Pieces Goals,Penalties Saved,Saves from Penalty,Last Man Tackle,Red Cards - 2nd Yellow,Penalties Off Target,Other Goals,Second Goal Assists,Penalty Goals Conceded,Times Tackled,Home Goals,Away Goals,Winning Goal
USA_MLS,2016,New York City Football Club,3c6wehei7yzqs80q3g6x652ad,R. Allen,Defender,27,26.0,2.0,1886.0,162.0,5.0,3.0,3.0,1.0,,853.0,9.0,131.0,6.0,265.0,17.0,7.0,50.0,24.0,4.0,2.0,11.0,360.0,399.0,43.0,163.0,871.0,8.0,42.0,29.0,627.0,32.0,7.0,213.0,,186.0,22.0,180.0,1.0,27.0,95.0,21.0,50.0,59.0,1433.0,,26.0,23.0,4.0,180.0,,351.0,29.0,90.0,112.0,3.0,,31.0,6.0,20.0,22.0,23.0,213.0,40.0,34.0,1.0,26.0,26.0,,5.0,,4.0,90.0,203.0,1.0,,645.0,658.0,33.0,4.0,,5.0,,3.0,29.0,101.0,14.0,49.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,New York City Football Club,8nm049qk766x4uylmtbtwmtw5,M. Ballouchy,Midfielder,20,,,145.0,,3.0,,,,,90.0,,16.0,1.0,42.0,,,3.0,4.0,,,1.0,22.0,36.0,6.0,13.0,93.0,,2.0,,69.0,1.0,,16.0,1.0,26.0,2.0,15.0,,,15.0,1.0,8.0,2.0,125.0,1.0,4.0,2.0,2.0,12.0,,28.0,3.0,64.0,9.0,,,8.0,,2.0,1.0,1.0,14.0,2.0,1.0,,1.0,4.0,,,,,4.0,23.0,,,75.0,77.0,2.0,,,,,,5.0,5.0,1.0,1.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,New York City Football Club,bkw576csrec0yswaps72iduc5,F. Bravo,Midfielder,6,3.0,,1202.0,4.0,11.0,10.0,7.0,,,680.0,1.0,82.0,1.0,220.0,18.0,9.0,39.0,13.0,5.0,1.0,23.0,189.0,322.0,52.0,114.0,694.0,1.0,38.0,2.0,512.0,24.0,5.0,153.0,,126.0,5.0,95.0,3.0,,62.0,12.0,22.0,61.0,937.0,,23.0,24.0,5.0,153.0,,280.0,7.0,100.0,111.0,,,29.0,1.0,21.0,36.0,3.0,212.0,24.0,25.0,,3.0,23.0,,,,,78.0,206.0,,,529.0,541.0,59.0,1.0,1.0,,,,37.0,101.0,15.0,53.0,75.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,New York City Football Club,6k0onvkpo84py83rbc28852ol,F. Brillant,Defender,13,6.0,,2970.0,14.0,,1.0,29.0,1.0,,1617.0,1.0,108.0,,286.0,57.0,4.0,131.0,9.0,7.0,3.0,34.0,380.0,1127.0,55.0,158.0,1702.0,,23.0,1.0,1259.0,57.0,12.0,289.0,,211.0,2.0,174.0,1.0,4.0,102.0,33.0,21.0,121.0,2213.0,,33.0,6.0,27.0,110.0,,799.0,34.0,51.0,144.0,5.0,,154.0,,13.0,77.0,1.0,221.0,205.0,60.0,,6.0,33.0,,1.0,,,43.0,584.0,1.0,,1345.0,1413.0,111.0,8.0,,,,,42.0,77.0,13.0,90.0,67.0,3.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,New York City Football Club,40lk020a1p1cvmj86ids7k05x,M. Chanot,Defender,4,,,674.0,9.0,1.0,,2.0,,,425.0,,26.0,1.0,71.0,9.0,3.0,20.0,,2.0,1.0,13.0,77.0,303.0,16.0,43.0,436.0,,11.0,4.0,350.0,15.0,2.0,63.0,,130.0,,31.0,1.0,3.0,32.0,7.0,,32.0,546.0,,8.0,5.0,7.0,37.0,,194.0,8.0,73.0,38.0,,,23.0,1.0,2.0,17.0,,67.0,24.0,16.0,,,8.0,,,,,16.0,86.0,,,364.0,373.0,30.0,1.0,,,,,13.0,29.0,3.0,26.0,21.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,New York City Football Club,4qfbdzqjyis1zvznohtb084id,M. Diskerud,Midfielder,0,8.0,,812.0,8.0,3.0,5.0,4.0,1.0,1.0,325.0,8.0,53.0,3.0,161.0,5.0,1.0,16.0,7.0,7.0,,12.0,140.0,91.0,25.0,68.0,333.0,4.0,7.0,6.0,232.0,15.0,14.0,84.0,,74.0,10.0,77.0,6.0,,40.0,9.0,16.0,15.0,500.0,,12.0,3.0,,79.0,,111.0,35.0,48.0,51.0,7.0,,17.0,3.0,14.0,8.0,7.0,99.0,6.0,15.0,,8.0,12.0,,1.0,,2.0,36.0,95.0,1.0,,242.0,249.0,20.0,,,2.0,,1.0,15.0,48.0,10.0,9.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,New York City Football Club,aigpzkjyja6ksrcl8dteylqs5,S. Gómez,Defender,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,New York City Football Club,6kih58n0fzlod6c792xpey57t,J. Harrison,Midfielder,11,51.0,3.0,1754.0,9.0,4.0,15.0,,4.0,1.0,533.0,17.0,126.0,10.0,234.0,10.0,1.0,26.0,18.0,7.0,3.0,27.0,362.0,169.0,16.0,122.0,541.0,7.0,16.0,40.0,372.0,31.0,15.0,148.0,,83.0,28.0,160.0,8.0,1.0,72.0,19.0,41.0,42.0,936.0,5.0,23.0,7.0,1.0,194.0,1.0,125.0,77.0,82.0,83.0,8.0,,21.0,10.0,21.0,8.0,42.0,229.0,4.0,34.0,3.0,54.0,23.0,2.0,2.0,,6.0,119.0,207.0,3.0,,386.0,393.0,35.0,3.0,4.0,6.0,,3.0,9.0,146.0,7.0,13.0,75.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
USA_MLS,2016,New York City Football Club,26vqrxpxgfamc65cjpvkavr2t,J. Hernández,Defender,2,1.0,,2292.0,62.0,5.0,,15.0,,,1104.0,,137.0,1.0,246.0,45.0,1.0,76.0,12.0,,3.0,20.0,240.0,686.0,59.0,108.0,1115.0,5.0,26.0,3.0,858.0,41.0,,184.0,,229.0,6.0,93.0,,15.0,111.0,26.0,23.0,92.0,1500.0,,31.0,13.0,21.0,129.0,,464.0,,32.0,112.0,,,73.0,1.0,21.0,29.0,,178.0,72.0,44.0,,1.0,31.0,,2.0,,,46.0,285.0,,,923.0,931.0,49.0,5.0,,,,,37.0,66.0,22.0,74.0,83.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
USA_MLS,2016,New York City Football Club,98npz4hgq8tqqb1mcuaoxq6l1,Andoni Iraola,Defender,51,10.0,,2360.0,67.0,4.0,20.0,7.0,,,1334.0,5.0,208.0,3.0,357.0,17.0,3.0,40.0,12.0,2.0,4.0,21.0,263.0,825.0,67.0,142.0,1361.0,4.0,24.0,21.0,1115.0,38.0,2.0,182.0,,296.0,6.0,131.0,2.0,14.0,157.0,27.0,25.0,61.0,1754.0,,31.0,12.0,14.0,175.0,,405.0,8.0,45.0,125.0,,,64.0,3.0,19.0,18.0,8.0,214.0,43.0,42.0,,10.0,31.0,,2.0,,1.0,68.0,452.0,,,1154.0,1179.0,39.0,6.0,,1.0,,3.0,41.0,89.0,26.0,44.0,107.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
