root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Touches,Successful Short Passes,Starts,Blocks,Successful Passes Opposition Half,PutThrough/Blocked Distribution,Appearances,Unsuccessful Passes Own Half,Tackles Lost,Tackles Won,Unsuccessful Short Passes,Total Tackles,Unsuccessful Passes Opposition Half,Ground Duels won,PutThrough/Blocked Distribution Won,Index,Clean Sheets,Games Played,Total Clearances,Total Passes,Total Losses Of Possession,Successful Long Passes,Ground Duels,Rightside Passes,Successful Open Play Passes,Recoveries,Total Successful Passes ( Excl Crosses & Corners ) ,Open Play Passes,Time Played,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels,Leftside Passes,Forward Passes,Interceptions,Successful Passes Own Half,Unsuccessful Launches,Duels won,Unsuccessful Long Passes,Backward Passes,Winning Goal,Ground Duels lost,GK Unsuccessful Distribution,Goals Conceded,Saves Made from Inside Box,Successful Launches,Duels lost,Goal Kicks,Aerial Duels,Saves Made,Catches,Goals Conceded Outside Box,Saves Made from Outside Box,Drops,Aerial Duels won,Saves made - parried,Punches,Goals Conceded Inside Box,GK Successful Distribution,Substitute On,Unsuccessful Crosses open play,Unsuccessful Crosses & Corners,Total Touches In Opposition Box,Total Fouls Won,Throw Ins to Own Player,Successful Lay-offs,Unsuccessful Dribbles,Times Tackled,Substitute Off,Foul Attempted Tackle,Total Fouls Conceded,Key Passes (Attempt Assists),Offsides,Aerial Duels lost,Corners Won,Successful Crosses & Corners,Goal Assists,Successful Crosses open play,Assists (Intentional),Successful Dribbles,Overruns,Throw Ins to Opposition Player,Yellow Cards,Handballs conceded,Corners Taken (incl short corners),Right Foot Goals,Unsuccessful Corners into Box,Shots Off Target (inc woodwork),Successful Corners into Box,Attempts from Set Pieces,Shots On Target ( inc goals ),Goals,Goals from Inside Box,Total Shots,Home Goals,Away Goals,Blocked Shots,Through balls,Foul Won Penalty,Penalties Taken,Headed Goals,Unsuccessful lay-offs,Penalty Goals,Left Foot Goals,Goals from Outside Box,Hit Woodwork,Last Player Tackle,Penalties Conceded,Goalkeeper Smother,Saves from Penalty,Penalties Faced,Penalties Saved,Red Cards - 2nd Yellow,Total Red Cards,Second Goal Assists,Penalty Goals Conceded,Clearances Off the Line,Straight Red Cards,Saves made - caught,Penalties Off Target,Own Goal Scored,Crosses not Claimed
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Nashville SC,Nashville_SC,5m3bxdstyhzoplpzam8c94t90,F. Ajago,Forward,21,26.0,12.0,,,11.0,2.0,2.0,,,1.0,1.0,1.0,2.0,3.0,1.0,10.0,,2.0,,15.0,6.0,1.0,5.0,2.0,13.0,4.0,13.0,15.0,42.0,2.0,8.0,7.0,1.0,,2.0,,4.0,1.0,5.0,0.0,2.0,,,,,4.0,,3.0,,,,,,1.0,,,,,2.0,,,2.0,1.0,,1.0,2.0,2.0,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Nashville SC,Nashville_SC,7u1kmvvgmk08p9pawrhxkqwvd,T. Anunga,Midfielder,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Nashville SC,Nashville_SC,amqmqon7171ulckz522wp1atw,J. Bauer,Defender,22,156.0,115.0,2.0,2.0,48.0,,2.0,3.0,1.0,3.0,5.0,4.0,12.0,6.0,,10.0,,2.0,7.0,135.0,15.0,6.0,7.0,18.0,119.0,10.0,121.0,133.0,180.0,14.0,19.0,55.0,54.0,1.0,73.0,4.0,13.0,9.0,8.0,0.0,1.0,,3.0,,1.0,6.0,,12.0,,,,,,7.0,,,3.0,,,1.0,1.0,3.0,,1.0,,,,,,1.0,2.0,,5.0,2.0,,,,,2.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Nashville SC,Nashville_SC,250r77nvu1exeyurchatnqnkl,T. Bunbury,Forward,12,44.0,22.0,1.0,,15.0,2.0,2.0,1.0,,,8.0,,9.0,3.0,1.0,10.0,,2.0,,32.0,13.0,1.0,9.0,8.0,22.0,8.0,23.0,31.0,94.0,9.0,11.0,6.0,6.0,1.0,8.0,1.0,5.0,1.0,12.0,0.0,6.0,,1.0,,,6.0,,2.0,,,,,,2.0,,,1.0,,1.0,1.0,1.0,2.0,3.0,,,1.0,3.0,1.0,1.0,2.0,1.0,1.0,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Nashville SC,Nashville_SC,bmax1bmduvrpp0lfh4do0yj9w,F. Cicéron,Defender,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Nashville SC,Nashville_SC,4wy7kbv694s6xrm3tfsyl4hyh,S. Davis,Midfielder,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Nashville SC,Nashville_SC,4r4a2d3piuh8wusw8ftrsh016,B. Dowd,Goalkeeper,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Nashville SC,Nashville_SC,4ajhe29nxseyo6wqg3hjdghcl,A. Godoy,Midfielder,20,136.0,102.0,2.0,,58.0,,2.0,4.0,1.0,4.0,9.0,5.0,10.0,6.0,,10.0,,2.0,,121.0,16.0,5.0,10.0,35.0,104.0,5.0,107.0,118.0,148.0,14.0,12.0,40.0,36.0,3.0,49.0,,6.0,5.0,10.0,0.0,4.0,,3.0,,1.0,6.0,,2.0,,,,,,,,,3.0,,,,,,1.0,,1.0,,1.0,1.0,2.0,4.0,2.0,,2.0,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Nashville SC,Nashville_SC,1kr4ax5uy3f9gbjzr34u0svf8,I. Jones,Midfielder,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Nashville SC,Nashville_SC,52zojwl05fu0y4cuc8ywqnrh1,B. Kallman,Defender,44,60.0,51.0,1.0,,12.0,,1.0,,,,1.0,,2.0,,,10.0,,1.0,4.0,55.0,3.0,2.0,2.0,18.0,52.0,1.0,53.0,54.0,81.0,2.0,4.0,13.0,24.0,,41.0,,,1.0,,0.0,2.0,,1.0,,,4.0,,2.0,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
