liga,temporada,equipo,id,nombre,posicion,dorsal,PutThrough/Blocked Distribution,Tackles Won,Duels,Total Shots,Unsuccessful Launches,Goals Conceded Inside Box,Blocked Shots,Successful Passes Own Half,Handballs conceded,Goals Conceded Outside Box,Unsuccessful Dribbles,Duels lost,Index,Unsuccessful Short Passes,Substitute Off,Total Losses Of Possession,Successful Long Passes,Time Played,Aerial Duels won,Successful Open Play Passes,Aerial Duels,Duels won,Ground Duels lost,Leftside Passes,Corners Won,Total Fouls Conceded,Unsuccessful Crosses open play,Open Play Passes,Touches,Total Successful Passes ( Excl Crosses & Corners ) ,Total Clearances,Shots On Target ( inc goals ),Forward Passes,Offsides,Total Tackles,Successful Short Passes,Rightside Passes,Key Passes (Attempt Assists),Foul Attempted Tackle,Ground Duels,Total Fouls Won,Successful Dribbles,Games Played,Appearances,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Crosses & Corners,Starts,Successful Lay-offs,Recoveries,Backward Passes,Throw Ins to Own Player,Unsuccessful Passes Own Half,Total Passes,Yellow Cards,Successful Passes Opposition Half,Goals Conceded,Unsuccessful Passes Opposition Half,Ground Duels won,Times Tackled,Aerial Duels lost,Unsuccessful Long Passes,Total Touches In Opposition Box,Winning Goal,Interceptions,Blocks,Goals,Goals from Inside Box,Substitute On,Tackles Lost,Shots Off Target (inc woodwork),Headed Goals,Home Goals,Away Goals,Goals from Outside Box,Right Foot Goals,Goals Openplay,Successful Launches,Goal Assists,Assists (Intentional),Overruns,Corners Taken (incl short corners),Unsuccessful Corners into Box,Successful Crosses & Corners,Successful Crosses open play,PutThrough/Blocked Distribution Won,Attempts from Set Pieces,Goal Kicks,GK Successful Distribution,Unsuccessful lay-offs,Other Goals,Successful Corners into Box,Throw Ins to Opposition Player,Punches,Saves Made from Inside Box,Saves made - parried,GK Unsuccessful Distribution,Saves Made,Saves Made from Outside Box,Catches,Foul Won Penalty,Penalty Goals,Penalties Taken,Left Foot Goals,Goalkeeper Smother,Penalties Conceded,Penalty Goals Conceded,Straight Red Cards,Through balls,Total Red Cards,Clearances Off the Line,Set Pieces Goals,Last Player Tackle,Hit Woodwork,Penalties Saved,Saves from Penalty,Penalties Faced,Clean Sheets,Saves made - caught,Second Goal Assists,Drops,Own Goal Scored,Red Cards - 2nd Yellow,Penalties Off Target,Crosses not Claimed
USA_USL_Cup,2025,Detroit City FC,tc5nl1hz1w06jobp5ckktr3e,J. Adebayo-Smith,Forward,99,,,,,,1.0,,,,,,,10.0,1.0,,2.0,,11.0,,1.0,,,,,,,,2.0,3.0,1.0,,,,,,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,1.0,,,2.0,,1.0,1.0,1.0,,,,,1.0,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Detroit City FC,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,Defender,30,7.0,2.0,45.0,2.0,5.0,6.0,,116.0,,,,18.0,10.0,25.0,1.0,46.0,12.0,315.0,16.0,203.0,26.0,27.0,8.0,40.0,,7.0,2.0,241.0,319.0,209.0,23.0,1.0,111.0,,5.0,197.0,81.0,7.0,1.0,19.0,4.0,2.0,4.0,4.0,38.0,2.0,4.0,,14.0,15.0,6.0,18.0,247.0,1.0,94.0,6.0,22.0,11.0,1.0,10.0,13.0,7.0,0.0,5.0,3.0,1.0,1.0,,3.0,1.0,1.0,1.0,0.0,,,,1.0,,,,,,1.0,1.0,2.0,,,,1.0,,,2.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,
USA_USL_Cup,2025,Detroit City FC,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,Defender,12,1.0,1.0,27.0,4.0,2.0,2.0,,103.0,,,,10.0,10.0,14.0,,23.0,11.0,270.0,10.0,161.0,14.0,17.0,6.0,86.0,,2.0,,181.0,229.0,164.0,12.0,,58.0,1.0,3.0,153.0,29.0,,,13.0,3.0,2.0,3.0,3.0,20.0,,3.0,1.0,13.0,11.0,7.0,10.0,184.0,,62.0,2.0,10.0,7.0,2.0,4.0,6.0,6.0,1.0,5.0,,,,,2.0,4.0,,,,,,,2.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,
USA_USL_Cup,2025,Detroit City FC,28a0n53jofx4bk7vd74yqcb11,S. Carroll,Defender,5,2.0,2.0,34.0,1.0,8.0,6.0,1.0,91.0,1.0,,,14.0,10.0,14.0,,35.0,21.0,270.0,12.0,135.0,22.0,20.0,4.0,56.0,,3.0,1.0,163.0,223.0,146.0,21.0,,77.0,,4.0,125.0,39.0,4.0,1.0,12.0,3.0,1.0,3.0,3.0,30.0,1.0,3.0,,15.0,4.0,2.0,7.0,176.0,1.0,55.0,6.0,24.0,8.0,1.0,10.0,16.0,7.0,0.0,2.0,2.0,,,,2.0,1.0,,,,,,,3.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
USA_USL_Cup,2025,Detroit City FC,9irc1xmfpa2395qef78rfyjje,J. Cedeño,Midfielder,10,6.0,1.0,24.0,5.0,1.0,4.0,3.0,32.0,,,5.0,15.0,10.0,22.0,2.0,64.0,7.0,298.0,2.0,104.0,3.0,9.0,14.0,47.0,7.0,1.0,7.0,131.0,211.0,113.0,,3.0,38.0,,2.0,106.0,24.0,10.0,1.0,21.0,3.0,2.0,4.0,4.0,27.0,13.0,4.0,8.0,24.0,31.0,5.0,3.0,140.0,,88.0,4.0,37.0,7.0,12.0,1.0,5.0,13.0,0.0,,,,,,1.0,2.0,,,,,,,1.0,,,,14.0,6.0,7.0,2.0,1.0,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,
USA_USL_Cup,2025,Detroit City FC,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,Midfielder,6,3.0,4.0,36.0,3.0,,3.0,3.0,55.0,,,2.0,22.0,10.0,19.0,3.0,36.0,10.0,230.0,7.0,123.0,13.0,14.0,16.0,22.0,1.0,2.0,2.0,144.0,189.0,125.0,4.0,,56.0,,5.0,115.0,51.0,5.0,1.0,23.0,2.0,,3.0,3.0,21.0,2.0,3.0,4.0,11.0,17.0,2.0,3.0,146.0,1.0,70.0,3.0,20.0,7.0,9.0,6.0,2.0,7.0,0.0,2.0,,,,,1.0,3.0,,,,,,,1.0,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Detroit City FC,7o3vvz5w2ftz08ba23b79mgkq,A. Diop,Midfielder,8,1.0,,12.0,3.0,,2.0,,4.0,,,3.0,9.0,10.0,6.0,1.0,15.0,1.0,93.0,1.0,20.0,2.0,3.0,8.0,5.0,1.0,2.0,,27.0,45.0,21.0,1.0,,6.0,,1.0,20.0,15.0,1.0,2.0,10.0,,1.0,2.0,2.0,7.0,,1.0,,6.0,2.0,,1.0,28.0,,17.0,2.0,6.0,2.0,6.0,1.0,1.0,1.0,0.0,1.0,,,,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Detroit City FC,1cqnjzgntshx2ag3crh0p2uzu,A. Diouf,Forward,32,6.0,5.0,28.0,9.0,,4.0,1.0,12.0,,,1.0,14.0,10.0,4.0,1.0,31.0,1.0,225.0,2.0,50.0,8.0,14.0,8.0,4.0,4.0,4.0,4.0,55.0,124.0,52.0,,4.0,5.0,1.0,5.0,51.0,27.0,10.0,1.0,20.0,6.0,1.0,3.0,3.0,5.0,11.0,3.0,1.0,4.0,21.0,,1.0,57.0,,48.0,4.0,15.0,12.0,3.0,6.0,1.0,23.0,1.0,1.0,,1.0,1.0,,,5.0,,1.0,0.0,,1.0,,,,,1.0,12.0,6.0,8.0,2.0,3.0,1.0,,,,,4.0,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,1.0,,1.0,,,,,
USA_USL_Cup,2025,Detroit City FC,653qyopyxl1qrfmul2n3m5g16,M. Doner,Defender,33,3.0,3.0,21.0,5.0,1.0,1.0,,34.0,,2.0,3.0,11.0,10.0,5.0,1.0,27.0,1.0,199.0,,82.0,2.0,10.0,9.0,42.0,3.0,1.0,8.0,89.0,145.0,84.0,1.0,4.0,16.0,,3.0,83.0,,,1.0,19.0,6.0,1.0,3.0,3.0,7.0,8.0,2.0,1.0,6.0,33.0,9.0,2.0,91.0,,52.0,3.0,13.0,10.0,7.0,2.0,2.0,9.0,0.0,1.0,,2.0,1.0,1.0,,1.0,,1.0,1.0,1.0,2.0,2.0,,1.0,1.0,,1.0,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Detroit City FC,63td0sigm6tp2tg8yovf5npm2,D. Gasso,Midfielder,24,1.0,1.0,17.0,,,4.0,,34.0,,,,7.0,10.0,8.0,,12.0,3.0,91.0,3.0,55.0,7.0,10.0,3.0,18.0,,1.0,1.0,64.0,88.0,60.0,2.0,,19.0,,2.0,57.0,16.0,1.0,1.0,10.0,4.0,1.0,2.0,2.0,9.0,1.0,1.0,3.0,2.0,16.0,,1.0,69.0,,26.0,4.0,9.0,7.0,,4.0,1.0,1.0,0.0,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
