matchday,id,equipo_local,link_local,equipo_visitante,link_visitante,link_partido,date,season,liga,source
Matchday 1,eezhru55cj7ankyz4gy0lrb4k,Alta,https://www.scoresway.com/en_GB/soccer/usl-league-one-2026/aaqxopxxof8k6ao4qagu5yzo4/teams/view/5k28tjopifu9juvvzrvyh29lg,Kickers,https://www.scoresway.com/en_GB/soccer/usl-league-one-2026/aaqxopxxof8k6ao4qagu5yzo4/teams/view/dp2yq55igeru73owerhg95iz4,https://www.scoresway.com/en_GB/soccer/usl-league-one-2026/aaqxopxxof8k6ao4qagu5yzo4/match/view/eezhru55cj7ankyz4gy0lrb4k,08/03/2026,2026,USA_USL_League_One,results
Matchday 1,efok4ezypo8symh2ck69dda8k,Naples,https://www.scoresway.com/en_GB/soccer/usl-league-one-2026/aaqxopxxof8k6ao4qagu5yzo4/teams/view/81zwbmxqrp7syzbg24sqcce1g,Fort Wayne,https://www.scoresway.com/en_GB/soccer/usl-league-one-2026/aaqxopxxof8k6ao4qagu5yzo4/teams/view/ceqeyeiwtvt38eclzcy88wpre,https://www.scoresway.com/en_GB/soccer/usl-league-one-2026/aaqxopxxof8k6ao4qagu5yzo4/match/view/efok4ezypo8symh2ck69dda8k,08/03/2026,2026,USA_USL_League_One,results
Matchday 1,egc2dgl8w5xwku8g4z1byltec,Sarasota,https://www.scoresway.com/en_GB/soccer/usl-league-one-2026/aaqxopxxof8k6ao4qagu5yzo4/teams/view/e1zjylrcbnlr5wp54evrq7zmc,Boise,https://www.scoresway.com/en_GB/soccer/usl-league-one-2026/aaqxopxxof8k6ao4qagu5yzo4/teams/view/dximpkrem1plgw2j8utr6sn4k,https://www.scoresway.com/en_GB/soccer/usl-league-one-2026/aaqxopxxof8k6ao4qagu5yzo4/match/view/egc2dgl8w5xwku8g4z1byltec,08/03/2026,2026,USA_USL_League_One,results
Matchday 1,egy97e97thffssdglfh6rqvpw,Westchester SC,https://www.scoresway.com/en_GB/soccer/usl-league-one-2026/aaqxopxxof8k6ao4qagu5yzo4/teams/view/9vm56yx0dpsydv1gcgdhfc4r8,One Knoxville,https://www.scoresway.com/en_GB/soccer/usl-league-one-2026/aaqxopxxof8k6ao4qagu5yzo4/teams/view/6ihu2mwc488rjv6ca1mg20wes,https://www.scoresway.com/en_GB/soccer/usl-league-one-2026/aaqxopxxof8k6ao4qagu5yzo4/match/view/egy97e97thffssdglfh6rqvpw,08/03/2026,2026,USA_USL_League_One,results
Matchday 2,eirlie288u6vc1xd3yefpqs5w,Cosmos,https://www.scoresway.com/en_GB/soccer/usl-league-one-2026/aaqxopxxof8k6ao4qagu5yzo4/teams/view/cci6r1n6tuhoxd5rghdy0usyc,Hearts of Pine,https://www.scoresway.com/en_GB/soccer/usl-league-one-2026/aaqxopxxof8k6ao4qagu5yzo4/teams/view/3v6u0mvt4sp4kj1gjqq7y3wno,https://www.scoresway.com/en_GB/soccer/usl-league-one-2026/aaqxopxxof8k6ao4qagu5yzo4/match/view/eirlie288u6vc1xd3yefpqs5w,14/03/2026,2026,USA_USL_League_One,results
Matchday 2,bk8ct0yvrniydg5tthiigumms,Sarasota,https://www.scoresway.com/en_GB/soccer/usl-league-one-2026/aaqxopxxof8k6ao4qagu5yzo4/teams/view/e1zjylrcbnlr5wp54evrq7zmc,Fort Wayne,https://www.scoresway.com/en_GB/soccer/usl-league-one-2026/aaqxopxxof8k6ao4qagu5yzo4/teams/view/ceqeyeiwtvt38eclzcy88wpre,https://www.scoresway.com/en_GB/soccer/usl-league-one-2026/aaqxopxxof8k6ao4qagu5yzo4/match/view/bk8ct0yvrniydg5tthiigumms,15/03/2026,2026,USA_USL_League_One,results
Matchday 2,bkyuwg13fd76k0bd7tu5g8ys4,Naples,https://www.scoresway.com/en_GB/soccer/usl-league-one-2026/aaqxopxxof8k6ao4qagu5yzo4/teams/view/81zwbmxqrp7syzbg24sqcce1g,Corpus Christi,https://www.scoresway.com/en_GB/soccer/usl-league-one-2026/aaqxopxxof8k6ao4qagu5yzo4/teams/view/5hba9dcu2fos2x1aiio2fp2zu,https://www.scoresway.com/en_GB/soccer/usl-league-one-2026/aaqxopxxof8k6ao4qagu5yzo4/match/view/bkyuwg13fd76k0bd7tu5g8ys4,15/03/2026,2026,USA_USL_League_One,results
Matchday 2,bmeal38513xbpwuhqjaqjqec4,Westchester SC,https://www.scoresway.com/en_GB/soccer/usl-league-one-2026/aaqxopxxof8k6ao4qagu5yzo4/teams/view/9vm56yx0dpsydv1gcgdhfc4r8,Independence,https://www.scoresway.com/en_GB/soccer/usl-league-one-2026/aaqxopxxof8k6ao4qagu5yzo4/teams/view/1jonibkcr7qa3eozzxh0dcxd5,https://www.scoresway.com/en_GB/soccer/usl-league-one-2026/aaqxopxxof8k6ao4qagu5yzo4/match/view/bmeal38513xbpwuhqjaqjqec4,15/03/2026,2026,USA_USL_League_One,results
Matchday 2,ei3rpvpdght5k7tpbx1j7mbdg,Greenville,https://www.scoresway.com/en_GB/soccer/usl-league-one-2026/aaqxopxxof8k6ao4qagu5yzo4/teams/view/9feqf3iawhgmv76pzwdebdv8q,Red Wolves,https://www.scoresway.com/en_GB/soccer/usl-league-one-2026/aaqxopxxof8k6ao4qagu5yzo4/teams/view/f4x0hx78zcbx4hgnf6w65z8fe,https://www.scoresway.com/en_GB/soccer/usl-league-one-2026/aaqxopxxof8k6ao4qagu5yzo4/match/view/ei3rpvpdght5k7tpbx1j7mbdg,15/03/2026,2026,USA_USL_League_One,results
Matchday 2,ejcap43cv8ks1l3vjzk2dmx3o,One Knoxville,https://www.scoresway.com/en_GB/soccer/usl-league-one-2026/aaqxopxxof8k6ao4qagu5yzo4/teams/view/6ihu2mwc488rjv6ca1mg20wes,Forward,https://www.scoresway.com/en_GB/soccer/usl-league-one-2026/aaqxopxxof8k6ao4qagu5yzo4/teams/view/bg197i7zlh6jejajyccrcff56,https://www.scoresway.com/en_GB/soccer/usl-league-one-2026/aaqxopxxof8k6ao4qagu5yzo4/match/view/ejcap43cv8ks1l3vjzk2dmx3o,15/03/2026,2026,USA_USL_League_One,results
Matchday 2,ejzoq1k5anp3she1djf0wgsus,Velocity,https://www.scoresway.com/en_GB/soccer/usl-league-one-2026/aaqxopxxof8k6ao4qagu5yzo4/teams/view/2bsqcyameg25qra523lr3bz84,Union Omaha,https://www.scoresway.com/en_GB/soccer/usl-league-one-2026/aaqxopxxof8k6ao4qagu5yzo4/teams/view/f0zwopssynz58fycvsh0vqpgq,https://www.scoresway.com/en_GB/soccer/usl-league-one-2026/aaqxopxxof8k6ao4qagu5yzo4/match/view/ejzoq1k5anp3she1djf0wgsus,15/03/2026,2026,USA_USL_League_One,results
Matchday 3,bpd6t5dhyb9ifwby8mr7f9d78,Velocity,https://www.scoresway.com/en_GB/soccer/usl-league-one-2026/aaqxopxxof8k6ao4qagu5yzo4/teams/view/2bsqcyameg25qra523lr3bz84,Cosmos,https://www.scoresway.com/en_GB/soccer/usl-league-one-2026/aaqxopxxof8k6ao4qagu5yzo4/teams/view/cci6r1n6tuhoxd5rghdy0usyc,https://www.scoresway.com/en_GB/soccer/usl-league-one-2026/aaqxopxxof8k6ao4qagu5yzo4/match/view/bpd6t5dhyb9ifwby8mr7f9d78,21/03/2026,2026,USA_USL_League_One,results
Matchday 3,ekkcbedzznfdnti6z958a855g,Kickers,https://www.scoresway.com/en_GB/soccer/usl-league-one-2026/aaqxopxxof8k6ao4qagu5yzo4/teams/view/dp2yq55igeru73owerhg95iz4,Naples,https://www.scoresway.com/en_GB/soccer/usl-league-one-2026/aaqxopxxof8k6ao4qagu5yzo4/teams/view/81zwbmxqrp7syzbg24sqcce1g,https://www.scoresway.com/en_GB/soccer/usl-league-one-2026/aaqxopxxof8k6ao4qagu5yzo4/match/view/ekkcbedzznfdnti6z958a855g,21/03/2026,2026,USA_USL_League_One,results
Matchday 3,bom0d4k2bxbwx8c9tgbgdlzx0,Alta,https://www.scoresway.com/en_GB/soccer/usl-league-one-2026/aaqxopxxof8k6ao4qagu5yzo4/teams/view/5k28tjopifu9juvvzrvyh29lg,Hearts of Pine,https://www.scoresway.com/en_GB/soccer/usl-league-one-2026/aaqxopxxof8k6ao4qagu5yzo4/teams/view/3v6u0mvt4sp4kj1gjqq7y3wno,https://www.scoresway.com/en_GB/soccer/usl-league-one-2026/aaqxopxxof8k6ao4qagu5yzo4/match/view/bom0d4k2bxbwx8c9tgbgdlzx0,22/03/2026,2026,USA_USL_League_One,results
