root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Open Play Passes,Goals from Inside Box,Successful Open Play Passes,Leftside Passes,Ground Duels lost,Unsuccessful Short Passes,Successful Lay-offs,Unsuccessful Passes Own Half,Aerial Duels won,Penalty Goals Conceded,Goals Conceded Inside Box,Successful Passes Opposition Half,Appearances,Goals Conceded,Goals from Outside Box,Aerial Duels,Left Foot Goals,Total Fouls Won,Index,Backward Passes,Touches,Total Passes,Substitute Off,Handballs conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Substitute On,Successful Passes Own Half,Foul Attempted Tackle,Goals Conceded Outside Box,Times Tackled,Offsides,Total Losses Of Possession,Unsuccessful Dribbles,Duels lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Shots,Starts,Ground Duels,PutThrough/Blocked Distribution Won,Goals,Shots On Target ( inc goals ),Ground Duels won,Right Foot Goals,Total Touches In Opposition Box,Unsuccessful Passes Opposition Half,Rightside Passes,PutThrough/Blocked Distribution,Overruns,Total Fouls Conceded,Aerial Duels lost,Forward Passes,Time Played,Recoveries,Games Played,Duels won,Shots Off Target (inc woodwork),Successful Short Passes,Successful Dribbles,Yellow Cards,Duels,Home Goals,Away Goals,Winning Goal,Key Passes (Attempt Assists),Through balls,Successful Crosses & Corners,Corners Won,Unsuccessful Launches,Successful Launches,Successful Long Passes,Unsuccessful Long Passes,Interceptions,Total Clearances,Blocked Shots,Tackles Lost,Corners Taken (incl short corners),Unsuccessful Crosses open play,Attempts from Set Pieces,Unsuccessful Corners into Box,Successful Corners into Box,Tackles Won,Unsuccessful Crosses & Corners,Throw Ins to Own Player,Total Tackles,Clean Sheets,Successful Crosses open play,Blocks,Goal Assists,Unsuccessful lay-offs,Goal Kicks,GK Successful Distribution,Throw Ins to Opposition Player,GK Unsuccessful Distribution,Saves Made from Outside Box,Saves Made from Inside Box,Saves made - parried,Drops,Saves Made,Catches,Penalties Faced,Penalties Conceded,Straight Red Cards,Total Red Cards,Foul Won Penalty,Assists (Intentional),Hit Woodwork,Headed Goals,Punches,Penalty Goals,Penalties Taken,Set Pieces Goals,Red Cards - 2nd Yellow,Crosses not Claimed,Own Goal Scored,Saves made - caught,Goalkeeper Smother,Clearances Off the Line,Saves from Penalty,Penalties Saved,Last Player Tackle,Second Goal Assists,Penalties Off Target
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,British Virgin Islands,British_Virgin_Islands,1xbibsrtikk7w9qteujremgb8,J. Abrams,Defender,0,42.0,,32.0,1.0,2.0,2.0,,4.0,1.0,,1.0,12.0,1.0,1.0,,2.0,,,10.0,2.0,49.0,42.0,,,32.0,,20.0,1.0,,1.0,,11.0,,3.0,10.0,,1.0,5.0,1.0,,,3.0,,,6.0,12.0,1.0,,1.0,1.0,27.0,90.0,2.0,1.0,4.0,,27.0,,,7.0,,,0.0,,,,,5.0,1.0,5.0,8.0,,2.0,,,,,,,,3.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,British Virgin Islands,British_Virgin_Islands,f0x7tfo3lf72f1y8p9e8fmln8,Jadon Abrams,Forward,0,25.0,,13.0,5.0,7.0,10.0,,3.0,3.0,,4.0,8.0,4.0,4.0,,6.0,,2.0,10.0,7.0,47.0,28.0,3.0,,16.0,1.0,8.0,,,3.0,,19.0,1.0,10.0,12.0,1.0,3.0,11.0,,,,4.0,,1.0,9.0,4.0,,,2.0,3.0,12.0,177.0,4.0,4.0,7.0,1.0,15.0,1.0,1.0,17.0,,,0.0,,,,,,,1.0,2.0,,2.0,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,British Virgin Islands,British_Virgin_Islands,4gd283jtyvnjej946o4cucljo,F. Beckles,Goalkeeper,0,10.0,,9.0,6.0,,1.0,,2.0,,,1.0,8.0,1.0,1.0,,,,,10.0,,34.0,25.0,,,17.0,,9.0,,,,,9.0,,,8.0,,1.0,,,,,,,,6.0,2.0,,,,,17.0,90.0,10.0,1.0,,,9.0,,,,,,0.0,1.0,,,,1.0,2.0,8.0,7.0,,1.0,,,,,,,,,,,,,,,,,9.0,8.0,,6.0,,2.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,British Virgin Islands,British_Virgin_Islands,3ij7ss7ve48694uxm3d64qhas,R. Broderick,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,British Virgin Islands,British_Virgin_Islands,c8kis35rfw7e76bds4gn90p91,T. Caesar,Midfielder,0,49.0,,35.0,10.0,3.0,3.0,,4.0,2.0,,6.0,,3.0,6.0,,4.0,,,10.0,4.0,75.0,50.0,,,35.0,,35.0,1.0,,1.0,,16.0,,5.0,15.0,,3.0,6.0,2.0,,,3.0,,1.0,11.0,17.0,3.0,,1.0,2.0,19.0,270.0,2.0,3.0,5.0,,27.0,,1.0,10.0,,,0.0,,,,,8.0,1.0,8.0,12.0,1.0,15.0,,,,,,,,3.0,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,British Virgin Islands,British_Virgin_Islands,6jes3eaf1enho7715e23mremt,T. Caesar,Midfielder,0,38.0,,30.0,23.0,2.0,4.0,,3.0,3.0,,1.0,7.0,1.0,1.0,,3.0,,,10.0,1.0,53.0,38.0,,,30.0,,23.0,,,,,11.0,,2.0,8.0,,1.0,3.0,1.0,,,1.0,,,5.0,,1.0,,,,14.0,90.0,4.0,1.0,4.0,,26.0,1.0,,6.0,,,0.0,,,,,2.0,1.0,4.0,4.0,1.0,5.0,,,,,,,,,,2.0,,,,2.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,British Virgin Islands,British_Virgin_Islands,ah12bnaub2m4kjm83kdkxg07o,A. Callwood,Forward,0,11.0,,2.0,1.0,9.0,7.0,,1.0,,,3.0,2.0,4.0,3.0,,,,5.0,10.0,1.0,49.0,11.0,,,2.0,4.0,,1.0,,7.0,,24.0,5.0,9.0,9.0,4.0,,23.0,1.0,,1.0,14.0,,3.0,10.0,3.0,1.0,,1.0,,6.0,116.0,9.0,4.0,14.0,3.0,2.0,3.0,,23.0,,,0.0,,,,,1.0,,,2.0,,,1.0,,2.0,,1.0,2.0,,6.0,2.0,1.0,6.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,British Virgin Islands,British_Virgin_Islands,98h0atb0x7auv03q72qjmndhw,L. Chalwell,Forward,0,95.0,,63.0,14.0,16.0,24.0,1.0,9.0,11.0,,7.0,36.0,4.0,7.0,,17.0,,5.0,10.0,24.0,148.0,104.0,1.0,1.0,68.0,,32.0,3.0,,8.0,2.0,56.0,6.0,22.0,36.0,1.0,4.0,25.0,,,,9.0,,1.0,29.0,20.0,5.0,,8.0,6.0,46.0,344.0,13.0,4.0,20.0,1.0,61.0,3.0,,42.0,,,0.0,1.0,,,2.0,4.0,2.0,7.0,12.0,2.0,4.0,1.0,,,1.0,2.0,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,British Virgin Islands,British_Virgin_Islands,akwumdmbmx1rx79o41erbraqc,S. Cross,Goalkeeper,0,21.0,,15.0,6.0,,,,9.0,,,4.0,6.0,2.0,4.0,,1.0,,1.0,10.0,,73.0,53.0,,,30.0,,24.0,,,,,24.0,,1.0,23.0,,2.0,1.0,,,,1.0,,,15.0,6.0,,,,1.0,41.0,180.0,20.0,2.0,1.0,,14.0,,,2.0,,,0.0,,,,1.0,6.0,2.0,16.0,23.0,,,,,,1.0,,,,,1.0,,,,,,,,24.0,21.0,,10.0,5.0,2.0,2.0,1.0,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,British Virgin Islands,British_Virgin_Islands,eqhkbad32utl3xyw7vxjjc4tm,T. Forbes,Forward,0,59.0,,41.0,11.0,19.0,15.0,,,4.0,,6.0,27.0,4.0,6.0,,12.0,,5.0,10.0,18.0,119.0,64.0,1.0,1.0,46.0,,20.0,7.0,,8.0,4.0,47.0,5.0,27.0,18.0,3.0,4.0,30.0,2.0,,1.0,11.0,,5.0,24.0,18.0,5.0,2.0,10.0,8.0,17.0,350.0,12.0,4.0,15.0,2.0,40.0,4.0,,42.0,,,0.0,3.0,,1.0,,,,6.0,3.0,1.0,1.0,,2.0,1.0,3.0,,1.0,,,6.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,British Virgin Islands,British_Virgin_Islands,8qchez9634wkb39myz9cw4uay,T. Gallimore,Midfielder,0,39.0,,28.0,8.0,6.0,5.0,,4.0,,,3.0,11.0,2.0,3.0,,,,1.0,10.0,7.0,65.0,40.0,,,29.0,,18.0,4.0,,1.0,,16.0,,6.0,11.0,,2.0,18.0,,,,12.0,,,7.0,5.0,,,4.0,,20.0,180.0,14.0,2.0,12.0,,23.0,4.0,1.0,18.0,,,0.0,1.0,,,1.0,2.0,1.0,6.0,6.0,2.0,2.0,1.0,3.0,,,,,,4.0,,,7.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,British Virgin Islands,British_Virgin_Islands,ah0ktizboyla36g81kmzfarit,R. Green,Midfielder,0,27.0,,19.0,6.0,1.0,6.0,,1.0,,,2.0,7.0,2.0,2.0,,1.0,,4.0,10.0,5.0,37.0,27.0,2.0,,19.0,,13.0,,,,,9.0,,2.0,8.0,,2.0,6.0,2.0,,,5.0,,,7.0,6.0,2.0,,,1.0,10.0,154.0,8.0,2.0,5.0,,17.0,1.0,,7.0,,,0.0,,,1.0,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,British Virgin Islands,British_Virgin_Islands,f4gy5ievxtvsh2jfbjwqw02y,K. Javier,Midfielder,0,41.0,1.0,24.0,11.0,13.0,5.0,,5.0,2.0,,4.0,10.0,4.0,4.0,,2.0,,5.0,10.0,9.0,98.0,45.0,3.0,,28.0,1.0,18.0,3.0,,4.0,,29.0,4.0,13.0,17.0,2.0,3.0,30.0,,1.0,1.0,17.0,1.0,2.0,13.0,,3.0,1.0,4.0,,25.0,213.0,9.0,4.0,19.0,1.0,24.0,4.0,1.0,32.0,1.0,0.0,0.0,,,,,10.0,2.0,4.0,12.0,6.0,6.0,,3.0,,1.0,,,,5.0,1.0,6.0,8.0,,,1.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,British Virgin Islands,British_Virgin_Islands,e7iyxg81l1nt5y1pf2fdic7bo,D. Jones,Forward,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,British Virgin Islands,British_Virgin_Islands,59c3wxdzak8d55ijd29rnxn2s,J. Lacey,Forward,0,5.0,,4.0,1.0,5.0,1.0,,,,,3.0,3.0,1.0,3.0,,5.0,,2.0,10.0,1.0,12.0,5.0,1.0,,4.0,,1.0,3.0,,,,3.0,,10.0,1.0,,1.0,8.0,,,,3.0,,,1.0,,,,4.0,5.0,3.0,90.0,,1.0,3.0,,4.0,,1.0,13.0,,,0.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,British Virgin Islands,British_Virgin_Islands,eomjl60vo8weclfc4fpco9hw,J. Mars,Forward,0,7.0,,4.0,2.0,1.0,2.0,,2.0,1.0,,1.0,2.0,1.0,1.0,,3.0,,,10.0,2.0,11.0,7.0,,,4.0,1.0,2.0,1.0,,,,4.0,,3.0,3.0,,,3.0,1.0,,,2.0,,1.0,1.0,1.0,1.0,,1.0,2.0,2.0,26.0,1.0,1.0,3.0,,3.0,,,6.0,,,0.0,,,,,1.0,,1.0,1.0,,,,1.0,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
