liga,temporada,equipo,id,nombre,posicion,dorsal,Shots Off Target (inc woodwork),Unsuccessful Short Passes,Starts,Recoveries,Successful Corners into Box,Tackles Won,Successful Passes Own Half,Aerial Duels lost,Aerial Duels,Right Foot Goals,Unsuccessful Crosses & Corners,Goals from Outside Box,Leftside Passes,Unsuccessful Passes Opposition Half,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Fifty Fifty,PutThrough/Blocked Distribution,Assists (Intentional),Total Unsuccessful Passes ( Excl Crosses & Corners ),Second Goal Assists,Open Play Passes,Blocked Shots,Successful Short Passes,Ground Duels lost,Clean Sheets,Time Played,Duels,Throw Ins to Own Player,Total Fouls Conceded,Goal Assists,Total Fouls Won,Corners Won,Handballs conceded,Unsuccessful lay-offs,Unsuccessful Passes Own Half,Rightside Passes,Total Tackles,Total Clearances,Unsuccessful Dribbles,Unsuccessful Corners into Box,Successful Passes Opposition Half,Appearances,Corners Taken (incl short corners),Successful Dribbles,Hit Woodwork,Goals Conceded Inside Box,Forward Passes,Aerial Duels won,Straight Red Cards,Key Passes (Attempt Assists),Goals,Total Touches In Opposition Box,Times Tackled,Index,Penalty Goals Conceded,Goals Conceded,Goals Conceded Outside Box,Unsuccessful Long Passes,Successful Crosses & Corners,Substitute Off,Total Red Cards,Unsuccessful Launches,Successful Long Passes,Successful Crosses open play,Goals from Inside Box,Attempts from Set Pieces,Successful Lay-offs,Touches,Tackles Lost,Yellow Cards,Substitute On,Interceptions,PutThrough/Blocked Distribution Won,Backward Passes,Ground Duels won,Successful Open Play Passes,Ground Duels,Duels lost,Unsuccessful Crosses open play,Games Played,Through balls,Total Losses Of Possession,Fifty Fifty,Duels won,Total Passes,Total Shots,Foul Attempted Tackle,Shots On Target ( inc goals ),Home Goals,Away Goals,Winning Goal,Blocks,Successful Launches,GK Successful Distribution,Clearances Off the Line,Offsides,Left Foot Goals,Throw Ins to Opposition Player,Headed Goals,GK Unsuccessful Distribution,Last Man Tackle,Saves Made from Outside Box,Drops,Penalties Faced,Penalties Conceded,Saves Made,Punches,Saves made - parried,Catches,Saves Made from Inside Box,Goalkeeper Smother,Saves made - caught,Set Pieces Goals,Foul Won Penalty,Penalties Taken,Penalty Goals,Red Cards - 2nd Yellow,Own Goal Scored,Crosses not Claimed,Penalties Saved,Saves from Penalty,Goal Kicks,Overruns,Last Player Tackle,Goals Openplay,Penalties Off Target,Other Goals,Carries,Progressive Carries,Final Third Touches,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Total Big Chances Saved
USA_MLS,2022,Seattle Sounders FC,cgay77hw96w3z8ooc3pfnlbvu,S. Adeniran,Forward,14,,4.0,1.0,2.0,,1.0,2.0,2.0,5.0,,3.0,,6.0,6.0,9.0,3.0,3.0,,4.0,,12.0,1.0,9.0,4.0,,72.0,10.0,,2.0,,,1.0,,1.0,1.0,1.0,1.0,,,,7.0,2.0,,,,2.0,2.0,3.0,,,,1.0,1.0,11.0,,2.0,,,,1.0,,,,,,,,29.0,,,1.0,1.0,2.0,4.0,1.0,8.0,5.0,6.0,3.0,2.0,,11.0,7.0,4.0,13.0,,1.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,,,,,
USA_MLS,2022,Seattle Sounders FC,dmkjak486yfipq71pu953zpey,Léo Chú,Midfielder,23,10.0,34.0,8.0,32.0,,12.0,38.0,5.0,9.0,,27.0,,32.0,55.0,155.0,10.0,19.0,2.0,34.0,1.0,189.0,7.0,150.0,59.0,,810.0,107.0,,14.0,2.0,9.0,12.0,,,6.0,80.0,19.0,,18.0,,123.0,25.0,,11.0,,7.0,36.0,4.0,,7.0,,36.0,33.0,11.0,2.0,8.0,1.0,,6.0,8.0,,,5.0,6.0,,,1.0,393.0,7.0,1.0,17.0,6.0,8.0,41.0,39.0,155.0,98.0,64.0,27.0,25.0,3.0,134.0,27.0,43.0,189.0,11.0,8.0,1.0,,,0.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,106.0,64.0,9.0,2.0,2.0,,
USA_MLS,2022,Seattle Sounders FC,cnkf5c3rncn9is1s7h81m7yl1,Héber,Forward,19,12.0,67.0,12.0,23.0,,5.0,100.0,44.0,56.0,4.0,1.0,,85.0,58.0,248.0,26.0,25.0,,80.0,,300.0,13.0,237.0,49.0,2.0,1239.0,120.0,,11.0,,5.0,8.0,1.0,5.0,23.0,55.0,5.0,11.0,8.0,,148.0,32.0,,5.0,2.0,20.0,63.0,12.0,,6.0,10.0,68.0,29.0,10.0,1.0,23.0,3.0,13.0,,7.0,,1.0,11.0,,10.0,,31.0,509.0,,,20.0,2.0,14.0,125.0,15.0,220.0,64.0,93.0,1.0,32.0,1.0,148.0,45.0,27.0,328.0,32.0,4.0,20.0,4.0,6.0,0.0,2.0,,,,7.0,4.0,,2.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,7.0,,,53.0,21.0,,1.0,6.0,10.0,
USA_MLS,2022,Seattle Sounders FC,3aox5gs2l4gg22h97sixaiqj9,X. Arreaga,Defender,3,4.0,65.0,26.0,124.0,,18.0,742.0,30.0,60.0,,,,258.0,84.0,1082.0,25.0,14.0,,140.0,,1197.0,2.0,986.0,31.0,4.0,2173.0,131.0,2.0,18.0,,9.0,1.0,1.0,,56.0,483.0,27.0,77.0,,,340.0,27.0,,4.0,1.0,23.0,415.0,30.0,,5.0,1.0,15.0,2.0,11.0,2.0,28.0,5.0,75.0,,9.0,,34.0,96.0,,1.0,,,1478.0,9.0,4.0,1.0,45.0,8.0,66.0,40.0,1061.0,71.0,61.0,,27.0,1.0,154.0,47.0,70.0,1222.0,7.0,7.0,3.0,1.0,0.0,1.0,14.0,9.0,1.0,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,355.0,222.0,1.0,,1.0,1.0,
USA_MLS,2022,Seattle Sounders FC,3p7l8nat5o6ry2pmm8hgfnmui,J. Atencio,Midfielder,8,5.0,52.0,8.0,60.0,,10.0,222.0,11.0,22.0,,2.0,,140.0,62.0,452.0,13.0,9.0,,78.0,,522.0,1.0,429.0,22.0,,723.0,77.0,4.0,9.0,,4.0,2.0,2.0,,18.0,154.0,18.0,4.0,2.0,,232.0,18.0,,11.0,,10.0,152.0,11.0,,4.0,,6.0,4.0,11.0,2.0,13.0,3.0,26.0,2.0,7.0,,8.0,23.0,2.0,,,1.0,636.0,8.0,2.0,10.0,12.0,5.0,84.0,33.0,444.0,55.0,33.0,2.0,18.0,,96.0,19.0,44.0,530.0,6.0,3.0,1.0,,,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.0,60.0,,,,,
USA_MLS,2022,Seattle Sounders FC,809wpocve7kf4vpdn7wd84v3e,R. Baker-Whiting,Midfielder,21,,4.0,1.0,4.0,,1.0,6.0,3.0,3.0,,1.0,,5.0,6.0,13.0,1.0,,,7.0,,20.0,,12.0,2.0,,94.0,7.0,,,,,,,,2.0,4.0,1.0,,1.0,,7.0,2.0,,1.0,,1.0,8.0,,,2.0,,3.0,2.0,100.0,,1.0,,3.0,,,,1.0,1.0,,,,2.0,34.0,,,1.0,,,3.0,2.0,13.0,4.0,5.0,1.0,2.0,,12.0,3.0,2.0,20.0,3.0,,3.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,10.0,,1.0,,
USA_MLS,2022,Seattle Sounders FC,dut4jl28mnzev74hm4pc9s2j9,W. Bruin,Forward,17,9.0,42.0,10.0,16.0,,4.0,43.0,22.0,33.0,1.0,5.0,,52.0,39.0,159.0,8.0,11.0,,43.0,,192.0,6.0,157.0,38.0,,863.0,93.0,1.0,11.0,,13.0,4.0,,2.0,9.0,51.0,6.0,4.0,5.0,,116.0,24.0,,3.0,,12.0,41.0,11.0,,6.0,3.0,33.0,23.0,11.0,3.0,14.0,2.0,1.0,,10.0,,,2.0,,3.0,,10.0,324.0,2.0,2.0,14.0,2.0,1.0,58.0,22.0,149.0,60.0,60.0,5.0,24.0,,94.0,19.0,33.0,202.0,14.0,3.0,5.0,1.0,2.0,1.0,,,,,8.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,3.0,,,32.0,16.0,,,2.0,2.0,
USA_MLS,2022,Seattle Sounders FC,d99eakp27bro9g50wpzti8rca,A. Cissoko,Defender,92,,17.0,5.0,31.0,,5.0,165.0,7.0,11.0,,,,78.0,16.0,224.0,9.0,6.0,,33.0,,252.0,,215.0,11.0,,406.0,40.0,4.0,5.0,,4.0,,,,17.0,66.0,14.0,14.0,,,59.0,10.0,,,,6.0,104.0,4.0,,,,3.0,3.0,13.0,,6.0,,16.0,,3.0,,6.0,9.0,,,,,328.0,9.0,,5.0,8.0,4.0,9.0,18.0,219.0,29.0,18.0,,10.0,,39.0,14.0,22.0,257.0,1.0,4.0,1.0,,,0.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,30.0,,,,,
USA_MLS,2022,Seattle Sounders FC,ei4ddhpc4jooivjfq9uw3092h,S. Cleveland,Goalkeeper,30,,2.0,7.0,53.0,,,129.0,,1.0,,,,44.0,30.0,141.0,,,,53.0,,107.0,,110.0,1.0,1.0,630.0,3.0,,,,1.0,,,,23.0,50.0,,4.0,,,12.0,7.0,,,,7.0,100.0,1.0,,,,,,17.0,,8.0,1.0,51.0,,,,17.0,31.0,,,,,269.0,,,,,,,1.0,74.0,2.0,1.0,,7.0,,53.0,,2.0,194.0,,,,,,0.0,,4.0,95.0,,,,,,11.0,,14.0,1.0,,,28.0,2.0,8.0,2.0,14.0,,,,,,,,,,,,68.0,,,,,,16.0,10.0,,,,,
USA_MLS,2022,Seattle Sounders FC,49iwtxrt13s34ib195mr98ewa,E. Dobbelaere,Midfielder,45,1.0,13.0,2.0,19.0,,4.0,57.0,4.0,8.0,,7.0,,52.0,20.0,102.0,6.0,4.0,,15.0,,115.0,,101.0,16.0,,268.0,33.0,16.0,3.0,,1.0,1.0,,,2.0,9.0,6.0,1.0,6.0,,47.0,8.0,,2.0,,2.0,28.0,4.0,,2.0,,6.0,10.0,13.0,,2.0,,2.0,2.0,1.0,,1.0,1.0,2.0,,,,194.0,2.0,,6.0,3.0,2.0,28.0,9.0,100.0,25.0,20.0,7.0,8.0,,46.0,9.0,13.0,117.0,2.0,2.0,1.0,,,0.0,,1.0,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,37.0,25.0,,,1.0,,
