liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocks,Carries,Clean Sheets,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,GK Successful Distribution,Games Played,Goal Kicks,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Leftside Passes,Open Play Passes,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,Recoveries,Rightside Passes,Shots Off Target (inc woodwork),Starts,Substitute Off,Successful Launches,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Time Played,Times Tackled,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Winning Goal,Assists (Intentional),Corners Taken (incl short corners),Corners Won,Goal Assists,Key Passes (Attempt Assists),PutThrough/Blocked Distribution Won,Shots Created,Shots On Target ( inc goals ),Substitute On,Successful Corners into Box,Successful Crosses & Corners,Successful Lay-offs,Throw Ins to Opposition Player,Throw Ins to Own Player,Total Big Chances Created,Unsuccessful Corners into Box,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Yellow Cards,Blocked Shots,Overruns,Successful Dribbles,Successful Crosses open play,Unsuccessful lay-offs,Own Goal Scored,GK Unsuccessful Distribution,Goalkeeper Smother,Penalties Conceded,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Total Big Chances Saved,Goals,Goals Openplay,Goals from Inside Box,Offsides,Right Foot Goals,Total Big Chances Scored,Home Goals,Away Goals,Left Foot Goals,Catches,Clearances Off the Line,Penalties Taken,Total Big Chances Missed,Foul Won Penalty,Handballs conceded,Headed Goals,Through balls,Attempts from Set Pieces,Hit Woodwork,Saves made - caught,Penalty Goals,Second Goal Assists,Goals Conceded Outside Box,Straight Red Cards,Total Red Cards,Last Player Tackle,Drops,Goals from Outside Box,Red Cards - 2nd Yellow,Direct Setpiece Goals,Set Pieces Goals,Penalties Saved,Saves from Penalty
Canada_Canadian_Premier_League,2026,Inter Toronto FC,2bwli6laejcfs9eb6euey2lbe,Gabriel Bitar,Forward,20,2.0,2.0,,5.0,30.0,,29.0,,26.0,19.0,7.0,49.0,27.0,2.0,,5.0,,3.0,3.0,24.0,17.0,7.0,2.0,11.0,82.0,,15.0,1.0,16.0,17.0,1.0,3.0,3.0,,2.0,67.0,52.0,18.0,68.0,2.0,2.0,236.0,12.0,2.0,5.0,1.0,33.0,85.0,3.0,70.0,4.0,8.0,15.0,125.0,,4.0,12.0,3.0,11.0,1.0,,,,,3.0,1.0,3.0,2.0,2.0,,,,,,,,,,9.0,2.0,,,2.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,0.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2026,Inter Toronto FC,78gew791445n39m1bf7qaybu2,S. Gonzales,Forward,9,10.0,4.0,6.0,2.0,6.0,,4.0,1.0,21.0,11.0,10.0,25.0,5.0,2.0,,2.0,,1.0,1.0,11.0,7.0,4.0,,6.0,22.0,,3.0,2.0,2.0,7.0,4.0,1.0,,1.0,2.0,15.0,11.0,6.0,15.0,,,112.0,2.0,2.0,4.0,4.0,14.0,24.0,6.0,17.0,,8.0,7.0,49.0,,1.0,6.0,1.0,6.0,1.0,,,,,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2026,Inter Toronto FC,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,Defender,8,12.0,7.0,5.0,5.0,9.0,3.0,60.0,2.0,33.0,15.0,18.0,6.0,77.0,1.0,2.0,5.0,2.0,4.0,4.0,21.0,8.0,13.0,5.0,106.0,300.0,,31.0,4.0,17.0,120.0,,5.0,,3.0,14.0,274.0,64.0,222.0,272.0,4.0,4.0,450.0,,27.0,1.0,5.0,26.0,312.0,,286.0,8.0,,26.0,371.0,6.0,14.0,20.0,6.0,12.0,0.0,,,,,1.0,3.0,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2026,Inter Toronto FC,96e9nyp0cesfw0v96uqvq0m50,Jessé Costa,Midfielder,28,,,,3.0,10.0,,11.0,,5.0,3.0,2.0,8.0,5.0,1.0,,3.0,,1.0,1.0,5.0,3.0,2.0,1.0,5.0,32.0,,7.0,5.0,3.0,12.0,,,,,2.0,23.0,11.0,13.0,21.0,,2.0,55.0,,1.0,1.0,,10.0,32.0,,23.0,2.0,1.0,9.0,44.0,1.0,2.0,4.0,5.0,7.0,0.0,,,,,1.0,2.0,1.0,,3.0,,1.0,,1.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2026,Inter Toronto FC,22jdnjfu1wrf280xovlin3tas,S. Jimoh,Forward,19,1.0,1.0,,5.0,31.0,,39.0,,40.0,30.0,10.0,75.0,27.0,2.0,,5.0,,3.0,3.0,39.0,29.0,10.0,3.0,14.0,98.0,,27.0,6.0,10.0,30.0,3.0,5.0,5.0,,3.0,79.0,51.0,31.0,78.0,,6.0,323.0,16.0,1.0,9.0,2.0,56.0,102.0,6.0,81.0,6.0,13.0,21.0,175.0,3.0,7.0,26.0,7.0,14.0,0.0,1.0,5.0,3.0,1.0,4.0,5.0,5.0,3.0,,1.0,1.0,1.0,2.0,3.0,3.0,4.0,12.0,7.0,10.0,2.0,,,2.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2026,Inter Toronto FC,76pg2uamr7kuyi28u2przbip6,K. Kibato,Midfielder,21,1.0,,1.0,1.0,1.0,,3.0,,1.0,,1.0,6.0,5.0,,,1.0,,,,,,,,8.0,20.0,,1.0,,1.0,6.0,,,,,,17.0,13.0,4.0,17.0,,,7.0,,2.0,,,3.0,20.0,,17.0,,,3.0,22.0,,,2.0,1.0,3.0,0.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2026,Inter Toronto FC,f1ml9s8lidpep6a12jtybk3my,O. León,Defender,4,2.0,1.0,1.0,1.0,1.0,,4.0,1.0,7.0,2.0,5.0,5.0,18.0,,,1.0,,,,5.0,1.0,4.0,1.0,9.0,50.0,,3.0,1.0,5.0,23.0,,1.0,,,1.0,41.0,20.0,23.0,41.0,1.0,1.0,90.0,,3.0,1.0,2.0,11.0,51.0,,42.0,2.0,1.0,9.0,67.0,1.0,5.0,7.0,2.0,4.0,0.0,,,,,1.0,1.0,1.0,,,,1.0,,2.0,3.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2026,Inter Toronto FC,1pf1raesloo4r2kvg74ic9knp,R. López,Defender,6,2.0,2.0,,2.0,17.0,2.0,17.0,1.0,18.0,5.0,13.0,25.0,46.0,,,2.0,,1.0,1.0,16.0,3.0,13.0,2.0,35.0,107.0,,9.0,5.0,11.0,14.0,,2.0,,1.0,6.0,91.0,37.0,61.0,90.0,3.0,6.0,180.0,1.0,6.0,,,21.0,112.0,,96.0,9.0,,16.0,163.0,2.0,4.0,14.0,5.0,12.0,0.0,,1.0,,,5.0,3.0,5.0,,,1.0,2.0,,,16.0,,,3.0,2.0,,,,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2026,Inter Toronto FC,5112bklpxdq2zmyupu8k26luc,A. Morano,Midfielder,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2026,Inter Toronto FC,al01z7ktb0uboh3lgf2v84844,I. Pavela,Goalkeeper,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2026,Inter Toronto FC,8vi59v87nnquzkbk79kzegmzu,L. Singh,Defender,3,16.0,7.0,9.0,4.0,16.0,1.0,51.0,1.0,34.0,17.0,17.0,22.0,92.0,3.0,,4.0,,4.0,4.0,18.0,10.0,8.0,5.0,45.0,235.0,,26.0,2.0,9.0,88.0,1.0,4.0,,2.0,21.0,212.0,95.0,124.0,197.0,2.0,3.0,360.0,3.0,18.0,5.0,2.0,36.0,241.0,2.0,218.0,5.0,4.0,23.0,313.0,4.0,13.0,18.0,7.0,10.0,0.0,,,,,3.0,2.0,3.0,1.0,,,1.0,,6.0,10.0,1.0,,2.0,2.0,,3.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2026,Inter Toronto FC,8qfl6f1hxzl6w4hcyxkv97sru,T. Skublak,Forward,77,22.0,11.0,11.0,4.0,10.0,,26.0,,49.0,25.0,24.0,46.0,20.0,6.0,,4.0,,2.0,2.0,27.0,14.0,13.0,1.0,23.0,73.0,,13.0,6.0,7.0,21.0,1.0,4.0,3.0,1.0,6.0,49.0,34.0,16.0,44.0,,5.0,303.0,6.0,12.0,6.0,6.0,44.0,74.0,6.0,50.0,5.0,16.0,24.0,138.0,,,21.0,4.0,24.0,1.0,,,2.0,,5.0,4.0,5.0,5.0,,,,1.0,,,,,1.0,1.0,4.0,2.0,1.0,,2.0,,,,,,,,,,,,,,3.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2026,Inter Toronto FC,269emszubhwn7euqb9xoh6221,F. Sturing,Defender,5,9.0,4.0,5.0,3.0,5.0,4.0,20.0,1.0,21.0,11.0,10.0,14.0,57.0,2.0,,3.0,,3.0,3.0,12.0,7.0,5.0,2.0,84.0,152.0,,10.0,1.0,8.0,13.0,1.0,3.0,,5.0,15.0,137.0,51.0,94.0,129.0,2.0,3.0,270.0,,11.0,5.0,,23.0,159.0,2.0,144.0,5.0,3.0,15.0,205.0,3.0,5.0,3.0,12.0,10.0,0.0,,,,,2.0,1.0,2.0,1.0,,,1.0,,6.0,8.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2026,Inter Toronto FC,e66erxv98yxesd4i7vi21ffo4,A. Umanzor,Midfielder,34,,,,1.0,1.0,,,,,,,2.0,,,,1.0,,,,,,,,1.0,5.0,,,,2.0,3.0,,,,,,5.0,2.0,3.0,5.0,,,4.0,,,,,1.0,5.0,,5.0,,,,6.0,,,,,,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2026,Inter Toronto FC,bkgq80r6bchslmckxv2tle7f8,D. Urtiaga,Goalkeeper,1,4.0,1.0,3.0,5.0,,,4.0,2.0,6.0,1.0,5.0,,54.0,,50.0,5.0,36.0,4.0,4.0,2.0,,2.0,,26.0,42.0,,2.0,,39.0,11.0,,5.0,,3.0,20.0,25.0,8.0,49.0,37.0,,,450.0,,10.0,,2.0,37.0,91.0,,57.0,,,34.0,159.0,15.0,33.0,22.0,12.0,1.0,0.0,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,14.0,,,1.0,4.0,21.0,16.0,5.0,7.0,3.0,,,,,,,,,,6.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0
Canada_Canadian_Premier_League,2026,Inter Toronto FC,eojxqfdewy3jdl9h3nb5d6ui1,S. Yeates,Midfielder,7,7.0,3.0,4.0,5.0,35.0,3.0,43.0,2.0,47.0,21.0,26.0,57.0,58.0,5.0,,5.0,,4.0,4.0,40.0,18.0,22.0,5.0,81.0,259.0,,14.0,7.0,30.0,89.0,1.0,5.0,1.0,,11.0,236.0,134.0,106.0,229.0,7.0,10.0,446.0,4.0,4.0,7.0,3.0,36.0,263.0,1.0,240.0,17.0,2.0,23.0,327.0,3.0,7.0,18.0,6.0,16.0,0.0,1.0,1.0,,1.0,5.0,4.0,6.0,,,,,4.0,,1.0,,1.0,1.0,,1.0,2.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
