liga,temporada,equipo,id,nombre,posicion,dorsal,Rightside Passes,Fifty Fifty,Backward Passes,Unsuccessful Launches,Substitute On,Starts,Total Losses Of Possession,Ground Duels,Total Unsuccessful Passes ( Excl Crosses & Corners ),Times Tackled,Total Tackles,Duels,Forward Passes,Total Fouls Won,Successful Dribbles,Goals Conceded Outside Box,Interceptions,Duels lost,Goal Assists,Successful Lay-offs,Total Fouls Conceded,Successful Short Passes,Games Played,Unsuccessful Dribbles,Appearances,Unsuccessful Passes Own Half,Unsuccessful Crosses open play,Total Shots,Total Passes,Unsuccessful Short Passes,Successful Fifty Fifty,Aerial Duels won,Aerial Duels lost,Total Successful Passes ( Excl Crosses & Corners ) ,Open Play Passes,Throw Ins to Own Player,Time Played,Yellow Cards,Substitute Off,Duels won,Unsuccessful Passes Opposition Half,Goals Conceded,Successful Passes Opposition Half,Unsuccessful Crosses & Corners,Successful Long Passes,Blocks,Total Clearances,Successful Open Play Passes,Shots Off Target (inc woodwork),Corners Won,Tackles Lost,Foul Attempted Tackle,Index,Goals Conceded Inside Box,Recoveries,Key Passes (Attempt Assists),PutThrough/Blocked Distribution Won,Touches,Aerial Duels,Unsuccessful Long Passes,Tackles Won,Ground Duels won,Ground Duels lost,Assists (Intentional),Leftside Passes,Successful Passes Own Half,PutThrough/Blocked Distribution,Total Touches In Opposition Box,Home Goals,Away Goals,Winning Goal,Throw Ins to Opposition Player,Blocked Shots,Second Goal Assists,Unsuccessful lay-offs,Corners Taken (incl short corners),Right Foot Goals,Goals from Inside Box,Penalties Taken,Successful Corners into Box,Goals from Outside Box,Through balls,Goals,Attempts from Set Pieces,Shots On Target ( inc goals ),Unsuccessful Corners into Box,Offsides,Successful Crosses & Corners,Clean Sheets,Hit Woodwork,Clearances Off the Line,Successful Crosses open play,Left Foot Goals,Successful Launches,Handballs conceded,Foul Won Penalty,Red Cards - 2nd Yellow,Total Red Cards,Last Man Tackle,GK Successful Distribution,Headed Goals,Punches,Saves Made from Outside Box,Saves Made from Inside Box,Saves made - caught,GK Unsuccessful Distribution,Saves made - parried,Goalkeeper Smother,Catches,Saves Made,Crosses not Claimed,Drops,Penalty Goals,Straight Red Cards,Penalty Goals Conceded,Own Goal Scored,Penalties Conceded,Penalties Faced,Overruns,Goal Kicks,Penalties Saved,Saves from Penalty,Set Pieces Goals,Penalties Off Target,Carries,Progressive Carries,Final Third Touches,Goals Openplay,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Last Player Tackle,Total Big Chances Saved,Other Goals
USA_MLS,2020,Philadelphia Union,8jcyfhvczj2dw1gmxrmna2609,M. Freese,Goalkeeper,1,,,,7.0,,1.0,16.0,1.0,16.0,,,1.0,23.0,1.0,,,,,,,,,1.0,,1.0,5.0,,,23.0,,,,,7.0,8.0,,90.0,,,1.0,11.0,,6.0,,7.0,,,3.0,,,,,51.0,,6.0,,,27.0,,16.0,,1.0,,,,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,1.0,,,,,5.0,,,,,,3.0,,,,1.0,,6.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Philadelphia Union,9gvhifwtxm19v78bjp8wr2c45,R. Gaddis,Defender,28,46.0,11.0,68.0,23.0,,16.0,191.0,95.0,97.0,18.0,34.0,104.0,246.0,7.0,10.0,4.0,17.0,47.0,1.0,1.0,9.0,408.0,16.0,10.0,16.0,33.0,23.0,3.0,529.0,66.0,5.0,6.0,3.0,432.0,522.0,105.0,1347.0,3.0,3.0,57.0,87.0,13.0,233.0,23.0,24.0,1.0,18.0,425.0,2.0,11.0,17.0,4.0,47.0,9.0,62.0,6.0,8.0,861.0,9.0,31.0,17.0,51.0,44.0,1.0,169.0,203.0,25.0,12.0,0.0,0.0,0.0,34.0,2.0,,,,,,,,,,,,1.0,,1.0,4.0,6.0,,,4.0,,5.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Philadelphia Union,bkoiazqibnhh3crqxfwlu6rx1,J. Glesnes,Defender,5,122.0,25.0,49.0,41.0,2.0,18.0,152.0,58.0,130.0,3.0,18.0,120.0,287.0,8.0,4.0,5.0,33.0,50.0,,,17.0,547.0,20.0,1.0,20.0,40.0,1.0,6.0,804.0,57.0,13.0,40.0,22.0,674.0,765.0,3.0,1583.0,4.0,2.0,70.0,91.0,17.0,227.0,1.0,127.0,11.0,88.0,642.0,4.0,2.0,8.0,6.0,50.0,12.0,103.0,5.0,5.0,1021.0,62.0,73.0,10.0,30.0,28.0,,346.0,448.0,7.0,16.0,0.0,1.0,0.0,,3.0,,,,1.0,,,,1.0,,1.0,3.0,2.0,,,1.0,5.0,1.0,,1.0,,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
USA_MLS,2020,Philadelphia Union,16ckzbe3i31r8sjy5ne1w7g15,José Martínez,Midfielder,8,190.0,26.0,57.0,11.0,,15.0,161.0,161.0,108.0,26.0,32.0,201.0,173.0,23.0,31.0,2.0,23.0,92.0,2.0,4.0,31.0,458.0,15.0,9.0,15.0,44.0,4.0,12.0,636.0,79.0,11.0,25.0,15.0,528.0,630.0,,1193.0,7.0,9.0,109.0,68.0,10.0,269.0,4.0,70.0,8.0,17.0,522.0,9.0,3.0,12.0,19.0,47.0,8.0,137.0,5.0,14.0,898.0,40.0,29.0,20.0,84.0,77.0,1.0,216.0,261.0,25.0,2.0,0.0,0.0,0.0,,9.0,,,,,,,,,1.0,,,3.0,,,2.0,5.0,,,2.0,,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Philadelphia Union,aefev7vup8wdlq6rx1b719bs9,O. Mbaïzo,Defender,15,80.0,21.0,94.0,13.0,2.0,12.0,224.0,92.0,118.0,15.0,30.0,122.0,207.0,10.0,9.0,3.0,25.0,61.0,1.0,,22.0,387.0,14.0,8.0,14.0,36.0,34.0,3.0,533.0,92.0,9.0,12.0,18.0,415.0,525.0,100.0,1057.0,4.0,4.0,61.0,116.0,9.0,264.0,34.0,28.0,2.0,14.0,408.0,1.0,7.0,12.0,12.0,100.0,6.0,64.0,10.0,7.0,865.0,30.0,26.0,18.0,49.0,43.0,1.0,152.0,164.0,18.0,4.0,0.0,0.0,0.0,32.0,,1.0,,,,,,,,,,,2.0,,3.0,13.0,3.0,1.0,,13.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Philadelphia Union,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,Defender,4,373.0,48.0,59.0,49.0,,23.0,194.0,88.0,176.0,3.0,38.0,170.0,408.0,8.0,10.0,7.0,43.0,67.0,1.0,,21.0,714.0,23.0,1.0,23.0,72.0,,11.0,984.0,80.0,28.0,47.0,35.0,808.0,953.0,8.0,2070.0,3.0,,103.0,104.0,21.0,227.0,,94.0,18.0,99.0,783.0,7.0,2.0,13.0,8.0,58.0,14.0,114.0,3.0,7.0,1276.0,82.0,96.0,25.0,56.0,32.0,1.0,144.0,582.0,9.0,21.0,1.0,1.0,0.0,,2.0,2.0,,,1.0,1.0,,,1.0,,2.0,,4.0,,,1.0,9.0,,,1.0,,12.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Philadelphia Union,6u7z5qrlwzl9aug8awejq37xl,Jamiro Monteiro,Midfielder,10,354.0,42.0,203.0,2.0,,23.0,351.0,268.0,145.0,61.0,49.0,272.0,287.0,43.0,40.0,7.0,21.0,139.0,3.0,8.0,38.0,814.0,23.0,19.0,23.0,27.0,21.0,27.0,1023.0,123.0,15.0,1.0,3.0,878.0,968.0,12.0,2031.0,6.0,3.0,133.0,207.0,21.0,580.0,89.0,64.0,,1.0,828.0,13.0,14.0,22.0,27.0,58.0,14.0,157.0,44.0,23.0,1534.0,4.0,22.0,27.0,132.0,136.0,2.0,179.0,335.0,46.0,31.0,2.0,1.0,0.0,,7.0,3.0,,95.0,3.0,2.0,1.0,30.0,1.0,4.0,3.0,3.0,14.0,49.0,1.0,37.0,7.0,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Philadelphia Union,dkk3twgai2ldi75eh0xr37hbe,M. Ngalina,Forward,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Philadelphia Union,6a33ylquco39t515pwi5itk2x,M. Oravec,Midfielder,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Philadelphia Union,c3rbflmxdbjy75c3pa0cgc53p,Ilsinho,Midfielder,25,62.0,10.0,104.0,3.0,21.0,2.0,119.0,89.0,54.0,31.0,11.0,104.0,118.0,9.0,22.0,2.0,4.0,55.0,3.0,6.0,11.0,349.0,23.0,20.0,23.0,13.0,4.0,6.0,412.0,48.0,5.0,7.0,8.0,358.0,404.0,16.0,668.0,2.0,2.0,49.0,46.0,8.0,265.0,5.0,9.0,,4.0,350.0,2.0,7.0,6.0,6.0,80.0,6.0,48.0,8.0,3.0,591.0,15.0,6.0,5.0,42.0,47.0,3.0,128.0,96.0,6.0,29.0,3.0,0.0,1.0,,6.0,,,3.0,3.0,2.0,,,1.0,2.0,3.0,,4.0,1.0,2.0,3.0,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Philadelphia Union,1eqcz34sgf33mu3nhzlkjjrh1,K. Przybyłko,Forward,23,171.0,32.0,187.0,1.0,,24.0,267.0,124.0,151.0,35.0,19.0,237.0,132.0,23.0,14.0,6.0,7.0,119.0,5.0,34.0,16.0,458.0,24.0,17.0,24.0,24.0,27.0,44.0,619.0,147.0,15.0,63.0,50.0,468.0,573.0,4.0,2065.0,2.0,7.0,118.0,155.0,21.0,321.0,28.0,10.0,4.0,32.0,423.0,17.0,14.0,6.0,7.0,64.0,15.0,45.0,26.0,13.0,955.0,113.0,4.0,13.0,55.0,69.0,5.0,129.0,151.0,34.0,122.0,5.0,3.0,4.0,2.0,12.0,1.0,2.0,,2.0,6.0,1.0,,2.0,1.0,8.0,,27.0,,17.0,4.0,6.0,1.0,,4.0,5.0,1.0,2.0,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,
USA_MLS,2020,Philadelphia Union,6oj55tf7cdnnnft350f9fyhnt,M. Real,Defender,32,96.0,10.0,53.0,12.0,10.0,5.0,114.0,52.0,57.0,7.0,14.0,62.0,87.0,1.0,6.0,4.0,9.0,35.0,1.0,,13.0,181.0,15.0,3.0,15.0,15.0,26.0,3.0,254.0,36.0,4.0,6.0,4.0,197.0,251.0,51.0,622.0,2.0,3.0,27.0,68.0,10.0,108.0,26.0,16.0,4.0,33.0,194.0,1.0,3.0,3.0,5.0,22.0,6.0,37.0,1.0,5.0,459.0,10.0,21.0,11.0,21.0,31.0,1.0,18.0,91.0,13.0,5.0,0.0,1.0,0.0,15.0,4.0,1.0,,,,1.0,,,,,1.0,,2.0,,,2.0,,,,2.0,1.0,4.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Philadelphia Union,edzgrsne5h4lt5m2aex9s59t5,Sérgio Santos,Forward,17,89.0,27.0,60.0,1.0,4.0,18.0,221.0,129.0,115.0,30.0,23.0,237.0,70.0,20.0,14.0,5.0,8.0,136.0,2.0,6.0,37.0,176.0,22.0,12.0,22.0,13.0,19.0,26.0,297.0,112.0,12.0,46.0,62.0,182.0,295.0,8.0,1280.0,4.0,17.0,101.0,121.0,14.0,161.0,19.0,6.0,,19.0,180.0,14.0,12.0,6.0,20.0,45.0,9.0,39.0,19.0,14.0,595.0,108.0,3.0,17.0,55.0,74.0,2.0,78.0,27.0,28.0,94.0,6.0,2.0,3.0,1.0,10.0,,1.0,,,7.0,,,1.0,1.0,8.0,,12.0,,9.0,6.0,,2.0,,6.0,7.0,1.0,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Philadelphia Union,906pdcavtipx0q93b1ed1lrai,C. Turner,Midfielder,13,2.0,,2.0,,1.0,,,,,,,,,,,,,,,,,4.0,1.0,,1.0,,,,5.0,,,,,5.0,4.0,,3.0,,,,,,4.0,,1.0,,,4.0,,,,,95.0,,,,,5.0,,,,,,,1.0,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Philadelphia Union,18s2n8aw3e340gclsku4yyxnt,K. Wagner,Defender,27,225.0,23.0,114.0,11.0,,15.0,201.0,85.0,113.0,10.0,24.0,126.0,201.0,11.0,7.0,3.0,14.0,60.0,2.0,,20.0,398.0,15.0,5.0,15.0,32.0,46.0,3.0,557.0,77.0,10.0,24.0,17.0,444.0,542.0,104.0,1276.0,1.0,4.0,66.0,130.0,11.0,221.0,49.0,46.0,8.0,23.0,431.0,2.0,6.0,10.0,13.0,52.0,8.0,80.0,10.0,17.0,905.0,41.0,36.0,14.0,42.0,43.0,2.0,17.0,231.0,29.0,4.0,1.0,0.0,0.0,16.0,2.0,,,1.0,,,,,1.0,,1.0,,1.0,1.0,,8.0,4.0,,,7.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Philadelphia Union,ed8csmzfjn0vp8bxlovg0dmtx,A. Wooten,Forward,7,29.0,8.0,33.0,2.0,12.0,4.0,46.0,19.0,30.0,6.0,5.0,30.0,26.0,4.0,,2.0,2.0,18.0,2.0,4.0,3.0,83.0,16.0,1.0,16.0,8.0,2.0,2.0,118.0,25.0,7.0,3.0,8.0,88.0,116.0,1.0,446.0,,4.0,12.0,24.0,4.0,62.0,2.0,5.0,,4.0,86.0,1.0,2.0,3.0,2.0,75.0,2.0,15.0,4.0,2.0,166.0,11.0,5.0,2.0,9.0,10.0,1.0,30.0,28.0,6.0,6.0,0.0,0.0,0.0,,1.0,2.0,,,,,,,,,,,1.0,,5.0,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
