liga,temporada,equipo,id,nombre,posicion,dorsal,Appearances,Backward Passes,Duels,Duels won,Final Third Touches,Forward Passes,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels won,Key Passes (Attempt Assists),Leftside Passes,Open Play Passes,Recoveries,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Substitute On,Successful Crosses & Corners,Successful Crosses open play,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Throw Ins to Own Player,Time Played,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Winning Goal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Corners Won,Duels lost,Handballs conceded,Interceptions,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Starts,Successful Launches,Successful Lay-offs,Successful Long Passes,Tackles Lost,Tackles Won,Total Clearances,Total Fouls Conceded,Total Tackles,Blocks,Corners Taken (incl short corners),Hit Woodwork,Penalties Off Target,Penalties Taken,Substitute Off,Successful Corners into Box,Successful Dribbles,Throw Ins to Opposition Player,Total Big Chances Missed,Unsuccessful Corners into Box,Foul Attempted Tackle,Ground Duels lost,Offsides,Shots On Target ( inc goals ),Yellow Cards,Times Tackled,Unsuccessful Crosses open play,Unsuccessful Dribbles,Blocked Shots,GK Successful Distribution,Goal Kicks,Foul Won Penalty,Catches,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Total Big Chances Saved,Goals Conceded Outside Box,Overruns,Penalty Goals Conceded,Penalties Conceded,GK Unsuccessful Distribution,Penalties Faced,Unsuccessful lay-offs,Carries,Progressive Carries,Total Big Chances Created,Goals,Goals Openplay,Goals from Inside Box,Right Foot Goals,Total Big Chances Scored,Home Goals,Away Goals,Attempts from Set Pieces,Penalty Goals,Assists (Intentional),Goal Assists,Straight Red Cards,Total Red Cards,Clean Sheets,Left Foot Goals,Through balls,Headed Goals,Goalkeeper Smother,Own Goal Scored,Red Cards - 2nd Yellow,Direct Setpiece Goals,Goals from Outside Box,Set Pieces Goals,Drops,Penalties Saved,Saves from Penalty,Clearances Off the Line,Second Goal Assists,Saves made - caught,Crosses not Claimed,Other Goals,Last Player Tackle
USA_US_Open_Cup,2026,Florida Badgers FC,1u8eqxesunjenszcrofmejkt0,B. Alexis,Forward,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Florida Badgers FC,cilqe3vhmwfm7lftwhcn52ntg,D. Altidor,Forward,19,1.0,3.0,10.0,6.0,6.0,6.0,1.0,1.0,1.0,9.0,6.0,,,11.0,4.0,2.0,,,,,,6.0,2.0,4.0,5.0,,88.0,1.0,9.0,11.0,2.0,6.0,3.0,5.0,32.0,,,1.0,4.0,1.0,4.0,0.0,1.0,1.0,,1.0,4.0,,,3.0,1.0,1.0,1.0,,1.0,2.0,3.0,3.0,1.0,5.0,,,,,,1.0,,,,,,1.0,3.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,5.0,5.0,,1.0,1.0,1.0,1.0,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Florida Badgers FC,65jmzevumau89leu3v72ajor8,R. Ambroise,Midfielder,21,1.0,5.0,12.0,7.0,3.0,6.0,1.0,2.0,2.0,10.0,6.0,,3.0,19.0,5.0,6.0,,,,,,17.0,8.0,10.0,17.0,,90.0,1.0,7.0,20.0,,18.0,,2.0,37.0,,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,,5.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,2.0,2.0,2.0,3.0,,,,,,,,2.0,,,,1.0,4.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,8.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Florida Badgers FC,1k2ib5wb6ztzkyts906npz190,K. Arthur,Midfielder,17,1.0,2.0,8.0,6.0,2.0,7.0,1.0,1.0,1.0,7.0,5.0,,2.0,11.0,2.0,1.0,,,,,,4.0,,5.0,5.0,,64.0,2.0,9.0,12.0,,5.0,,7.0,24.0,2.0,1.0,2.0,5.0,4.0,5.0,0.0,1.0,,1.0,,2.0,,,1.0,,1.0,,,,1.0,2.0,2.0,1.0,3.0,2.0,1.0,,,,1.0,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Florida Badgers FC,9qw6pz480lhwxqgskw554kphw,M. Barthelmy,Goalkeeper,1,1.0,,,,,12.0,1.0,2.0,2.0,,,,10.0,15.0,6.0,6.0,,,,,,12.0,3.0,17.0,16.0,,90.0,,8.0,28.0,,20.0,,8.0,33.0,,4.0,7.0,2.0,6.0,1.0,0.0,,,,,,,,,,1.0,3.0,,4.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,9.0,11.0,,,1.0,1.0,1.0,,1.0,,,,,,4.0,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Florida Badgers FC,7jgn2ejfbm5kfm5czynfxpy50,W. Beauchamps,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Florida Badgers FC,3jstc8ynwyeais998wpr8yyac,K. Benites,Midfielder,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Florida Badgers FC,ak3t35po6uef7nox4syuhxces,A. Bruno,Defender,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Florida Badgers FC,57zchrz4ydp10cat8owf9x0k4,S. Castin,Forward,11,1.0,2.0,3.0,,,,1.0,1.0,1.0,3.0,,,,2.0,1.0,,,,1.0,,,2.0,1.0,1.0,2.0,,37.0,,3.0,2.0,,2.0,,,6.0,,,,,,,0.0,,,,,3.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,3.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Florida Badgers FC,az064s2shojxd57c4txxnqhhw,R. Chéry,Midfielder,20,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,2.0,7.0,3.0,2.0,,,1.0,,,3.0,,3.0,3.0,,26.0,,4.0,7.0,,3.0,,4.0,10.0,,,,3.0,1.0,4.0,0.0,2.0,1.0,1.0,,1.0,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Florida Badgers FC,lw460mr564c6n4v7wczew0t0,D. Dantinor,Defender,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Florida Badgers FC,8nxkvpu7ffq1rhxkas0b8vvo4,B. Deliska,Defender,2,1.0,1.0,6.0,3.0,1.0,8.0,1.0,2.0,2.0,5.0,3.0,,3.0,12.0,,,,,,,,6.0,1.0,5.0,5.0,3.0,90.0,,8.0,12.0,,6.0,,6.0,24.0,,4.0,4.0,3.0,3.0,2.0,0.0,1.0,1.0,,,3.0,,2.0,,,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,3.0,,,,,,,,,2.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Florida Badgers FC,eimqyw5bez6ix6649c6g9n9w,W. Denis,Midfielder,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Florida Badgers FC,2p0dsvdsebg4au3ig71ml3qj8,D. Don,Midfielder,7,1.0,4.0,10.0,3.0,7.0,7.0,1.0,2.0,2.0,8.0,3.0,,,17.0,5.0,6.0,1.0,,,1.0,1.0,12.0,7.0,6.0,12.0,3.0,90.0,1.0,26.0,17.0,,12.0,,5.0,55.0,1.0,1.0,2.0,4.0,2.0,3.0,0.0,2.0,2.0,,,7.0,,3.0,3.0,2.0,1.0,,,,1.0,1.0,4.0,1.0,2.0,,,,,,,,,8.0,,,1.0,5.0,,,1.0,3.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,5.0,4.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Florida Badgers FC,yi9ftsv2z42wj8ddoxag7d3o,J. Dorneus,Defender,14,1.0,1.0,,,,3.0,1.0,1.0,1.0,,,,1.0,4.0,,1.0,,,1.0,,,1.0,,3.0,2.0,,2.0,,3.0,6.0,,3.0,,3.0,7.0,,2.0,2.0,,3.0,1.0,0.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Florida Badgers FC,a5ztp9wbmrje5zei1768r261g,L. Dorsainvil,Goalkeeper,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Florida Badgers FC,eoif7hs3dekwblm742v4zvz10,J. Dorvilus,Forward,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Florida Badgers FC,c96cqtee3giyvpj5hpyoop6ok,S. Exaus,Midfielder,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Florida Badgers FC,40c9y9o6dljf6ndvd2t6cs6xg,W. Francois,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
