liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off
Concacaf_Concacaf_Champions_Cup,2023,Tauro FC,9to7vsaui3pxahhfmixflsnbo,L. Asprilla,Defender,5.0,2,0,0,0,0,0,1,1
Concacaf_Concacaf_Champions_Cup,2023,Tauro FC,9kfc2ykydamk8wmcdqbrvhoq2,K. Berkeley,Defender,29.0,0,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2023,Tauro FC,chzgdtpi1ah5qw45es1nsrdg5,R. Botello,Midfielder,18.0,2,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2023,Tauro FC,2ox9r6ckrkehlocymzgik5o0l,O. Browne,Midfielder,99.0,2,0,0,0,0,0,2,0
Concacaf_Concacaf_Champions_Cup,2023,Tauro FC,6qfn3y69qpd9vvyr069ry8n2t,M. Camargo,Midfielder,10.0,2,0,1,0,0,0,0,2
Concacaf_Concacaf_Champions_Cup,2023,Tauro FC,61geubhf46t9s1mpuur55310p,G. Chará,Defender,4.0,0,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2023,Tauro FC,4v91vn7kbpyzicc5fl0u771zp,O. Córdoba,Defender,3.0,2,0,0,0,0,0,1,1
Concacaf_Concacaf_Champions_Cup,2023,Tauro FC,dmv9ke4hgy0ayrgybahe3bmcp,B. Golúz,Attacker,20.0,2,0,1,0,0,0,0,1
Concacaf_Concacaf_Champions_Cup,2023,Tauro FC,4e99pqhhouj5zervz3nfnehd6,I. Gudiño,Midfielder,6.0,2,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2023,Tauro FC,9i4oed731t8lbtizi6y33fn8q,C. Hernández,Midfielder,17.0,2,0,0,0,0,0,0,2
Concacaf_Concacaf_Champions_Cup,2023,Tauro FC,7lnucdjiiqqgxg2xzs2y65gtm,C. Hinojosa,Goalkeeper,30.0,0,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2023,Tauro FC,1nookrfql11mi44hk75hzcjit,E. Hughes,Goalkeeper,1.0,2,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2023,Tauro FC,7nrmdvwf5u3s46xi8e1hx3bl6,A. McKenzie,Attacker,11.0,1,0,0,0,0,0,1,0
Concacaf_Concacaf_Champions_Cup,2023,Tauro FC,1d0f7mcnzpx8f03lhncvezotm,V. Medina,Attacker,8.0,2,0,0,0,0,0,0,2
Concacaf_Concacaf_Champions_Cup,2023,Tauro FC,4hbkrpqszcuaw2zionwipoodm,G. Moreno,Defender,15.0,0,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2023,Tauro FC,bwmbq74u3hxcutqdvv39n6cq1,C. Navas,Attacker,21.0,2,0,0,0,0,0,2,0
Concacaf_Concacaf_Champions_Cup,2023,Tauro FC,6h4om06kkqvv6jf2sxhvvwmhh,G. Negrete,Defender,14.0,2,0,1,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2023,Tauro FC,7b4y1rado3hmpo7wtj57rh79w,H. Peralta,Attacker,7.0,1,0,1,0,0,0,1,0
Concacaf_Concacaf_Champions_Cup,2023,Tauro FC,43mohwvewyhzpcdh0hyyekz4l,J. Vargas,Defender,25.0,2,0,1,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2023,Tauro FC,4dso0u5aw9s8w9d7p3w91vsb8,M. Véliz,Midfielder,23.0,1,0,0,0,0,0,1,0
Concacaf_Concacaf_Champions_Cup,2023,Tauro FC,2a39fxmov65u102tdy1az8b11,F. Vence,Defender,22.0,2,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2023,Tauro FC,2v1zax448i1zt9i8h7q5a5nmd,R. Yearwood,Midfielder,16.0,0,0,0,0,0,0,0,0
